Episode	EpLen	EpRet	CaptureRate	Collisions	CollisionsWithObstacles	QLoss	PLoss	HaveLoss	Time(s)
95	500	-14.500000000000059	0.36	0	7	nan	nan	False	4.243
96	500	-2.500000000000045	0.36	0	7	nan	nan	False	4.135
97	500	-46.000000000000114	0.24	0	7	nan	nan	False	4.23
98	500	-7.50000000000014	0.28	0	7	nan	nan	False	4.123
99	500	-548.4999999999993	0.36	1	7	nan	nan	False	3.941
100	500	-20.749999999999936	0.26	0	7	nan	nan	False	4.289
101	500	-15.000000000000194	0.16	0	7	nan	nan	False	4.299
102	500	-542.4999999999989	0.12	1	7	nan	nan	False	4.354
103	500	-8.500000000000092	0.36	0	5	nan	nan	False	4.071
104	500	-28.5	0.28	0	5	nan	nan	False	4.221
105	500	-23.749999999999964	0.26	0	7	nan	nan	False	4.178
106	500	-19.750000000000014	0.18	0	8	nan	nan	False	4.244
107	500	-32.499999999999744	0.36	0	7	nan	nan	False	4.041
108	500	-8.750000000000147	0.26	0	7	nan	nan	False	4.346
109	500	-13.250000000000052	0.38	0	4	nan	nan	False	4.177
110	500	-1.2500000000001412	0.38	0	8	nan	nan	False	4.313
111	500	-9.250000000000156	0.3	0	5	nan	nan	False	4.224
112	500	-23.4999999999995	0.36	0	6	nan	nan	False	4.19
113	500	-384.74999999999915	0.34	1	7	nan	nan	False	4.124
114	500	-13.000000000000057	0.24	0	8	nan	nan	False	4.112
115	500	-10.25000000000012	0.38	0	7	nan	nan	False	3.99
116	500	-31.499999999999815	0.28	0	4	nan	nan	False	4.146
117	500	-482.7499999999987	0.26	1	6	nan	nan	False	4.181
118	500	0.7499999999999071	0.46	0	8	nan	nan	False	3.85
119	500	-14.250000000000137	0.22	0	7	nan	nan	False	4.183
120	500	-20.49999999999995	0.36	0	8	nan	nan	False	3.959
121	500	-13.249999999999863	0.38	0	7	nan	nan	False	4.029
122	500	-10.250000000000107	0.38	0	7	nan	nan	False	4.022
123	500	-3.7500000000000733	0.34	0	6	nan	nan	False	4.087
124	500	-18.999999999999986	0.24	0	7	nan	nan	False	4.16
125	500	-13.000000000000142	0.24	0	6	nan	nan	False	4.339
126	500	-77.49999999999982	0.36	1	7	nan	nan	False	4.07
127	500	-1.250000000000196	0.38	0	6	nan	nan	False	4.103
128	500	-6.2500000000001315	0.3	0	8	nan	nan	False	4.376
129	500	-26.749999999999964	0.26	0	4	nan	nan	False	4.847
130	500	-17.50000000000019	0.12	0	8	nan	nan	False	4.43
131	500	-31.250000000000163	0.38	0	7	nan	nan	False	4.107
132	500	-17.249999999999886	0.22	0	4	nan	nan	False	5.178
133	500	-20.74999999999976	0.26	0	6	nan	nan	False	4.257
134	500	-10.249999999999886	0.38	0	7	nan	nan	False	4.005
135	500	-13.500000000000156	0.28	0	7	nan	nan	False	4.143
136	500	-19.749999999999737	0.18	0	8	nan	nan	False	4.208
137	500	-14.499999999999982	0.36	0	7	nan	nan	False	4.048
138	500	-32.99999999999969	0.16	0	7	nan	nan	False	4.452
139	500	-8.000000000000083	0.32	0	4	nan	nan	False	4.383
140	500	-695.7500000000015	0.26	1	7	nan	nan	False	4.16
141	500	-937.750000000005	0.18	1	7	nan	nan	False	4.34
142	500	-27.75000000000005	0.1	0	7	nan	nan	False	4.54
143	500	-16.75000000000009	0.18	0	8	nan	nan	False	4.224
144	500	-20.750000000000068	0.26	0	7	nan	nan	False	4.362
145	500	-11.250000000000055	0.46	0	7	nan	nan	False	3.857
146	500	-38.24999999999976	0.46	0	6	nan	nan	False	3.907
147	500	-33.0	0.16	0	7	nan	nan	False	4.405
148	500	-18.750000000000014	0.34	0	5	nan	nan	False	4.225
149	500	-3.750000000000096	0.34	0	7	nan	nan	False	4.261
150	500	-5.000000000000094	0.32	0	6	nan	nan	False	4.706
151	500	-6.75000000000012	0.34	0	6	nan	nan	False	4.129
152	500	-23.250000000000007	0.22	0	6	nan	nan	False	4.315
153	500	-1342.500000000011	0.28	1	5	nan	nan	False	4.139
154	500	-13.0	0.24	0	7	nan	nan	False	4.201
155	500	-14.750000000000167	0.26	0	7	nan	nan	False	4.094
156	500	-1315.2500000000107	0.14	1	7	nan	nan	False	4.256
157	500	-19.74999999999999	0.42	0	6	nan	nan	False	3.938
158	500	-32.74999999999969	0.26	0	6	nan	nan	False	4.126
159	500	-18.999999999999964	0.24	0	7	nan	nan	False	5.079
160	500	-21.999999999999815	0.24	0	7	nan	nan	False	5.169
161	500	-2.500000000000072	0.36	0	7	nan	nan	False	4.213
162	500	-34.249999999999886	0.38	0	5	nan	nan	False	3.987
163	500	-7.500000000000028	0.28	0	8	nan	nan	False	4.242
164	500	-26.249999999999844	0.22	0	6	nan	nan	False	4.482
165	500	-6.250000000000103	0.3	0	7	nan	nan	False	5.057
166	500	-20.999999999999815	0.4	0	4	nan	nan	False	4.509
167	500	-8.00000000000011	0.32	0	6	nan	nan	False	4.147
168	500	-14.250000000000181	0.22	0	7	nan	nan	False	4.567
169	500	-23.24999999999988	0.22	0	7	nan	nan	False	4.272
170	500	-40.24999999999964	0.38	0	5	nan	nan	False	4.055
171	500	-11.250000000000213	0.22	0	6	nan	nan	False	4.497
172	500	-5.500000000000112	0.36	0	6	nan	nan	False	4.451
173	500	-1.7500000000000977	0.42	0	7	nan	nan	False	4.658
174	500	-26.25000000000003	0.22	0	6	nan	nan	False	4.772
175	500	-16.25000000000015	0.14	0	8	nan	nan	False	4.989
176	500	-14.749999999999954	0.26	0	7	nan	nan	False	5.12
177	500	-23.250000000000092	0.22	0	8	nan	nan	False	4.601
178	500	-16.999999999999858	0.32	0	7	nan	nan	False	4.108
179	500	-4.2500000000000755	0.38	0	6	nan	nan	False	4.191
180	500	-1.1124434706744069e-13	0.4	0	6	nan	nan	False	4.042
181	500	-16.750000000000135	0.18	0	7	nan	nan	False	4.303
182	500	-8.00000000000011	0.32	0	7	nan	nan	False	4.123
183	500	-21.000000000000234	0.16	0	8	nan	nan	False	4.482
184	500	-10.00000000000016	0.24	0	7	nan	nan	False	4.256
185	500	-7.2500000000001545	0.38	0	6	nan	nan	False	4.068
186	500	-15.50000000000017	0.2	0	8	nan	nan	False	4.295
187	500	-12.50000000000015	0.2	0	8	nan	nan	False	4.323
188	500	-16.000000000000057	0.24	0	7	nan	nan	False	4.333
189	500	-13.499999999999977	0.28	0	6	nan	nan	False	4.118
190	500	-20.250000000000004	0.22	0	7	nan	nan	False	4.344
191	500	-3.7499999999999307	0.34	0	5	nan	nan	False	4.129
192	500	-17.25000000000007	0.22	0	7	nan	nan	False	4.259
193	500	-8.500000000000119	0.36	0	7	nan	nan	False	4.193
194	500	-31.499999999999936	0.26	0	8	nan	nan	False	4.255
195	500	-16.0000000000001	0.24	0	7	nan	nan	False	4.246
196	500	-18.500000000000064	0.2	0	8	nan	nan	False	4.756
197	500	-23.999999999999904	0.4	0	5	nan	nan	False	4.041
198	500	-7.500000000000179	0.28	0	8	nan	nan	False	4.117
199	500	-205.0	0.24	1	7	nan	nan	False	4.3
200	500	-10.250000000000101	0.38	0	7	nan	nan	False	3.978
201	500	-19.249999999999957	0.38	0	6	nan	nan	False	4.027
202	500	-6.750000000000087	0.34	0	6	nan	nan	False	4.067
203	500	-19.249999999999993	0.38	0	5	nan	nan	False	4.036
204	500	-14.000000000000085	0.32	0	6	nan	nan	False	4.093
205	500	-1464.000000000013	0.16	1	8	nan	nan	False	4.249
206	500	-16.250000000000107	0.14	0	7	nan	nan	False	4.354
207	500	-12.500000000000188	0.2	0	7	nan	nan	False	4.321
208	500	-3.7500000000001723	0.34	0	6	nan	nan	False	4.074
209	500	-17.750000000000128	0.26	0	5	nan	nan	False	4.294
210	500	1.249999999999969	0.42	0	7	nan	nan	False	4.186
211	500	-20.500000000000167	0.12	0	7	nan	nan	False	5.221
212	500	-2.49999999999997	0.36	0	6	nan	nan	False	4.14
213	500	-13.000000000000036	0.24	0	7	nan	nan	False	4.259
214	500	-12.250000000000188	0.3	0	5	nan	nan	False	4.877
215	500	-6.749999999999989	0.34	0	6	nan	nan	False	4.593
216	500	-22.74999999999995	0.18	0	7	nan	nan	False	4.376
217	500	-5.000000000000193	0.32	0	7	nan	nan	False	4.647
218	500	-4.500000000000008	0.52	0	4	nan	nan	False	4.226
219	500	-2.5000000000001297	0.36	0	8	nan	nan	False	4.079
220	500	-1504.7500000000132	0.18	1	7	nan	nan	False	4.447
221	500	-13.75000000000003	0.42	0	6	nan	nan	False	4.022
222	500	-868.0000000000038	0.24	1	7	nan	nan	False	4.583
223	500	-11.500000000000089	0.36	0	6	nan	nan	False	4.958
224	500	-26.999999999999787	0.38	0	6	nan	nan	False	4.271
225	500	-13.999999999999982	0.32	0	8	nan	nan	False	4.125
226	500	-10.500000000000213	0.28	0	5	nan	nan	False	4.063
227	500	-14.25000000000016	0.22	0	6	nan	nan	False	4.252
228	500	-3.0000000000000604	0.4	0	6	nan	nan	False	3.982
229	500	-4.7500000000000435	0.42	0	7	nan	nan	False	3.981
230	500	-6.250000000000183	0.3	0	7	nan	nan	False	4.184
231	500	-43.999999999999716	0.32	0	5	nan	nan	False	4.095
232	500	-19.00000000000014	0.24	0	7	nan	nan	False	4.217
233	500	-6.250000000000213	0.3	0	6	nan	nan	False	4.186
234	500	-7.500000000000091	0.28	0	7	nan	nan	False	4.162
235	500	-15.500000000000085	0.2	0	7	nan	nan	False	4.23
236	500	2.000000000000046	0.48	0	6	nan	nan	False	3.961
237	500	-665.5000000000008	0.12	1	7	nan	nan	False	4.39
238	500	-21.74999999999987	0.34	0	6	nan	nan	False	4.146
239	500	-13.249999999999941	0.38	0	5	nan	nan	False	4.26
240	500	-1155.2500000000082	0.3	1	7	nan	nan	False	4.056
241	500	-25.74999999999989	0.18	0	8	nan	nan	False	4.81
242	500	-9.250000000000082	0.3	0	8	nan	nan	False	4.184
243	500	-26.999999999999865	0.4	0	4	nan	nan	False	4.091
244	500	-1070.5000000000068	0.36	1	7	nan	nan	False	4.025
245	500	-16.499999999999773	0.28	0	6	nan	nan	False	4.358
246	500	-25.74999999999997	0.18	0	7	nan	nan	False	5.066
247	500	-10.000000000000123	0.24	0	7	nan	nan	False	4.237
248	500	-11.250000000000163	0.22	0	7	nan	nan	False	4.138
249	500	-24.4999999999998	0.44	0	4	nan	nan	False	4.107
250	500	-1182.2500000000086	0.3	1	7	nan	nan	False	4.28
251	500	0.7499999999999396	0.46	0	6	nan	nan	False	4.488
252	500	-11.249999999999975	0.46	0	6	nan	nan	False	4.136
253	500	-5.500000000000182	0.34	0	8	nan	nan	False	4.155
254	500	-3.000000000000074	0.4	0	6	nan	nan	False	4.02
255	500	-25.250000000000046	0.14	0	8	nan	nan	False	4.728
256	500	-14.250000000000155	0.22	0	5	nan	nan	False	4.708
257	500	-12.500000000000103	0.2	0	7	nan	nan	False	4.193
258	500	-1.000000000000015	0.48	0	5	nan	nan	False	4.055
259	500	-14.250000000000119	0.22	0	7	nan	nan	False	4.279
260	500	-19.500000000000064	0.28	0	8	nan	nan	False	4.169
261	500	-6.000000000000067	0.4	0	6	nan	nan	False	4.008
262	500	-6.999999999999984	0.48	0	7	nan	nan	False	4.013
263	500	-22.249999999999897	0.38	0	5	nan	nan	False	4.119
264	500	-728.7500000000019	0.26	1	7	nan	nan	False	4.187
265	500	-3.750000000000009	0.34	0	6	nan	nan	False	4.271
266	500	-15.250000000000078	0.3	0	7	nan	nan	False	4.122
267	500	-9.25000000000018	0.3	0	6	nan	nan	False	4.104
268	500	-30.749999999999833	0.1	0	8	nan	nan	False	4.382
269	500	-1.8762769116165146e-13	0.4	0	5	nan	nan	False	4.082
270	500	-30.000000000000053	0.16	0	6	nan	nan	False	4.377
271	500	-15.250000000000155	0.3	0	6	nan	nan	False	4.223
272	500	4.9999999999999085	0.48	0	5	nan	nan	False	3.906
273	500	-11.499999999999838	0.36	0	5	nan	nan	False	4.792
274	500	-815.500000000003	0.36	1	6	nan	nan	False	4.21
275	500	-7.750000000000148	0.42	0	5	nan	nan	False	4.038
276	500	-5.000000000000131	0.32	0	6	nan	nan	False	4.163
277	500	-18.000000000000185	0.16	0	8	nan	nan	False	4.507
278	500	-3.7500000000000755	0.34	0	7	nan	nan	False	4.208
279	500	-20.99999999999958	0.4	0	6	nan	nan	False	4.258
280	500	-387.2499999999992	0.3	1	6	nan	nan	False	4.112
281	500	-8.750000000000203	0.26	0	7	nan	nan	False	4.223
282	500	-241.49999999999991	0.28	1	6	nan	nan	False	4.287
283	500	-30.249999999999783	0.3	0	6	nan	nan	False	4.529
284	500	-24.74999999999972	0.34	0	6	nan	nan	False	4.04
285	500	-1060.5000000000068	0.28	1	7	nan	nan	False	4.434
286	500	-14.999999999999838	0.4	0	5	nan	nan	False	4.915
287	500	-36.249999999999716	0.3	0	5	nan	nan	False	4.08
288	500	-13.75000000000017	0.18	0	6	nan	nan	False	5.026
289	500	-27.249999999999837	0.3	0	7	nan	nan	False	4.953
290	500	-12.500000000000146	0.2	0	8	nan	nan	False	4.883
291	500	-16.250000000000156	0.14	0	8	nan	nan	False	4.252
292	500	-11.250000000000025	0.22	0	8	nan	nan	False	4.279
293	500	-26.499999999999872	0.36	0	5	nan	nan	False	4.368
294	500	-14.000000000000032	0.32	0	7	nan	nan	False	4.131
295	500	-4.884981308350689e-15	0.4	0	6	nan	nan	False	4.027
296	500	-20.249999999999986	0.22	0	6	nan	nan	False	4.459
297	500	-17.000000000000096	0.32	0	6	nan	nan	False	4.286
298	500	-22.49999999999996	0.28	0	5	nan	nan	False	4.129
299	500	-198.49999999999986	0.44	1	7	nan	nan	False	3.974
300	500	-13.000000000000153	0.24	0	6	nan	nan	False	4.195
301	500	-11.749999999999986	0.26	0	8	nan	nan	False	4.569
302	500	-11.250000000000156	0.22	0	8	nan	nan	False	4.193
303	500	-26.99999999999979	0.4	0	6	nan	nan	False	4.173
304	500	-929.2500000000049	0.22	1	7	nan	nan	False	4.3
305	500	-2.9999999999999947	0.4	0	5	nan	nan	False	3.978
306	500	-10.00000000000019	0.24	0	6	nan	nan	False	5.204
307	500	-5.999999999999878	0.4	0	6	nan	nan	False	4.249
308	500	-7.499999999999982	0.28	0	7	nan	nan	False	4.26
309	500	-36.74999999999959	0.34	0	6	nan	nan	False	4.056
310	500	-16.250000000000174	0.14	0	7	nan	nan	False	4.381
311	500	-10.500000000000153	0.28	0	6	nan	nan	False	4.242
312	500	-19.250000000000142	0.14	0	8	nan	nan	False	5.212
313	500	-13.500000000000092	0.28	0	7	nan	nan	False	4.716
314	500	-1095.7500000000073	0.1	1	8	nan	nan	False	4.36
315	500	-29.75000000000003	0.26	0	4	nan	nan	False	4.908
316	500	-11.750000000000094	0.26	0	7	nan	nan	False	4.225
317	500	-658.7500000000008	0.18	1	7	nan	nan	False	4.338
318	500	-30.999999999999687	0.24	0	5	nan	nan	False	4.326
319	500	-13.750000000000087	0.42	0	5	nan	nan	False	4.022
320	500	-1927.000000000011	0.24	2	6	nan	nan	False	4.289
321	500	-17.249999999999925	0.46	0	6	nan	nan	False	3.974
322	500	2.000000000000044	0.48	0	6	nan	nan	False	3.837
323	500	-11.000000000000057	0.32	0	5	nan	nan	False	4.111
324	500	-16.25000000000018	0.14	0	7	nan	nan	False	4.371
325	500	-11.000000000000139	0.32	0	7	nan	nan	False	4.141
326	500	-3.6193270602780103e-14	0.4	0	5	nan	nan	False	4.08
327	500	-1408.7500000000118	0.18	1	6	nan	nan	False	4.281
328	500	-24.2499999999999	0.3	0	7	nan	nan	False	4.223
329	500	-16.500000000000124	0.28	0	6	nan	nan	False	4.208
330	500	-12.000000000000146	0.4	0	7	nan	nan	False	4.077
331	500	-10.000000000000156	0.24	0	7	nan	nan	False	4.225
332	500	-12.500000000000176	0.2	0	6	nan	nan	False	4.317
333	500	-20.750000000000053	0.26	0	7	nan	nan	False	4.24
334	500	-3.019806626980426e-14	0.4	0	7	nan	nan	False	4.044
335	500	-22.750000000000128	0.18	0	8	nan	nan	False	4.345
336	500	1.249999999999949	0.42	0	7	nan	nan	False	4.121
337	500	-22.499999999999808	0.28	0	5	nan	nan	False	4.492
338	500	-9.000000000000107	0.4	0	5	nan	nan	False	4.595
339	500	-9.75000000000014	0.34	0	6	nan	nan	False	4.221
340	500	-12.25000000000019	0.3	0	8	nan	nan	False	4.161
341	500	-12.750000000000046	0.34	0	5	nan	nan	False	4.099
342	500	-11.250000000000133	0.22	0	7	nan	nan	False	4.262
343	500	-16.500000000000085	0.28	0	7	nan	nan	False	4.143
344	500	-860.2500000000039	0.22	1	8	nan	nan	False	4.152
345	500	-13.000000000000131	0.24	0	6	nan	nan	False	4.316
346	500	-1516.7500000000136	0.18	1	7	nan	nan	False	4.336
347	500	-645.7500000000003	0.34	1	6	nan	nan	False	4.112
348	500	-722.0000000000019	0.32	1	7	nan	nan	False	4.081
349	500	-1.2500000000000269	0.38	0	6	nan	nan	False	4.141
350	500	-490.9999999999988	0.32	1	6	nan	nan	False	4.489
351	500	-3.7500000000001745	0.34	0	5	nan	nan	False	4.391
352	500	-15.999999999999986	0.24	0	7	nan	nan	False	4.237
353	500	-5.249999999999977	0.46	0	7	nan	nan	False	4.582
354	500	-13.750000000000142	0.18	0	8	nan	nan	False	4.397
355	500	-32.99999999999994	0.16	0	7	nan	nan	False	4.382
356	500	-1162.0000000000077	0.24	1	7	nan	nan	False	4.308
357	500	-8.750000000000153	0.26	0	8	nan	nan	False	4.164
358	500	-25.500000000000046	0.28	0	6	nan	nan	False	4.398
359	500	-2530.25000000002	0.14	2	8	nan	nan	False	4.676
360	500	6.2499999999998614	0.5	0	6	nan	nan	False	3.853
361	500	-17.500000000000192	0.12	0	8	nan	nan	False	4.412
362	500	-6.250000000000069	0.3	0	8	nan	nan	False	4.713
363	500	-19.000000000000025	0.24	0	7	nan	nan	False	4.19
364	500	-659.7500000000008	0.26	1	7	nan	nan	False	4.193
365	500	-24.74999999999998	0.1	0	8	nan	nan	False	4.394
366	500	-14.250000000000156	0.22	0	7	nan	nan	False	5.334
367	500	-719.2500000000017	0.22	1	8	nan	nan	False	4.237
368	500	-6.249999999999977	0.3	0	7	nan	nan	False	4.072
369	500	-826.5000000000034	0.28	1	7	nan	nan	False	4.257
370	500	-3.7500000000000795	0.34	0	7	nan	nan	False	4.231
371	500	-16.00000000000001	0.24	0	6	nan	nan	False	4.153
372	500	-11.250000000000153	0.22	0	8	nan	nan	False	4.228
373	500	-1.2500000000001945	0.38	0	7	nan	nan	False	3.916
374	500	-16.750000000000135	0.18	0	8	nan	nan	False	4.345
375	500	-13.250000000000016	0.38	0	5	nan	nan	False	4.802
376	500	-7.500000000000156	0.28	0	6	nan	nan	False	5.257
377	500	-894.2500000000045	0.3	1	6	nan	nan	False	5.058
378	500	-4.250000000000099	0.38	0	6	nan	nan	False	4.267
379	500	-9.74999999999994	0.34	0	6	nan	nan	False	4.53
380	500	-13.750000000000153	0.18	0	8	nan	nan	False	4.345
381	500	-692.500000000001	0.36	1	6	nan	nan	False	4.299
382	500	-24.499999999999943	0.2	0	6	nan	nan	False	4.282
383	500	-1308.7500000000105	0.34	1	5	nan	nan	False	4.094
384	500	-1043.0000000000064	0.32	1	7	nan	nan	False	4.167
385	500	-22.999999999999854	0.32	0	6	nan	nan	False	4.186
386	500	-7.250000000000089	0.38	0	4	nan	nan	False	4.35
387	500	-25.24999999999978	0.38	0	6	nan	nan	False	4.161
388	500	-7.500000000000176	0.28	0	6	nan	nan	False	4.248
389	500	-5.500000000000149	0.36	0	6	nan	nan	False	4.133
390	500	-13.750000000000139	0.18	0	7	nan	nan	False	4.303
391	500	-9.500000000000188	0.44	0	6	nan	nan	False	3.976
392	500	-24.249999999999936	0.3	0	7	nan	nan	False	4.119
393	500	-7.500000000000134	0.28	0	6	nan	nan	False	4.287
394	500	-17.249999999999595	0.46	0	5	nan	nan	False	4.276
395	500	-34.749999999999986	0.18	0	6	nan	nan	False	4.629
396	500	-7.500000000000172	0.28	0	6	nan	nan	False	4.315
397	500	-11.250000000000203	0.22	0	7	nan	nan	False	4.211
398	500	-6.250000000000227	0.3	0	7	nan	nan	False	4.155
399	500	-28.249999999999837	0.14	0	8	nan	nan	False	4.354
400	500	-10.000000000000197	0.24	0	6	nan	nan	False	4.241
401	500	-11.999999999999918	0.4	0	7	nan	nan	False	4.07
402	500	-3.750000000000085	0.34	0	6	nan	nan	False	3.962
403	500	-11.000000000000146	0.32	0	7	nan	nan	False	4.082
404	500	-24.000000000000036	0.16	0	7	nan	nan	False	4.531
405	500	-21.24999999999988	0.3	0	7	nan	nan	False	4.649
406	500	-12.74999999999987	0.58	0	5	nan	nan	False	3.911
407	500	-12.5000000000001	0.2	0	6	nan	nan	False	4.629
408	500	-22.500000000000078	0.28	0	6	nan	nan	False	4.092
409	500	-1244.0000000000095	0.32	1	8	nan	nan	False	4.05
410	500	-11.500000000000055	0.6	0	5	nan	nan	False	3.746
411	500	-1121.7500000000075	0.26	1	6	nan	nan	False	4.215
412	500	-20.75000000000003	0.26	0	8	nan	nan	False	4.13
413	500	-15.000000000000137	0.16	0	6	nan	nan	False	4.352
414	500	-15.000000000000117	0.16	0	8	nan	nan	False	4.935
415	500	-18.000000000000174	0.16	0	8	nan	nan	False	4.864
416	500	-21.00000000000001	0.4	0	3	nan	nan	False	4.36
417	500	-13.750000000000167	0.18	0	6	nan	nan	False	4.353
418	500	-13.000000000000066	0.24	0	8	nan	nan	False	4.259
