Epoch	MAEnvIterations	TotalEnvInteracts	EpLen	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageCaptureRate	StdCaptureRate	MaxCaptureRate	MinCaptureRate	AverageCollisions	StdCollisions	MaxCollisions	MinCollisions	AverageCollideObstacles	StdCollideObstacles	MaxCollideObstacles	MinCollideObstacles	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time	Processes	Agents
20	10500	84000	500.0	-693.32495	874.9174	-14.7	-2205.45	0.29	0.068068594	0.38	0.2	219.83333	282.29736	733.0	2.0	6.8333335	0.6871842	8.0	6.0	-38.710705	95.538345	144.91348	-566.6205	0.0012896061	79331.23	0.0	-69984.85	1.6007061	-5.071362e-09	227.12992143630981	6	8
21	11000	88000	500.0	-226.11665	488.24683	10.05	-1317.7	0.41333333	0.07272475	0.56	0.34	76.0	162.79332	440.0	0.0	5.5	1.3844373	7.0	3.0	-88.86881	177.51865	263.6245	-971.1228	-0.0015255809	28670.064	0.0	-24613.963	1.6030146	1.9272166e-09	237.83211016654968	6	8
22	11500	92000	500.0	-16.908335	9.795213	-4.95	-29.7	0.33666667	0.07608475	0.5	0.26	4.3333335	3.4960296	8.0	0.0	5.3333335	1.4907119	7.0	3.0	-21.033775	81.91785	221.96738	-570.4842	0.00073001784	5106.9023	0.0	-4452.5356	1.6007327	-1.4901044e-11	248.64435148239136	6	8
23	12000	96000	500.0	-40.28333	55.276512	-4.95	-163.2	0.34666666	0.10811516	0.52	0.2	12.5	19.293781	55.0	0.0	6.1666665	1.0671873	8.0	5.0	-15.468252	52.559925	253.85422	-507.33234	-0.0011824444	3712.336	0.0	-3180.445	1.6019138	-5.6674083e-09	259.38152980804443	6	8
24	12500	100000	500.0	-12.491668	11.129369	1.3	-29.2	0.34333333	0.1174261	0.56	0.22	3.0	1.8257419	6.0	0.0	4.8333335	0.89752746	6.0	4.0	-16.816843	44.43952	167.24893	-291.04434	-0.0013026074	1658.0756	0.0	-1523.0841	1.601431	-6.1343113e-09	270.2587513923645	6	8
25	13000	104000	500.0	-341.99167	522.6387	-11.2	-1424.45	0.3033333	0.10671874	0.46	0.12	112.333336	172.97943	470.0	2.0	6.0	1.1547005	8.0	4.0	-15.940835	48.043625	133.0703	-181.88438	0.00042762607	42306.688	0.0	-35704.777	1.6004874	3.2534206e-09	281.23511600494385	6	8
26	13500	108000	500.0	-12.533334	12.542151	-1.45	-39.7	0.40666664	0.12364823	0.58	0.28	4.3333335	5.849976	17.0	0.0	5.3333335	2.2110832	8.0	2.0	-52.707405	109.16459	282.55878	-502.55597	-0.0021844853	9838.79	0.0	-8896.727	1.6001954	-2.4835272e-09	291.94202518463135	6	8
27	14000	112000	500.0	-20.866667	13.62723	0.05	-42.2	0.39333335	0.07803134	0.54	0.3	6.8333335	5.428832	17.0	0.0	4.5	1.8929694	6.0	1.0	-6.8822045	40.633263	173.984	-416.0836	-0.00074247643	1299.945	0.0	-1152.5792	1.6007181	6.5565126e-10	302.95314025878906	6	8
28	14500	116000	500.0	-268.24167	375.509	-3.7	-974.2	0.32333335	0.07951241	0.46	0.22	88.333336	127.14121	328.0	0.0	5.6666665	0.942809	7.0	4.0	-27.147053	113.77517	196.63127	-745.7435	0.0020635922	24619.35	0.0	-19871.084	1.5975279	-1.0659297e-08	313.6924612522125	6	8
29	15000	120000	500.0	-13.408334	7.0347605	-5.45	-22.7	0.37666667	0.042295255	0.44	0.32	4.0	3.1622777	8.0	1.0	5.0	1.2909944	7.0	3.0	-53.857822	74.094894	257.19247	-483.95834	-0.0018799044	5540.276	0.0	-5098.973	1.6005551	4.217029e-09	324.6827027797699	6	8
30	15500	124000	500.0	-23.158333	12.770749	-11.7	-47.2	0.3166667	0.10979779	0.5	0.18	6.0	4.358899	12.0	0.0	5.1666665	1.9507833	8.0	2.0	-16.485653	80.4355	252.8843	-526.2063	-0.001235711	3809.0564	0.0	-3380.6511	1.5981565	8.04166e-09	335.46126556396484	6	8
31	16000	128000	500.0	-13.491668	8.27448	-5.2	-27.2	0.38333333	0.0715697	0.46	0.28	4.1666665	1.7716908	7.0	2.0	4.6666665	1.4907119	7.0	3.0	-8.417255	35.381386	136.46861	-518.8856	0.00033398965	991.2044	0.0	-837.8172	1.6002079	3.899137e-09	346.1222839355469	6	8
32	16500	132000	500.0	-22.700003	7.265788	-12.2	-33.45	0.30333334	0.10290233	0.46	0.2	5.5	2.2173557	9.0	2.0	5.6666665	1.1055416	7.0	4.0	-8.490619	34.44377	171.60641	-494.01288	0.001450913	951.26764	0.0	-813.88544	1.5945591	-1.8427769e-09	357.10511016845703	6	8
33	17000	136000	500.0	-18.491667	13.380192	-6.45	-42.7	0.34333333	0.06046119	0.44	0.26	5.0	4.725816	13.0	0.0	3.5	0.95742714	5.0	2.0	-5.0634804	29.396626	109.66323	-161.99284	-6.660819e-05	793.0767	0.0	-706.41046	1.6008043	-2.5928022e-09	368.00387692451477	6	8
34	17500	140000	500.0	-13.825	21.60283	4.55	-59.45	0.44666663	0.1490712	0.74	0.28	5.6666665	6.315765	19.0	1.0	4.0	1.2909944	6.0	2.0	-0.5128913	33.726692	113.6988	-369.6603	0.0026959504	952.0307	0.0	-826.1198	1.5989224	2.880891e-09	378.8175287246704	6	8
35	18000	144000	500.0	-14.783334	4.526926	-7.2	-21.45	0.38666666	0.11294049	0.56	0.18	4.6666665	3.1446602	9.0	0.0	4.1666665	1.0671873	6.0	3.0	-1.6667145	21.654266	123.88377	-324.71072	-0.00059568573	450.36206	0.0	-381.12033	1.5995983	3.6408505e-09	389.6599054336548	6	8
36	18500	148000	500.0	-7.991667	8.527428	2.55	-22.95	0.34333333	0.09410396	0.44	0.16	1.5	2.1408722	6.0	0.0	6.0	1.2909944	8.0	4.0	-5.0054293	30.368279	110.781235	-210.02835	-0.001290386	569.9133	0.0	-499.87888	1.5909032	-7.450581e-09	400.6025848388672	6	8
37	19000	152000	500.0	-56.574997	87.67503	-10.2	-252.45	0.43000004	0.06506407	0.56	0.36	19.666666	29.730268	86.0	3.0	4.0	1.0	5.0	2.0	-4.732609	47.757744	86.03752	-479.3512	-0.00031300448	3938.96	0.0	-2959.636	1.5994116	8.9407e-11	411.4208767414093	6	8
38	19500	156000	500.0	-21.533335	15.700097	-4.7	-54.2	0.32666665	0.068960525	0.42	0.24	5.6666665	4.7140455	16.0	2.0	4.8333335	1.2133516	7.0	4.0	-9.973272	31.816032	185.84468	-416.7802	-0.0005061552	777.6955	0.0	-655.44244	1.5971599	1.694262e-08	422.2790586948395	6	8
39	20000	160000	500.0	-17.491667	14.313759	4.55	-38.95	0.34333333	0.10094003	0.52	0.22	4.6666665	4.3843155	13.0	1.0	4.5	0.95742714	6.0	3.0	-7.361225	23.586674	99.23868	-256.0122	-0.0009929066	547.9783	0.0	-467.2618	1.5959891	-2.1209319e-09	433.2911911010742	6	8
40	20500	164000	500.0	-211.575	433.70242	-3.7	-1180.7	0.42999998	0.09146948	0.56	0.3	71.333336	144.8248	395.0	0.0	4.3333335	1.1055416	6.0	3.0	-8.546152	39.753407	151.19038	-387.34357	0.0006698966	26987.318	0.0	-23271.72	1.5971127	5.0564606e-09	444.0195596218109	6	8
41	21000	168000	500.0	-6.3249993	4.452878	2.05	-12.7	0.41	0.05385164	0.48	0.34	2.3333333	1.1055416	4.0	1.0	4.3333335	0.942809	6.0	3.0	-34.33113	103.76146	261.81448	-646.5249	-0.0009845644	7853.396	0.0	-7139.3965	1.5952272	1.4901154e-10	455.0017774105072	6	8
42	21500	172000	500.0	-4.4500003	11.741132	6.55	-29.7	0.4766667	0.07340905	0.6	0.36	3.1666667	4.0173235	12.0	0.0	4.5	0.95742714	6.0	3.0	-12.011398	34.24224	183.29237	-328.56128	-0.0015152016	1075.046	0.0	-926.60156	1.5967883	-2.7169784e-09	465.9288454055786	6	8
43	22000	176000	500.0	-4.9500003	8.912772	6.55	-19.95	0.44000003	0.08717799	0.6	0.32	2.5	1.8929694	5.0	0.0	3.8333333	0.89752746	5.0	3.0	-7.698462	31.125612	127.09548	-417.90027	-0.00085052726	801.06854	0.0	-689.0009	1.5953354	-2.046426e-09	476.5465531349182	6	8
44	22500	180000	500.0	-12.658333	20.582869	5.8	-55.95	0.39666665	0.094809756	0.54	0.32	4.1666665	5.7855186	17.0	1.0	4.8333335	0.372678	5.0	4.0	-11.255543	39.28657	136.38084	-265.46124	-0.0043730685	1117.9907	0.0	-964.5301	1.5912299	9.243688e-09	487.51298451423645	6	8
45	23000	184000	500.0	-19.866667	21.560799	4.55	-60.2	0.43333337	0.08459051	0.54	0.3	6.6666665	4.9553566	16.0	1.0	3.3333333	1.3743685	6.0	2.0	-5.9650116	35.92041	145.46645	-250.10793	0.00035225353	956.11945	0.0	-828.8309	1.5956373	1.1275211e-09	498.36722350120544	6	8
46	23500	188000	500.0	-7.825001	9.416021	3.8	-22.2	0.45000002	0.05859465	0.5	0.36	3.6666667	2.8674417	8.0	0.0	4.0	1.2909944	6.0	2.0	-3.5194561	20.84578	142.18451	-314.67157	0.00025577596	375.38477	0.0	-296.44452	1.5936626	9.646019e-09	509.3154344558716	6	8
47	24000	192000	500.0	-24.408335	10.240256	-10.7	-41.2	0.41666666	0.098938815	0.52	0.22	8.5	2.6299555	11.0	4.0	3.8333333	1.3437096	6.0	2.0	-3.506507	26.359789	115.69268	-307.81256	-0.00024276476	630.34064	0.0	-516.1418	1.5926737	-4.912416e-09	520.4239399433136	6	8
48	24500	196000	500.0	-2.158333	3.0937326	2.55	-7.7	0.4366667	0.05587685	0.54	0.36	1.5	1.2583058	3.0	0.0	4.0	1.4142135	6.0	3.0	-4.753119	23.076002	96.858795	-325.8737	0.00086663663	459.19113	0.0	-398.7911	1.5892187	6.9042044e-10	531.2434203624725	6	8
49	25000	200000	500.0	-12.741668	13.691098	-0.45	-41.2	0.48333335	0.14395216	0.68	0.2	6.0	4.396969	15.0	1.0	3.1666667	1.771691	6.0	1.0	-3.8464804	21.86173	93.72798	-352.39435	-0.0016762888	442.03183	0.0	-355.21774	1.5955335	-2.1507345e-09	542.0169351100922	6	8
50	25500	204000	500.0	-9.991668	14.881768	3.8	-40.7	0.46	0.0553775	0.56	0.4	4.6666665	4.7140455	14.0	0.0	4.1666665	1.0671873	5.0	2.0	-3.7083821	15.135193	80.19076	-105.61315	-0.000731421	248.6377	0.0	-199.83272	1.5913204	-5.438924e-09	552.6031832695007	6	8
51	26000	208000	500.0	-344.99167	502.17856	-0.2	-1343.2	0.34333333	0.11571037	0.54	0.2	113.833336	165.98936	443.0	3.0	4.5	1.3844373	6.0	2.0	-23.970531	67.46358	93.028564	-322.6152	-0.0026130576	35820.293	0.0	-32038.19	1.5845598	-4.31637e-09	563.7367634773254	6	8
52	26500	212000	500.0	-18.7	16.582495	1.3	-49.2	0.42	0.068312995	0.52	0.3	6.6666665	5.7057476	16.0	0.0	2.8333333	1.4624941	4.0	0.0	-16.07198	49.641777	275.8828	-488.5355	-0.0025668815	2228.1555	0.0	-1853.256	1.5925957	4.9173826e-10	574.6803576946259	6	8
53	27000	216000	500.0	-12.825001	6.646976	-1.2	-22.7	0.49	0.07724421	0.62	0.38	6.1666665	3.0776975	10.0	0.0	3.3333333	1.5986105	6.0	2.0	-17.952248	44.34473	186.60948	-525.45624	-0.004033061	1921.1022	0.0	-1780.2334	1.5912615	1.8626448e-09	585.6135849952698	6	8
54	27500	220000	500.0	-15.700001	3.7137136	-9.95	-21.7	0.38	0.058878403	0.48	0.32	4.8333335	1.0671873	6.0	3.0	3.6666667	1.2472192	5.0	2.0	-10.078858	30.193083	129.88013	-332.77228	-0.005012039	754.9126	0.0	-646.5712	1.5856667	-4.2915342e-09	596.2224111557007	6	8
55	28000	224000	500.0	-11.575001	8.34884	3.3	-23.95	0.47333333	0.07717224	0.56	0.34	5.3333335	3.1446602	8.0	1.0	3.1666667	1.2133516	5.0	2.0	-3.2077563	21.402975	94.96786	-193.37866	-0.0003238544	431.51035	0.0	-367.47226	1.5884591	-2.6474398e-09	607.1124405860901	6	8
56	28500	228000	500.0	-40.53333	58.247974	2.05	-168.7	0.41	0.048648395	0.48	0.34	13.833333	19.143465	56.0	1.0	3.6666667	1.490712	6.0	2.0	-2.2888894	25.377823	108.69757	-246.6958	-0.00088136893	2108.074	0.0	-1723.0524	1.5839049	2.7765832e-09	617.8812875747681	6	8
57	29000	232000	500.0	-7.1166673	9.507307	8.8	-18.7	0.45333335	0.0718022	0.54	0.34	3.5	2.986079	8.0	0.0	2.8333333	1.3437096	5.0	1.0	-3.0761297	22.5781	225.14638	-331.7224	-0.0013305768	546.0911	0.0	-476.7521	1.5870022	4.1077537e-09	628.8670883178711	6	8
58	29500	236000	500.0	-1.9499998	9.154917	6.05	-19.45	0.48000002	0.11489125	0.64	0.28	2.3333333	1.6996732	4.0	0.0	3.5	1.8027756	7.0	1.0	-8.771688	21.876726	140.64935	-168.67145	-0.006636062	412.8588	0.0	-346.8135	1.5833439	2.5828686e-10	639.744589805603	6	8
59	30000	240000	500.0	-5.741667	7.5075197	4.55	-20.2	0.4433333	0.048189435	0.52	0.38	2.8333333	2.608746	8.0	0.0	3.5	0.7637626	4.0	2.0	-2.4494846	23.236408	99.498535	-178.20692	-0.0047631883	441.62997	0.0	-380.10916	1.5750545	-2.0389757e-09	650.3948440551758	6	8
60	30500	244000	500.0	-8.491668	8.900394	2.8	-22.2	0.42333332	0.07340906	0.54	0.3	3.3333333	1.7950549	7.0	2.0	2.6666667	0.94280905	4.0	1.0	-1.4331276	17.954502	103.957466	-258.8457	0.0029797282	335.74197	0.0	-273.77292	1.5790666	1.475215e-09	661.38343501091	6	8
61	31000	248000	500.0	-19.7	16.485474	0.05	-44.7	0.46	0.10645813	0.64	0.3	7.8333335	5.0138693	17.0	3.0	2.8333333	1.0671873	5.0	2.0	-0.98732454	16.785284	96.07311	-135.53348	-0.0024116312	312.41696	0.0	-248.97913	1.579154	-2.7591982e-09	672.3438391685486	6	8
62	31500	252000	500.0	-6.4916673	9.028216	8.3	-16.7	0.46333334	0.08673075	0.58	0.32	3.5	2.362908	7.0	1.0	3.1666667	1.0671873	4.0	1.0	-4.388055	14.563462	95.15514	-112.279564	0.0016790032	219.50761	0.0	-171.75752	1.576518	6.2361356e-09	683.1955909729004	6	8
63	32000	256000	500.0	-19.158335	13.111237	-8.45	-46.7	0.48000002	0.12382784	0.74	0.36	8.0	4.4347115	16.0	2.0	2.3333333	1.490712	4.0	0.0	-4.3062005	16.485382	70.03525	-137.23444	-0.0058905385	322.60596	0.0	-248.21735	1.5855497	2.5555493e-09	694.1575500965118	6	8
64	32500	260000	500.0	-22.449999	21.311186	2.05	-64.95	0.40666667	0.080553636	0.52	0.32	7.5	6.5510817	20.0	1.0	2.5	0.95742714	4.0	1.0	-4.1256003	13.617797	68.068146	-143.12514	-0.0031638294	244.23029	0.0	-176.33748	1.5724726	-1.9520519e-09	705.3302855491638	6	8
65	33000	264000	500.0	-30.074997	24.385681	-10.95	-70.45	0.5133333	0.085374996	0.62	0.34	12.5	7.36546	26.0	7.0	2.0	0.8164966	3.0	1.0	-5.4013247	13.801983	78.30056	-166.9575	0.0003750821	321.25845	0.0	-214.29858	1.5867018	-1.8055241e-09	715.8716027736664	6	8
66	33500	268000	500.0	-2.95	10.25508	11.55	-16.7	0.48000002	0.10327956	0.68	0.34	2.6666667	2.4944382	6.0	0.0	3.0	1.0	4.0	1.0	-1.6115791	16.363668	117.0884	-83.00287	0.005641597	259.173	0.0	-212.83655	1.5636584	-3.4570693e-09	726.6567513942719	6	8
67	34000	272000	500.0	-14.491668	8.339685	-1.7	-26.7	0.46333337	0.06368324	0.58	0.38	6.1666665	3.2871807	11.0	1.0	2.3333333	1.1055416	4.0	1.0	-3.1130657	13.440722	71.79128	-164.36652	-0.004482895	209.31926	0.0	-149.59717	1.576631	-7.9472845e-10	737.4812138080597	6	8
68	34500	276000	500.0	-26.866667	27.859642	2.8	-72.45	0.4766667	0.04818944	0.54	0.4	9.833333	8.820745	25.0	2.0	2.1666667	0.6871843	3.0	1.0	-2.6213336	15.887646	95.16667	-386.52448	0.0025388699	368.59424	0.0	-252.92708	1.569307	7.698934e-09	748.1700654029846	6	8
69	35000	280000	500.0	-19.075	15.958116	-4.95	-53.45	0.47	0.11060439	0.58	0.28	7.8333335	4.297932	17.0	4.0	1.3333334	1.3743685	4.0	0.0	-6.1001525	11.946429	77.91267	-130.11739	-0.0044978284	180.64197	0.0	-128.27237	1.581082	-4.4032933e-09	758.9597396850586	6	8
70	35500	284000	500.0	-17.241667	15.022495	4.05	-44.7	0.48333335	0.06155395	0.56	0.4	7.6666665	5.088113	17.0	2.0	2.1666667	1.6749793	5.0	1.0	-5.1987042	10.863581	84.183945	-251.73827	-0.0048746318	184.8679	0.0	-118.85737	1.5706655	-6.412467e-09	769.7292513847351	6	8
71	36000	288000	500.0	-12.825001	10.62598	0.8	-30.2	0.49	0.0321455	0.54	0.46	6.3333335	3.9860868	13.0	1.0	2.3333333	0.942809	4.0	1.0	-4.694452	11.55861	63.765957	-115.11495	-0.00063603744	165.1873	0.0	-118.98212	1.5667874	-3.9339065e-09	780.7764284610748	6	8
72	36500	292000	500.0	-23.783335	12.605113	-3.7	-43.45	0.46666667	0.09706813	0.58	0.28	9.333333	2.3570225	12.0	5.0	1.6666666	0.942809	3.0	0.0	-4.715992	10.5653925	67.37303	-127.92394	-0.0056949635	195.50078	0.0	-125.7486	1.5794817	1.5745559e-09	791.9737026691437	6	8
73	37000	296000	500.0	-25.158333	24.733755	2.8	-73.2	0.4766667	0.0715697	0.58	0.38	10.0	7.5498343	24.0	2.0	2.0	1.0	4.0	1.0	-5.191481	10.664887	87.45561	-240.82324	0.00034087524	228.71068	0.0	-160.88603	1.5737658	6.7477424e-09	803.01895403862	6	8
74	37500	300000	500.0	-20.2	11.039701	1.05	-33.45	0.46	0.048989795	0.56	0.4	8.0	2.8867512	12.0	3.0	2.6666667	0.74535596	4.0	2.0	-5.029759	11.272303	90.17296	-227.66983	-0.0026079162	188.34007	0.0	-128.02852	1.5728832	6.047388e-09	813.4722146987915	6	8
75	38000	304000	500.0	-21.033335	17.782637	2.8	-47.2	0.48333335	0.040688522	0.54	0.42	8.833333	5.7276134	17.0	1.0	1.6666666	0.942809	3.0	0.0	-4.5904813	11.1927395	49.768143	-94.72416	-0.0004706482	194.57906	0.0	-132.26018	1.5741183	8.014342e-09	824.5003123283386	6	8
76	38500	308000	500.0	-13.158333	15.254382	4.05	-43.7	0.47666666	0.068718426	0.58	0.4	6.0	4.690416	15.0	2.0	1.6666666	0.942809	3.0	0.0	-4.8231583	10.210737	64.67356	-68.63565	-0.0005436937	161.65178	0.0	-113.629005	1.5675193	-2.2028883e-09	835.127274274826	6	8
77	39000	312000	500.0	-5.9083343	9.057014	6.3	-19.2	0.45666662	0.058214158	0.52	0.38	3.1666667	3.0776975	8.0	0.0	3.1666667	1.5723301	5.0	0.0	-3.514654	9.725882	48.216972	-104.167435	0.0068870434	112.54474	0.0	-80.928764	1.5459232	3.1739473e-09	846.0791103839874	6	8
78	39500	316000	500.0	-10.825001	9.132988	-1.2	-23.95	0.44999996	0.058594648	0.52	0.38	4.6666665	3.2489314	9.0	0.0	2.1666667	1.0671874	4.0	1.0	-1.7946604	10.138097	68.423615	-146.82463	0.0045613586	139.72377	0.0	-93.516945	1.5622023	-2.5083624e-09	856.9404587745667	6	8
79	40000	320000	500.0	-15.658334	4.2559195	-9.2	-23.2	0.48000002	0.090921216	0.58	0.32	6.8333335	1.9507833	9.0	4.0	2.1666667	1.9507834	6.0	0.0	-2.271915	11.230302	79.41997	-190.61151	0.0034368325	169.28044	0.0	-116.40702	1.5665674	3.0820566e-09	867.7787590026855	6	8
80	40500	324000	500.0	-20.7	19.34985	-1.45	-60.7	0.49666667	0.08359958	0.56	0.32	9.0	5.259911	19.0	3.0	1.8333334	1.0671873	4.0	1.0	-3.8801322	8.719404	71.12467	-107.795006	-0.0005804102	145.22734	0.0	-90.459114	1.5830959	-6.837149e-09	878.5291147232056	6	8
81	41000	328000	500.0	-144.11667	316.55157	10.05	-851.7	0.49333334	0.059628483	0.56	0.38	50.166668	105.92987	287.0	0.0	2.8333333	1.5723302	6.0	1.0	-8.265218	26.496895	73.77978	-170.77852	0.005374024	18344.963	0.0	-13966.625	1.5525118	-4.8528115e-09	889.1642293930054	6	8
82	41500	332000	500.0	-12.741668	11.005129	6.55	-30.2	0.5233333	0.08439327	0.6	0.38	6.8333335	3.97562	13.0	2.0	2.5	1.5	5.0	0.0	-57.229324	128.38452	215.03171	-1111.5536	-0.018454649	11874.255	0.0	-10479.77	1.5683337	4.557272e-09	900.325287103653	6	8
