Episode	EpLen	CaptureRate	Collisions	Time(s)
0	311	1.0	0	11.95785117149353
1	331	1.0	0	11.734870195388794
2	361	1.0	0	14.944341897964478
3	265	1.0	0	11.351828336715698
4	196	1.0	0	8.82283902168274
5	392	1.0	0	13.31214189529419
6	500	0.875	0	16.50800108909607
7	485	1.0	0	19.330535888671875
8	108	1.0	0	5.768296957015991
9	487	1.0	0	15.808229207992554
10	240	1.0	0	9.633900880813599
11	169	1.0	0	6.371944904327393
12	247	1.0	0	9.605832815170288
13	500	0.875	0	15.708037853240967
14	500	0.875	0	16.930479049682617
15	500	0.875	0	18.088886976242065
16	429	1.0	0	15.087445974349976
17	500	0.875	0	16.369839906692505
18	500	0.875	0	17.52918815612793
19	217	1.0	0	9.330137968063354
20	303	1.0	0	12.472622156143188
21	261	1.0	0	13.582048177719116
22	488	1.0	0	18.54291296005249
23	500	0.875	0	17.98489499092102
24	368	1.0	0	12.738848209381104
25	271	1.0	0	11.363808155059814
26	500	0.875	0	17.28234624862671
27	500	0.75	0	16.829928874969482
28	107	1.0	0	5.087745189666748
29	314	1.0	0	11.363576173782349
30	371	1.0	0	13.218554735183716
31	274	1.0	0	10.766373872756958
32	500	0.75	0	18.279399871826172
33	252	1.0	0	10.518478155136108
34	300	1.0	0	12.493266105651855
35	185	1.0	0	11.771799087524414
36	241	1.0	0	9.87935209274292
37	208	1.0	0	8.737858057022095
38	233	1.0	0	9.764842987060547
39	500	0.75	0	18.412100076675415
40	500	0.875	0	16.96113896369934
41	442	1.0	0	14.46806812286377
42	500	0.875	0	15.642268180847168
43	351	1.0	0	12.469371795654297
44	395	1.0	0	15.585795879364014
45	500	0.75	0	19.775683641433716
46	303	1.0	0	11.137908935546875
47	441	1.0	0	15.334609270095825
48	191	1.0	0	9.148567914962769
49	326	1.0	0	12.953410863876343
50	500	0.875	0	16.883965253829956
51	500	0.875	0	17.556562900543213
52	287	1.0	0	10.84539008140564
53	500	0.875	0	17.040943145751953
54	328	1.0	0	11.905889749526978
55	174	1.0	0	7.809171199798584
56	327	1.0	0	12.383197784423828
57	454	1.0	0	15.989091873168945
58	500	0.875	0	19.4829158782959
59	349	1.0	0	14.199427843093872
60	366	1.0	0	13.770039796829224
61	500	0.875	0	15.442775011062622
62	190	1.0	0	9.33688497543335
63	324	1.0	0	13.036760091781616
64	500	0.875	0	17.057774305343628
65	382	1.0	0	14.063605070114136
66	223	1.0	0	9.46701192855835
67	500	0.875	0	16.967602968215942
68	297	1.0	0	12.609703302383423
69	475	1.0	0	18.503972053527832
70	347	1.0	0	14.002269983291626
71	500	0.875	0	23.42079520225525
72	323	1.0	0	17.16931676864624
73	252	1.0	0	12.205135822296143
74	462	1.0	0	18.069409132003784
75	500	0.875	0	15.713984966278076
76	415	1.0	0	17.354725122451782
77	417	1.0	0	17.297969818115234
78	500	0.875	0	18.885090112686157
79	243	1.0	0	11.44374704360962
80	500	0.75	0	19.595767974853516
81	386	1.0	0	12.82982325553894
82	255	1.0	0	10.943750143051147
83	500	0.875	0	17.490386962890625
84	258	1.0	0	12.254374980926514
85	313	1.0	0	12.59102487564087
86	253	1.0	0	12.218914031982422
87	161	1.0	0	7.230967998504639
88	477	1.0	0	15.58877420425415
89	375	1.0	0	15.247084140777588
90	464	1.0	0	16.530840158462524
91	328	1.0	0	13.233551025390625
92	403	1.0	0	14.094346046447754
93	500	0.875	0	19.010076999664307
94	214	1.0	0	10.382571935653687
95	500	0.875	0	17.076162099838257
96	500	0.625	0	16.696006774902344
97	159	1.0	0	9.043721914291382
98	500	0.75	0	15.786108016967773
99	315	1.0	0	11.403243064880371
