Episode	EpLen	CaptureRate	Collisions	Time(s)
0	151	1.0	0	334.4376459121704
1	200	1.0	0	438.115642786026
2	432	1.0	0	868.8159251213074
3	248	1.0	0	532.33846616745
4	500	0.99609375	0	1002.7064871788025
5	500	0.9921875	0	1047.3089661598206
6	212	1.0	0	460.51325702667236
7	70	1.0	0	177.82545018196106
8	500	0.99609375	0	1017.9335958957672
9	84	1.0	11	212.81731986999512
10	91	1.0	0	227.78679990768433
11	143	1.0	0	317.8423640727997
12	500	0.99609375	0	992.1526799201965
13	500	0.99609375	0	998.971645116806
14	117	1.0	0	267.23021697998047
15	314	1.0	0	650.2667241096497
16	243	1.0	0	512.2073538303375
17	500	0.98828125	11	1009.3894319534302
18	500	0.99609375	0	1004.4172737598419
19	210	1.0	0	448.65831899642944
20	146	1.0	0	321.3458659648895
21	500	0.99609375	0	957.0744318962097
22	500	0.9921875	0	997.1754319667816
23	113	1.0	0	269.58031487464905
24	500	0.99609375	0	1029.2571239471436
25	226	1.0	0	451.1733310222626
26	500	0.9765625	0	1001.8577389717102
27	500	0.99609375	0	944.0197458267212
28	101	1.0	0	244.8596420288086
29	500	0.99609375	0	1069.5784199237823
30	500	0.98828125	0	982.3593971729279
31	242	1.0	0	503.6938478946686
32	66	1.0	0	172.61588597297668
33	200	1.0	0	418.52977108955383
34	500	0.99609375	0	953.7422399520874
35	500	0.9921875	0	1016.2208387851715
36	152	1.0	0	338.5779972076416
37	122	1.0	0	285.15420293807983
38	108	1.0	2	255.56491017341614
39	500	0.99609375	1	953.8941249847412
40	396	1.0	89	765.3644828796387
41	217	1.0	0	458.4132790565491
42	500	0.99609375	0	1013.7877218723297
43	175	1.0	0	385.1372380256653
44	105	1.0	0	242.10728406906128
45	107	1.0	0	250.03767228126526
46	467	1.0	0	913.0821759700775
47	137	1.0	0	307.87227606773376
48	500	0.99609375	0	985.3268196582794
49	105	1.0	0	247.79649686813354
50	281	1.0	0	571.6503400802612
51	74	1.0	0	185.76613092422485
52	114	1.0	0	281.39286708831787
53	325	1.0	0	675.2537746429443
54	102	1.0	0	240.74160480499268
55	61	1.0	0	161.04641795158386
56	221	1.0	0	452.2632300853729
57	93	1.0	0	229.3764808177948
58	500	0.9921875	0	1027.3819689750671
59	199	1.0	0	421.29438281059265
60	122	1.0	0	271.1996521949768
61	110	1.0	0	256.883798122406
62	175	1.0	0	380.8091518878937
63	500	0.99609375	3	970.123735666275
64	93	1.0	0	220.28511476516724
65	215	1.0	0	447.7429749965668
66	218	1.0	0	446.7363829612732
67	78	1.0	0	203.63836312294006
68	116	1.0	0	270.76405000686646
69	500	0.99609375	0	964.1341412067413
70	66	1.0	0	174.92403984069824
71	500	0.99609375	0	974.1604201793671
72	123	1.0	0	279.42544412612915
73	500	0.9921875	0	999.5788879394531
74	83	1.0	0	202.8146071434021
75	500	0.99609375	0	1014.7462952136993
76	500	0.98828125	0	1004.2455968856812
77	152	1.0	0	333.1528949737549
78	117	1.0	0	273.98674297332764
79	424	1.0	0	828.6235661506653
80	100	1.0	0	238.7523581981659
81	287	1.0	0	595.3714170455933
82	500	0.99609375	0	980.2689490318298
83	207	1.0	0	436.57060980796814
84	127	1.0	0	312.5791668891907
85	500	0.99609375	0	1049.0403060913086
86	139	1.0	0	350.5318410396576
87	442	1.0	0	907.6908588409424
88	72	1.0	0	196.05095982551575
89	384	1.0	0	813.03200507164
90	500	0.99609375	0	1057.2647309303284
91	500	0.99609375	0	1147.4800457954407
92	500	0.99609375	0	1115.5705950260162
93	211	1.0	0	490.3596291542053
94	500	0.99609375	0	1078.8198010921478
95	230	1.0	0	511.6972312927246
96	132	1.0	0	327.4775161743164
97	141	1.0	0	332.79821395874023
98	114	1.0	0	297.6092619895935
99	146	1.0	0	373.04789781570435
