Episode	EpLen	CaptureRate	Collisions	Time(s)
0	59	1.0	0	1.8132438659667969
1	201	1.0	0	4.420950889587402
2	83	1.0	0	2.403414011001587
3	148	1.0	0	3.9357781410217285
4	76	1.0	0	2.412972927093506
5	79	1.0	0	2.388389825820923
6	75	1.0	0	1.9067060947418213
7	194	1.0	0	4.1440589427948
8	105	1.0	0	2.600944757461548
9	97	1.0	0	1.9493639469146729
10	79	1.0	0	1.687000036239624
11	137	1.0	0	2.8507349491119385
12	96	1.0	0	3.4624321460723877
13	191	1.0	0	3.450788974761963
14	129	1.0	0	2.9086432456970215
15	49	1.0	0	1.183542013168335
16	320	1.0	0	5.139355897903442
17	97	1.0	0	1.8617799282073975
18	54	1.0	0	2.0702571868896484
19	98	1.0	0	2.268986701965332
20	174	1.0	0	4.720018148422241
21	93	1.0	0	2.570329189300537
22	105	1.0	0	2.4289908409118652
23	58	1.0	0	1.511963129043579
24	137	1.0	0	3.2547411918640137
25	45	1.0	0	1.758882999420166
26	150	1.0	0	3.7249362468719482
27	283	1.0	0	5.134358882904053
28	57	1.0	0	1.9627180099487305
29	116	1.0	0	2.7775890827178955
30	82	1.0	0	2.1818277835845947
31	138	1.0	0	2.9795801639556885
32	147	1.0	0	3.1313469409942627
33	113	1.0	0	2.654309034347534
34	47	1.0	0	1.284877061843872
35	77	1.0	0	1.7336890697479248
36	84	1.0	0	1.9541749954223633
37	136	1.0	0	2.8912627696990967
38	59	1.0	0	1.5975098609924316
39	75	1.0	0	2.8122220039367676
40	136	1.0	0	2.472593069076538
41	138	1.0	0	2.9518609046936035
42	110	1.0	0	3.1717097759246826
43	86	1.0	0	1.933178186416626
44	176	1.0	0	3.1769440174102783
45	136	1.0	0	2.9774069786071777
46	73	1.0	0	1.6392769813537598
47	108	1.0	0	2.5117828845977783
48	105	1.0	0	2.0250391960144043
49	53	1.0	0	1.4798338413238525
50	53	1.0	0	1.1678261756896973
51	50	1.0	0	1.239387035369873
52	82	1.0	0	2.10695219039917
53	76	1.0	0	2.015455961227417
54	94	1.0	0	2.19991397857666
55	70	1.0	0	1.7118022441864014
56	70	1.0	0	2.4317262172698975
57	100	1.0	0	2.1346330642700195
58	115	1.0	0	2.515718936920166
59	137	1.0	0	3.483109951019287
60	55	1.0	0	1.8450379371643066
61	101	1.0	0	3.2368156909942627
62	56	1.0	0	1.36207914352417
63	54	1.0	0	1.5231521129608154
64	145	1.0	0	3.4036121368408203
65	83	1.0	0	2.70654296875
66	197	1.0	0	4.498544931411743
67	145	1.0	0	3.2669570446014404
68	82	1.0	0	1.8964006900787354
69	89	1.0	0	1.7840089797973633
70	150	1.0	0	3.3810620307922363
71	79	1.0	0	1.5518479347229004
72	74	1.0	0	2.042520761489868
73	85	1.0	0	2.06915020942688
74	98	1.0	0	2.6193180084228516
75	132	1.0	0	3.374150037765503
76	159	1.0	0	3.049865961074829
77	50	1.0	0	1.3467061519622803
78	112	1.0	0	2.6176350116729736
79	97	1.0	0	2.356110095977783
80	86	1.0	0	2.490243911743164
81	98	1.0	0	3.3432929515838623
82	137	1.0	0	3.8512051105499268
83	101	1.0	0	2.222785711288452
84	83	1.0	0	2.2409868240356445
85	69	1.0	0	1.9050750732421875
86	293	1.0	0	4.73291015625
87	53	1.0	0	1.5325498580932617
88	152	1.0	0	2.8782918453216553
89	148	1.0	0	2.896028995513916
90	103	1.0	0	2.874613046646118
91	68	1.0	0	2.0563199520111084
92	106	1.0	0	2.789618968963623
93	127	1.0	0	3.7997219562530518
94	137	1.0	0	3.8889431953430176
95	46	1.0	0	1.4336159229278564
96	106	1.0	0	2.451256036758423
97	116	1.0	0	2.787560224533081
98	140	1.0	0	2.734128952026367
99	86	1.0	0	2.7104990482330322
