Episode	EpLen	CaptureRate	Collisions	Time(s)
0	89	1.0	0	4.932676076889038
1	114	1.0	0	4.679939031600952
2	176	1.0	0	7.300027847290039
3	96	1.0	0	4.355422019958496
4	91	1.0	0	4.518796920776367
5	111	1.0	0	4.782494068145752
6	145	1.0	0	6.371961832046509
7	90	1.0	0	4.24677586555481
8	50	1.0	0	2.696536064147949
9	92	1.0	0	4.7652881145477295
10	77	1.0	0	4.180280923843384
11	109	1.0	0	5.076261043548584
12	100	1.0	0	4.16175389289856
13	41	1.0	0	2.3541150093078613
14	135	1.0	0	5.778263092041016
15	86	1.0	0	3.9040160179138184
16	67	1.0	0	3.643372058868408
17	110	1.0	0	5.646805047988892
18	67	1.0	0	3.964778184890747
19	87	1.0	0	3.5454418659210205
20	500	0.875	0	18.3466899394989
21	107	1.0	0	4.655622243881226
22	94	1.0	0	3.8163211345672607
23	101	1.0	0	5.1095030307769775
24	78	1.0	0	3.5395162105560303
25	77	1.0	0	3.877474069595337
26	110	1.0	0	4.578686952590942
27	154	1.0	0	5.3370959758758545
28	64	1.0	0	3.126702070236206
29	82	1.0	0	3.8813278675079346
30	67	1.0	0	3.60261607170105
31	215	1.0	0	6.7970051765441895
32	128	1.0	0	5.28785514831543
33	51	1.0	0	2.6539359092712402
34	54	1.0	0	3.025571823120117
35	144	1.0	0	5.954697847366333
36	56	1.0	0	3.270754098892212
37	127	1.0	0	5.678101062774658
38	70	1.0	0	3.62351393699646
39	96	1.0	0	3.6148269176483154
40	72	1.0	0	3.791822910308838
41	129	1.0	0	5.415341854095459
42	126	1.0	0	5.969977140426636
43	346	1.0	0	10.357395887374878
44	175	1.0	0	6.825046062469482
45	135	1.0	0	5.723124027252197
46	64	1.0	0	3.614159107208252
47	119	1.0	0	5.125747203826904
48	69	1.0	0	3.9163320064544678
49	91	1.0	0	5.3411078453063965
50	63	1.0	0	3.516479969024658
51	125	1.0	0	6.030708074569702
52	146	1.0	0	6.192299127578735
53	162	1.0	0	6.4362170696258545
54	89	1.0	0	4.138148069381714
55	104	1.0	0	4.970151901245117
56	78	1.0	0	3.7388858795166016
57	56	1.0	0	3.462798833847046
58	111	1.0	0	4.710184097290039
59	75	1.0	0	3.6723477840423584
60	93	1.0	0	5.0655128955841064
61	114	1.0	0	5.04508900642395
62	127	1.0	0	5.360321044921875
63	236	1.0	0	7.3876872062683105
64	130	1.0	0	6.925299167633057
65	74	1.0	0	3.833528995513916
66	297	1.0	0	10.584390878677368
67	59	1.0	0	2.9097652435302734
68	62	1.0	0	3.3839800357818604
69	171	1.0	0	6.118985891342163
70	77	1.0	0	4.237380743026733
71	86	1.0	0	3.913084030151367
72	134	1.0	0	6.549890995025635
73	125	1.0	0	5.4548020362854
74	63	1.0	0	3.6035759449005127
75	88	1.0	0	4.375653982162476
76	57	1.0	0	3.319345235824585
77	54	1.0	0	3.2596940994262695
78	94	1.0	0	3.868237018585205
79	145	1.0	0	5.895459175109863
80	117	1.0	0	4.882189035415649
81	102	1.0	0	4.006887912750244
82	78	1.0	0	4.716442108154297
83	108	1.0	0	4.815871000289917
84	121	1.0	0	6.3393049240112305
85	109	1.0	0	4.128059148788452
86	190	1.0	0	7.144047975540161
87	108	1.0	0	5.030275821685791
88	184	1.0	0	7.061232805252075
89	49	1.0	0	2.490936040878296
90	438	1.0	0	13.791615009307861
91	130	1.0	0	5.805418014526367
92	103	1.0	0	4.848639011383057
93	80	1.0	0	4.149706840515137
94	75	1.0	0	4.0250513553619385
95	90	1.0	0	6.230485916137695
96	112	1.0	0	2.8999388217926025
97	106	1.0	0	4.803897142410278
98	79	1.0	0	4.13146710395813
99	143	1.0	0	6.186373233795166
