/Users/lijunsun/anaconda3/envs/myenv37/bin/python /Users/lijunsun/Workspace/multiple_preys_pursuit_pomg/test_sop_statistical_results.py
Command: python run_sop.py  --x_size=40 --y_size=40 --n_pursuers=256 --n_targets=64 --n_episodes=100
Seed  39 	 Episode  39 	 EpLen 500 	 CaptureRate 0.992 	 Collisions 0 Time 3550.150
Seed  40 	 Episode  40 	 EpLen 500 	 CaptureRate 0.992 	 Collisions 0 Time 3452.697
Seed  41 	 Episode  41 	 EpLen 500 	 CaptureRate 0.996 	 Collisions 0 Time 3602.374
Seed  42 	 Episode  42 	 EpLen 500 	 CaptureRate 0.996 	 Collisions 0 Time 3704.221
Seed  43 	 Episode  43 	 EpLen 500 	 CaptureRate 0.992 	 Collisions 0 Time 3641.094
Seed  44 	 Episode  44 	 EpLen 500 	 CaptureRate 0.988 	 Collisions 0 Time 3661.001
Seed  45 	 Episode  45 	 EpLen 500 	 CaptureRate 0.992 	 Collisions 0 Time 3672.834
Seed  46 	 Episode  46 	 EpLen 9 	 CaptureRate 1.000 	 Collisions 0 Time 84.467
Seed  47 	 Episode  47 	 EpLen 500 	 CaptureRate 0.992 	 Collisions 0 Time 3552.247
Seed  48 	 Episode  48 	 EpLen 9 	 CaptureRate 1.000 	 Collisions 0 Time 83.246
Seed  49 	 Episode  49 	 EpLen 11 	 CaptureRate 1.000 	 Collisions 0 Time 99.174
Seed  50 	 Episode  50 	 EpLen 500 	 CaptureRate 0.984 	 Collisions 0 Time 3574.258
Seed  51 	 Episode  51 	 EpLen 500 	 CaptureRate 0.996 	 Collisions 0 Time 3613.420
Seed  52 	 Episode  52 	 EpLen 10 	 CaptureRate 1.000 	 Collisions 0 Time 91.344
Seed  53 	 Episode  53 	 EpLen 500 	 CaptureRate 0.996 	 Collisions 0 Time 3577.219
Seed  54 	 Episode  54 	 EpLen 500 	 CaptureRate 0.984 	 Collisions 0 Time 3634.652
Seed  55 	 Episode  55 	 EpLen 500 	 CaptureRate 0.996 	 Collisions 0 Time 3635.272
Seed  56 	 Episode  56 	 EpLen 10 	 CaptureRate 1.000 	 Collisions 0 Time 89.237
Seed  57 	 Episode  57 	 EpLen 8 	 CaptureRate 1.000 	 Collisions 0 Time 81.688
Seed  58 	 Episode  58 	 EpLen 500 	 CaptureRate 0.996 	 Collisions 0 Time 3623.403
Seed  59 	 Episode  59 	 EpLen 500 	 CaptureRate 0.988 	 Collisions 0 Time 3705.247
Seed  60 	 Episode  60 	 EpLen 500 	 CaptureRate 0.988 	 Collisions 0 Time 3695.091
Seed  61 	 Episode  61 	 EpLen 5 	 CaptureRate 1.000 	 Collisions 0 Time 54.116
Seed  62 	 Episode  62 	 EpLen 8 	 CaptureRate 1.000 	 Collisions 0 Time 76.719
Seed  63 	 Episode  63 	 EpLen 7 	 CaptureRate 1.000 	 Collisions 0 Time 68.859
Seed  64 	 Episode  64 	 EpLen 500 	 CaptureRate 0.996 	 Collisions 0 Time 3536.809
Seed  65 	 Episode  65 	 EpLen 500 	 CaptureRate 0.996 	 Collisions 0 Time 3572.231
Seed  66 	 Episode  66 	 EpLen 500 	 CaptureRate 0.984 	 Collisions 0 Time 3642.652
Seed  67 	 Episode  67 	 EpLen 7 	 CaptureRate 1.000 	 Collisions 0 Time 68.554
Seed  68 	 Episode  68 	 EpLen 500 	 CaptureRate 0.992 	 Collisions 0 Time 3678.540
Seed  69 	 Episode  69 	 EpLen 8 	 CaptureRate 1.000 	 Collisions 0 Time 72.488
Seed  70 	 Episode  70 	 EpLen 500 	 CaptureRate 0.977 	 Collisions 0 Time 3584.834
Seed  71 	 Episode  71 	 EpLen 8 	 CaptureRate 1.000 	 Collisions 0 Time 72.776
Seed  72 	 Episode  72 	 EpLen 7 	 CaptureRate 1.000 	 Collisions 0 Time 71.331
Seed  73 	 Episode  73 	 EpLen 500 	 CaptureRate 0.996 	 Collisions 0 Time 3714.438
Seed  74 	 Episode  74 	 EpLen 9 	 CaptureRate 1.000 	 Collisions 0 Time 85.186
Seed  75 	 Episode  75 	 EpLen 6 	 CaptureRate 1.000 	 Collisions 0 Time 62.181
Seed  76 	 Episode  76 	 EpLen 500 	 CaptureRate 0.973 	 Collisions 0 Time 3699.353
Seed  77 	 Episode  77 	 EpLen 11 	 CaptureRate 1.000 	 Collisions 0 Time 107.595
Seed  78 	 Episode  78 	 EpLen 500 	 CaptureRate 0.988 	 Collisions 0 Time 4101.955
Seed  79 	 Episode  79 	 EpLen 11 	 CaptureRate 1.000 	 Collisions 0 Time 103.831
Seed  80 	 Episode  80 	 EpLen 500 	 CaptureRate 0.996 	 Collisions 0 Time 3653.378
Seed  81 	 Episode  81 	 EpLen 500 	 CaptureRate 0.977 	 Collisions 0 Time 3893.235
Seed  82 	 Episode  82 	 EpLen 8 	 CaptureRate 1.000 	 Collisions 0 Time 87.867
Seed  83 	 Episode  83 	 EpLen 500 	 CaptureRate 0.996 	 Collisions 0 Time 4173.214
Seed  84 	 Episode  84 	 EpLen 500 	 CaptureRate 0.984 	 Collisions 0 Time 4076.174
Seed  85 	 Episode  85 	 EpLen 500 	 CaptureRate 0.996 	 Collisions 0 Time 3956.581
Seed  86 	 Episode  86 	 EpLen 7 	 CaptureRate 1.000 	 Collisions 0 Time 74.236
Seed  87 	 Episode  87 	 EpLen 500 	 CaptureRate 0.996 	 Collisions 0 Time 3896.831
Seed  88 	 Episode  88 	 EpLen 500 	 CaptureRate 0.992 	 Collisions 0 Time 3999.803
Seed  89 	 Episode  89 	 EpLen 500 	 CaptureRate 0.996 	 Collisions 0 Time 4078.630
Seed  90 	 Episode  90 	 EpLen 500 	 CaptureRate 0.996 	 Collisions 0 Time 3618.825
Seed  91 	 Episode  91 	 EpLen 500 	 CaptureRate 0.988 	 Collisions 0 Time 3514.905
Seed  92 	 Episode  92 	 EpLen 500 	 CaptureRate 0.977 	 Collisions 0 Time 3741.855
Seed  93 	 Episode  93 	 EpLen 500 	 CaptureRate 0.996 	 Collisions 0 Time 3532.226
Seed  94 	 Episode  94 	 EpLen 500 	 CaptureRate 0.992 	 Collisions 0 Time 3643.799
Seed  95 	 Episode  95 	 EpLen 10 	 CaptureRate 1.000 	 Collisions 0 Time 93.212
Seed  96 	 Episode  96 	 EpLen 9 	 CaptureRate 1.000 	 Collisions 0 Time 83.077
Seed  97 	 Episode  97 	 EpLen 16 	 CaptureRate 1.000 	 Collisions 0 Time 136.101
Seed  98 	 Episode  98 	 EpLen 7 	 CaptureRate 1.000 	 Collisions 0 Time 69.966
Seed  99 	 Episode  99 	 EpLen 12 	 CaptureRate 1.000 	 Collisions 0 Time 106.330
Write to file: data/sop_40_40_1024_256_.txt
Write to file: data/sop_40_40_1024_256_statistical_result.txt
DONE!

Process finished with exit code 0

