Episode	EpLen	CaptureRate	Collisions	Time(s)
0	82	1.0	0	95.32394814491272
1	172	1.0	0	165.06059908866882
2	94	1.0	0	94.00182223320007
3	117	1.0	0	112.99672174453735
4	92	1.0	0	95.28576922416687
5	500	0.9921875	105	363.40880584716797
6	500	0.984375	0	348.08218598365784
7	500	0.9921875	0	369.93625807762146
8	107	1.0	0	102.80357313156128
9	500	0.984375	11	382.60097193717957
10	500	0.9921875	0	387.53711199760437
11	99	1.0	0	106.47376680374146
12	301	1.0	0	262.82579493522644
13	242	1.0	0	200.78737998008728
14	161	1.0	0	146.94523119926453
15	145	1.0	0	152.14476895332336
16	364	1.0	0	298.1273720264435
17	154	1.0	0	136.13641500473022
18	139	1.0	0	116.32793807983398
19	500	0.9921875	0	373.42217111587524
20	500	0.9921875	0	363.8798520565033
21	107	1.0	0	104.51833009719849
22	83	1.0	0	86.94074082374573
23	301	1.0	0	234.7388298511505
24	70	1.0	0	71.57263803482056
25	240	1.0	0	191.32901406288147
26	316	1.0	0	264.4659950733185
27	91	1.0	0	91.02998614311218
28	500	0.984375	0	351.3916392326355
29	500	0.9921875	43	367.34695410728455
30	500	0.96875	4	344.3840470314026
31	201	1.0	0	168.67216110229492
32	163	1.0	0	138.21385788917542
33	482	1.0	0	346.6112298965454
34	500	0.9921875	0	360.7381739616394
35	500	0.9921875	6	355.8037829399109
36	500	0.9765625	0	360.08436584472656
37	176	1.0	0	150.12004685401917
38	120	1.0	0	103.7396080493927
39	408	1.0	3	271.24353313446045
40	500	0.9921875	0	356.43372321128845
41	197	1.0	0	161.84421610832214
42	232	1.0	0	182.9315848350525
43	142	1.0	0	125.64644384384155
44	150	1.0	0	137.41044974327087
45	500	0.9921875	0	347.9948229789734
46	107	1.0	0	103.08940505981445
47	210	1.0	0	173.85901403427124
48	156	1.0	0	141.19672894477844
49	114	1.0	0	111.17897415161133
50	167	1.0	0	152.43385815620422
51	75	1.0	0	81.51002717018127
52	103	1.0	0	104.14959216117859
53	500	0.984375	0	367.2728250026703
54	175	1.0	0	141.14821672439575
55	166	1.0	0	141.28488397598267
56	100	1.0	0	98.61540508270264
57	114	1.0	0	108.40792083740234
58	160	1.0	0	134.83946704864502
59	500	0.9921875	0	365.30539107322693
60	164	1.0	0	137.39154195785522
61	202	1.0	0	162.82718706130981
62	254	1.0	0	200.34599494934082
63	500	0.984375	54	331.6124837398529
64	314	1.0	0	231.00295305252075
65	226	1.0	0	176.61399912834167
66	150	1.0	0	122.92528915405273
67	222	1.0	0	176.01116180419922
68	500	0.9921875	17	351.07589983940125
69	433	1.0	0	303.1682822704315
70	500	0.9921875	0	335.79425501823425
71	293	1.0	0	228.1222059726715
72	223	1.0	0	171.81551098823547
73	500	0.9921875	0	347.89368319511414
74	157	1.0	0	131.93052911758423
75	162	1.0	0	142.31730198860168
76	500	0.9921875	0	384.7046229839325
77	128	1.0	0	113.85418486595154
78	500	0.9921875	0	361.4506731033325
79	96	1.0	0	93.26637101173401
80	154	1.0	0	135.7150866985321
81	185	1.0	0	155.16472792625427
82	500	0.9765625	0	348.78016996383667
83	163	1.0	0	136.38086104393005
84	108	1.0	0	102.40129494667053
85	163	1.0	0	133.76745009422302
86	254	1.0	0	201.1757309436798
87	349	1.0	200	267.73914909362793
88	237	1.0	0	186.14486384391785
89	500	0.984375	0	344.70392417907715
90	500	0.9921875	0	363.554074048996
91	136	1.0	0	124.58645510673523
92	500	0.9765625	22	374.1421558856964
93	126	1.0	0	118.41358995437622
94	274	1.0	0	214.2595899105072
95	244	1.0	0	201.84107398986816
96	142	1.0	0	125.63657093048096
97	149	1.0	0	131.03178215026855
98	242	1.0	0	190.162663936615
99	217	1.0	14	168.3967568874359
