Episode	EpLen	CaptureRate	Collisions	Time(s)
0	500	0.75	0	9.150537967681885
1	380	1.0	0	7.349713087081909
2	500	0.5	0	8.516357183456421
3	276	1.0	0	5.319225788116455
4	500	0.75	0	7.667649984359741
5	335	1.0	0	6.150098085403442
6	212	1.0	0	5.256464242935181
7	500	0.75	0	9.264155149459839
8	343	1.0	0	7.222707033157349
9	290	1.0	0	6.784886121749878
10	256	1.0	0	5.143002033233643
11	500	0.75	0	9.002276182174683
12	500	0.75	0	6.996262073516846
13	223	1.0	0	4.985882043838501
14	151	1.0	0	3.8945090770721436
15	206	1.0	0	4.844618082046509
16	335	1.0	0	6.179971933364868
17	285	1.0	0	5.429638147354126
18	446	1.0	0	7.1587629318237305
19	307	1.0	0	6.800085067749023
20	500	0.75	0	8.677044868469238
21	240	1.0	0	6.09427809715271
22	500	0.75	0	8.189778089523315
23	322	1.0	0	7.2066521644592285
24	500	0.75	0	8.477612018585205
25	264	1.0	0	7.13942813873291
26	500	0.75	0	6.828930854797363
27	500	0.5	0	8.055909156799316
28	500	0.75	0	8.542910814285278
29	500	0.75	0	8.553813934326172
30	301	1.0	0	6.690361022949219
31	500	0.75	0	9.84653377532959
32	418	1.0	0	8.363799095153809
33	272	1.0	0	5.898668050765991
34	500	0.75	0	9.202258825302124
35	241	1.0	0	4.393716812133789
36	500	0.75	0	8.493696689605713
37	186	1.0	0	4.000097036361694
38	500	0.75	0	7.931656360626221
39	180	1.0	0	3.091883659362793
40	500	0.75	0	7.319983243942261
41	433	1.0	0	9.02958607673645
42	260	1.0	0	5.363878965377808
43	500	0.75	0	7.309063196182251
44	315	1.0	0	5.733208894729614
45	500	0.5	0	10.393279075622559
46	500	0.75	0	8.343613862991333
47	500	0.75	0	7.939262866973877
48	500	0.75	0	7.7823166847229
49	353	1.0	0	8.087140083312988
50	282	1.0	0	5.57905387878418
51	500	0.75	0	8.191006183624268
52	252	1.0	0	4.726300954818726
53	500	0.75	0	8.49399709701538
54	239	1.0	0	4.496945142745972
55	190	1.0	0	3.9225997924804688
56	500	0.5	0	7.015627145767212
57	334	1.0	0	6.001805782318115
58	256	1.0	0	5.7752790451049805
59	262	1.0	0	7.805263042449951
60	367	1.0	0	8.153677225112915
61	390	1.0	0	6.565118074417114
62	500	0.75	0	8.73370099067688
63	418	1.0	0	8.114085912704468
64	500	0.75	0	8.426965951919556
65	361	1.0	0	8.565464973449707
66	243	1.0	0	6.410873174667358
67	500	0.75	0	9.074362754821777
68	359	1.0	0	9.241976976394653
69	272	1.0	0	6.285538911819458
70	275	1.0	0	5.944101810455322
71	408	1.0	0	7.6567699909210205
72	273	1.0	0	6.881569147109985
73	363	1.0	0	8.352310180664062
74	152	1.0	0	3.7132856845855713
75	274	1.0	0	9.145899772644043
76	459	1.0	0	8.36318588256836
77	500	0.75	0	10.454851865768433
78	469	1.0	0	9.69901704788208
79	242	1.0	0	4.534884929656982
80	500	0.75	0	10.744968891143799
81	207	1.0	0	5.4589433670043945
82	304	1.0	0	6.563477993011475
83	138	1.0	0	6.497351884841919
84	385	1.0	0	8.59082579612732
85	500	0.75	0	9.587079048156738
86	226	1.0	0	7.36090087890625
87	321	1.0	0	7.652377128601074
88	302	1.0	0	6.303744077682495
89	327	1.0	0	7.898859739303589
90	500	0.5	0	10.281419038772583
91	500	0.75	0	7.871787786483765
92	365	1.0	0	6.421777009963989
93	500	0.75	0	8.122897148132324
94	500	0.5	0	9.025409936904907
95	500	0.75	0	9.07880711555481
96	500	0.75	0	9.495261907577515
97	500	0.5	0	7.803478002548218
98	385	1.0	0	6.85181999206543
99	500	0.75	0	7.982839107513428
