Episode	EpLen	CaptureRate	Collisions	Time(s)
0	500	0.5	13	0.8903310298919678
1	500	0.5	0	0.9474709033966064
2	500	0.5	1	0.8265590667724609
3	500	0.5	33	0.7966930866241455
4	500	0.5	3	0.8097362518310547
5	500	0.5	3	0.9596092700958252
6	500	0.0	0	0.854478120803833
7	500	0.5	0	0.8093879222869873
8	500	0.0	1	0.927910327911377
9	500	0.5	7	0.8429052829742432
10	500	0.5	12	0.8568987846374512
11	500	0.5	0	0.8226020336151123
12	500	0.5	0	0.9199690818786621
13	75	1.0	0	0.11997795104980469
14	500	0.0	0	0.8141241073608398
15	500	0.5	48	0.7504639625549316
16	500	0.5	0	0.7645108699798584
17	500	0.5	19	0.7604339122772217
18	500	0.5	4	1.0278041362762451
19	500	0.5	56	0.9011309146881104
20	500	0.0	2	0.8799862861633301
21	41	1.0	0	0.07178902626037598
22	500	0.5	1	1.2605180740356445
23	221	1.0	5	0.4224221706390381
24	500	0.0	3	0.898583173751831
25	500	0.0	2	0.9670941829681396
26	500	0.5	29	1.0995006561279297
27	500	0.5	33	1.0537168979644775
28	500	0.5	29	0.8978261947631836
29	163	1.0	9	0.29277896881103516
30	500	0.0	1	0.8364999294281006
31	500	0.5	1	1.0660011768341064
32	500	0.0	2	0.98968505859375
33	500	0.5	1	0.8625059127807617
34	500	0.0	2	0.8104491233825684
35	146	1.0	6	0.2319638729095459
36	500	0.5	22	0.9793117046356201
37	62	1.0	0	0.12264895439147949
38	500	0.5	9	0.9300107955932617
39	160	1.0	1	0.30558085441589355
40	500	0.0	4	0.9527971744537354
41	500	0.0	0	0.8714940547943115
42	500	0.5	1	0.802926778793335
43	500	0.5	52	0.7756359577178955
44	500	0.0	0	0.9690151214599609
45	500	0.5	28	0.7682580947875977
46	500	0.0	0	0.9834911823272705
47	313	1.0	0	0.7903060913085938
48	500	0.5	27	0.9725089073181152
49	500	0.0	1	0.9447331428527832
50	500	0.0	0	0.95107102394104
51	500	0.0	1	0.9549391269683838
52	500	0.5	1	0.9346790313720703
53	159	1.0	4	0.37995004653930664
54	500	0.5	27	0.9213531017303467
55	500	0.5	16	0.7827088832855225
56	500	0.0	2	0.9085109233856201
57	500	0.5	1	0.8293612003326416
58	500	0.0	1	0.8010389804840088
59	500	0.0	0	0.795874834060669
60	399	1.0	4	0.6104061603546143
61	500	0.5	63	0.7556729316711426
62	500	0.5	17	0.7653350830078125
63	500	0.0	1	0.8120582103729248
64	500	0.5	5	0.7713630199432373
65	500	0.5	16	0.7652521133422852
66	500	0.0	1	0.998582124710083
67	500	0.5	20	0.8826351165771484
68	500	0.0	1	0.897526741027832
69	500	0.0	0	0.8113052845001221
70	500	0.5	27	0.7879638671875
71	500	0.5	0	0.9987514019012451
72	500	0.5	2	0.9481861591339111
73	500	0.5	13	0.9528911113739014
74	500	0.0	1	1.0130329132080078
75	500	0.0	1	1.0023338794708252
76	500	0.5	17	0.9878249168395996
77	500	0.5	20	0.9451589584350586
78	500	0.0	1	0.8536021709442139
79	500	0.0	0	1.0244438648223877
80	500	0.5	0	1.0478830337524414
81	500	0.0	0	1.0866549015045166
82	500	0.5	2	1.1000819206237793
83	120	1.0	1	0.22605299949645996
84	500	0.0	0	0.936129093170166
85	500	0.5	53	0.82063889503479
86	500	0.0	3	0.8444051742553711
87	500	0.0	0	0.8093383312225342
88	500	0.0	2	0.8875770568847656
89	145	1.0	0	0.38347291946411133
90	218	1.0	0	0.5757019519805908
91	500	0.5	10	1.096794843673706
92	500	0.5	34	0.9704990386962891
93	500	0.5	2	0.8756148815155029
94	443	1.0	1	0.7555148601531982
95	500	0.5	1	0.8062057495117188
96	500	0.0	1	0.8002350330352783
97	500	0.0	0	0.8191549777984619
98	500	0.0	3	0.8017098903656006
99	500	0.5	7	0.787172794342041
