Episode	EpLen	CaptureRate	Collisions	Time(s)
0	500	0.5625	265	4.6409149169921875
1	500	0.625	375	4.598931074142456
2	500	0.4375	542	4.968611240386963
3	500	0.625	474	4.203636169433594
4	500	0.5	155	4.305995225906372
5	500	0.75	389	4.269449949264526
6	500	0.625	317	4.0896100997924805
7	500	0.6875	340	4.321548938751221
8	500	0.5	660	4.3287880420684814
9	500	0.5	332	4.350296974182129
10	500	0.6875	212	4.632203102111816
11	500	0.5	433	4.319602966308594
12	500	0.75	325	4.5012900829315186
13	500	0.5	295	4.587683916091919
14	500	0.5625	582	4.534941911697388
15	500	0.6875	542	4.994816780090332
16	500	0.625	354	5.762481927871704
17	500	0.625	412	5.37342381477356
18	500	0.6875	664	4.636397838592529
19	500	0.5625	675	4.834208011627197
20	500	0.4375	225	4.312985897064209
21	500	0.8125	736	4.642216920852661
22	500	0.5625	485	4.408433198928833
23	500	0.625	752	4.5421600341796875
24	500	0.625	487	4.505685091018677
25	500	0.625	531	4.672558069229126
26	500	0.5	354	4.184221982955933
27	500	0.625	320	4.568457126617432
28	500	0.8125	826	4.773983001708984
29	500	0.5625	211	4.508252859115601
30	500	0.625	465	4.902298212051392
31	500	0.4375	416	4.34594202041626
32	500	0.6875	572	4.580351829528809
33	500	0.6875	440	4.674469947814941
34	500	0.5	251	4.504430055618286
35	500	0.6875	252	4.90346097946167
36	500	0.9375	777	4.8629748821258545
37	500	0.625	471	4.690701007843018
38	500	0.5625	244	4.657876968383789
39	500	0.625	393	4.845815658569336
40	500	0.625	374	4.880921125411987
41	500	0.5625	433	4.4739670753479
42	500	0.5	355	4.389384984970093
43	500	0.625	597	4.53532862663269
44	500	0.5	259	4.272632122039795
45	500	0.625	476	4.583112001419067
46	500	0.5625	579	4.920028209686279
47	500	0.5625	544	4.928313970565796
48	500	0.5	314	4.394511938095093
49	500	0.6875	354	4.327646017074585
50	500	0.6875	429	5.002288818359375
51	500	0.5625	587	4.597348690032959
52	500	0.6875	369	4.426183223724365
53	500	0.6875	349	4.457473039627075
54	500	0.6875	441	4.942119836807251
55	500	0.6875	404	4.815463066101074
56	500	0.75	327	4.899377822875977
57	500	0.75	465	4.835113048553467
58	500	0.5625	248	4.765699148178101
59	500	0.5	626	4.105572938919067
60	500	0.75	263	4.711018085479736
61	500	0.5625	368	4.833362817764282
62	500	0.4375	123	4.31103777885437
63	500	0.8125	623	4.6265549659729
64	500	0.4375	524	5.110169887542725
65	500	0.6875	579	4.491357088088989
66	500	0.5	274	4.8122029304504395
67	500	0.5625	493	4.4231531620025635
68	500	0.625	395	4.465749979019165
69	500	0.625	867	4.71107816696167
70	500	0.75	636	4.71859884262085
71	500	0.625	322	5.070117950439453
72	500	0.5	447	4.929020166397095
73	500	0.6875	553	4.866476774215698
74	500	0.625	419	4.4796717166900635
75	500	0.625	488	4.744162082672119
76	500	0.5625	372	4.76577091217041
77	500	0.75	403	4.62359881401062
78	500	0.5	194	4.3733320236206055
79	500	0.5625	224	4.635707855224609
80	500	0.75	830	4.625676155090332
81	500	0.5625	611	4.743638038635254
82	500	0.4375	308	4.725993871688843
83	500	0.75	353	5.06895899772644
84	500	0.5	316	4.254292011260986
85	500	0.75	367	4.429101943969727
86	500	0.375	471	4.669623851776123
87	500	0.625	528	4.823907852172852
88	500	0.375	434	5.137287855148315
89	500	0.5	280	4.9091269969940186
90	500	0.375	314	5.388078927993774
91	500	0.625	1176	5.597208023071289
92	500	0.6875	322	5.204786777496338
93	500	0.6875	408	6.506387948989868
94	500	0.6875	285	4.511214971542358
95	500	0.625	724	5.1122612953186035
96	500	0.6875	295	4.771780729293823
97	500	0.5	378	4.916038274765015
98	500	0.5625	456	4.5106847286224365
99	500	0.5625	408	4.382286787033081
