Episode	EpLen	CaptureRate	Collisions	Time(s)
0	500	0.8046875	36242	149.60331010818481
1	500	0.8203125	39457	148.05904984474182
2	500	0.78515625	36370	147.17465496063232
3	500	0.83984375	37646	149.10352110862732
4	500	0.77734375	31687	150.02944612503052
5	500	0.82421875	37422	148.79294896125793
6	500	0.8046875	37966	154.4218029975891
7	500	0.75390625	32832	147.76565194129944
8	500	0.828125	44121	148.08328914642334
9	500	0.8046875	33679	140.8503909111023
10	500	0.8046875	43696	152.05353903770447
11	500	0.7421875	37949	144.0124340057373
12	500	0.75	36652	139.6902198791504
13	500	0.81640625	43129	155.9683108329773
14	500	0.78125	35913	142.0930211544037
15	500	0.8203125	33068	147.04437112808228
16	500	0.8046875	33943	148.8698959350586
17	500	0.77734375	36041	150.08673810958862
18	500	0.82421875	38694	156.6040072441101
19	500	0.81640625	39229	148.49156975746155
20	500	0.859375	36880	160.01623582839966
21	500	0.8125	43462	173.7913360595703
22	500	0.84375	33385	163.70418906211853
23	500	0.81640625	38535	164.28426790237427
24	500	0.82421875	38810	160.0192368030548
25	500	0.81640625	41714	166.5843541622162
26	500	0.7421875	32480	154.61411786079407
27	500	0.80859375	42451	158.99188375473022
28	500	0.84765625	37962	165.9221169948578
29	500	0.80859375	37785	165.31288409233093
30	500	0.78515625	44207	163.5322859287262
31	500	0.7578125	38936	158.1555027961731
32	500	0.796875	36448	162.01825404167175
33	500	0.7421875	31587	155.52222800254822
34	500	0.78515625	40398	154.3987159729004
35	500	0.78515625	42618	147.70559906959534
36	500	0.8046875	40217	157.27177667617798
37	500	0.75390625	38284	156.19237184524536
38	500	0.7890625	37165	159.2541310787201
39	500	0.8359375	40429	166.22081995010376
40	500	0.77734375	38757	163.1070671081543
41	500	0.82421875	38752	162.43204402923584
42	500	0.78515625	38549	146.25066995620728
43	500	0.74609375	37567	152.17778301239014
44	500	0.77734375	37399	143.89316296577454
45	500	0.78125	36042	145.56129097938538
46	500	0.77734375	35955	146.9223461151123
47	500	0.7734375	36047	145.8866581916809
48	500	0.8125	42555	156.58629179000854
49	500	0.828125	38455	174.8263590335846
50	500	0.796875	39765	186.13098192214966
51	500	0.7734375	33711	165.6900680065155
52	500	0.78515625	33479	180.20958590507507
53	500	0.78125	37025	170.4993553161621
54	500	0.765625	34175	171.15015316009521
55	500	0.8203125	38952	187.54469990730286
56	500	0.77734375	38261	167.52468299865723
57	500	0.7890625	36594	165.29109025001526
58	500	0.80859375	38678	176.4403121471405
59	500	0.82421875	44129	170.02614402770996
60	500	0.828125	39531	165.03478574752808
61	500	0.79296875	40598	167.83245992660522
62	500	0.7578125	35414	150.8727421760559
63	500	0.80078125	39626	158.13499116897583
64	500	0.80078125	35915	164.5910840034485
65	500	0.80078125	42319	169.57989621162415
66	500	0.78515625	30385	167.15090417861938
67	500	0.8046875	40342	162.34416794776917
68	500	0.78515625	38063	162.1560571193695
69	500	0.84765625	45477	169.9268500804901
70	500	0.80078125	42282	183.17155385017395
71	500	0.78515625	42346	169.76817202568054
72	500	0.796875	36636	170.61556386947632
73	500	0.8125	39087	171.34912204742432
74	500	0.77734375	39993	176.15602707862854
75	500	0.7734375	39739	144.22545313835144
76	500	0.79296875	35733	144.74357295036316
77	500	0.77734375	41869	159.73194980621338
78	500	0.71484375	36433	160.2476179599762
79	500	0.828125	43976	173.65355491638184
80	500	0.7890625	40600	181.25994181632996
81	500	0.81640625	34833	174.6637670993805
82	500	0.78515625	34313	171.84965705871582
83	500	0.79296875	33699	179.84762692451477
84	500	0.82421875	40998	184.34782695770264
85	500	0.8046875	35273	184.70882081985474
86	500	0.78125	36944	178.3453209400177
87	500	0.796875	35529	170.76387810707092
88	500	0.80859375	34838	177.40618205070496
89	500	0.78125	39890	176.86833596229553
90	500	0.78125	35381	176.84378600120544
91	500	0.77734375	36212	174.44353199005127
92	500	0.84375	46535	185.6450719833374
93	500	0.80078125	38002	171.7802858352661
94	500	0.78125	41966	181.26944732666016
95	500	0.7890625	36702	176.4665229320526
96	500	0.8125	40148	174.29232001304626
97	500	0.84765625	40380	179.72473788261414
98	500	0.79296875	38858	179.6264669895172
99	500	0.796875	36992	173.09302711486816
