Episode	EpLen	CaptureRate	Collisions	Time(s)
0	500	0.0	1	0.8430500030517578
1	500	0.0	0	0.818458080291748
2	89	1.0	0	0.13573408126831055
3	500	0.0	0	0.772345781326294
4	500	0.0	0	0.7509970664978027
5	98	1.0	0	0.14885926246643066
6	500	0.0	0	0.7563309669494629
7	453	1.0	0	0.6898460388183594
8	500	0.0	1	0.7592990398406982
9	500	0.0	2	0.7598872184753418
10	500	0.0	1	0.7621338367462158
11	500	0.0	0	0.7737421989440918
12	500	0.0	0	0.6432571411132812
13	92	1.0	0	0.12445473670959473
14	500	0.0	1	0.660477876663208
15	500	0.0	1	0.6727640628814697
16	500	0.0	0	0.6429429054260254
17	157	1.0	0	0.21760296821594238
18	500	0.0	0	0.6655378341674805
19	235	1.0	12	0.30864596366882324
20	500	0.0	0	0.671457052230835
21	48	1.0	0	0.0698239803314209
22	500	0.0	0	0.6697978973388672
23	104	1.0	0	0.1353459358215332
24	500	0.0	0	0.6713290214538574
25	118	1.0	0	0.17548203468322754
26	500	0.0	1	0.6551408767700195
27	345	1.0	0	0.4715311527252197
28	500	0.0	0	0.6612958908081055
29	154	1.0	0	0.21088624000549316
30	500	0.0	2	0.6576550006866455
31	94	1.0	0	0.14356493949890137
32	500	0.0	0	0.6844978332519531
33	500	0.0	1	0.6777849197387695
34	500	0.0	0	0.662492036819458
35	284	1.0	0	0.3794369697570801
36	500	0.0	0	0.6720640659332275
37	435	1.0	0	0.594886064529419
38	106	1.0	0	0.1415400505065918
39	441	1.0	3	0.5982980728149414
40	500	0.0	3	0.6900742053985596
41	500	0.0	0	0.6872639656066895
42	500	0.0	0	0.6689291000366211
43	500	0.0	0	0.6716799736022949
44	500	0.0	1	0.7145059108734131
45	500	0.0	1	0.6963117122650146
46	500	0.0	2	0.7250099182128906
47	59	1.0	0	0.07907605171203613
48	286	1.0	1	0.39490795135498047
49	500	0.0	0	0.8119161128997803
50	500	0.0	1	0.8107678890228271
51	500	0.0	1	0.8121297359466553
52	62	1.0	0	0.10622382164001465
53	310	1.0	0	0.4987831115722656
54	500	0.0	1	0.81439208984375
55	500	0.0	0	0.8073899745941162
56	500	0.0	0	0.8191742897033691
57	500	0.0	2	0.8256580829620361
58	500	0.0	1	0.8137977123260498
59	207	1.0	0	0.33730483055114746
60	188	1.0	0	0.309110164642334
61	500	0.0	3	0.8152308464050293
62	500	0.0	0	0.8087961673736572
63	500	0.0	0	0.8167619705200195
64	295	1.0	0	0.5112900733947754
65	89	1.0	0	0.15374207496643066
66	500	0.0	1	0.8255801200866699
67	500	0.0	1	0.8150539398193359
68	500	0.0	0	0.8156290054321289
69	500	0.0	0	0.840893030166626
70	500	0.0	0	0.8186368942260742
71	500	0.0	0	0.7521660327911377
72	398	1.0	0	0.6460878849029541
73	71	1.0	0	0.1125798225402832
74	500	0.0	1	0.576106071472168
75	500	0.0	0	0.642585039138794
76	500	0.0	1	0.6224989891052246
77	500	0.0	0	0.647576093673706
78	500	0.0	1	0.6238148212432861
79	500	0.0	0	0.6002581119537354
80	500	0.0	1	0.6274580955505371
81	294	1.0	0	0.38900136947631836
82	500	0.0	0	0.7459299564361572
83	500	0.0	2	0.6668539047241211
84	66	1.0	0	0.08806824684143066
85	49	1.0	0	0.06519293785095215
86	500	0.0	1	0.6693682670593262
87	500	0.0	0	0.5885367393493652
88	500	0.0	2	0.6248540878295898
89	145	1.0	0	0.1664891242980957
90	119	1.0	2	0.13574886322021484
91	500	0.0	2	0.5666460990905762
92	500	0.0	0	0.5730459690093994
93	500	0.0	1	0.5724480152130127
94	400	1.0	0	0.45379185676574707
95	500	0.0	1	0.5668818950653076
96	500	0.0	0	0.5616350173950195
97	500	0.0	0	0.5843889713287354
98	500	0.0	0	0.5584549903869629
99	500	0.0	0	0.6743481159210205
