Episode	EpLen	EpRet	CaptureRate	Collisions	CollisionsWithObstacles	QLoss	PLoss	HaveLoss	Time(s)
68	500	-12.000000000000043	0.4	0	6	nan	nan	False	4.022
69	500	-7.250000000000172	0.38	0	4	nan	nan	False	4.155
70	500	-6.4999999999999645	0.44	0	6	nan	nan	False	3.933
71	500	-9.75000000000016	0.34	0	5	nan	nan	False	4.059
72	500	-35.49999999999994	0.36	1	7	nan	nan	False	4.026
73	500	-14.499999999999748	0.36	0	6	nan	nan	False	3.977
74	500	-15.249999999999842	0.3	0	6	nan	nan	False	4.199
75	500	-25.499999999999872	0.28	0	4	nan	nan	False	4.179
76	500	-12.500000000000135	0.2	0	8	nan	nan	False	4.159
77	500	-12.500000000000043	0.2	0	7	nan	nan	False	4.179
78	500	-16.750000000000185	0.18	0	7	nan	nan	False	4.229
79	500	-5.500000000000025	0.36	0	5	nan	nan	False	3.991
80	500	-675.7500000000013	0.34	1	6	nan	nan	False	4.015
81	500	-10.749999999999858	0.42	0	6	nan	nan	False	3.946
82	500	-22.250000000000007	0.14	0	8	nan	nan	False	4.254
83	500	-15.500000000000123	0.2	0	7	nan	nan	False	4.274
84	500	-1190.0000000000086	0.32	1	8	nan	nan	False	4.018
85	500	-27.250000000000014	0.3	0	5	nan	nan	False	4.047
86	500	-13.00000000000011	0.24	0	7	nan	nan	False	4.176
87	500	-7.50000000000012	0.28	0	7	nan	nan	False	4.212
88	500	-17.749999999999968	0.26	0	7	nan	nan	False	4.115
89	500	-15.999999999999968	0.24	0	7	nan	nan	False	4.288
90	500	-8.750000000000115	0.26	0	8	nan	nan	False	4.093
91	500	-35.749999999999666	0.26	0	7	nan	nan	False	4.124
92	500	-32.500000000000256	0.36	0	7	nan	nan	False	3.93
93	500	-12.250000000000075	0.3	0	6	nan	nan	False	4.106
94	500	-15.750000000000043	0.34	0	7	nan	nan	False	3.939
95	500	-18.75000000000021	0.1	0	7	nan	nan	False	4.338
96	500	-8.750000000000133	0.26	0	6	nan	nan	False	4.106
97	500	-10.000000000000103	0.24	0	8	nan	nan	False	4.139
98	500	-10.250000000000194	0.38	0	7	nan	nan	False	4.159
99	500	-25.4999999999999	0.28	0	6	nan	nan	False	4.113
100	500	-19.000000000000046	0.24	0	6	nan	nan	False	4.116
101	500	-18.000000000000156	0.16	0	7	nan	nan	False	4.275
102	500	-1.249999999999968	0.38	0	6	nan	nan	False	3.903
103	500	-31.999999999999943	0.32	0	7	nan	nan	False	4.013
104	500	-10.500000000000178	0.28	0	6	nan	nan	False	4.224
105	500	-2.2500000000001195	0.46	0	6	nan	nan	False	3.889
106	500	-7.500000000000154	0.28	0	6	nan	nan	False	4.112
107	500	-6.250000000000158	0.3	0	6	nan	nan	False	3.963
108	500	3.75000000000002	0.46	0	6	nan	nan	False	3.934
109	500	-5.000000000000139	0.32	0	5	nan	nan	False	4.044
110	500	-4.249999999999953	0.38	0	7	nan	nan	False	3.913
111	500	-1079.250000000007	0.22	1	8	nan	nan	False	4.2
112	500	-8.000000000000135	0.32	0	6	nan	nan	False	4.007
113	500	-5.499999999999991	0.36	0	6	nan	nan	False	3.992
114	500	-12.750000000000128	0.34	0	6	nan	nan	False	4.013
115	500	-10.000000000000153	0.24	0	7	nan	nan	False	4.094
116	500	-13.750000000000151	0.18	0	7	nan	nan	False	4.259
117	500	-15.74999999999999	0.34	0	6	nan	nan	False	4.078
118	500	-22.999999999999766	0.32	0	6	nan	nan	False	4.181
119	500	-580.9999999999993	0.32	1	7	nan	nan	False	4.052
120	500	-8.499999999999911	0.36	0	6	nan	nan	False	3.965
121	500	-19.25000000000006	0.14	0	8	nan	nan	False	4.223
122	500	-6.250000000000195	0.3	0	6	nan	nan	False	4.135
123	500	-7.4999999999999964	0.28	0	6	nan	nan	False	4.204
124	500	-11.75000000000015	0.26	0	6	nan	nan	False	4.104
125	500	-20.249999999999908	0.46	0	4	nan	nan	False	3.84
126	500	11.249999999999918	0.58	0	5	nan	nan	False	3.876
127	500	-13.750000000000151	0.18	0	6	nan	nan	False	4.383
128	500	-11.250000000000092	0.22	0	7	nan	nan	False	4.167
129	500	-12.500000000000155	0.2	0	8	nan	nan	False	4.152
130	500	-23.750000000000085	0.26	0	7	nan	nan	False	4.152
131	500	-11.000000000000172	0.32	0	8	nan	nan	False	3.997
132	500	-6.24999999999999	0.3	0	7	nan	nan	False	4.092
133	500	2.000000000000032	0.48	0	6	nan	nan	False	3.832
134	500	-2.500000000000105	0.36	0	5	nan	nan	False	4.086
135	500	-13.75000000000017	0.18	0	7	nan	nan	False	4.224
136	500	-14.750000000000139	0.26	0	7	nan	nan	False	4.063
137	500	-14.50000000000016	0.36	0	4	nan	nan	False	4.007
138	500	-41.500000000000185	0.36	0	4	nan	nan	False	4.032
139	500	-3.000000000000008	0.4	0	7	nan	nan	False	3.97
140	500	-6.250000000000147	0.3	0	7	nan	nan	False	3.999
141	500	-14.250000000000043	0.22	0	6	nan	nan	False	4.193
142	500	-21.000000000000114	0.16	0	7	nan	nan	False	4.214
143	500	-2.500000000000001	0.36	0	8	nan	nan	False	4.067
144	500	-16.000000000000107	0.24	0	7	nan	nan	False	4.116
145	500	-1.25000000000012	0.38	0	6	nan	nan	False	3.812
146	500	-907.2500000000042	0.14	1	7	nan	nan	False	4.235
147	500	-41.999999999999694	0.16	0	8	nan	nan	False	4.122
148	500	-19.000000000000014	0.24	0	7	nan	nan	False	4.168
149	500	-25.99999999999988	0.32	0	6	nan	nan	False	4.159
150	500	-13.000000000000089	0.24	0	7	nan	nan	False	4.096
151	500	-17.499999999999883	0.36	0	6	nan	nan	False	4.031
152	500	-335.9999999999995	0.16	1	8	nan	nan	False	4.356
153	500	-6.000000000000135	0.4	0	5	nan	nan	False	4.112
154	500	-394.7499999999991	0.42	1	6	nan	nan	False	4.162
155	500	-11.750000000000128	0.26	0	6	nan	nan	False	4.214
156	500	-23.74999999999976	0.26	0	5	nan	nan	False	4.039
157	500	-6.750000000000023	0.34	0	5	nan	nan	False	4.11
158	500	-4.2500000000000835	0.38	0	6	nan	nan	False	3.915
159	500	-23.9999999999998	0.16	0	8	nan	nan	False	4.229
160	500	-22.750000000000156	0.18	0	8	nan	nan	False	4.183
161	500	-10.000000000000226	0.24	0	7	nan	nan	False	4.217
162	500	-12.749999999999806	0.34	0	7	nan	nan	False	3.96
163	500	-9.000000000000107	0.4	0	6	nan	nan	False	3.935
164	500	-35.74999999999954	0.26	0	6	nan	nan	False	4.191
165	500	-20.250000000000078	0.22	0	7	nan	nan	False	4.167
166	500	-11.250000000000087	0.22	0	8	nan	nan	False	4.227
167	500	-18.25000000000003	0.3	0	7	nan	nan	False	4.064
168	500	-18.000000000000206	0.16	0	6	nan	nan	False	4.219
169	500	-16.499999999999975	0.52	0	4	nan	nan	False	3.773
170	500	-8.75000000000017	0.26	0	7	nan	nan	False	4.137
171	500	-15.50000000000015	0.2	0	7	nan	nan	False	4.195
172	500	-22.75000000000003	0.42	0	5	nan	nan	False	3.901
173	500	-0.4999999999999645	0.44	0	5	nan	nan	False	4.103
174	500	-16.250000000000163	0.14	0	7	nan	nan	False	4.353
175	500	-11.250000000000137	0.22	0	7	nan	nan	False	4.198
176	500	-4.25000000000012	0.38	0	5	nan	nan	False	4.09
177	500	-33.24999999999998	0.3	0	6	nan	nan	False	4.08
178	500	-17.5000000000002	0.12	0	8	nan	nan	False	4.196
179	500	-15.249999999999758	0.3	0	7	nan	nan	False	4.028
180	500	-16.750000000000114	0.18	0	7	nan	nan	False	4.162
181	500	-19.250000000000195	0.14	0	8	nan	nan	False	4.171
182	500	-39.250000000000306	0.3	0	4	nan	nan	False	4.182
183	500	-15.000000000000153	0.16	0	8	nan	nan	False	4.182
184	500	-12.750000000000119	0.34	0	5	nan	nan	False	4.028
185	500	-11.250000000000199	0.22	0	6	nan	nan	False	4.31
186	500	-40.74999999999957	0.18	0	7	nan	nan	False	4.248
187	500	-10.000000000000144	0.24	0	8	nan	nan	False	4.19
188	500	-19.750000000000043	0.18	0	7	nan	nan	False	4.296
189	500	-17.74999999999996	0.26	0	7	nan	nan	False	4.1
190	500	-21.250000000000046	0.3	0	5	nan	nan	False	4.015
191	500	-8.750000000000156	0.26	0	8	nan	nan	False	4.059
192	500	-8.750000000000126	0.26	0	8	nan	nan	False	4.135
193	500	-5.0000000000000915	0.32	0	6	nan	nan	False	4.226
194	500	-6.00000000000008	0.4	0	7	nan	nan	False	3.92
195	500	-1482.7500000000132	0.1	1	8	nan	nan	False	4.308
196	500	-12.00000000000006	0.4	0	5	nan	nan	False	3.887
197	500	-18.999999999999947	0.24	0	7	nan	nan	False	4.143
198	500	-24.49999999999981	0.2	0	8	nan	nan	False	4.161
199	500	-25.999999999999773	0.32	0	6	nan	nan	False	4.106
200	500	-32.75000000000014	0.26	0	4	nan	nan	False	4.159
201	500	-16.00000000000014	0.24	0	7	nan	nan	False	4.101
202	500	-11.500000000000083	0.36	0	5	nan	nan	False	4.024
203	500	-14.750000000000174	0.26	0	6	nan	nan	False	4.137
204	500	-10.249999999999769	0.62	0	6	nan	nan	False	3.561
205	500	-5.000000000000017	0.32	0	7	nan	nan	False	3.992
206	500	-3.019806626980426e-14	0.4	0	7	nan	nan	False	3.952
207	500	-14.999999999999634	0.4	0	8	nan	nan	False	3.938
208	500	-6.500000000000094	0.44	0	6	nan	nan	False	3.868
209	500	-18.499999999999808	0.44	0	7	nan	nan	False	3.852
210	500	-480.99999999999886	0.24	1	8	nan	nan	False	3.99
211	500	-11.000000000000181	0.32	0	6	nan	nan	False	4.174
212	500	-12.500000000000021	0.2	0	7	nan	nan	False	4.191
213	500	-5.000000000000011	0.32	0	4	nan	nan	False	4.12
214	500	-9.750000000000071	0.34	0	8	nan	nan	False	4.018
215	500	-935.250000000005	0.46	1	7	nan	nan	False	3.758
216	500	-41.249999999999886	0.22	0	7	nan	nan	False	4.167
217	500	-21.250000000000167	0.06	0	8	nan	nan	False	4.388
218	500	-9.75000000000016	0.34	0	7	nan	nan	False	3.919
219	500	-8.75000000000011	0.26	0	7	nan	nan	False	4.155
220	500	-17.99999999999964	0.4	0	5	nan	nan	False	3.886
221	500	-27.250000000000053	0.3	0	6	nan	nan	False	4.121
222	500	-15.000000000000167	0.16	0	7	nan	nan	False	4.405
223	500	-30.99999999999965	0.24	0	7	nan	nan	False	4.044
224	500	-210.49999999999986	0.2	1	7	nan	nan	False	4.205
225	500	-3.750000000000212	0.34	0	6	nan	nan	False	4.042
226	500	-30.24999999999993	0.3	0	6	nan	nan	False	4.001
227	500	-21.500000000000142	0.2	0	7	nan	nan	False	4.177
228	500	-10.500000000000119	0.28	0	6	nan	nan	False	4.133
229	500	-16.250000000000156	0.14	0	8	nan	nan	False	4.325
230	500	-19.50000000000003	0.28	0	6	nan	nan	False	4.052
231	500	-11.500000000000059	0.36	0	6	nan	nan	False	4.041
232	500	-13.750000000000103	0.18	0	7	nan	nan	False	4.25
233	500	-32.999999999999986	0.4	0	4	nan	nan	False	4.033
234	500	-25.24999999999997	0.14	0	8	nan	nan	False	4.338
235	500	0.7499999999999121	0.46	0	4	nan	nan	False	3.945
236	500	-11.250000000000215	0.22	0	8	nan	nan	False	4.079
237	500	-17.500000000000142	0.12	0	8	nan	nan	False	4.294
238	500	-22.749999999999964	0.42	0	6	nan	nan	False	3.95
239	500	-18.75000000000017	0.1	0	7	nan	nan	False	4.313
240	500	-4.750000000000211	0.42	0	5	nan	nan	False	4.019
241	500	-6.500000000000142	0.44	0	4	nan	nan	False	3.855
242	500	-8.500000000000174	0.36	0	6	nan	nan	False	4.034
243	500	-11.000000000000217	0.32	0	7	nan	nan	False	3.945
244	500	-12.750000000000185	0.34	0	5	nan	nan	False	4.1
245	500	-30.24999999999984	0.3	0	5	nan	nan	False	4.278
246	500	-21.749999999999616	0.34	0	5	nan	nan	False	4.03
247	500	-791.7500000000027	0.26	1	7	nan	nan	False	4.038
248	500	-13.000000000000181	0.24	0	6	nan	nan	False	4.175
249	500	-11.000000000000112	0.32	0	7	nan	nan	False	4.137
250	500	4.5000000000000195	0.52	0	4	nan	nan	False	3.79
251	500	-8.00000000000017	0.32	0	7	nan	nan	False	4.112
252	500	-7.250000000000035	0.38	0	7	nan	nan	False	3.849
253	500	-21.750000000000107	0.34	0	5	nan	nan	False	4.122
254	500	-10.999999999999993	0.32	0	7	nan	nan	False	4.17
255	500	-12.500000000000105	0.2	0	8	nan	nan	False	4.075
256	500	-50.999999999999574	0.16	0	8	nan	nan	False	4.149
257	500	-15.500000000000194	0.2	0	7	nan	nan	False	4.146
258	500	-1.2499999999999902	0.38	0	5	nan	nan	False	3.909
259	500	-11.25000000000017	0.22	0	7	nan	nan	False	4.096
260	500	2.499999999999967	0.44	0	5	nan	nan	False	3.909
261	500	-8.000000000000098	0.32	0	5	nan	nan	False	3.987
262	500	-4.7500000000000036	0.42	0	5	nan	nan	False	4.01
263	500	-36.99999999999986	0.24	0	4	nan	nan	False	4.229
264	500	-17.250000000000156	0.22	0	6	nan	nan	False	4.266
265	500	-6.750000000000112	0.34	0	7	nan	nan	False	4.023
266	500	-19.25000000000008	0.38	0	6	nan	nan	False	3.912
267	500	-1012.5000000000061	0.28	1	6	nan	nan	False	4.067
268	500	-24.000000000000142	0.16	0	6	nan	nan	False	4.27
269	500	-17.999999999999552	0.4	0	5	nan	nan	False	3.96
270	500	-9.250000000000192	0.3	0	7	nan	nan	False	4.233
271	500	-15.249999999999936	0.3	0	6	nan	nan	False	4.144
272	500	-30.749999999999883	0.1	0	7	nan	nan	False	4.358
273	500	-17.499999999999915	0.36	0	5	nan	nan	False	4.11
274	500	-1315.500000000011	0.28	1	6	nan	nan	False	4.193
275	500	-21.000000000000096	0.4	0	6	nan	nan	False	4.103
276	500	-1127.0000000000077	0.32	1	6	nan	nan	False	4.092
277	500	1.2499999999999538	0.42	0	6	nan	nan	False	3.916
278	500	-35.500000000000185	0.36	0	4	nan	nan	False	3.924
279	500	-30.749999999999858	0.1	0	7	nan	nan	False	4.315
280	500	-5.50000000000011	0.36	0	6	nan	nan	False	4.023
281	500	-3.750000000000099	0.34	0	6	nan	nan	False	4.174
282	500	2.000000000000044	0.48	0	4	nan	nan	False	3.954
283	500	-160.99999999999986	0.32	1	5	nan	nan	False	4.042
284	500	-21.24999999999978	0.3	0	5	nan	nan	False	4.002
285	500	-7.500000000000074	0.28	0	6	nan	nan	False	4.017
286	500	-14.500000000000108	0.36	0	6	nan	nan	False	4.001
287	500	-11.750000000000174	0.26	0	8	nan	nan	False	4.082
288	500	-16.250000000000142	0.14	0	7	nan	nan	False	4.176
289	500	-11.999999999999899	0.4	0	5	nan	nan	False	4.113
290	500	-282.7499999999993	0.34	1	7	nan	nan	False	4.027
291	500	-15.250000000000178	0.3	0	7	nan	nan	False	4.043
292	500	-17.49999999999985	0.36	0	5	nan	nan	False	4.088
293	500	-18.0000000000001	0.16	0	6	nan	nan	False	4.397
294	500	-31.249999999999808	0.14	0	8	nan	nan	False	4.259
295	500	-6.25000000000016	0.3	0	7	nan	nan	False	4.063
296	500	-21.999999999999822	0.24	0	6	nan	nan	False	4.155
297	500	-10.000000000000114	0.24	0	7	nan	nan	False	4.155
298	500	1.2499999999999583	0.42	0	5	nan	nan	False	4.168
299	500	-10.249999999999854	0.38	0	5	nan	nan	False	3.944
300	500	-8.000000000000187	0.32	0	8	nan	nan	False	3.859
301	500	-14.25000000000009	0.22	0	8	nan	nan	False	4.284
302	500	-2.500000000000124	0.36	0	6	nan	nan	False	3.999
303	500	-5.500000000000059	0.36	0	7	nan	nan	False	3.952
304	500	-27.00000000000002	0.16	0	7	nan	nan	False	4.467
305	500	-26.000000000000064	0.32	0	5	nan	nan	False	4.074
306	500	-14.250000000000124	0.22	0	6	nan	nan	False	4.19
307	500	-12.50000000000006	0.2	0	7	nan	nan	False	4.26
308	500	-19.499999999999982	0.28	0	7	nan	nan	False	3.96
309	500	-1.7499999999999547	0.42	0	5	nan	nan	False	3.841
310	500	-12.249999999999611	0.54	0	5	nan	nan	False	3.735
311	500	-12.000000000000108	0.4	0	7	nan	nan	False	3.911
312	500	-17.750000000000085	0.26	0	7	nan	nan	False	4.206
313	500	-12.250000000000036	0.3	0	6	nan	nan	False	4.092
314	500	-23.249999999999783	0.46	0	7	nan	nan	False	3.836
315	500	-2.842170943040401e-14	0.4	0	7	nan	nan	False	4.036
316	500	-3.0000000000001172	0.4	0	6	nan	nan	False	3.92
317	500	-11.75000000000015	0.26	0	6	nan	nan	False	4.239
318	500	-2.9999999999999982	0.4	0	6	nan	nan	False	4.013
319	500	-16.75000000000015	0.18	0	8	nan	nan	False	4.199
320	500	2.4999999999999925	0.44	0	6	nan	nan	False	3.888
321	500	-16.250000000000114	0.36	0	6	nan	nan	False	3.997
322	500	-27.750000000000078	0.1	0	8	nan	nan	False	4.456
323	500	-3.7500000000001092	0.34	0	7	nan	nan	False	3.986
324	500	-12.24999999999995	0.3	0	6	nan	nan	False	4.222
325	500	-16.000000000000163	0.24	0	7	nan	nan	False	4.205
326	500	-19.500000000000075	0.28	0	6	nan	nan	False	4.132
327	500	-14.50000000000003	0.36	0	7	nan	nan	False	4.019
328	500	-21.249999999999876	0.3	0	8	nan	nan	False	3.998
329	500	-7.500000000000117	0.28	0	6	nan	nan	False	4.091
330	500	-15.249999999999947	0.3	0	6	nan	nan	False	4.104
331	500	-27.7499999999999	0.34	0	5	nan	nan	False	4.027
332	500	-21.50000000000002	0.44	0	3	nan	nan	False	4.046
333	500	-17.5000000000002	0.12	0	8	nan	nan	False	4.308
334	500	-6.250000000000213	0.3	0	6	nan	nan	False	4.017
335	500	-5.500000000000114	0.36	0	6	nan	nan	False	4.03
336	500	-5.000000000000021	0.32	0	7	nan	nan	False	4.043
337	500	-9.750000000000018	0.34	0	5	nan	nan	False	4.098
338	500	-1003.0000000000055	0.24	1	7	nan	nan	False	4.101
339	500	-17.500000000000156	0.12	0	7	nan	nan	False	4.394
340	500	-563.7499999999995	0.26	1	7	nan	nan	False	4.185
341	500	-352.2499999999993	0.38	1	6	nan	nan	False	4.04
342	500	-10.500000000000185	0.28	0	5	nan	nan	False	4.107
343	500	-10.500000000000135	0.28	0	8	nan	nan	False	4.02
344	500	-8.50000000000012	0.36	0	8	nan	nan	False	3.993
345	500	-13.000000000000155	0.24	0	8	nan	nan	False	4.171
346	500	-47.249999999999666	0.22	0	6	nan	nan	False	4.247
347	500	-30.500000000000323	0.44	0	5	nan	nan	False	3.94
348	500	-8.000000000000153	0.32	0	7	nan	nan	False	4.019
349	500	-8.749999999999982	0.26	0	5	nan	nan	False	4.111
350	500	-24.999999999999794	0.24	0	7	nan	nan	False	4.066
351	500	-10.000000000000147	0.24	0	7	nan	nan	False	4.296
352	500	-2.5000000000000533	0.36	0	5	nan	nan	False	3.831
353	500	-11.25000000000012	0.22	0	7	nan	nan	False	4.178
354	500	-1240.2500000000095	0.38	1	5	nan	nan	False	3.996
355	500	-8.750000000000135	0.26	0	5	nan	nan	False	4.142
356	500	-24.999999999999865	0.24	0	6	nan	nan	False	4.302
357	500	-23.499999999999922	0.36	0	5	nan	nan	False	4.078
358	500	2.4999999999999805	0.44	0	8	nan	nan	False	3.892
359	500	-18.750000000000213	0.1	0	7	nan	nan	False	4.375
360	500	-9.750000000000007	0.34	0	7	nan	nan	False	4.018
361	500	-26.999999999999865	0.16	0	6	nan	nan	False	4.288
362	500	-1.250000000000198	0.38	0	6	nan	nan	False	4.012
363	500	-10.000000000000146	0.24	0	7	nan	nan	False	4.096
364	500	-26.749999999999737	0.26	0	7	nan	nan	False	4.056
365	500	-4.750000000000015	0.42	0	7	nan	nan	False	3.916
366	500	-441.2499999999991	0.3	1	8	nan	nan	False	4.001
367	500	-18.49999999999967	0.44	0	5	nan	nan	False	4.028
368	500	-533.9999999999989	0.16	1	7	nan	nan	False	4.303
369	500	-13.750000000000107	0.18	0	8	nan	nan	False	4.129
370	500	-16.250000000000064	0.38	0	5	nan	nan	False	3.919
371	500	-12.750000000000162	0.34	0	8	nan	nan	False	3.986
372	500	-28.75000000000021	0.42	0	7	nan	nan	False	4.126
373	500	-21.99999999999997	0.24	0	6	nan	nan	False	4.215
374	500	-2.500000000000112	0.36	0	7	nan	nan	False	4.057
375	500	-6.250000000000085	0.3	0	6	nan	nan	False	4.005
376	500	-13.249999999999792	0.38	0	6	nan	nan	False	4.026
377	500	-17.000000000000075	0.32	0	5	nan	nan	False	4.098
378	500	-1374.5000000000116	0.2	1	8	nan	nan	False	4.278
379	500	-15.000000000000139	0.16	0	7	nan	nan	False	4.24
380	500	-15.500000000000032	0.44	0	5	nan	nan	False	3.956
381	500	-18.249999999999737	0.3	0	7	nan	nan	False	4.143
382	500	-17.749999999999996	0.26	0	5	nan	nan	False	4.13
383	500	-26.999999999999893	0.4	0	5	nan	nan	False	4.099
384	500	-32.49999999999977	0.36	0	7	nan	nan	False	3.971
385	500	-17.500000000000217	0.12	0	7	nan	nan	False	4.271
386	500	-31.999999999999858	0.32	0	5	nan	nan	False	3.997
387	500	-22.999999999999854	0.32	0	6	nan	nan	False	4.182
388	500	-7.500000000000116	0.28	0	5	nan	nan	False	4.144
389	500	-9.250000000000213	0.3	0	7	nan	nan	False	4.129
390	500	6.249999999999913	0.5	0	6	nan	nan	False	3.811
391	500	-16.25000000000016	0.14	0	7	nan	nan	False	4.199
392	500	-3.500000000000108	0.44	0	5	nan	nan	False	4.109
393	500	-14.000000000000085	0.32	0	7	nan	nan	False	3.959
394	500	-9.250000000000144	0.3	0	7	nan	nan	False	4.016
395	500	-15.500000000000146	0.2	0	7	nan	nan	False	4.28
396	500	-3.730349362740526e-14	0.4	0	5	nan	nan	False	4.003
397	500	-3.7500000000001377	0.34	0	6	nan	nan	False	4.062
398	500	-7.750000000000148	0.42	0	5	nan	nan	False	4.173
399	500	-12.500000000000167	0.2	0	8	nan	nan	False	4.115
400	500	-13.250000000000156	0.38	0	4	nan	nan	False	3.945
401	500	-1.2500000000000924	0.38	0	6	nan	nan	False	3.999
402	500	-1005.7500000000061	0.34	1	8	nan	nan	False	4.054
403	500	-23.499999999999783	0.36	0	6	nan	nan	False	4.017
404	500	-350.4999999999995	0.36	1	6	nan	nan	False	3.954
405	500	-6.25000000000017	0.3	0	6	nan	nan	False	4.187
406	500	-13.000000000000139	0.24	0	7	nan	nan	False	4.194
407	500	-4.250000000000153	0.38	0	5	nan	nan	False	4.031
408	500	-18.250000000000167	0.3	0	6	nan	nan	False	4.001
409	500	-4.999999999999986	0.32	0	6	nan	nan	False	4.089
410	500	-22.250000000000014	0.14	0	7	nan	nan	False	4.294
411	500	-14.25	0.46	0	3	nan	nan	False	3.708
412	500	-24.74999999999963	0.34	0	6	nan	nan	False	3.989
413	500	-7.500000000000111	0.28	0	6	nan	nan	False	4.34
414	500	-14.49999999999984	0.34	0	6	nan	nan	False	4.118
415	500	-523.2499999999985	0.38	1	8	nan	nan	False	4.018
416	500	-45.7499999999998	0.1	0	6	nan	nan	False	4.243
417	500	-18.750000000000153	0.1	0	7	nan	nan	False	4.35
418	500	-28.499999999999726	0.28	0	6	nan	nan	False	4.09
