Epoch	MAEnvIterations	TotalEnvInteracts	EpLen	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageCaptureRate	StdCaptureRate	MaxCaptureRate	MinCaptureRate	AverageCollisions	StdCollisions	MaxCollisions	MinCollisions	AverageCollideObstacles	StdCollideObstacles	MaxCollideObstacles	MinCollideObstacles	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time	Processes	Agents
1418	709500	5676000	103.95238	56.102383	1.620294	58.1	52.05	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.387516	14.587509	91.56102	-42.709866	0.011150519	155.6448	0.0	-30.370352	0.32681724	-1.1672576e-08	13625.39412021637	6	8
1419	710000	5680000	115.875	55.506252	3.0995064	58.3	42.65	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.041666668	0.19982632	1.0	0.0	11.11375	15.3316965	84.89523	-14.508835	-0.0050865314	169.02518	0.0	-27.57064	0.30065146	-3.4396848e-09	13633.98166179657	6	8
1420	710500	5684000	111.86364	52.934093	13.682025	58.0	-9.35	1.0	0.0	1.0	1.0	1.0	4.3693147	21.0	0.0	0.0	0.0	0.0	0.0	11.165207	15.281085	98.72419	-137.52779	0.006086527	323.4391	0.0	-101.50463	0.301411	4.6563645e-08	13642.436569929123	6	8
1421	711000	5688000	111.666664	55.64375	1.4991878	58.25	52.8	1.0	0.0	1.0	1.0	0.041666668	0.19982632	1.0	0.0	0.041666668	0.1998263	1.0	0.0	10.77526	15.772689	99.35734	-187.22293	0.0031249188	201.70447	0.0	-51.415386	0.28582844	-3.7625436e-09	13651.082581043243	6	8
1422	711500	5692000	120.42105	55.27895	2.1859796	58.2	47.6	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.05263158	0.22329688	1.0	0.0	10.586871	14.508786	90.53345	-36.698643	-0.0042197932	162.90987	0.0	-31.533728	0.28999934	-6.8272157e-09	13659.513025283813	6	8
1423	712000	5696000	122.61905	54.252384	4.697656	57.75	36.5	1.0	0.0	1.0	1.0	0.2857143	1.2777532	6.0	0.0	0.0	0.0	0.0	0.0	10.589324	15.141096	88.74802	-57.680824	-0.0030606266	161.71333	0.0	-31.2544	0.29189768	-2.0104148e-08	13667.940326929092	6	8
1424	712500	5700000	115.71429	54.859528	3.5749996	57.7	41.2	1.0	0.0	1.0	1.0	0.23809524	1.0647943	5.0	0.0	0.04761905	0.21295886	1.0	0.0	9.8522625	14.352056	103.24517	-24.09627	0.006137448	148.61652	0.0	-29.433405	0.28181276	-6.1492127e-09	13676.511813163757	6	8
1425	713000	5704000	118.14286	55.107143	2.566927	58.05	48.05	1.0	0.0	1.0	1.0	0.0952381	0.29354352	1.0	0.0	0.14285715	0.3499271	1.0	0.0	9.6417	14.765037	90.48019	-41.07288	0.0007847529	128.52531	0.0	-21.244461	0.2932836	-3.541509e-09	13684.997551202774	6	8
1426	713500	5708000	122.57143	53.492863	6.193243	58.2	37.95	1.0	0.0	1.0	1.0	0.61904764	1.9142619	7.0	0.0	0.0952381	0.29354352	1.0	0.0	9.847719	14.689918	85.92032	-35.420517	0.00095455785	148.2234	0.0	-27.278578	0.32061526	-4.1668613e-08	13693.602853059769	6	8
1427	714000	5712000	131.81818	54.709095	5.1206274	58.95	39.5	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.36363637	0.64282435	2.0	0.0	6.0824914	12.653544	96.13899	-9.858482	-0.007125074	102.40031	0.0	-21.315763	0.3358768	-1.6450882e-08	13702.208278656006	6	8
1428	714500	5716000	103.0	55.17632	3.2565875	58.0	41.85	1.0	0.0	1.0	1.0	0.36842105	1.3459696	6.0	0.0	0.0	0.0	0.0	0.0	8.178232	15.395286	81.07621	-70.70266	0.0061267368	168.12788	0.0	-33.374676	0.3024607	-3.228833e-08	13710.68750500679	6	8
1429	715000	5720000	118.4	55.2925	1.5612713	58.1	52.25	1.0	0.0	1.0	1.0	0.05	0.21794495	1.0	0.0	0.1	0.43588987	2.0	0.0	9.944129	14.903189	89.37683	-25.827003	0.012858077	169.83496	0.0	-30.78775	0.29181603	-1.2045105e-08	13719.183044433594	6	8
1430	715500	5724000	124.36364	53.695457	6.272612	57.7	29.3	1.0	0.0	1.0	1.0	0.5	2.083485	10.0	0.0	0.045454547	0.20829889	1.0	0.0	10.24413	14.915289	76.60146	-96.580505	-0.0017559162	178.48967	0.0	-33.830086	0.28397202	-2.9231109e-09	13727.57482266426	6	8
1431	716000	5728000	111.27273	54.815907	2.594373	57.55	46.55	1.0	0.0	1.0	1.0	0.36363637	0.97912085	4.0	0.0	0.13636364	0.3431743	1.0	0.0	10.762211	15.20688	93.7976	-85.740425	-0.0062162415	219.24678	0.0	-41.911392	0.28035536	-5.7394303e-09	13736.186319589615	6	8
1432	716500	5732000	110.25	55.193745	3.015388	58.2	46.85	1.0	0.0	1.0	1.0	0.25	0.8779711	4.0	0.0	0.041666668	0.1998263	1.0	0.0	11.333294	14.878002	81.771	-87.64824	0.0035709506	174.72107	0.0	-38.380447	0.29412195	1.3031065e-08	13745.013155460358	6	8
1433	717000	5736000	109.416664	55.006252	3.2104099	57.75	43.65	1.0	0.0	1.0	1.0	0.29166666	0.9780579	4.0	0.0	0.041666668	0.1998263	1.0	0.0	11.785623	15.475708	113.27673	-22.661407	0.00023834594	185.92676	0.0	-38.607403	0.27194	1.3622144e-08	13753.796032428741	6	8
1434	717500	5740000	123.2381	53.11428	9.370079	58.2	16.35	0.9990476	0.004259173	1.0	0.98	0.71428573	2.97838	14.0	0.0	0.0	0.0	0.0	0.0	11.023863	15.275297	87.191414	-51.88202	0.0022445829	241.81836	0.0	-50.595917	0.28407463	1.0664265e-08	13762.866336345673	6	8
1435	718000	5744000	102.42308	49.457695	24.594635	58.3	-70.85	1.0	0.0	1.0	1.0	2.3846154	8.48563	44.0	0.0	0.0	0.0	0.0	0.0	11.859628	15.932088	94.66228	-80.924126	0.010965474	713.10406	0.0	-291.5143	0.28022847	1.4292698e-08	13771.620482444763	6	8
1436	718500	5748000	101.56	56.222	1.435415	58.2	52.65	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.131511	14.553472	107.17236	-170.00478	-0.004692672	217.78828	0.0	-75.46833	0.28976634	2.1951896e-08	13780.605459690094	6	8
1437	719000	5752000	104.26923	55.307693	2.8208592	58.3	44.65	1.0	0.0	1.0	1.0	0.30769232	0.91016614	4.0	0.0	0.0	0.0	0.0	0.0	12.557869	14.848296	93.35058	-73.41316	0.0019879402	186.36742	0.0	-35.132004	0.3021909	-3.6756198e-09	13789.399327754974	6	8
1438	719500	5756000	98.34615	53.96923	11.900082	57.95	-5.2	1.0	0.0	1.0	1.0	0.88461536	4.2274466	22.0	0.0	0.0	0.0	0.0	0.0	12.590176	15.526218	98.262054	-104.28747	0.008765022	247.3761	0.0	-87.683495	0.31894553	-5.5556497e-09	13797.9919962883	6	8
1439	720000	5760000	101.2381	55.75	2.947356	58.4	46.85	1.0	0.0	1.0	1.0	0.14285715	0.6388766	3.0	0.0	0.0	0.0	0.0	0.0	11.576988	14.95765	129.07132	-22.05759	-0.010131358	152.60846	0.0	-37.415436	0.34252176	-7.0755686e-09	13806.675287723541	6	8
1440	720500	5764000	118.8421	55.292107	4.6582203	58.4	36.3	0.9989473	0.004465933	1.0	0.98	0.05263158	0.22329688	1.0	0.0	0.05263158	0.22329688	1.0	0.0	8.9994	13.69281	91.463356	-20.793379	-0.0064727836	145.0246	0.0	-28.499603	0.34825325	9.869536e-09	13815.30705666542	6	8
1441	721000	5768000	118.36364	55.22273	2.540433	58.15	47.95	1.0	0.0	1.0	1.0	0.09090909	0.2874798	1.0	0.0	0.13636364	0.3431743	1.0	0.0	9.582467	15.132946	84.4176	-50.856106	0.005883374	151.75092	0.0	-28.439062	0.364571	-4.455447e-09	13824.27048444748	6	8
1442	721500	5772000	127.71429	49.414284	23.218697	57.85	-52.6	0.9990476	0.004259173	1.0	0.98	1.9523809	8.295013	39.0	0.0	0.0	0.0	0.0	0.0	9.387298	14.718249	101.08994	-123.28767	0.0053101224	435.8855	0.0	-193.39702	0.3688397	2.4388234e-09	13832.916559696198	6	8
1443	722000	5776000	119.26087	55.054348	4.505936	58.2	36.3	0.9991304	0.0040786187	1.0	0.98	0.13043478	0.44763613	2.0	0.0	0.08695652	0.28177136	1.0	0.0	9.669705	15.950634	100.64174	-356.40167	0.010001725	201.14952	0.0	-68.626434	0.38101554	2.8461222e-09	13841.479034900665	6	8
1444	722500	5780000	109.47619	52.37381	8.920505	57.85	25.65	1.0	0.0	1.0	1.0	1.1904762	2.9214973	9.0	0.0	0.14285715	0.3499271	1.0	0.0	10.382167	16.274046	136.87738	-152.75127	0.013779183	209.48717	0.0	-53.08023	0.40395764	-4.1301056e-09	13850.383942127228	6	8
1445	723000	5784000	104.666664	54.792854	3.6118288	58.25	40.75	1.0	0.0	1.0	1.0	0.52380955	1.4013275	6.0	0.0	0.47619048	0.4994328	1.0	0.0	10.125509	14.412424	95.38094	-182.11102	-0.0036042705	164.64973	0.0	-38.50414	0.41781795	2.9380123e-09	13858.852654457092	6	8
1446	723500	5788000	110.208336	54.39375	7.107351	58.4	21.45	1.0	0.0	1.0	1.0	0.5	2.3979158	12.0	0.0	0.29166666	0.45452964	1.0	0.0	10.92941	15.363272	99.56782	-31.997166	0.0062643867	218.04103	0.0	-38.72622	0.4164631	3.1689804e-09	13867.460691928864	6	8
1447	724000	5792000	134.6	53.557495	5.792285	57.85	34.55	0.99899995	0.0043588947	1.0	0.98	0.4	1.3190906	6.0	0.0	0.15	0.35707143	1.0	0.0	10.054772	14.2282715	112.85251	-82.05017	0.005837116	169.96631	0.0	-34.45743	0.40893778	-1.5420218e-08	13876.2239818573	6	8
1448	724500	5796000	121.0	55.1875	4.466231	58.5	36.5	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.05	0.21794493	1.0	0.0	9.793938	15.15143	105.79447	-16.530386	0.005608793	153.92871	0.0	-29.679708	0.39836597	-5.270044e-09	13884.905350208282	6	8
1449	725000	5800000	112.375	55.62917	1.5716844	58.45	52.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.072825	15.551505	99.1327	-11.572346	0.001904179	184.75537	0.0	-34.065388	0.40443608	-6.221235e-09	13893.911427736282	6	8
1450	725500	5804000	101.875	53.95625	10.477569	58.15	4.3	1.0	0.0	1.0	1.0	0.75	3.5968738	18.0	0.0	0.041666668	0.1998263	1.0	0.0	12.394264	16.138945	96.75654	-81.587204	0.0178242	273.85672	0.0	-48.384014	0.4001955	2.8423964e-08	13902.831038236618	6	8
1451	726000	5808000	103.76	53.852	6.9609985	58.35	27.15	1.0	0.0	1.0	1.0	0.92	2.448183	11.0	0.0	0.0	0.0	0.0	0.0	10.891551	14.918492	109.47301	-55.45846	0.0010653837	168.47107	0.0	-32.95734	0.39446202	-1.4208258e-08	13911.702567577362	6	8
1452	726500	5812000	107.63636	55.861362	1.4032373	57.85	52.25	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.604082	14.416187	87.78485	-10.804165	0.0009895092	152.59602	0.0	-25.83021	0.41564918	3.332893e-09	13920.611296653748	6	8
1453	727000	5816000	136.26315	51.157894	11.874046	58.1	5.45	0.9978947	0.00893188	1.0	0.96	1.2631578	3.997922	18.0	0.0	0.0	0.0	0.0	0.0	9.19748	15.084083	80.107216	-175.48389	-0.0020301125	198.06306	0.0	-50.42806	0.4469675	-1.3334056e-08	13929.327461719513	6	8
1454	727500	5820000	134.4375	51.78125	11.003691	57.7	13.75	0.99875	0.0048412243	1.0	0.98	1.0625	3.8644009	16.0	0.0	0.0	0.0	0.0	0.0	7.0266824	14.159647	109.246124	-117.53345	0.021550328	137.30037	0.0	-32.796642	0.45585838	-3.7004552e-10	13938.076543092728	6	8
1455	728000	5824000	132.375	52.74375	9.222254	57.4	17.8	1.0	0.0	1.0	1.0	0.75	2.6575365	11.0	0.0	0.0	0.0	0.0	0.0	6.7498574	14.266832	98.68535	-90.47451	0.0044488534	139.68898	0.0	-27.869562	0.44207373	1.2847285e-08	13946.93470454216	6	8
1456	728500	5828000	192.42857	49.964287	7.8141456	57.3	32.55	0.9942857	0.020603146	1.0	0.92	0.5714286	1.5907897	6.0	0.0	0.0	0.0	0.0	0.0	6.4850483	13.472635	78.61788	-67.746254	-0.0002773702	119.94265	0.0	-25.03549	0.44681993	5.4918228e-08	13955.532037496567	6	8
1457	729000	5832000	151.125	50.634377	12.891952	58.25	7.8	0.9975	0.006614372	1.0	0.98	1.125	4.357106	18.0	0.0	0.0	0.0	0.0	0.0	6.1298413	13.907328	94.00632	-172.85013	0.01783264	229.05988	0.0	-75.33046	0.40557504	-2.5456151e-08	13964.374542474747	6	8
1458	729500	5836000	121.63158	50.007893	11.923642	58.2	13.85	1.0	0.0	1.0	1.0	2.0	4.4603515	16.0	0.0	0.0	0.0	0.0	0.0	6.941647	15.400454	132.30606	-96.39479	0.018546637	228.89813	0.0	-83.866554	0.37200585	-6.981194e-09	13973.729917049408	6	8
1459	730000	5840000	113.14286	55.642857	2.0160246	58.4	51.95	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.111834	14.437119	86.18891	-54.24139	-0.013091926	174.49696	0.0	-44.66486	0.34322047	7.721285e-09	13983.751244306564	6	8
1460	730500	5844000	113.666664	54.67619	2.297339	57.95	50.15	1.0	0.0	1.0	1.0	0.33333334	0.83571094	3.0	0.0	0.04761905	0.21295886	1.0	0.0	10.95793	14.358257	97.72205	-104.34212	0.0039955056	180.79472	0.0	-37.91968	0.31487456	-7.905066e-09	13992.526556968689	6	8
1461	731000	5848000	110.6	53.66	10.116581	58.3	5.3	1.0	0.0	1.0	1.0	0.72	3.328904	17.0	0.0	0.0	0.0	0.0	0.0	11.647393	16.122335	93.94472	-58.846104	0.010932951	234.63948	0.0	-47.84258	0.29530618	-1.30881865e-08	14001.457339048386	6	8
1462	731500	5852000	119.2381	52.980957	7.9126854	58.35	20.05	1.0	0.0	1.0	1.0	0.9047619	2.9098315	13.0	0.0	0.04761905	0.21295886	1.0	0.0	10.661692	14.308069	97.82835	-94.07054	0.009299789	186.9381	0.0	-48.614834	0.27655312	-1.0679165e-09	14010.34787607193	6	8
1463	732000	5856000	107.36	55.762	2.5940428	58.05	44.85	1.0	0.0	1.0	1.0	0.12	0.32496154	1.0	0.0	0.08	0.3919184	2.0	0.0	10.921297	14.970683	88.886986	-34.295918	-0.00036719107	171.39062	0.0	-36.648373	0.27982083	-1.236548e-08	14019.160149335861	6	8
1464	732500	5860000	103.73913	54.63478	4.1238813	57.9	40.4	1.0	0.0	1.0	1.0	0.5652174	1.4393866	5.0	0.0	0.04347826	0.20393112	1.0	0.0	11.848226	15.192947	101.45886	-100.24902	-0.0030940976	189.60701	0.0	-36.205044	0.27178505	9.179115e-09	14028.033324956894	6	8
1465	733000	5864000	96.85714	55.57619	3.125495	58.05	43.5	1.0	0.0	1.0	1.0	0.33333334	1.0837911	5.0	0.0	0.04761905	0.21295886	1.0	0.0	10.903885	14.372743	98.35166	-12.204048	0.00015426644	158.73895	0.0	-35.812836	0.27834916	2.6201208e-09	14036.751190662384	6	8
1466	733500	5868000	98.608696	56.315216	1.3288139	57.7	52.65	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.04347826	0.20393112	1.0	0.0	10.710056	15.106608	90.502686	-19.817865	-0.004245449	189.34761	0.0	-33.815502	0.27371132	2.5826196e-08	14045.674524307251	6	8
1467	734000	5872000	124.75	53.275	5.9212856	57.2	31.95	1.0	0.0	1.0	1.0	0.7	2.1	9.0	0.0	0.05	0.21794493	1.0	0.0	11.11383	14.468471	93.70981	-74.603775	0.013281837	203.74928	0.0	-41.241573	0.27305388	3.846983e-09	14054.664988994598	6	8
1468	734500	5876000	139.28572	52.692852	7.546764	58.25	35.7	0.9980952	0.0058708647	1.0	0.98	0.6666667	1.9599158	8.0	0.0	0.04761905	0.21295886	1.0	0.0	9.797574	14.947683	100.280304	-44.521305	0.00028495383	156.50162	0.0	-35.298763	0.24665177	1.8353262e-09	14063.597850084305	6	8
1469	735000	5880000	118.64706	54.205883	5.168908	58.35	40.1	1.0	0.0	1.0	1.0	0.4117647	1.4166583	6.0	0.0	0.29411766	0.57031524	2.0	0.0	7.9529076	14.255246	100.03587	-23.150612	-0.0051028715	173.7484	0.0	-35.849228	0.25800228	-4.120171e-09	14072.566279411316	6	8
1470	735500	5884000	108.5625	55.871872	1.383041	57.95	53.05	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.3125	0.5829612	2.0	0.0	8.255258	14.620701	94.62562	-11.339751	0.0055895424	159.80482	0.0	-29.454353	0.25553927	-6.5788632e-09	14081.251101016998	6	8
1471	736000	5888000	107.5	55.15	2.3756583	58.35	48.1	1.0	0.0	1.0	1.0	0.3	0.9539392	4.0	0.0	0.1	0.29999998	1.0	0.0	9.341306	15.245898	82.06322	-64.08325	0.003104382	162.8688	0.0	-31.197306	0.26397768	-1.820425e-09	14090.411412715912	6	8
1472	736500	5892000	123.52941	52.594116	5.872565	58.3	38.65	1.0	0.0	1.0	1.0	0.9411765	2.154901	7.0	0.0	0.1764706	0.38122004	1.0	0.0	8.276575	14.733728	112.13898	-73.39105	0.009994469	149.27122	0.0	-36.239597	0.2447253	-9.258589e-09	14099.656683683395	6	8
1473	737000	5896000	127.57143	54.8381	3.3095062	57.85	42.9	1.0	0.0	1.0	1.0	0.0952381	0.29354352	1.0	0.0	0.0952381	0.29354352	1.0	0.0	9.196466	15.311953	90.954	-33.333748	-0.008239099	156.2952	0.0	-33.509804	0.26942578	3.5241243e-09	14108.608349323273	6	8
1474	737500	5900000	148.70589	53.51176	6.5109076	58.3	36.3	0.9988235	0.004705878	1.0	0.98	0.11764706	0.47058827	2.0	0.0	0.0	0.0	0.0	0.0	8.879195	13.51844	85.636314	-12.058876	-0.004780449	152.94557	0.0	-34.81252	0.25921854	-1.2504557e-08	14117.577253818512	6	8
1475	738000	5904000	114.8	52.872498	11.36483	58.1	4.9	1.0	0.0	1.0	1.0	1.0	4.358899	20.0	0.0	0.15	0.35707143	1.0	0.0	9.099812	15.703072	93.72316	-82.11508	0.006967385	154.41461	0.0	-50.086655	0.2623863	1.2320776e-08	14126.402113437653	6	8
1476	738500	5908000	113.681816	55.61591	2.8448675	58.55	44.35	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.09090909	0.2874798	1.0	0.0	9.861599	15.016606	90.10178	-28.015245	-0.004052408	166.0553	0.0	-33.388508	0.25276026	-8.503596e-09	14135.301316976547	6	8
1477	739000	5912000	97.36364	55.80682	3.2336755	58.0	42.4	1.0	0.0	1.0	1.0	0.27272728	1.0523487	5.0	0.0	0.0	0.0	0.0	0.0	10.828065	14.643493	109.93276	-31.902716	-0.009721106	164.49638	0.0	-32.99763	0.26004776	-1.0023515e-08	14144.287719011307	6	8
1478	739500	5916000	99.703705	54.805557	6.366526	58.15	23.85	1.0	0.0	1.0	1.0	0.5185185	2.1321242	11.0	0.0	0.0	0.0	0.0	0.0	12.124566	15.484246	79.94156	-52.57582	-0.0042131734	216.4831	0.0	-48.60747	0.27086335	-4.8056243e-09	14153.237429857254	6	8
1479	740000	5920000	101.11539	53.782696	8.706837	57.9	17.1	1.0	0.0	1.0	1.0	0.9230769	3.2453883	14.0	0.0	0.0	0.0	0.0	0.0	12.355964	14.798934	84.20855	-32.150974	0.0004426747	223.2301	0.0	-55.426132	0.2681848	1.0232132e-09	14162.791618347168	6	8
1480	740500	5924000	104.2	56.04	1.2869343	58.4	52.95	1.0	0.0	1.0	1.0	0.04	0.19595918	1.0	0.0	0.0	0.0	0.0	0.0	11.513989	14.477886	91.8398	-34.97006	-0.0038112428	179.39076	0.0	-45.26623	0.2616237	-1.4354784e-09	14172.231791973114	6	8
1481	741000	5928000	103.478264	55.919567	1.3997469	57.8	52.0	1.0	0.0	1.0	1.0	0.08695652	0.40786225	2.0	0.0	0.0	0.0	0.0	0.0	11.128362	15.304793	98.712845	-33.42275	-0.0021321329	171.35248	0.0	-36.02062	0.26734182	1.9023816e-09	14181.4331741333	6	8
1482	741500	5932000	109.818184	47.94545	24.072796	58.1	-54.5	1.0	0.0	1.0	1.0	2.7727273	8.311721	38.0	0.0	0.0	0.0	0.0	0.0	11.279614	15.123773	84.14532	-59.52116	0.010041495	598.3599	0.0	-247.5744	0.27362466	-1.206994e-08	14190.400080442429	6	8
1483	742000	5936000	110.08	54.555996	3.4616272	58.3	41.8	1.0	0.0	1.0	1.0	0.48	1.170299	5.0	0.0	0.04	0.1959592	1.0	0.0	10.420611	16.387009	100.8272	-193.23859	0.003794292	211.93822	0.0	-74.02762	0.29601225	-2.3320317e-09	14199.140755176544	6	8
1484	742500	5940000	121.0	54.595238	3.9491384	58.25	40.85	1.0	0.0	1.0	1.0	0.23809524	1.0647944	5.0	0.0	0.0	0.0	0.0	0.0	10.437155	14.682294	88.1197	-42.03416	0.009803648	161.87941	0.0	-40.079052	0.30511323	-1.9868216e-08	14207.961655139923	6	8
1485	743000	5944000	128.52632	53.084213	12.108317	57.95	2.3	0.9989473	0.004465933	1.0	0.98	0.68421054	2.9028594	13.0	0.0	0.0	0.0	0.0	0.0	9.469355	14.511539	105.74431	-74.254585	-0.0019712436	177.32463	0.0	-43.006653	0.32486045	-9.695689e-09	14216.9836165905	6	8
1486	743500	5948000	114.391304	54.85217	3.2413924	57.4	41.0	1.0	0.0	1.0	1.0	0.26086956	1.030719	5.0	0.0	0.13043478	0.44763613	2.0	0.0	10.371854	15.100896	103.48473	-75.08531	0.0015607135	176.76917	0.0	-36.48437	0.32165393	1.8415351e-08	14226.019952058792	6	8
1487	744000	5952000	117.90476	52.690475	12.183329	57.65	1.85	0.9990476	0.004259173	1.0	0.98	0.95238096	4.259177	20.0	0.0	0.0952381	0.29354352	1.0	0.0	10.252802	14.29594	88.67116	-37.334675	-5.2279483e-05	279.7422	0.0	-71.38793	0.3229619	1.3406077e-08	14235.053034305573	6	8
1488	744500	5956000	127.05556	54.947224	4.768312	57.8	36.3	0.99888885	0.0045812237	1.0	0.98	0.0	0.0	0.0	0.0	0.055555556	0.22906142	1.0	0.0	8.35077	14.297967	78.12689	-113.28605	-0.005402005	195.99486	0.0	-49.917908	0.34006533	2.3519e-09	14243.951290369034	6	8
1489	745000	5960000	133.78947	53.071053	6.5888724	57.6	32.65	0.9989473	0.004465933	1.0	0.98	0.57894737	1.8155986	8.0	0.0	0.0	0.0	0.0	0.0	8.205434	14.670763	105.73251	-163.68138	-0.0042318	156.30342	0.0	-37.961994	0.34422657	-2.1815302e-08	14253.098683357239	6	8
1490	745500	5964000	127.3	53.860004	6.471623	57.95	34.4	0.99899995	0.0043588947	1.0	0.98	0.4	1.7435596	8.0	0.0	0.15	0.35707143	1.0	0.0	8.626564	14.562519	100.4389	-123.06457	0.0043521207	156.05545	0.0	-32.640194	0.33382908	8.4688265e-09	14262.060593366623	6	8
1491	746000	5968000	119.333336	54.88095	3.2132344	57.95	45.05	1.0	0.0	1.0	1.0	0.1904762	0.6632566	3.0	0.0	0.0	0.0	0.0	0.0	10.046725	15.232439	92.87361	-62.831345	-0.0021452229	163.63853	0.0	-35.572342	0.33661747	-1.3244649e-08	14271.134935617447	6	8
1492	746500	5972000	113.38095	48.22619	19.83727	58.15	-33.45	1.0	0.0	1.0	1.0	2.6666667	6.8614407	31.0	0.0	0.0	0.0	0.0	0.0	10.108972	15.02255	86.4574	-52.77887	0.014749295	392.81003	0.0	-152.38094	0.34410262	8.0217927e-10	14280.451162099838	6	8
1493	747000	5976000	96.08696	55.430443	4.1623244	58.5	37.35	1.0	0.0	1.0	1.0	0.39130434	1.4667066	7.0	0.0	0.0	0.0	0.0	0.0	10.462198	15.090658	94.39374	-49.403984	-0.0057515525	196.60011	0.0	-55.062572	0.35185	1.1399389e-08	14289.368362426758	6	8
1494	747500	5980000	109.21739	55.839134	2.4924214	58.2	45.55	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.902974	15.069512	102.38864	-61.91939	-0.0050385413	210.18742	0.0	-40.729008	0.3395984	-1.6508004e-08	14298.284489393234	6	8
1495	748000	5984000	127.28571	54.507145	5.4432855	57.95	35.05	0.9980952	0.008518359	1.0	0.96	0.14285715	0.46656945	2.0	0.0	0.0	0.0	0.0	0.0	10.245447	14.664027	105.18104	-57.79873	-0.0018199583	153.66887	0.0	-31.412382	0.34305152	-2.0439426e-09	14307.042944669724	6	8
1496	748500	5988000	104.2	54.32	6.2474475	58.2	31.15	1.0	0.0	1.0	1.0	0.64	2.188698	9.0	0.0	0.04	0.19595918	1.0	0.0	11.663717	15.988684	85.25509	-72.31	0.004343678	222.76056	0.0	-43.144268	0.33579493	-1.4727314e-09	14316.294417142868	6	8
1497	749000	5992000	111.791664	55.658337	2.1596038	57.95	48.45	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.259473	14.498496	86.25904	-22.927929	-0.0013825964	154.70204	0.0	-30.7783	0.3364961	1.6962488e-08	14325.47149515152	6	8
1498	749500	5996000	107.75	55.193752	3.3962085	58.8	41.5	1.0	0.0	1.0	1.0	0.29166666	1.2068956	6.0	0.0	0.0	0.0	0.0	0.0	11.657141	15.046866	100.41959	-132.38864	0.005186378	160.14662	0.0	-36.15961	0.33750546	1.4526148e-08	14334.22525024414	6	8
1499	750000	6000000	108.0	54.37	5.5124583	57.95	31.75	1.0	0.0	1.0	1.0	0.56	1.9815143	9.0	0.0	0.0	0.0	0.0	0.0	11.708961	15.065522	86.31476	-138.0609	-0.00626567	185.0813	0.0	-35.993618	0.34035754	-2.0084281e-08	14342.996625900269	6	8
1500	750500	6004000	99.62963	55.235184	3.1937966	58.65	43.3	1.0	0.0	1.0	1.0	0.4074074	1.0277361	4.0	0.0	0.037037037	0.18885258	1.0	0.0	12.326813	15.163443	83.0259	-50.60732	0.005546506	182.63622	0.0	-33.865124	0.33633772	8.004407e-09	14351.816333055496	6	8
1501	751000	6008000	115.04348	55.471745	1.9355276	57.6	49.15	1.0	0.0	1.0	1.0	0.04347826	0.20393112	1.0	0.0	0.0	0.0	0.0	0.0	11.215448	14.575559	96.35241	-79.40246	-0.00527731	170.01459	0.0	-32.55143	0.33373174	-1.8149615e-08	14360.580949544907	6	8
1502	751500	6012000	111.25	54.94583	2.842861	58.1	44.45	1.0	0.0	1.0	1.0	0.33333334	1.1055416	4.0	0.0	0.083333336	0.3996526	2.0	0.0	11.449002	14.902624	103.937416	-81.142876	0.004971307	181.16315	0.0	-33.8325	0.34868574	-2.0662943e-08	14369.384324073792	6	8
1503	752000	6016000	107.04	54.348	5.1134033	58.35	34.45	1.0	0.0	1.0	1.0	0.6	1.6248078	7.0	0.0	0.0	0.0	0.0	0.0	12.399581	15.525659	100.18673	-35.00192	0.0021293673	171.08931	0.0	-35.482338	0.34430233	6.8793695e-09	14378.099184513092	6	8
1504	752500	6020000	103.68	56.016003	1.26718	57.95	52.95	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.745672	14.6679125	94.16006	-40.06464	-0.0028678076	168.30171	0.0	-32.27491	0.3602321	5.0738453e-09	14386.994215965271	6	8
