Episode	EpLen	EpRet	CaptureRate	Collisions	CollisionsWithObstacles	QLoss	PLoss	HaveLoss	Time(s)
137	500	-10.249999999999769	0.38	0	8	nan	nan	False	4.029
138	500	-6.250000000000041	0.3	0	6	nan	nan	False	4.161
139	500	-7.500000000000196	0.28	0	7	nan	nan	False	4.192
140	500	0.24999999999997935	0.5	0	4	nan	nan	False	3.944
141	500	-16.749999999999805	0.42	0	5	nan	nan	False	4.086
142	500	-7.250000000000045	0.38	0	6	nan	nan	False	4.271
143	500	-939.750000000005	0.1	1	8	nan	nan	False	4.399
144	500	-30.999999999999915	0.24	0	5	nan	nan	False	4.297
145	500	-19.250000000000163	0.14	0	8	nan	nan	False	4.356
146	500	-11.25000000000019	0.22	0	6	nan	nan	False	4.308
147	500	-8.000000000000174	0.32	0	7	nan	nan	False	4.124
148	500	-5.000000000000048	0.32	0	7	nan	nan	False	4.249
149	500	-14.250000000000039	0.22	0	8	nan	nan	False	4.238
150	500	-15.00000000000013	0.16	0	7	nan	nan	False	4.417
151	500	-23.999999999999993	0.16	0	8	nan	nan	False	4.381
152	500	-7.499999999999962	0.52	0	6	nan	nan	False	4.017
153	500	-1059.0000000000066	0.16	1	8	nan	nan	False	4.331
154	500	-2.2500000000000244	0.46	0	7	nan	nan	False	4.142
155	500	-7.500000000000044	0.28	0	7	nan	nan	False	4.243
156	500	-13.00000000000017	0.24	0	4	nan	nan	False	4.343
157	500	-22.249999999999957	0.14	0	6	nan	nan	False	4.436
158	500	-16.250000000000185	0.14	0	7	nan	nan	False	4.38
159	500	-21.99999999999977	0.24	0	7	nan	nan	False	4.285
160	500	-1.750000000000087	0.42	0	6	nan	nan	False	3.969
161	500	-17.750000000000135	0.26	0	5	nan	nan	False	4.337
162	500	-865.2500000000032	0.14	1	7	nan	nan	False	4.553
163	500	-20.750000000000025	0.26	0	6	nan	nan	False	4.303
164	500	-21.25000000000017	0.06	0	8	nan	nan	False	4.56
165	500	2.499999999999993	0.44	0	4	nan	nan	False	4.103
166	500	-20.249999999999904	0.22	0	7	nan	nan	False	4.372
167	500	-42.49999999999976	0.2	0	5	nan	nan	False	4.438
168	500	-41.25000000000021	0.22	0	7	nan	nan	False	4.347
169	500	-11.749999999999996	0.26	0	7	nan	nan	False	4.283
170	500	-9.750000000000055	0.34	0	5	nan	nan	False	4.458
171	500	-16.00000000000021	0.24	0	6	nan	nan	False	4.27
172	500	-15.250000000000174	0.3	0	6	nan	nan	False	4.171
173	500	-4.999999999999986	0.32	0	6	nan	nan	False	4.145
174	500	-10.250000000000135	0.38	0	6	nan	nan	False	4.101
175	500	-10.500000000000146	0.28	0	7	nan	nan	False	4.272
176	500	-4106.2499999999845	0.22	1	8	nan	nan	False	4.187
177	500	-1511.2500000000136	0.22	1	8	nan	nan	False	4.212
178	500	-21.750000000000178	0.1	0	8	nan	nan	False	4.403
179	500	-1441.5000000000127	0.28	1	8	nan	nan	False	4.186
180	500	-42.7499999999997	0.34	0	3	nan	nan	False	4.218
181	500	-17.499999999999908	0.36	0	5	nan	nan	False	4.166
182	500	-33.999999999999986	0.24	0	6	nan	nan	False	4.393
183	500	-10.000000000000165	0.24	0	8	nan	nan	False	4.2
184	500	-12.750000000000068	0.34	0	7	nan	nan	False	4.116
185	500	-18.50000000000002	0.2	0	7	nan	nan	False	4.299
186	500	-34.74999999999979	0.18	0	5	nan	nan	False	4.437
187	500	-768.5000000000025	0.2	1	8	nan	nan	False	4.362
188	500	-12.500000000000156	0.2	0	8	nan	nan	False	4.486
189	500	-19.750000000000195	0.18	0	7	nan	nan	False	4.393
190	500	-28.749999999999762	0.18	0	6	nan	nan	False	4.335
191	500	-10.500000000000082	0.28	0	6	nan	nan	False	4.292
192	500	-5.250000000000138	0.46	0	6	nan	nan	False	4.146
193	500	-35.24999999999985	0.22	0	7	nan	nan	False	4.195
194	500	-5.000000000000079	0.32	0	7	nan	nan	False	4.252
195	500	-8.000000000000082	0.32	0	5	nan	nan	False	4.307
196	500	-6.250000000000075	0.3	0	6	nan	nan	False	4.375
197	500	-16.249999999999876	0.38	0	6	nan	nan	False	4.189
198	500	-7.000000000000106	0.48	0	4	nan	nan	False	4.104
199	500	-24.749999999999766	0.34	0	7	nan	nan	False	4.122
200	500	-979.5000000000052	0.28	1	8	nan	nan	False	4.2
201	500	1.9999999999999458	0.48	0	7	nan	nan	False	4.119
202	500	-13.000000000000146	0.24	0	6	nan	nan	False	4.321
203	500	-10.500000000000156	0.28	0	7	nan	nan	False	4.293
204	500	-37.499999999999694	0.28	0	5	nan	nan	False	4.431
205	500	-15.500000000000185	0.2	0	7	nan	nan	False	5.544
206	500	-21.000000000000057	0.16	0	8	nan	nan	False	5.09
207	500	-8.00000000000016	0.32	0	5	nan	nan	False	4.984
208	500	-1.5000000000000782	0.52	0	5	nan	nan	False	4.897
209	500	-9.000000000000163	0.4	0	6	nan	nan	False	4.693
210	500	-10.000000000000142	0.24	0	8	nan	nan	False	4.827
211	500	-15.00000000000017	0.16	0	7	nan	nan	False	5.071
212	500	-51.50000000000023	0.44	1	6	nan	nan	False	4.672
213	500	-16.99999999999991	0.32	0	6	nan	nan	False	4.839
214	500	-2.842170943040401e-14	0.4	0	5	nan	nan	False	4.652
215	500	-17.000000000000064	0.32	0	6	nan	nan	False	5.149
216	500	-1411.7500000000118	0.18	1	8	nan	nan	False	4.924
217	500	-1.7500000000000036	0.42	0	5	nan	nan	False	4.568
218	500	-2.750000000000033	0.5	0	5	nan	nan	False	5.205
219	500	-1394.7500000000118	0.26	1	8	nan	nan	False	4.823
220	500	-1154.7500000000082	0.26	1	7	nan	nan	False	4.712
221	500	-1396.0000000000118	0.24	1	6	nan	nan	False	5.297
222	500	-11.25000000000015	0.22	0	8	nan	nan	False	5.15
223	500	-23.24999999999968	0.22	0	8	nan	nan	False	5.106
224	500	-2.5000000000000977	0.36	0	6	nan	nan	False	5.242
225	500	4.49999999999997	0.52	0	5	nan	nan	False	4.777
226	500	-5.499999999999992	0.36	0	7	nan	nan	False	4.717
227	500	-11.750000000000178	0.26	0	7	nan	nan	False	5.048
228	500	-8.75000000000014	0.26	0	6	nan	nan	False	4.878
229	500	-1134.750000000008	0.34	1	7	nan	nan	False	4.803
230	500	-1.7500000000000755	0.42	0	6	nan	nan	False	4.549
231	500	2.4999999999999503	0.44	0	7	nan	nan	False	4.748
232	500	-18.249999999999858	0.3	0	5	nan	nan	False	5.075
233	500	-20.749999999999982	0.26	0	6	nan	nan	False	4.896
234	500	-10.250000000000128	0.38	0	6	nan	nan	False	4.66
235	500	-351.74999999999926	0.34	1	6	nan	nan	False	4.661
236	500	-4.250000000000067	0.38	0	7	nan	nan	False	4.746
237	500	-23.499999999999698	0.36	0	5	nan	nan	False	4.663
238	500	-30.999999999999815	0.24	0	5	nan	nan	False	5.043
239	500	-11.250000000000151	0.22	0	7	nan	nan	False	5.004
240	500	-7.500000000000195	0.28	0	7	nan	nan	False	4.77
241	500	-1073.500000000007	0.36	1	7	nan	nan	False	4.27
242	500	-10.000000000000018	0.24	0	7	nan	nan	False	4.189
243	500	-25.750000000000046	0.18	0	8	nan	nan	False	4.284
244	500	-1.2500000000001454	0.38	0	4	nan	nan	False	4.194
245	500	-11.00000000000011	0.32	0	6	nan	nan	False	4.236
246	500	-3.750000000000121	0.34	0	6	nan	nan	False	4.143
247	500	-3.75	0.34	0	7	nan	nan	False	4.24
248	500	-19.25000000000015	0.14	0	8	nan	nan	False	4.332
249	500	-2.2500000000000426	0.46	0	4	nan	nan	False	4.071
250	500	-9.499999999999908	0.44	0	4	nan	nan	False	4.04
251	500	-18.75000000000015	0.1	0	8	nan	nan	False	4.452
252	500	-15.749999999999929	0.34	0	6	nan	nan	False	4.272
253	500	-59.250000000000135	0.22	0	7	nan	nan	False	4.315
254	500	-9.000000000000083	0.4	0	4	nan	nan	False	4.116
255	500	-24.24999999999998	0.3	0	6	nan	nan	False	4.09
256	500	-20.74999999999993	0.26	0	7	nan	nan	False	4.176
257	500	-1.2500000000001865	0.38	0	7	nan	nan	False	4.048
258	500	-8.75000000000017	0.26	0	6	nan	nan	False	4.414
259	500	-16.000000000000085	0.24	0	8	nan	nan	False	4.274
260	500	-13.750000000000004	0.42	0	6	nan	nan	False	4.011
261	500	-14.49999999999998	0.36	0	5	nan	nan	False	4.118
262	500	-8.000000000000181	0.32	0	6	nan	nan	False	4.214
263	500	-23.749999999999844	0.26	0	6	nan	nan	False	4.302
264	500	-1.7500000000001519	0.42	0	6	nan	nan	False	4.014
265	500	-7.250000000000215	0.38	0	7	nan	nan	False	4.137
266	500	-7.2500000000000355	0.38	0	4	nan	nan	False	4.239
267	500	-20.250000000000025	0.22	0	7	nan	nan	False	4.346
268	500	-1413.2500000000123	0.3	1	7	nan	nan	False	4.254
269	500	-45.75000000000001	0.34	0	5	nan	nan	False	4.178
270	500	-36.249999999999815	0.3	0	8	nan	nan	False	4.187
271	500	-20.750000000000036	0.26	0	5	nan	nan	False	4.321
272	500	-8.750000000000165	0.26	0	6	nan	nan	False	4.304
273	500	-1057.0000000000068	0.24	1	5	nan	nan	False	4.418
274	500	-15.000000000000144	0.16	0	7	nan	nan	False	4.319
275	500	-4.250000000000096	0.38	0	7	nan	nan	False	4.169
276	500	-18.750000000000053	0.34	0	5	nan	nan	False	4.132
277	500	-10.000000000000197	0.24	0	8	nan	nan	False	4.27
278	500	-1.4654943925052066e-14	0.4	0	6	nan	nan	False	4.09
279	500	-3.750000000000099	0.34	0	7	nan	nan	False	4.073
280	500	-6.750000000000085	0.34	0	6	nan	nan	False	4.204
281	500	-1345.750000000011	0.18	1	7	nan	nan	False	4.482
282	500	-1425.5000000000123	0.2	1	7	nan	nan	False	4.421
283	500	-762.2500000000022	0.3	1	6	nan	nan	False	4.272
284	500	-26.25000000000006	0.22	0	6	nan	nan	False	4.296
285	500	-6.750000000000126	0.34	0	5	nan	nan	False	4.17
286	500	1.2500000000000244	0.42	0	6	nan	nan	False	4.111
287	500	-20.99999999999968	0.4	0	7	nan	nan	False	4.216
288	500	-13.750000000000153	0.18	0	8	nan	nan	False	4.361
289	500	-1469.0000000000132	0.32	1	6	nan	nan	False	4.177
290	500	-6.250000000000124	0.3	0	7	nan	nan	False	4.179
291	500	-20.750000000000046	0.26	0	6	nan	nan	False	4.312
292	500	-20.750000000000163	0.26	0	5	nan	nan	False	4.424
293	500	-24.000000000000174	0.16	0	7	nan	nan	False	4.396
294	500	-11.75000000000011	0.26	0	8	nan	nan	False	4.286
295	500	-20.250000000000128	0.22	0	7	nan	nan	False	4.313
296	500	-8.749999999999748	0.5	0	5	nan	nan	False	3.89
297	500	-25.74999999999996	0.18	0	7	nan	nan	False	4.381
298	500	-11.25000000000015	0.22	0	7	nan	nan	False	4.389
299	500	-31.2499999999999	0.14	0	8	nan	nan	False	4.414
300	500	-20.24999999999985	0.22	0	7	nan	nan	False	4.277
301	500	-18.000000000000206	0.16	0	6	nan	nan	False	4.485
302	500	-13.24999999999985	0.38	0	6	nan	nan	False	4.168
303	500	-1.2500000000001341	0.38	0	5	nan	nan	False	4.173
304	500	-16.250000000000128	0.38	0	6	nan	nan	False	4.027
305	500	-11.00000000000011	0.32	0	4	nan	nan	False	4.166
306	500	-571.2499999999997	0.38	1	5	nan	nan	False	4.099
307	500	-16.249999999999726	0.38	0	5	nan	nan	False	4.045
308	500	-55.249999999999744	0.38	0	4	nan	nan	False	4.218
309	500	-23.500000000000043	0.12	0	8	nan	nan	False	4.445
310	500	-2.500000000000009	0.36	0	5	nan	nan	False	4.212
311	500	-11.750000000000089	0.26	0	7	nan	nan	False	4.317
312	500	-16.000000000000085	0.24	0	6	nan	nan	False	4.371
313	500	-33.49999999999976	0.2	0	8	nan	nan	False	4.219
314	500	-8.750000000000135	0.26	0	7	nan	nan	False	4.264
315	500	-18.749999999999844	0.34	0	4	nan	nan	False	4.293
316	500	-18.25000000000001	0.3	0	7	nan	nan	False	4.213
317	500	-30.249999999999943	0.3	0	6	nan	nan	False	4.22
318	500	-11.250000000000103	0.22	0	5	nan	nan	False	4.324
319	500	-56.50000000000016	0.36	0	5	nan	nan	False	4.094
320	500	-17.000000000000046	0.32	0	5	nan	nan	False	4.339
321	500	-641.2500000000007	0.22	1	7	nan	nan	False	4.237
322	500	-11.749999999999853	0.5	0	6	nan	nan	False	3.896
323	500	-11.750000000000167	0.26	0	8	nan	nan	False	4.27
324	500	-1.7500000000001243	0.42	0	6	nan	nan	False	4.071
325	500	-21.500000000000007	0.2	0	6	nan	nan	False	4.308
326	500	-5.500000000000156	0.36	0	5	nan	nan	False	4.092
327	500	-16.49999999999993	0.28	0	6	nan	nan	False	4.255
328	500	-137.0000000000001	0.32	1	8	nan	nan	False	4.175
329	500	-15.250000000000117	0.3	0	5	nan	nan	False	4.283
330	500	-2.5000000000000884	0.36	0	4	nan	nan	False	4.251
331	500	-1.250000000000156	0.38	0	7	nan	nan	False	4.095
332	500	-14.000000000000039	0.32	0	6	nan	nan	False	4.124
333	500	-16.750000000000174	0.18	0	6	nan	nan	False	4.352
334	500	-6.7500000000001235	0.34	0	7	nan	nan	False	4.325
335	500	-34.249999999999815	0.14	0	8	nan	nan	False	4.34
336	500	-26.499999999999705	0.36	0	5	nan	nan	False	4.09
337	500	-13.00000000000006	0.24	0	6	nan	nan	False	4.277
338	500	-219.2499999999996	0.3	1	5	nan	nan	False	4.126
339	500	-17.0000000000002	0.32	0	6	nan	nan	False	4.068
340	500	-16.00000000000002	0.24	0	5	nan	nan	False	4.351
341	500	1.2499999999998896	0.42	0	7	nan	nan	False	4.114
342	500	-8.881784197001252e-15	0.4	0	6	nan	nan	False	4.148
343	500	-12.500000000000172	0.2	0	7	nan	nan	False	4.425
344	500	-17.250000000000092	0.22	0	6	nan	nan	False	4.36
345	500	-14.250000000000115	0.22	0	7	nan	nan	False	4.361
346	500	-18.500000000000174	0.2	0	5	nan	nan	False	4.373
347	500	-1.2500000000000924	0.38	0	5	nan	nan	False	4.139
348	500	-5.0000000000000755	0.32	0	6	nan	nan	False	4.203
349	500	-15.750000000000021	0.34	0	6	nan	nan	False	4.134
350	500	-11.750000000000181	0.26	0	7	nan	nan	False	4.347
351	500	-11.250000000000128	0.22	0	6	nan	nan	False	4.285
352	500	-1308.75000000001	0.1	1	8	nan	nan	False	4.45
353	500	-6.250000000000122	0.3	0	5	nan	nan	False	4.232
354	500	-12.25000000000006	0.3	0	6	nan	nan	False	4.181
355	500	-17.25000000000012	0.22	0	5	nan	nan	False	4.457
356	500	-11.0000000000002	0.32	0	7	nan	nan	False	4.213
357	500	-10.000000000000135	0.24	0	7	nan	nan	False	4.226
358	500	-6.25000000000012	0.3	0	7	nan	nan	False	4.221
359	500	-14.499999999999831	0.36	0	6	nan	nan	False	4.144
360	500	-10.000000000000137	0.24	0	7	nan	nan	False	4.398
361	500	-17.50000000000019	0.12	0	8	nan	nan	False	4.423
362	500	-3.0000000000000817	0.4	0	7	nan	nan	False	4.123
363	500	2.500000000000105	0.44	0	6	nan	nan	False	4.025
364	500	-5.500000000000046	0.36	0	6	nan	nan	False	4.1
365	500	-3.7500000000002047	0.34	0	7	nan	nan	False	4.144
366	500	-9.250000000000107	0.3	0	3	nan	nan	False	4.234
367	500	-16.00000000000008	0.24	0	8	nan	nan	False	4.357
368	500	-28.750000000000068	0.18	0	8	nan	nan	False	4.5
369	500	-6.75000000000016	0.34	0	5	nan	nan	False	4.138
370	500	0.7500000000000089	0.46	0	6	nan	nan	False	4.003
371	500	-3.0000000000000586	0.4	0	6	nan	nan	False	3.996
372	500	-29.499999999999886	0.36	0	6	nan	nan	False	4.288
373	500	-9.500000000000032	0.44	0	4	nan	nan	False	4.02
374	500	-1353.7500000000114	0.34	1	7	nan	nan	False	4.191
375	500	-10.500000000000126	0.28	0	7	nan	nan	False	4.298
376	500	-493.99999999999886	0.32	1	8	nan	nan	False	4.084
377	500	-19.7500000000002	0.18	0	6	nan	nan	False	4.333
378	500	-786.7500000000025	0.34	1	7	nan	nan	False	4.211
379	500	-13.749999999999826	0.42	0	6	nan	nan	False	4.015
380	500	-48.00000000000001	0.16	0	5	nan	nan	False	4.345
381	500	-8.75000000000003	0.26	0	7	nan	nan	False	4.769
382	500	1.2500000000000346	0.42	0	5	nan	nan	False	4.86
383	500	-847.0000000000031	0.24	1	8	nan	nan	False	5.004
384	500	-18.99999999999993	0.24	0	5	nan	nan	False	5.018
385	500	-1058.5000000000068	0.36	1	6	nan	nan	False	4.75
386	500	-11.000000000000062	0.32	0	6	nan	nan	False	4.747
387	500	-7.250000000000138	0.38	0	6	nan	nan	False	4.833
388	500	-8.499999999999977	0.36	0	6	nan	nan	False	4.9
389	500	-31.499999999999993	0.28	0	6	nan	nan	False	5.169
390	500	-0.5000000000000906	0.44	0	4	nan	nan	False	4.545
391	500	-6.7500000000001075	0.34	0	7	nan	nan	False	4.826
392	500	-13.750000000000131	0.18	0	8	nan	nan	False	5.158
393	500	-8.750000000000139	0.26	0	7	nan	nan	False	5.111
394	500	-27.499999999999616	0.44	0	5	nan	nan	False	4.578
395	500	-22.74999999999997	0.18	0	7	nan	nan	False	5.071
396	500	-1088.5000000000073	0.36	1	5	nan	nan	False	5.377
397	500	-15.000000000000167	0.16	0	7	nan	nan	False	5.114
398	500	-18.500000000000085	0.2	0	7	nan	nan	False	5.1
399	500	-12.250000000000046	0.3	0	5	nan	nan	False	4.89
400	500	-14.750000000000181	0.26	0	6	nan	nan	False	5.595
401	500	-7.250000000000105	0.38	0	5	nan	nan	False	4.801
402	500	-37.249999999999545	0.38	0	4	nan	nan	False	4.885
403	500	-5.0000000000001386	0.32	0	6	nan	nan	False	4.724
404	500	-10.74999999999994	0.42	0	5	nan	nan	False	5.017
405	500	-19.50000000000007	0.28	0	6	nan	nan	False	4.934
406	500	-11.250000000000108	0.22	0	7	nan	nan	False	4.829
407	500	-16.25000000000019	0.14	0	7	nan	nan	False	4.968
408	500	-11.00000000000015	0.32	0	4	nan	nan	False	4.778
409	500	-31.249999999999886	0.38	0	7	nan	nan	False	4.834
410	500	-23.99999999999998	0.16	0	8	nan	nan	False	4.902
411	500	-11.999999999999876	0.4	0	7	nan	nan	False	5.016
412	500	-24.749999999999815	0.34	0	6	nan	nan	False	4.763
413	500	-1263.0000000000098	0.16	1	7	nan	nan	False	5.274
414	500	-12.74999999999972	0.34	0	8	nan	nan	False	4.858
415	500	-8.75000000000006	0.26	0	6	nan	nan	False	4.788
416	500	-19.749999999999766	0.42	0	4	nan	nan	False	4.676
417	500	-17.500000000000153	0.12	0	8	nan	nan	False	4.407
