Episode	EpLen	CaptureRate	Collisions	Time(s)
0	500	0.5625	13201	30.78612208366394
1	500	0.46875	14071	30.02310013771057
2	500	0.53125	13299	31.325841903686523
3	500	0.46875	15156	30.68546414375305
4	500	0.515625	12934	30.846592903137207
5	500	0.4375	15147	29.746572732925415
6	500	0.578125	13888	31.271923065185547
7	500	0.4375	14789	31.3513081073761
8	500	0.484375	13157	29.82259702682495
9	500	0.609375	12929	31.196123123168945
10	500	0.484375	14245	30.327866792678833
11	500	0.46875	15432	29.85835099220276
12	500	0.609375	13337	30.685518980026245
13	500	0.5625	13877	31.97908091545105
14	500	0.46875	15389	30.220948934555054
15	500	0.46875	13436	30.533468008041382
16	500	0.515625	13477	28.953679084777832
17	500	0.53125	15384	30.29692268371582
18	500	0.46875	13621	30.0576491355896
19	500	0.546875	13638	28.192697048187256
20	500	0.484375	15183	29.129333019256592
21	500	0.5	13273	28.51450490951538
22	500	0.515625	14391	30.759376049041748
23	500	0.484375	13616	28.346384286880493
24	500	0.546875	14173	29.03330111503601
25	500	0.453125	14119	30.37399983406067
26	500	0.515625	14492	28.847014904022217
27	500	0.546875	13789	29.46796488761902
28	500	0.59375	12853	31.137524127960205
29	500	0.5625	14641	30.511948108673096
30	500	0.578125	15005	30.823444843292236
31	500	0.53125	13763	30.862852096557617
32	500	0.515625	13630	28.94433903694153
33	500	0.46875	13484	29.334898948669434
34	500	0.453125	14013	29.44261407852173
35	500	0.4375	13971	29.105549812316895
36	500	0.515625	13506	30.64260482788086
37	500	0.5	13435	28.748085975646973
38	500	0.546875	13331	30.297988176345825
39	500	0.578125	13991	29.994800090789795
40	500	0.578125	15768	28.708385229110718
41	500	0.5625	13495	30.099752187728882
42	500	0.59375	13156	30.158737182617188
43	500	0.5	13877	29.12314009666443
44	500	0.5625	14231	29.898295164108276
45	500	0.4375	14257	26.686997175216675
46	500	0.625	13299	27.981581211090088
47	500	0.46875	12949	27.895992040634155
48	500	0.484375	13224	26.64628505706787
49	500	0.484375	15600	26.870612859725952
50	500	0.46875	12966	26.448781967163086
51	500	0.5	13943	26.734050989151
52	500	0.5	14815	26.656233072280884
53	500	0.453125	13864	27.077468156814575
54	500	0.671875	13287	26.87411880493164
55	500	0.53125	14288	26.7712140083313
56	500	0.46875	14092	26.850203037261963
57	500	0.453125	14692	26.344857215881348
58	500	0.5	14017	26.698312759399414
59	500	0.5625	14923	26.178276300430298
60	500	0.546875	14142	26.07443928718567
61	500	0.53125	14913	26.320656776428223
62	500	0.5	13653	26.680893898010254
63	500	0.484375	14514	26.55980634689331
64	500	0.484375	14225	26.749962091445923
65	500	0.5	16033	26.425261974334717
66	500	0.546875	15265	26.996848106384277
67	500	0.46875	14339	27.018622875213623
68	500	0.5625	14580	26.877848148345947
69	500	0.484375	13953	26.809611082077026
70	500	0.484375	15210	27.078589916229248
71	500	0.5	14687	26.3729989528656
72	500	0.578125	13053	26.522066831588745
73	500	0.453125	16012	26.65045404434204
74	500	0.53125	14388	26.687280893325806
75	500	0.59375	13753	26.567147970199585
76	500	0.546875	13255	26.835757970809937
77	500	0.53125	13141	25.869549036026
78	500	0.609375	13327	26.65187096595764
79	500	0.53125	13804	27.32803511619568
80	500	0.546875	14271	27.03353238105774
81	500	0.53125	13792	26.3503680229187
82	500	0.5625	13103	26.17659592628479
83	500	0.46875	13405	26.496235847473145
84	500	0.53125	13792	26.197708129882812
85	500	0.5625	14928	26.942278146743774
86	500	0.546875	14213	26.53420114517212
87	500	0.546875	14482	26.58641791343689
88	500	0.578125	15967	26.531147956848145
89	500	0.59375	14797	26.81579899787903
90	500	0.5	14680	26.14399790763855
91	500	0.53125	15659	27.031626224517822
92	500	0.4375	14671	27.13910984992981
93	500	0.46875	14935	25.960816860198975
94	500	0.46875	14557	26.452248096466064
95	500	0.53125	13649	26.535758018493652
96	500	0.484375	15014	26.36667799949646
97	500	0.515625	13750	26.606236934661865
98	500	0.546875	13718	26.951721906661987
99	500	0.515625	13596	26.94496488571167
