Episode	EpLen	CaptureRate	Collisions	Time(s)
0	500	0.375	53906	77.52831792831421
1	500	0.46875	51395	68.52909278869629
2	500	0.390625	57583	77.38741207122803
3	500	0.40625	56669	76.29120802879333
4	500	0.4140625	56804	76.55324792861938
5	500	0.46875	57850	78.10444903373718
6	500	0.3984375	56858	76.01402473449707
7	500	0.3984375	54377	78.51189589500427
8	500	0.4609375	49786	76.6672420501709
9	500	0.453125	52146	77.08854794502258
10	500	0.4375	55527	74.72656488418579
11	500	0.4296875	57063	73.58569407463074
12	500	0.4609375	49943	76.77534008026123
13	500	0.40625	54524	71.48966789245605
14	500	0.515625	53464	74.90419888496399
15	500	0.4375	56467	73.09135293960571
16	500	0.453125	54236	72.26711392402649
17	500	0.53125	52748	74.00358700752258
18	500	0.421875	55265	71.81148409843445
19	500	0.484375	53828	73.13179683685303
20	500	0.4921875	50309	75.5111072063446
21	500	0.4609375	51357	76.58872294425964
22	500	0.4453125	53819	74.7759759426117
23	500	0.4765625	51277	77.22352123260498
24	500	0.4921875	56745	76.75227808952332
25	500	0.4296875	51333	73.79572987556458
26	500	0.421875	59529	74.75545597076416
27	500	0.4921875	54031	67.7639491558075
28	500	0.46875	48605	64.82649326324463
29	500	0.4296875	56757	66.98731207847595
30	500	0.453125	50154	65.68977093696594
31	500	0.40625	59324	66.65369391441345
32	500	0.5	51306	67.40619421005249
33	500	0.515625	50801	65.8534746170044
34	500	0.3203125	57956	66.9274640083313
35	500	0.4609375	45145	64.67109704017639
36	500	0.5	50612	68.76367616653442
37	500	0.4609375	54921	65.9395010471344
38	500	0.4375	49439	65.69026589393616
39	500	0.484375	50255	67.0934841632843
40	500	0.3984375	54771	65.65810513496399
41	500	0.421875	52370	65.93048214912415
42	500	0.4375	58261	65.29675078392029
43	500	0.4296875	53969	66.52272582054138
44	500	0.375	55562	65.65633010864258
45	500	0.375	57979	72.6405999660492
46	500	0.4765625	54215	73.95881867408752
47	500	0.3984375	58271	78.0630931854248
48	500	0.5	49786	77.61030983924866
49	500	0.4140625	56739	77.7428731918335
50	500	0.4609375	56073	76.16298413276672
51	500	0.4609375	54294	75.47571611404419
52	500	0.4296875	53606	77.683669090271
53	500	0.34375	59072	74.08124208450317
54	500	0.4296875	56299	69.38301992416382
55	500	0.4140625	58610	74.77359175682068
56	500	0.46875	52888	78.6074869632721
57	500	0.4921875	50297	78.09210896492004
58	500	0.453125	56867	78.40542697906494
59	500	0.5	55537	74.41895008087158
60	500	0.484375	54841	67.40934824943542
61	500	0.4375	55335	66.34023380279541
62	500	0.5078125	51366	64.02142024040222
63	500	0.453125	52049	74.13739776611328
64	500	0.4609375	54215	73.77403402328491
65	500	0.390625	56199	75.9143009185791
66	500	0.3828125	56735	71.45916080474854
67	500	0.4375	52719	74.49963712692261
68	500	0.4453125	54668	72.81508994102478
69	500	0.390625	56042	75.31209897994995
70	500	0.421875	55058	76.38346219062805
71	500	0.4375	53771	72.65607786178589
72	500	0.4140625	50965	75.66737413406372
73	500	0.4765625	51612	75.54184174537659
74	500	0.46875	51044	70.1293261051178
75	500	0.4375	50680	74.17361497879028
76	500	0.375	50657	77.632648229599
77	500	0.5078125	52007	69.53717708587646
78	500	0.375	56746	77.77854990959167
79	500	0.4140625	57698	79.41073274612427
80	500	0.4296875	50991	75.82346963882446
81	500	0.453125	52765	70.18907904624939
82	500	0.46875	55057	71.3174319267273
83	500	0.4921875	53508	75.77404379844666
84	500	0.46875	52615	74.18852710723877
85	500	0.4296875	53967	76.87038898468018
86	500	0.4296875	54683	78.34694027900696
87	500	0.53125	51541	76.4175717830658
88	500	0.40625	56760	74.57003808021545
89	500	0.421875	51732	78.14364314079285
90	500	0.4609375	52759	75.22516512870789
91	500	0.4921875	53325	73.61234712600708
92	500	0.4375	58268	74.02658987045288
93	500	0.34375	55617	70.6094000339508
94	500	0.359375	59587	77.28151607513428
95	500	0.4453125	54316	72.99209332466125
96	500	0.421875	52722	76.99942827224731
97	500	0.4375	56238	74.2110960483551
98	500	0.5078125	52164	77.08309412002563
99	500	0.4296875	55330	75.11153101921082
