Episode	EpLen	CaptureRate	Collisions	Time(s)
0	500	0.71875	2721	13.01698088645935
1	500	0.625	3210	11.923758029937744
2	500	0.71875	2829	12.361273765563965
3	500	0.84375	2165	12.733629941940308
4	500	0.71875	2647	12.092397212982178
5	500	0.84375	2831	11.328169107437134
6	500	0.6875	2292	11.814910888671875
7	500	0.625	2926	12.516651153564453
8	500	0.75	2850	12.488351106643677
9	500	0.8125	2428	13.892926931381226
10	500	0.71875	3806	12.906453847885132
11	500	0.71875	3124	12.881036043167114
12	500	0.5625	2931	12.376885890960693
13	500	0.71875	3487	12.955950021743774
14	500	0.84375	2910	13.708988904953003
15	500	0.75	2815	12.766119241714478
16	500	0.65625	3148	11.7484610080719
17	500	0.8125	2687	12.622365951538086
18	500	0.6875	2660	12.1618070602417
19	500	0.84375	2774	12.884912014007568
20	500	0.71875	2553	12.307069063186646
21	500	0.5625	3227	13.988741874694824
22	500	0.75	2763	12.816036939620972
23	500	0.6875	3023	12.958527088165283
24	500	0.75	2736	12.434952974319458
25	500	0.84375	2910	12.262046813964844
26	500	0.78125	2092	12.377768993377686
27	500	0.75	2820	12.827239274978638
28	500	0.78125	2906	12.402333974838257
29	500	0.75	3351	11.182945013046265
30	500	0.75	2621	11.67911410331726
31	500	0.78125	3107	11.918123006820679
32	500	0.65625	2718	11.738065004348755
33	500	0.78125	3100	11.599182844161987
34	500	0.78125	3442	11.014598846435547
35	500	0.65625	3087	11.319687843322754
36	500	0.6875	2919	11.281891822814941
37	500	0.75	2949	11.317631006240845
38	500	0.90625	2852	11.08216118812561
39	500	0.65625	2816	11.226721048355103
40	500	0.8125	3072	11.124819993972778
41	500	0.71875	2401	11.526890993118286
42	500	0.78125	2804	11.165244817733765
43	500	0.78125	2638	11.140334129333496
44	500	0.71875	2584	11.044624090194702
45	500	0.75	3126	11.014842987060547
46	500	0.53125	3068	11.282533884048462
47	500	0.875	1833	11.454463958740234
48	500	0.65625	2867	11.043323278427124
49	500	0.71875	2961	11.552698135375977
50	500	0.71875	3427	11.45760202407837
51	500	0.75	3004	11.348697900772095
52	500	0.71875	2884	10.806088924407959
53	500	0.625	2906	11.225904941558838
54	500	0.71875	2550	11.138346195220947
55	500	0.84375	2985	11.374259948730469
56	500	0.75	2561	11.425843954086304
57	500	0.65625	3367	11.561404943466187
58	500	0.75	3074	11.350278854370117
59	500	0.84375	3329	11.212929010391235
60	500	0.75	2356	11.456029176712036
61	500	0.71875	3339	10.897412061691284
62	500	0.625	3018	11.280610084533691
63	500	0.78125	2747	12.823923110961914
64	500	0.78125	3068	13.469620943069458
65	500	0.75	3280	12.52374815940857
66	500	0.71875	3241	12.366864919662476
67	500	0.6875	2621	13.113659858703613
68	500	0.8125	3626	11.341791868209839
69	500	0.8125	2858	12.985800743103027
70	500	0.8125	2804	12.399430751800537
71	500	0.59375	2622	12.926520109176636
72	500	0.8125	2913	13.576767921447754
73	500	0.6875	3297	13.52643084526062
74	500	0.8125	2505	13.254850149154663
75	500	0.65625	2255	13.795350790023804
76	500	0.8125	3029	13.711357116699219
77	500	0.84375	2096	13.168275117874146
78	500	0.59375	2510	14.193903684616089
79	500	0.75	3365	12.460888147354126
80	500	0.75	2482	12.718611001968384
81	500	0.625	3011	13.516878843307495
82	500	0.65625	2689	11.494179010391235
83	500	0.625	2643	13.869492053985596
84	500	0.625	2516	12.014117002487183
85	500	0.8125	2858	11.996921062469482
86	500	0.75	2901	11.107985019683838
87	500	0.6875	3060	11.39326000213623
88	500	0.71875	2773	12.004019260406494
89	500	0.75	2645	12.046974897384644
90	500	0.71875	3338	12.89461612701416
91	500	0.84375	2277	11.82299017906189
92	500	0.6875	3468	11.734024047851562
93	500	0.8125	2553	11.700455904006958
94	500	0.75	2710	11.635347127914429
95	500	0.71875	2467	11.887237071990967
96	500	0.78125	2128	13.304140090942383
97	500	0.6875	3021	12.330978155136108
98	500	0.71875	3174	11.993113279342651
99	500	0.625	2485	12.769141912460327
