Epoch	MAEnvIterations	TotalEnvInteracts	EpLen	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageCaptureRate	StdCaptureRate	MaxCaptureRate	MinCaptureRate	AverageCollisions	StdCollisions	MaxCollisions	MinCollisions	AverageCollideObstacles	StdCollideObstacles	MaxCollideObstacles	MinCollideObstacles	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time	Processes	Agents
10	5500	44000	500.0	-7.4499993	3.0482233	-1.2	-11.2	0.35999998	0.07118052	0.42	0.22	1.6666666	1.3743685	3.0	0.0	5.8333335	1.5723301	8.0	4.0	-4.416707	5.5221753	21.715181	-50.781006	-0.0004991479	39.040226	0.0	-27.118578	1.6056747	-5.061428e-09	136.90690088272095	6	8
11	6000	48000	500.0	-16.533335	11.534068	1.3	-34.45	0.28666666	0.12092238	0.42	0.04	3.1666667	2.3392782	6.0	0.0	5.8333335	1.3437096	8.0	4.0	-2.5221345	4.1266184	19.010044	-18.822716	-0.0011578178	34.551792	0.0	-19.603743	1.6044874	1.3927618e-08	149.5610167980194	6	8
12	6500	52000	500.0	-53.575	97.64837	0.8	-271.2	0.35	0.11874343	0.46	0.1	17.0	33.131054	91.0	0.0	6.6666665	1.3743685	8.0	4.0	-3.2190566	4.1698947	21.339209	-34.86134	0.00057228404	3303.5098	0.0	-1276.8312	1.6033826	4.529953e-09	162.10812616348267	6	8
13	7000	56000	500.0	-6.5333333	5.065543	-1.2	-16.7	0.32666665	0.07630349	0.4	0.18	0.6666667	0.74535596	2.0	0.0	6.5	0.5	7.0	6.0	-16.188208	35.234253	79.21486	-201.9602	-0.00066519034	918.65674	0.0	-833.58105	1.6031936	-9.1741486e-09	174.03500413894653	6	8
14	7500	60000	500.0	-5.908333	6.083476	1.3	-15.7	0.37666667	0.0657436	0.5	0.3	1.5	1.6072751	4.0	0.0	5.3333335	0.942809	7.0	4.0	-1.6639637	8.932408	48.932487	-78.899826	-0.0006118153	80.11154	0.0	-65.13771	1.6037737	1.6043584e-09	186.10777807235718	6	8
15	8000	64000	500.0	-210.2	439.35773	3.8	-1192.2	0.34	0.105198234	0.46	0.14	69.0	144.95172	393.0	0.0	6.5	0.5	7.0	6.0	-3.4786923	8.293103	47.31312	-50.347885	-0.00013732661	34276.027	0.0	-24893.752	1.6019497	-1.2318293e-09	198.48571062088013	6	8
16	8500	68000	500.0	-100.07501	196.99846	-4.2	-540.45	0.31	0.08544003	0.42	0.2	31.666666	65.0376	177.0	0.0	5.6666665	1.3743685	7.0	3.0	-29.883734	89.20401	139.153	-560.7394	-0.0012763242	9882.403	0.0	-7297.9204	1.601586	-7.982055e-09	210.81308269500732	6	8
17	9000	72000	500.0	-36.90833	36.04263	-7.45	-115.45	0.29666665	0.04533824	0.36	0.22	10.333333	12.202004	37.0	0.0	5.1666665	1.3437096	7.0	4.0	-11.088547	40.380398	187.65352	-647.0706	-0.0007689968	1949.8256	0.0	-1650.6094	1.6020718	-8.155902e-09	223.0410759449005	6	8
18	9500	76000	500.0	-15.283333	25.946926	8.3	-71.45	0.38666666	0.10044346	0.58	0.24	4.8333335	8.193832	23.0	0.0	4.6666665	1.4907119	7.0	3.0	-12.808904	32.55319	158.91895	-504.71902	1.0239582e-05	979.9302	0.0	-922.801	1.6022602	-6.308157e-10	235.10957050323486	6	8
19	10000	80000	500.0	-15.116668	6.5996637	-7.2	-25.45	0.33333334	0.049888764	0.38	0.26	3.6666667	2.0548048	7.0	2.0	5.3333335	1.7950549	8.0	3.0	-4.4575334	16.786669	148.47871	-206.0583	-0.0007641809	293.13828	0.0	-269.38754	1.6021748	6.6657875e-09	247.30633735656738	6	8
20	10500	84000	500.0	-17.325	9.531472	-6.95	-35.7	0.33	0.08850612	0.48	0.22	4.3333335	3.1446605	9.0	0.0	6.1666665	0.372678	7.0	6.0	-4.236147	17.61184	79.15354	-142.83813	-7.123748e-05	281.1361	0.0	-255.08876	1.5975229	7.127722e-09	259.57954692840576	6	8
21	11000	88000	500.0	-13.950001	9.357484	1.3	-28.2	0.32	0.099999994	0.42	0.14	3.0	2.0	6.0	0.0	5.8333335	0.89752746	7.0	5.0	-4.510887	11.086107	76.84562	-162.27823	0.0010441188	143.83495	0.0	-128.83086	1.5976171	1.0321538e-08	272.04279804229736	6	8
22	11500	92000	500.0	-230.99168	312.80984	-7.7	-715.2	0.38666666	0.03944053	0.44	0.32	77.0	104.96507	239.0	2.0	5.6666665	1.3743685	8.0	4.0	-3.4724975	13.010826	74.70024	-322.1544	0.0015191287	30522.826	0.0	-23586.154	1.5985394	-8.826454e-09	284.106822013855	6	8
23	12000	96000	500.0	-190.86668	362.58957	-3.45	-1000.7	0.39333335	0.04853406	0.46	0.34	63.833332	121.388374	335.0	2.0	6.1666665	1.0671873	8.0	5.0	-60.71805	113.53252	397.586	-776.36084	0.0007167496	22718.326	0.0	-17032.889	1.5982267	-1.3455749e-08	296.06304383277893	6	8
24	12500	100000	500.0	-139.03334	293.49347	0.05	-795.2	0.32666668	0.06896054	0.44	0.26	45.0	97.94897	264.0	0.0	6.0	1.1547005	7.0	4.0	-69.49256	125.145256	426.5365	-749.37976	9.6052885e-05	26408.555	0.0	-22841.959	1.5979624	-2.4835542e-11	308.1102797985077	6	8
25	13000	104000	500.0	-146.24167	293.52966	-2.95	-802.45	0.32333335	0.0795124	0.4	0.18	47.333332	97.801956	266.0	1.0	6.0	1.5275252	8.0	3.0	-64.14159	101.0986	185.3745	-568.3583	-0.0030923884	15683.527	0.0	-13557.031	1.5964662	1.1523564e-09	320.3030228614807	6	8
26	13500	108000	500.0	-11.575001	7.835217	-0.45	-20.95	0.31	0.09848858	0.44	0.16	2.0	1.5275252	4.0	0.0	5.6666665	0.74535596	7.0	5.0	4.2329245	81.54851	332.51706	-415.708	0.0009019847	5000.4287	0.0	-4541.9507	1.5963078	-4.75347e-09	332.5566020011902	6	8
27	14000	112000	500.0	-284.15833	411.28247	-6.2	-1091.95	0.32000002	0.14189199	0.54	0.14	93.333336	135.30295	360.0	3.0	5.6666665	1.885618	8.0	3.0	-18.66536	63.047737	174.45462	-355.13565	0.0030038927	31431.541	0.0	-26851.178	1.5961428	-1.6639631e-09	344.9359378814697	6	8
28	14500	116000	500.0	-144.53334	305.38364	2.55	-827.2	0.40666667	0.11294049	0.56	0.22	48.5	100.428665	273.0	0.0	5.5	1.3844373	7.0	3.0	-38.67686	104.970345	189.14618	-568.05853	-0.0025194436	13355.536	0.0	-11534.384	1.5980867	6.2485537e-09	356.8132424354553	6	8
29	15000	120000	500.0	-197.90834	269.6371	-8.95	-699.7	0.33666667	0.07063206	0.42	0.2	65.0	90.2792	233.0	1.0	5.1666665	1.6749792	7.0	3.0	-39.810436	107.595634	224.51143	-809.08417	0.0014861176	20250.783	0.0	-15353.159	1.5970478	-7.435679e-09	368.86827278137207	6	8
30	15500	124000	500.0	-173.24168	360.2428	5.05	-978.2	0.36666667	0.07630348	0.48	0.3	57.166668	119.83102	325.0	0.0	5.0	0.57735026	6.0	4.0	-49.96905	115.34695	252.31097	-948.63745	0.0009865897	17632.164	0.0	-15226.519	1.597424	-4.5398867e-09	380.9673681259155	6	8
31	16000	128000	500.0	-8.991668	8.733814	2.55	-25.95	0.38333333	0.08900688	0.54	0.26	2.6666667	2.624669	7.0	0.0	5.5	1.2583058	7.0	4.0	-31.522993	82.07694	214.47731	-561.972	-0.0002296095	5763.3945	0.0	-5304.9385	1.5979661	-1.5497207e-09	393.0727005004883	6	8
32	16500	132000	500.0	-14.366668	11.212592	-3.95	-36.7	0.35333332	0.07888106	0.48	0.22	4.0	3.8729835	12.0	0.0	4.5	1.7078252	7.0	2.0	-20.038946	67.18146	208.27803	-871.6729	-0.00060791645	4696.8315	0.0	-3455.362	1.5982251	-1.3858078e-09	405.1646189689636	6	8
33	17000	136000	500.0	-12.991668	13.786631	5.05	-36.45	0.42666665	0.04714045	0.48	0.34	4.8333335	4.3748016	13.0	0.0	3.8333333	1.2133516	6.0	2.0	-13.122472	51.11442	206.55899	-630.9936	-0.0021764163	2089.327	0.0	-1820.5996	1.5999051	2.011657e-09	417.1683623790741	6	8
34	17500	140000	500.0	-20.033335	7.518958	-12.7	-33.45	0.40666667	0.074535586	0.52	0.3	6.8333335	3.3374975	12.0	3.0	4.3333335	2.3570225	7.0	0.0	-2.2257884	34.156254	159.69116	-602.5499	-0.0012015253	1045.1829	0.0	-881.5778	1.5983926	3.129247e-10	429.2535879611969	6	8
35	18000	144000	500.0	-162.40834	324.5077	-8.45	-887.95	0.33666667	0.045338232	0.4	0.28	52.0	106.89403	291.0	2.0	5.1666665	2.034426	8.0	2.0	-13.751457	59.252487	137.6871	-602.819	-0.0016910931	15502.329	0.0	-14004.233	1.5971824	-7.60456e-09	441.3792326450348	6	8
36	18500	148000	500.0	-157.57501	333.08536	1.55	-902.2	0.39000002	0.08850611	0.52	0.28	52.5	112.033844	303.0	1.0	5.5	0.5	6.0	5.0	-29.197008	114.50021	163.33142	-926.49506	0.0012867078	9683.027	0.0	-7584.7285	1.5966228	-6.695588e-09	453.4363429546356	6	8
37	19000	152000	500.0	-17.45	12.831439	-0.95	-38.2	0.32000002	0.08563488	0.48	0.22	4.1666665	3.5316033	9.0	0.0	4.8333335	1.2133516	7.0	3.0	-27.236744	105.339775	188.08202	-1025.4961	0.0005653848	8891.3	0.0	-8158.8374	1.6000215	1.2417637e-09	465.6238224506378	6	8
38	19500	156000	500.0	-24.908335	15.334749	-5.95	-46.7	0.42	0.11135529	0.58	0.28	8.833333	6.3879223	17.0	0.0	3.8333333	1.3437096	6.0	2.0	-11.735283	38.226753	129.40547	-430.89188	-0.0013263723	2229.748	0.0	-1749.5205	1.5980431	-1.0008613e-08	477.5658769607544	6	8
39	20000	160000	500.0	-7.6583343	11.176069	7.05	-22.7	0.4366667	0.10159834	0.56	0.28	3.3333333	2.6874194	8.0	0.0	3.6666667	1.1055416	6.0	3.0	-4.3224425	31.333767	120.1063	-399.66568	0.0012982525	809.0816	0.0	-685.4488	1.5968267	6.2684222e-09	489.6976296901703	6	8
40	20500	164000	500.0	-354.61667	481.9286	-7.2	-1302.45	0.37333333	0.070867635	0.48	0.28	118.333336	161.38945	436.0	1.0	5.6666665	1.3743685	7.0	4.0	-27.561197	102.980156	130.14783	-572.59937	0.0012750229	30703.062	0.0	-25527.303	1.5949904	-9.834765e-10	501.9069380760193	6	8
41	21000	168000	500.0	-6.450001	9.899495	7.05	-25.45	0.43999997	0.08	0.56	0.32	3.0	3.6968455	11.0	0.0	4.1666665	1.462494	5.0	1.0	-43.74782	109.9577	151.97629	-855.8701	-0.0022865336	8301.458	0.0	-7462.5054	1.5986551	-2.5580327e-09	514.0147631168365	6	8
42	21500	172000	500.0	-77.825005	142.34398	2.55	-394.7	0.41	0.059721578	0.48	0.32	26.333334	47.971054	133.0	0.0	4.0	0.8164966	5.0	3.0	-18.62678	66.79344	140.03445	-557.2952	-0.0012465268	5678.886	0.0	-3692.5037	1.5934625	4.0084127e-09	526.0719406604767	6	8
43	22000	176000	500.0	-21.116667	15.84539	-7.45	-45.95	0.37000003	0.06403124	0.46	0.28	6.5	6.5510817	17.0	0.0	4.8333335	1.2133516	7.0	3.0	-21.007318	51.96061	127.03795	-436.12363	-0.0033694357	2540.592	0.0	-2269.1953	1.5905552	-4.122654e-09	537.8948101997375	6	8
44	22500	180000	500.0	-25.908335	18.843332	-4.95	-54.45	0.46	0.08944272	0.56	0.3	9.833333	5.079917	19.0	5.0	3.1666667	1.3437096	5.0	1.0	-10.159607	29.479124	116.90605	-421.71603	-0.002420691	817.41815	0.0	-657.965	1.6003321	3.7550927e-09	549.9683592319489	6	8
45	23000	184000	500.0	-16.366667	14.435682	8.8	-30.7	0.47333336	0.08219219	0.58	0.38	7.0	4.4347115	14.0	0.0	4.1666665	1.0671873	6.0	3.0	-10.029872	27.614824	127.53221	-314.67203	-0.0007828201	727.9538	0.0	-536.4356	1.5970888	2.051393e-09	562.0061881542206	6	8
46	23500	188000	500.0	-20.908335	18.628168	0.05	-56.45	0.37666667	0.033499584	0.42	0.32	6.5	6.1305246	18.0	0.0	3.6666667	1.1055416	6.0	3.0	-7.0857177	22.266499	101.80804	-332.22427	-0.002126988	500.54868	0.0	-387.67154	1.5945212	2.4711093e-09	574.2119665145874	6	8
47	24000	192000	500.0	-44.574997	61.6468	-2.95	-179.45	0.39000002	0.0781025	0.54	0.28	14.5	20.589237	60.0	1.0	3.1666667	1.5723302	5.0	0.0	-2.693499	27.348124	91.46297	-263.77115	0.0017801499	2505.6199	0.0	-1556.8799	1.5928661	-5.861123e-09	586.3847653865814	6	8
48	24500	196000	500.0	-15.575001	9.008966	-1.7	-28.2	0.42666665	0.07363574	0.56	0.34	5.8333335	3.5784853	11.0	1.0	3.8333333	1.2133516	5.0	2.0	-31.731361	59.992046	137.27448	-511.42834	-0.00066751736	2910.5496	0.0	-2420.9495	1.5963473	6.233653e-09	598.4911983013153	6	8
49	25000	200000	500.0	-25.658333	13.917479	-10.45	-48.45	0.43666664	0.05088112	0.52	0.38	9.333333	4.2687497	17.0	5.0	3.5	1.2583058	5.0	2.0	-10.832477	27.884293	104.56426	-347.52283	0.0012500709	594.40796	0.0	-445.319	1.5962375	1.6341607e-09	610.5527005195618	6	8
50	25500	204000	500.0	-10.866666	14.763883	5.8	-41.2	0.51666665	0.061553963	0.62	0.42	6.0	4.4347115	15.0	1.0	3.3333333	0.74535596	4.0	2.0	-5.6359563	18.273582	108.37505	-291.01654	0.0024497232	366.7837	0.0	-252.6255	1.5958338	2.3941198e-09	622.5523016452789	6	8
51	26000	208000	500.0	-16.7	23.325594	3.3	-62.45	0.5	0.10832051	0.68	0.36	7.6666665	6.9681816	20.0	0.0	1.8333334	1.3437096	4.0	0.0	-4.499466	18.520306	95.7385	-272.4468	-2.0410866e-05	385.76712	0.0	-269.81638	1.5971156	5.7617826e-09	634.7964506149292	6	8
52	26500	212000	500.0	-27.325003	27.256405	15.05	-62.7	0.41	0.13940349	0.64	0.22	9.333333	7.65216	18.0	0.0	2.5	1.2583058	5.0	1.0	-5.251146	15.989363	106.94963	-169.41896	-0.002088363	357.1074	0.0	-237.62407	1.5916691	-5.6748584e-09	647.140374660492	6	8
53	27000	216000	500.0	-8.866668	8.409651	-1.2	-24.95	0.4333333	0.044221662	0.5	0.38	3.6666667	3.5901098	10.0	0.0	3.6666667	0.4714045	4.0	3.0	-7.4915214	23.68394	95.88934	-139.79665	0.002123202	416.39487	0.0	-344.18997	1.5908707	3.1242768e-09	659.2688782215118	6	8
54	27500	220000	500.0	-14.825001	9.050495	-5.45	-30.2	0.45000002	0.09916316	0.6	0.3	6.0	1.5275252	8.0	4.0	3.5	0.95742714	5.0	2.0	-1.4653896	13.545049	78.08369	-161.8412	0.0011338243	190.316	0.0	-121.768166	1.5874314	-2.7840337e-09	671.3767774105072	6	8
55	28000	224000	500.0	-14.616668	11.779808	3.8	-34.2	0.41333333	0.04714045	0.48	0.34	5.1666665	3.7155828	11.0	0.0	3.1666667	1.3437097	5.0	1.0	-7.7925625	18.13815	63.796772	-270.2776	5.479902e-05	294.2444	0.0	-217.90825	1.5910841	-4.2269623e-09	683.5942227840424	6	8
56	28500	228000	500.0	-16.491667	10.41775	-3.7	-36.7	0.46333334	0.09049247	0.58	0.34	6.8333335	2.67187	11.0	4.0	3.8333333	1.2133516	6.0	2.0	-3.9780967	13.185376	62.16499	-239.50635	-0.0017721703	207.80269	0.0	-130.44516	1.5930376	-1.4156099e-10	695.7507944107056	6	8
57	29000	232000	500.0	-30.40833	27.099897	-6.95	-80.95	0.41666666	0.0919541	0.5	0.24	10.5	8.421204	27.0	4.0	3.0	1.6329932	5.0	1.0	-5.2892394	13.629126	63.708466	-249.07742	-0.0020925254	333.59836	0.0	-198.21198	1.5914259	-4.529953e-09	707.994208574295	6	8
58	29500	236000	500.0	-12.325001	16.1166	8.3	-43.95	0.45333335	0.095684655	0.58	0.3	5.1666665	5.8142548	18.0	1.0	3.5	1.2583058	5.0	2.0	-6.777885	14.091113	69.348404	-222.46158	-0.00027293092	197.44588	0.0	-126.90512	1.5901455	-2.461175e-09	720.0125732421875	6	8
59	30000	240000	500.0	-14.200001	15.045764	6.55	-41.95	0.46000004	0.1469694	0.6	0.16	6.0	3.1091263	10.0	2.0	3.0	2.0	7.0	1.0	-5.6266823	15.386172	75.94539	-293.2623	-0.0014610639	237.55882	0.0	-157.60374	1.5943857	2.5257467e-09	732.2595655918121	6	8
60	30500	244000	500.0	-15.658334	13.4624605	2.8	-29.7	0.4766667	0.04533824	0.54	0.4	6.8333335	4.3365374	12.0	1.0	2.3333333	0.9428091	4.0	1.0	-3.087078	12.551256	82.43504	-135.54568	-0.0014913505	219.69963	0.0	-136.58623	1.5990591	-2.8188027e-09	744.4414656162262	6	8
61	31000	248000	500.0	-15.033334	17.143797	1.3	-48.7	0.40666667	0.06497862	0.5	0.34	5.1666665	4.980518	15.0	0.0	3.8333333	1.0671874	5.0	2.0	-4.2604885	11.502387	64.63112	-115.001755	-0.00036577383	155.40422	0.0	-99.579765	1.590135	1.2268625e-09	756.7632474899292	6	8
62	31500	252000	500.0	-40.40833	18.214243	-21.95	-78.95	0.41666666	0.09267626	0.54	0.28	13.833333	6.7433095	28.0	8.0	2.3333333	1.2472192	4.0	0.0	-4.145731	12.244456	52.825397	-147.8611	-0.0018413564	281.5612	0.0	-167.50194	1.593661	-1.5050174e-09	769.0304055213928	6	8
63	32000	256000	500.0	-4.4083333	3.9433928	2.55	-9.7	0.45666668	0.06574362	0.54	0.34	2.8333333	1.4624941	4.0	0.0	3.1666667	1.2133516	5.0	1.0	-6.2399745	12.252267	56.52828	-183.19652	-0.0024745564	183.23213	0.0	-124.00443	1.5894595	7.326404e-10	781.3297464847565	6	8
64	32500	260000	500.0	-7.3249993	7.7818565	5.8	-15.45	0.45000002	0.071879536	0.54	0.34	3.5	1.8929694	6.0	1.0	3.0	0.8164966	4.0	2.0	-1.9022306	10.846321	62.61882	-166.07585	0.001155138	132.58669	0.0	-87.340546	1.5857782	2.582868e-09	793.5679137706757	6	8
65	33000	264000	500.0	-9.616667	4.285797	-2.45	-16.45	0.41333333	0.090676464	0.52	0.24	3.5	2.813657	8.0	0.0	4.1666665	0.6871843	5.0	3.0	-2.25407	10.670902	78.69022	-86.859505	-0.0039299927	140.68657	0.0	-93.993286	1.5840086	5.148351e-09	805.874502658844	6	8
66	33500	268000	500.0	-30.283335	10.124914	-18.7	-45.45	0.42666665	0.080553636	0.58	0.34	10.666667	3.543382	16.0	5.0	3.1666667	0.6871843	4.0	2.0	-3.2891438	10.236126	62.727238	-63.71993	-0.0021910046	182.31348	0.0	-110.758385	1.5904318	-4.311403e-09	818.0510156154633	6	8
67	34000	272000	500.0	-10.825	9.755074	0.3	-29.2	0.41	0.07724419	0.5	0.28	3.8333333	3.7155828	11.0	0.0	2.8333333	1.462494	5.0	1.0	-7.0772324	13.5863	48.18901	-97.77697	-0.0047231517	222.35933	0.0	-157.09085	1.5848976	-2.0762287e-09	830.3471460342407	6	8
68	34500	276000	500.0	-12.991668	11.922857	0.3	-30.45	0.5466667	0.07542473	0.66	0.44	7.3333335	4.0276823	13.0	2.0	1.8333334	1.2133516	4.0	1.0	-3.0028691	8.999053	56.262	-129.06903	-0.0024223898	131.07188	0.0	-66.71931	1.5919576	3.5514436e-09	842.3756380081177	6	8
69	35000	280000	500.0	-19.741667	20.01948	7.55	-56.7	0.4433333	0.08749603	0.52	0.26	7.5	5.377422	16.0	0.0	2.6666667	0.942809	4.0	1.0	-1.2525096	12.008401	55.65342	-71.07657	0.0020281076	180.72185	0.0	-117.618126	1.585946	-2.399087e-09	854.5715808868408	6	8
70	35500	284000	500.0	-6.0750003	11.83634	12.55	-27.7	0.50666666	0.064978644	0.6	0.42	4.3333335	4.109609	13.0	0.0	3.1666667	1.3437097	5.0	1.0	-4.1797156	9.804201	54.39671	-156.30173	0.0037104685	126.36673	0.0	-82.10271	1.583025	-3.3179919e-09	866.6439759731293	6	8
71	36000	288000	500.0	-11.325001	19.384674	9.05	-50.7	0.45000002	0.13892443	0.64	0.26	4.8333335	4.179979	14.0	2.0	3.8333333	1.3437096	6.0	2.0	-0.80291855	9.165377	49.86856	-220.71222	0.0027958676	123.22103	0.0	-81.00494	1.5778122	2.458694e-10	879.0086834430695	6	8
72	36500	292000	500.0	-12.950001	15.894836	4.3	-44.45	0.48	0.09451632	0.66	0.36	6.0	4.203173	14.0	1.0	3.3333333	0.94280905	5.0	2.0	-3.7746634	10.957963	58.258682	-153.34738	-0.0045845346	128.22557	0.0	-84.49383	1.5732056	-1.6291938e-09	891.2871978282928	6	8
73	37000	296000	500.0	-17.45	21.831743	1.05	-63.7	0.44000003	0.07483315	0.56	0.34	6.6666665	6.4204535	20.0	2.0	2.8333333	0.37267798	3.0	2.0	-3.3806574	8.740636	55.039955	-113.44115	-0.0012531976	140.03114	0.0	-70.0491	1.5770273	-3.2161676e-09	903.4936754703522	6	8
74	37500	300000	500.0	-16.158335	14.702904	5.05	-34.2	0.4366667	0.06574362	0.54	0.34	6.1666665	3.8477988	11.0	0.0	3.0	1.4142135	4.0	1.0	-4.4101834	10.55608	54.52883	-273.8145	-0.0037977248	139.88972	0.0	-77.683235	1.580922	-1.0684133e-08	915.5790567398071	6	8
75	38000	304000	500.0	-18.908335	5.01958	-13.45	-27.2	0.49666667	0.06472163	0.6	0.4	8.333333	2.0548046	12.0	6.0	2.5	0.7637626	4.0	2.0	-3.982707	9.152529	67.62909	-86.43698	-0.0012451155	151.23976	0.0	-86.272575	1.5805496	4.1499733e-09	927.7508194446564	6	8
76	38500	308000	500.0	-196.95	396.14352	-5.2	-1082.45	0.43999997	0.055377483	0.52	0.36	66.666664	131.68228	361.0	3.0	2.6666667	1.5986105	6.0	1.0	-8.854104	32.824635	42.08992	-200.25166	0.004489819	24017.006	0.0	-21124.873	1.5767387	2.5257467e-09	940.092865228653	6	8
77	39000	312000	500.0	-10.200001	11.089597	7.05	-26.95	0.5366667	0.08517955	0.66	0.38	6.3333335	3.0912063	10.0	1.0	3.1666667	1.2133516	5.0	1.0	-17.676445	73.52407	73.08596	-759.9818	-0.003676812	2599.843	0.0	-2236.7588	1.5753399	-3.402428e-10	952.1441414356232	6	8
78	39500	316000	500.0	-44.908337	66.650734	-1.2	-192.7	0.45666662	0.09195408	0.58	0.3	16.333334	23.711226	69.0	0.0	3.1666667	1.2133516	5.0	2.0	-11.316252	33.30722	93.13592	-479.1051	-0.0064157248	2586.3977	0.0	-2199.4153	1.5741135	-8.473794e-09	964.375018119812	6	8
79	40000	320000	500.0	-17.116667	16.614292	1.05	-48.45	0.49333334	0.07453559	0.62	0.4	7.6666665	5.734884	17.0	2.0	2.8333333	1.0671874	4.0	1.0	-15.109315	37.591377	48.980904	-241.3812	-0.008874861	1097.6464	0.0	-940.86176	1.5769764	8.968016e-09	976.6514434814453	6	8
80	40500	324000	500.0	-18.991667	17.51869	3.55	-46.45	0.5433333	0.07063208	0.62	0.42	9.333333	5.34374	18.0	3.0	1.5	0.95742714	3.0	0.0	-4.7014027	12.201215	74.06278	-214.63222	-0.0010751089	236.15709	0.0	-131.5587	1.5907116	-1.6142926e-09	988.8335738182068	6	8
81	41000	328000	500.0	-5.075	2.8348646	0.05	-8.2	0.47000003	0.042817432	0.52	0.4	3.1666667	1.6749793	5.0	0.0	2.5	0.5	3.0	2.0	-2.6512403	13.158146	62.928528	-141.5869	-0.0004949306	152.78827	0.0	-104.25635	1.5823771	1.2889506e-09	1000.9760546684265	6	8
82	41500	332000	500.0	-22.575003	12.06644	-8.95	-41.2	0.47333336	0.06182413	0.6	0.4	9.0	3.8729835	15.0	3.0	2.0	1.1547005	4.0	1.0	-2.5694282	11.356495	53.601055	-164.1543	0.0011439249	189.54918	0.0	-103.20312	1.580505	4.1648742e-09	1013.0420818328857	6	8
