Episode	EpLen	CaptureRate	Collisions	Time(s)
0	500	0.9140625	2443	156.12783789634705
1	500	0.8984375	865	138.33143496513367
2	500	0.86328125	1658	155.8000979423523
3	500	0.89453125	1100	150.58222794532776
4	500	0.87109375	1038	147.82453203201294
5	500	0.89453125	1481	149.49046182632446
6	500	0.8671875	1563	157.63631415367126
7	500	0.875	1171	135.4608907699585
8	500	0.875	1705	141.20463514328003
9	500	0.83984375	1251	135.46537113189697
10	500	0.8515625	994	138.9336278438568
11	500	0.91015625	1351	136.6942059993744
12	500	0.8515625	1143	135.40339303016663
13	500	0.8984375	1666	143.3693859577179
14	500	0.8828125	1082	137.65474891662598
15	500	0.8671875	1376	145.15762615203857
16	500	0.86328125	1013	140.17924904823303
17	500	0.87109375	1863	144.579852104187
18	500	0.875	1112	148.8661880493164
19	500	0.91015625	1119	144.2906699180603
20	500	0.8203125	1056	149.304701089859
21	500	0.91015625	1287	144.3185911178589
22	500	0.86328125	1332	137.24992203712463
23	500	0.8984375	1488	144.27653884887695
24	500	0.859375	1180	146.85822415351868
25	500	0.88671875	1290	148.61159896850586
26	500	0.85546875	1148	153.44855618476868
27	500	0.875	1195	136.24926900863647
28	500	0.85546875	1143	135.13847589492798
29	500	0.86328125	915	137.83237719535828
30	500	0.87890625	1294	135.9302237033844
31	500	0.84765625	1626	138.33900594711304
32	500	0.85546875	1284	138.48873710632324
33	500	0.8671875	1108	138.97220873832703
34	500	0.84375	1487	136.1111478805542
35	500	0.84765625	973	131.00823497772217
36	500	0.8984375	964	133.71015286445618
37	500	0.90625	1107	138.81736493110657
38	500	0.84765625	1004	134.45542001724243
39	500	0.8828125	1424	135.70095372200012
40	500	0.88671875	1013	137.14164280891418
41	500	0.90234375	1017	136.54109597206116
42	500	0.859375	1039	145.19902205467224
43	500	0.890625	1810	142.8933470249176
44	500	0.90625	1202	138.05518794059753
45	500	0.8515625	1433	137.68289184570312
46	500	0.87109375	1282	139.67605900764465
47	500	0.859375	1371	141.0759859085083
48	500	0.8828125	1085	137.1938030719757
49	500	0.86328125	1234	140.62628483772278
50	500	0.875	1220	143.09333992004395
51	500	0.87109375	1427	142.5064251422882
52	500	0.859375	2221	139.35093712806702
53	500	0.875	1579	144.1717188358307
54	500	0.859375	1143	136.64767003059387
55	500	0.88671875	939	146.9397270679474
56	500	0.88671875	1119	144.3144199848175
57	500	0.91796875	1090	143.04478812217712
58	500	0.89453125	1710	141.85811114311218
59	500	0.89453125	1457	146.9432921409607
60	500	0.9140625	907	141.79012370109558
61	500	0.8828125	1357	138.43437385559082
62	500	0.90625	912	143.26924800872803
63	500	0.88671875	917	135.7047839164734
64	500	0.875	1543	138.55251097679138
65	500	0.87890625	1148	138.086834192276
66	500	0.87109375	1100	149.46297311782837
67	500	0.859375	1356	136.209951877594
68	500	0.87890625	1188	137.6627368927002
69	500	0.8828125	968	136.6107759475708
70	500	0.890625	1210	138.82404494285583
71	500	0.87890625	1020	134.97492003440857
72	500	0.89453125	1558	133.73569178581238
73	500	0.875	1094	131.33733010292053
74	500	0.890625	1051	129.060564994812
75	500	0.8671875	1172	130.63217520713806
76	500	0.8515625	926	130.60441279411316
77	500	0.87109375	1151	132.42195987701416
78	500	0.88671875	1285	132.30655694007874
79	500	0.90625	1383	135.51207661628723
80	500	0.9140625	1582	135.21182703971863
81	500	0.8984375	1422	133.07580375671387
82	500	0.9140625	1154	132.78076314926147
83	500	0.87890625	1343	132.46231389045715
84	500	0.90625	1663	130.11672711372375
85	500	0.86328125	1184	133.9431459903717
86	500	0.85546875	1841	134.80054807662964
87	500	0.859375	1029	130.22632503509521
88	500	0.890625	1620	136.6792869567871
89	500	0.89453125	1052	130.0845069885254
90	500	0.87109375	1202	137.49550580978394
91	500	0.86328125	1237	133.43397402763367
92	500	0.8828125	1332	135.11338090896606
93	500	0.8671875	914	130.1334810256958
94	500	0.87109375	1169	131.21966814994812
95	500	0.89453125	1120	131.49776911735535
96	500	0.8671875	1111	135.46380805969238
97	500	0.8984375	1650	136.32944798469543
98	500	0.828125	1299	133.84029626846313
99	500	0.8671875	1671	129.23994612693787
