Episode	EpLen	CaptureRate	Collisions	Time(s)
0	500	0.890625	333	22.72850775718689
1	500	0.84375	351	21.33393096923828
2	500	0.953125	290	19.94280982017517
3	500	0.890625	363	21.93683409690857
4	500	0.921875	283	23.143365144729614
5	500	0.890625	441	22.302992820739746
6	500	0.84375	416	22.92262601852417
7	500	0.890625	366	22.5009708404541
8	500	0.890625	331	21.928488969802856
9	500	0.921875	385	24.352517127990723
10	500	0.78125	384	23.237082719802856
11	500	0.890625	464	24.250091075897217
12	500	0.90625	317	21.549885034561157
13	500	0.890625	305	23.815379858016968
14	500	0.828125	352	22.851926803588867
15	500	0.9375	344	23.786226749420166
16	500	0.828125	307	22.981278896331787
17	500	0.953125	336	21.527538061141968
18	500	0.90625	369	22.56199598312378
19	500	0.9375	298	22.245906114578247
20	500	0.84375	335	22.837053060531616
21	500	0.921875	272	23.21935486793518
22	500	0.921875	323	23.64333724975586
23	500	0.875	351	20.790793895721436
24	500	0.890625	392	24.174954891204834
25	500	0.953125	398	24.27835202217102
26	500	0.875	324	21.568000078201294
27	500	0.84375	324	23.483755111694336
28	500	0.890625	284	19.968229055404663
29	500	0.875	228	19.49840807914734
30	500	0.90625	360	21.782904863357544
31	500	0.90625	455	21.567684173583984
32	500	0.84375	296	21.318621158599854
33	500	0.90625	346	20.434056282043457
34	500	0.921875	410	21.72168493270874
35	500	0.875	496	21.338678121566772
36	500	0.890625	346	19.504851818084717
37	500	0.921875	303	21.295145273208618
38	500	0.9375	427	20.590877056121826
39	500	0.84375	432	20.20360231399536
40	500	0.875	408	19.578777074813843
41	500	0.875	509	19.96706199645996
42	500	0.921875	416	19.21745204925537
43	500	0.921875	406	21.158053874969482
44	500	0.953125	400	18.735126972198486
45	500	0.875	382	19.75038504600525
46	500	0.859375	505	20.255517959594727
47	500	0.84375	269	19.108219861984253
48	500	0.828125	677	19.329414129257202
49	500	0.84375	398	20.53056502342224
50	500	0.890625	418	20.05543088912964
51	500	0.9375	484	21.470880031585693
52	500	0.890625	507	19.743560075759888
53	500	0.921875	321	19.479590892791748
54	500	0.84375	368	19.956473112106323
55	500	0.875	417	19.04744815826416
56	500	0.859375	440	19.553416967391968
57	500	0.9375	381	19.916319370269775
58	500	0.84375	260	19.390480279922485
59	500	0.84375	425	20.62990403175354
60	500	0.90625	484	20.007959127426147
61	500	0.875	372	19.8945050239563
62	500	0.875	339	19.47912883758545
63	500	0.84375	389	19.7379047870636
64	500	0.8125	449	21.15043878555298
65	500	0.921875	494	19.797693252563477
66	500	0.90625	341	20.492007970809937
67	500	0.921875	321	19.593920946121216
68	500	0.890625	415	20.99147319793701
69	500	0.90625	366	20.523258209228516
70	500	0.90625	285	19.879272937774658
71	500	0.9375	517	20.273947954177856
72	500	0.90625	349	19.717224836349487
73	500	0.84375	405	19.891159057617188
74	500	0.890625	413	19.55091118812561
75	500	0.875	446	19.03534984588623
76	500	0.9375	286	19.116678953170776
77	500	0.890625	301	18.944883823394775
78	500	0.859375	389	19.824259042739868
79	500	0.90625	324	20.731128931045532
80	500	0.921875	294	19.556538105010986
81	500	0.953125	422	19.64053773880005
82	500	0.9375	385	20.045042037963867
83	500	0.890625	309	19.92161798477173
84	500	0.953125	336	19.034273862838745
85	500	0.875	472	20.207710027694702
86	500	0.875	275	20.03048610687256
87	500	0.875	556	19.850192070007324
88	500	0.90625	548	21.05787706375122
89	500	0.96875	391	19.487804889678955
90	500	0.921875	381	19.17064905166626
91	500	0.90625	336	19.31748390197754
92	500	0.921875	345	19.665282249450684
93	500	0.953125	316	19.544566869735718
94	500	0.90625	420	19.691816091537476
95	500	0.859375	340	19.245128870010376
96	500	0.875	371	19.028342962265015
97	500	0.828125	403	20.31770896911621
98	500	0.859375	367	20.131267070770264
99	500	0.8125	249	19.82659125328064
