Episode	EpLen	CaptureRate	Collisions	Time(s)
0	55	1.0	0	33.49566316604614
1	71	1.0	0	43.41691780090332
2	55	1.0	0	32.124699115753174
3	85	1.0	0	44.180455923080444
4	54	1.0	0	31.79771590232849
5	461	1.0	0	191.04116988182068
6	72	1.0	0	45.634618043899536
7	62	1.0	0	35.23127889633179
8	62	1.0	0	35.59743690490723
9	67	1.0	0	38.10965085029602
10	410	1.0	0	163.94427013397217
11	500	0.984375	0	235.64462518692017
12	69	1.0	0	40.749277114868164
13	91	1.0	0	50.045135736465454
14	78	1.0	0	45.4868221282959
15	40	1.0	0	24.067288160324097
16	128	1.0	0	55.800358295440674
17	212	1.0	0	97.19082403182983
18	500	0.984375	0	235.82972812652588
19	500	0.984375	0	226.7789182662964
20	47	1.0	0	31.232146978378296
21	63	1.0	0	41.048858880996704
22	41	1.0	0	28.833282947540283
23	70	1.0	0	44.981741189956665
24	70	1.0	0	45.99205183982849
25	169	1.0	0	77.59146809577942
26	87	1.0	0	41.4052369594574
27	89	1.0	1	40.98383808135986
28	48	1.0	0	27.625370979309082
29	59	1.0	0	32.5505428314209
30	500	0.984375	0	173.74441003799438
31	57	1.0	0	33.21821212768555
32	69	1.0	0	34.01067614555359
33	65	1.0	0	33.78743815422058
34	68	1.0	0	40.13424301147461
35	42	1.0	0	24.97636604309082
36	500	0.984375	0	201.59774899482727
37	63	1.0	0	35.63028383255005
38	55	1.0	0	31.914803981781006
39	77	1.0	0	39.37230205535889
40	50	1.0	0	28.499066829681396
41	48	1.0	0	29.232388019561768
42	110	1.0	0	57.2082839012146
43	99	1.0	0	48.729536056518555
44	42	1.0	0	25.404531240463257
45	83	1.0	0	38.71611523628235
46	500	0.984375	0	206.9248242378235
47	64	1.0	0	33.48230719566345
48	50	1.0	0	29.186035871505737
49	68	1.0	0	34.90767002105713
50	56	1.0	0	29.869408130645752
51	353	1.0	0	147.96482396125793
52	500	0.984375	0	213.24556183815002
53	80	1.0	0	44.78107690811157
54	108	1.0	0	50.36030888557434
55	83	1.0	0	38.20871901512146
56	199	1.0	0	92.26487708091736
57	154	1.0	0	73.98589396476746
58	55	1.0	0	31.880671977996826
59	36	1.0	0	24.99329400062561
60	51	1.0	0	30.366104125976562
61	56	1.0	0	34.24890685081482
62	67	1.0	0	40.580809116363525
63	99	1.0	0	48.921677112579346
64	133	1.0	0	68.67420077323914
65	54	1.0	0	33.22228813171387
66	86	1.0	0	48.65500211715698
67	67	1.0	0	34.81883907318115
68	304	1.0	0	127.59569096565247
69	49	1.0	0	30.362799644470215
70	52	1.0	0	32.772988080978394
71	150	1.0	0	72.10524582862854
72	78	1.0	0	41.62465000152588
73	102	1.0	0	51.874518156051636
74	61	1.0	0	34.75175499916077
75	35	1.0	0	28.799683809280396
76	67	1.0	0	37.43704295158386
77	135	1.0	0	66.3098361492157
78	74	1.0	0	38.27232480049133
79	79	1.0	0	47.421780824661255
80	87	1.0	0	44.08810615539551
81	155	1.0	0	66.38630485534668
82	41	1.0	0	28.35958480834961
83	115	1.0	0	52.63378381729126
84	500	0.984375	0	198.48658990859985
85	75	1.0	0	39.49452495574951
86	39	1.0	0	25.527039051055908
87	261	1.0	0	113.56731486320496
88	500	0.984375	0	196.46111679077148
89	76	1.0	0	37.996599197387695
90	500	0.984375	0	205.08360409736633
91	52	1.0	0	29.86780619621277
92	118	1.0	0	50.903234004974365
93	30	1.0	0	18.09182906150818
94	49	1.0	0	27.39170789718628
95	55	1.0	0	31.930323123931885
96	93	1.0	0	42.14199781417847
97	57	1.0	0	33.652899742126465
98	182	1.0	0	76.53296375274658
99	52	1.0	0	26.97341799736023
