Episode	EpLen	CaptureRate	Collisions	Time(s)
0	57	1.0	0	3.2636878490448
1	135	1.0	0	5.160043001174927
2	105	1.0	0	4.663410902023315
3	80	1.0	0	4.127356052398682
4	51	1.0	0	3.1178438663482666
5	258	1.0	0	8.09037184715271
6	84	1.0	0	2.9708478450775146
7	64	1.0	0	3.153218984603882
8	62	1.0	0	3.6215882301330566
9	149	1.0	0	5.860365867614746
10	92	1.0	0	6.4935081005096436
11	145	1.0	0	5.122222661972046
12	58	1.0	0	3.3829479217529297
13	91	1.0	0	4.235895156860352
14	172	1.0	0	6.799943923950195
15	75	1.0	0	3.279231071472168
16	67	1.0	0	3.9053750038146973
17	83	1.0	0	4.573150873184204
18	60	1.0	0	3.2866950035095215
19	107	1.0	0	5.2202067375183105
20	130	1.0	0	6.242980003356934
21	53	1.0	0	4.295795917510986
22	134	1.0	0	5.503037929534912
23	104	1.0	0	5.807425022125244
24	230	1.0	0	7.655128240585327
25	77	1.0	0	4.939126014709473
26	78	1.0	0	4.917878150939941
27	77	1.0	0	4.039075136184692
28	69	1.0	0	3.5969438552856445
29	69	1.0	0	3.7123191356658936
30	136	1.0	0	5.262515068054199
31	165	1.0	0	5.571553707122803
32	232	1.0	0	6.904231071472168
33	105	1.0	0	4.3945839405059814
34	417	1.0	0	10.676959037780762
35	130	1.0	0	5.574846982955933
36	76	1.0	0	3.2170040607452393
37	62	1.0	0	3.452310085296631
38	71	1.0	0	3.1343538761138916
39	124	1.0	0	6.1676411628723145
40	90	1.0	0	3.8030078411102295
41	79	1.0	0	4.722056150436401
42	78	1.0	0	3.588508129119873
43	122	1.0	0	5.314885139465332
44	330	1.0	0	10.188232898712158
45	98	1.0	0	4.144402027130127
46	79	1.0	0	3.9284090995788574
47	106	1.0	0	3.519602060317993
48	63	1.0	0	3.063631057739258
49	127	1.0	0	6.539897203445435
50	46	1.0	0	2.5674779415130615
51	70	1.0	0	3.721827983856201
52	113	1.0	0	4.312997102737427
53	93	1.0	0	3.9434947967529297
54	368	1.0	0	11.801131010055542
55	121	1.0	0	5.027029037475586
56	97	1.0	0	5.170909881591797
57	107	1.0	0	4.953873872756958
58	58	1.0	0	3.273021936416626
59	57	1.0	0	3.0114729404449463
60	78	1.0	0	4.8604559898376465
61	148	1.0	0	7.493743896484375
62	69	1.0	0	3.8411691188812256
63	93	1.0	0	5.116710901260376
64	91	1.0	0	5.162899017333984
65	500	0.875	0	22.332836866378784
66	133	1.0	0	5.6956517696380615
67	74	1.0	0	3.9669220447540283
68	117	1.0	0	5.45247483253479
69	64	1.0	0	3.121371030807495
70	113	1.0	0	5.851919174194336
71	48	1.0	0	2.6219677925109863
72	131	1.0	0	6.2145280838012695
73	96	1.0	0	5.8368871212005615
74	76	1.0	0	4.272194147109985
75	103	1.0	0	4.284056663513184
76	89	1.0	0	4.794037103652954
77	84	1.0	0	5.78075909614563
78	494	1.0	0	13.967287063598633
79	139	1.0	0	5.222561836242676
80	87	1.0	0	4.442941188812256
81	103	1.0	0	4.7338972091674805
82	76	1.0	0	3.6952059268951416
83	66	1.0	0	3.573753833770752
84	71	1.0	0	3.9385640621185303
85	181	1.0	0	8.149215936660767
86	125	1.0	0	4.192848205566406
87	47	1.0	0	3.5929059982299805
88	60	1.0	0	3.4820139408111572
89	35	1.0	0	2.4886999130249023
90	262	1.0	0	8.95893406867981
91	95	1.0	0	5.827856063842773
92	104	1.0	0	4.3281309604644775
93	69	1.0	0	4.098717927932739
94	95	1.0	0	4.733385324478149
95	92	1.0	0	5.056766986846924
96	78	1.0	0	4.317712783813477
97	67	1.0	0	3.5626449584960938
98	93	1.0	0	4.534389972686768
99	127	1.0	0	5.113131761550903
