Episode	EpLen	CaptureRate	Collisions	Time(s)
0	239	1.0	0	2.1186580657958984
1	51	1.0	0	0.6338810920715332
2	193	1.0	0	1.7865102291107178
3	161	1.0	0	1.9410350322723389
4	112	1.0	0	1.3783271312713623
5	107	1.0	0	0.989555835723877
6	136	1.0	0	1.3556058406829834
7	48	1.0	0	0.8450708389282227
8	79	1.0	0	1.3661179542541504
9	94	1.0	0	1.3819630146026611
10	106	1.0	0	1.5203967094421387
11	56	1.0	0	1.171971082687378
12	142	1.0	0	1.6228489875793457
13	87	1.0	0	1.3674800395965576
14	70	1.0	0	0.7533817291259766
15	77	1.0	0	1.0951800346374512
16	122	1.0	0	1.250138759613037
17	179	1.0	0	1.8957319259643555
18	166	1.0	0	1.7639710903167725
19	165	1.0	0	1.6283600330352783
20	103	1.0	0	0.8758320808410645
21	60	1.0	0	0.9086239337921143
22	114	1.0	0	1.12156081199646
23	167	1.0	0	1.5611798763275146
24	122	1.0	0	1.734816074371338
25	80	1.0	0	1.1487059593200684
26	50	1.0	0	0.7198498249053955
27	155	1.0	0	1.645961046218872
28	79	1.0	0	1.1070888042449951
29	66	1.0	0	0.9035341739654541
30	69	1.0	0	0.7522168159484863
31	115	1.0	0	1.987874984741211
32	145	1.0	0	1.0937750339508057
33	161	1.0	0	1.5427131652832031
34	28	1.0	0	0.5095181465148926
35	93	1.0	0	1.503983974456787
36	137	1.0	0	1.2311499118804932
37	59	1.0	0	0.8561758995056152
38	135	1.0	0	1.3808882236480713
39	56	1.0	0	0.8410577774047852
40	131	1.0	0	1.4645538330078125
41	97	1.0	0	1.3943150043487549
42	86	1.0	0	1.4861760139465332
43	98	1.0	0	1.6543128490447998
44	69	1.0	0	1.0149288177490234
45	84	1.0	0	1.211637020111084
46	144	1.0	0	1.8076298236846924
47	73	1.0	0	1.0878007411956787
48	85	1.0	0	1.0022201538085938
49	193	1.0	0	1.7333900928497314
50	88	1.0	0	1.0310828685760498
51	134	1.0	0	1.445026159286499
52	53	1.0	0	0.5712380409240723
53	119	1.0	0	1.536393165588379
54	119	1.0	0	1.2062852382659912
55	158	1.0	0	1.8753681182861328
56	149	1.0	0	1.5945179462432861
57	141	1.0	0	1.3272719383239746
58	82	1.0	0	0.9581398963928223
59	58	1.0	0	0.8258578777313232
60	86	1.0	0	1.3554229736328125
61	65	1.0	0	0.8921899795532227
62	75	1.0	0	1.1562600135803223
63	159	1.0	0	1.572495937347412
64	140	1.0	0	1.5305941104888916
65	111	1.0	0	1.8098549842834473
66	124	1.0	0	1.289229154586792
67	111	1.0	0	1.5120790004730225
68	96	1.0	0	1.150587797164917
69	76	1.0	0	1.2810969352722168
70	85	1.0	0	1.5128049850463867
71	115	1.0	0	1.9035630226135254
72	120	1.0	0	1.4244439601898193
73	122	1.0	0	1.6242790222167969
74	90	1.0	0	0.8394150733947754
75	137	1.0	0	1.3816368579864502
76	80	1.0	0	0.7897310256958008
77	88	1.0	0	1.2839469909667969
78	99	1.0	0	1.0870437622070312
79	99	1.0	0	1.2064182758331299
80	143	1.0	0	2.3449249267578125
81	128	1.0	0	1.6021039485931396
82	91	1.0	0	0.9186689853668213
83	244	1.0	0	2.6975698471069336
84	101	1.0	0	0.9422180652618408
85	82	1.0	0	1.009248971939087
86	146	1.0	0	1.6417651176452637
87	95	1.0	0	1.2212748527526855
88	145	1.0	0	2.079157829284668
89	50	1.0	0	0.685244083404541
90	86	1.0	0	1.1285560131072998
91	143	1.0	0	1.5492851734161377
92	88	1.0	0	1.2847168445587158
93	129	1.0	0	1.44242525100708
94	78	1.0	0	1.2834088802337646
95	30	1.0	0	0.45174574851989746
96	68	1.0	0	0.9586207866668701
97	60	1.0	0	1.1936571598052979
98	140	1.0	0	1.3489069938659668
99	154	1.0	0	1.8394372463226318
