Episode	EpLen	CaptureRate	Collisions	Time(s)
0	78	1.0	0	20.532381296157837
1	216	1.0	0	33.27559494972229
2	67	1.0	0	17.71802592277527
3	67	1.0	0	15.909685134887695
4	90	1.0	0	19.331437826156616
5	500	0.96875	0	79.53886890411377
6	122	1.0	0	22.637151956558228
7	76	1.0	0	15.156947374343872
8	51	1.0	0	12.095065832138062
9	500	0.96875	0	75.16599702835083
10	79	1.0	0	15.768583059310913
11	127	1.0	0	23.76213002204895
12	107	1.0	0	20.66125988960266
13	69	1.0	0	17.527245044708252
14	308	1.0	0	45.51880192756653
15	115	1.0	0	22.853532075881958
16	77	1.0	0	15.636183977127075
17	358	1.0	0	51.70377969741821
18	94	1.0	0	17.426656007766724
19	104	1.0	0	19.265105962753296
20	67	1.0	0	13.864262342453003
21	82	1.0	0	17.094008207321167
22	56	1.0	0	13.613250017166138
23	45	1.0	0	10.676373958587646
24	195	1.0	0	30.265215158462524
25	56	1.0	0	14.083107233047485
26	440	1.0	0	61.59904670715332
27	100	1.0	0	22.084972143173218
28	74	1.0	0	14.200525760650635
29	79	1.0	0	18.073513984680176
30	77	1.0	0	18.161580085754395
31	51	1.0	0	11.894056797027588
32	139	1.0	0	22.767595052719116
33	39	1.0	0	10.349334001541138
34	78	1.0	0	14.680579900741577
35	116	1.0	0	20.741844177246094
36	127	1.0	0	26.295765161514282
37	76	1.0	0	20.698246717453003
38	64	1.0	0	15.709700107574463
39	500	0.96875	0	68.1539146900177
40	399	1.0	0	63.910096883773804
41	67	1.0	0	18.42745018005371
42	98	1.0	0	19.448853969573975
43	500	0.96875	0	85.08545923233032
44	262	1.0	0	39.19469428062439
45	71	1.0	0	15.978215217590332
46	98	1.0	0	23.228751182556152
47	59	1.0	0	13.733368158340454
48	85	1.0	0	17.948399782180786
49	47	1.0	0	12.87630009651184
50	37	1.0	0	11.714181184768677
51	64	1.0	0	16.649776935577393
52	99	1.0	0	20.989840269088745
53	64	1.0	0	16.77687406539917
54	500	0.96875	0	73.01445007324219
55	84	1.0	0	16.948323011398315
56	122	1.0	0	25.580165147781372
57	104	1.0	0	21.82703995704651
58	155	1.0	0	26.79644012451172
59	68	1.0	0	18.385312795639038
60	61	1.0	0	16.282330989837646
61	63	1.0	0	14.603652000427246
62	128	1.0	0	23.603920698165894
63	52	1.0	0	15.573410034179688
64	43	1.0	0	10.82913589477539
65	79	1.0	0	17.621707916259766
66	72	1.0	0	20.119309663772583
67	167	1.0	0	28.692051887512207
68	160	1.0	0	27.38792872428894
69	66	1.0	0	14.441571950912476
70	56	1.0	0	14.33904504776001
71	165	1.0	0	31.49558711051941
72	51	1.0	0	13.775300025939941
73	45	1.0	0	12.157587051391602
74	77	1.0	0	18.952884912490845
75	127	1.0	0	24.42205309867859
76	44	1.0	0	10.833899974822998
77	77	1.0	0	16.738582134246826
78	184	1.0	0	32.2479932308197
79	71	1.0	0	16.814112901687622
80	111	1.0	0	24.1362202167511
81	46	1.0	0	13.400530815124512
82	62	1.0	0	14.490592002868652
83	500	0.96875	0	86.56619477272034
84	85	1.0	0	17.781708002090454
85	81	1.0	0	20.47816801071167
86	64	1.0	0	16.57450819015503
87	64	1.0	0	14.822460889816284
88	120	1.0	0	22.94946599006653
89	83	1.0	0	14.797855138778687
90	60	1.0	0	13.661230087280273
91	91	1.0	0	19.190768003463745
92	105	1.0	0	26.854822158813477
93	73	1.0	0	15.633635997772217
94	97	1.0	0	20.405956029891968
95	75	1.0	0	18.036064863204956
96	67	1.0	0	15.17703914642334
97	68	1.0	0	16.738741874694824
98	90	1.0	0	19.2399480342865
99	298	1.0	0	45.69053077697754
