Epoch	MAEnvIterations	TotalEnvInteracts	EpLen	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageCaptureRate	StdCaptureRate	MaxCaptureRate	MinCaptureRate	AverageCollisions	StdCollisions	MaxCollisions	MinCollisions	AverageCollideObstacles	StdCollideObstacles	MaxCollideObstacles	MinCollideObstacles	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time	Processes	Agents
35	18000	72000	477.0	-29.441666	3.4780462	-22.075	-32.4	0.16666667	0.372678	1.0	0.0	131.33333	12.775845	152.0	113.0	0.5	0.5	1.0	0.0	-5.543503	0.37829393	-3.9291837	-7.048093	0.0004195571	1.2962761	0.0	-0.38722673	1.6077701	3.9736434e-10	227.36404013633728	6	4
36	18500	74000	500.0	-30.137499	0.96120024	-29.05	-31.925	0.0	0.0	0.0	0.0	128.33333	13.449494	151.0	112.0	0.33333334	0.4714045	1.0	0.0	-5.971108	0.40429765	-4.708755	-7.4355083	0.0015131248	0.56065017	0.0	-0.14493416	1.607675	-7.2518985e-10	233.70581126213074	6	4
37	19000	76000	432.83334	-25.754166	7.131348	-10.3	-31.35	0.33333334	0.4714045	1.0	0.0	115.0	28.011902	145.0	60.0	0.33333334	0.4714045	1.0	0.0	-5.8870907	0.3266559	-3.7568536	-7.745817	-0.0002600799	1.4613571	0.0	-0.29628322	1.6076969	-1.589457e-10	240.0582799911499	6	4
38	19500	78000	325.57144	-20.064285	9.877824	-7.2	-32.425	0.5714286	0.49487168	1.0	0.0	88.85714	49.654316	164.0	29.0	0.42857143	0.49487165	1.0	0.0	-5.6872215	0.36781713	-4.1472263	-7.002164	0.00018229087	2.2345054	0.0	-0.571058	1.6077913	8.9407e-11	246.4031364917755	6	4
39	20000	80000	491.33334	-32.029167	1.6671095	-28.525	-33.475	0.16666667	0.37267798	1.0	0.0	139.16667	22.445614	166.0	105.0	0.6666667	0.47140452	1.0	0.0	-5.1000056	0.49799898	-3.244627	-6.841243	-0.00016756852	2.4678705	0.0	-1.2281466	1.6077632	6.9538764e-11	252.75224018096924	6	4
40	20500	82000	280.75	-16.825	11.243415	-1.925	-30.375	0.625	0.48412293	1.0	0.0	64.25	48.056606	124.0	3.0	0.625	0.69597054	2.0	0.0	-5.968032	0.48341146	-4.190881	-7.419899	0.00020311773	2.8420608	0.0	-1.1475497	1.6077629	2.1855036e-10	259.09797286987305	6	4
41	21000	84000	441.83334	-27.145834	5.463428	-18.025	-31.55	0.33333334	0.4714045	1.0	0.0	111.5	31.33555	144.0	66.0	0.5	0.7637626	2.0	0.0	-5.360792	0.39315572	-3.806271	-7.0334206	-0.0007736981	1.7668177	0.0	-0.45126793	1.6077765	-6.953875e-10	265.46898770332336	6	4
42	21500	86000	451.16666	-27.387503	7.113218	-11.575	-31.975	0.16666667	0.372678	1.0	0.0	111.666664	33.139435	135.0	41.0	0.33333334	0.4714045	1.0	0.0	-5.603756	0.4082972	-4.1220393	-7.1663637	0.0004884998	1.0610205	0.0	-0.21890457	1.607768	4.9670534e-10	271.81248140335083	6	4
43	22000	88000	500.0	-30.012497	2.2115576	-28.025	-34.1	0.0	0.0	0.0	0.0	117.666664	19.040892	158.0	103.0	0.6666667	0.47140452	1.0	0.0	-5.88357	0.33493486	-4.7594953	-7.1886663	-0.00063703954	0.78416985	0.0	-0.2134958	1.6077732	-1.9868217e-10	278.1716468334198	6	4
44	22500	90000	500.0	-30.345833	1.0205611	-28.725	-31.6	0.0	0.0	0.0	0.0	125.833336	13.19617	148.0	106.0	0.16666667	0.37267798	1.0	0.0	-6.1134715	0.3322319	-4.921098	-7.2358913	-0.0005760913	0.5233426	0.0	-0.078410365	1.6077213	-3.2782554e-10	284.53110241889954	6	4
45	23000	92000	429.16666	-26.208334	9.88495	-4.45	-33.9	0.16666667	0.372678	1.0	0.0	113.0	48.052055	161.0	19.0	0.16666667	0.37267798	1.0	0.0	-6.0734754	0.2779282	-4.7541738	-7.2193646	0.001482447	0.9953745	0.0	-0.1797498	1.6077191	-3.2782552e-10	290.8842775821686	6	4
46	23500	94000	363.33334	-22.120834	11.85293	-3.875	-32.025	0.33333334	0.4714045	1.0	0.0	102.333336	49.567013	166.0	35.0	0.33333334	0.4714045	1.0	0.0	-6.1245112	0.29163757	-4.8952336	-7.2907357	-0.00044255456	1.5683869	0.0	-0.4687874	1.6078211	1.2218951e-09	297.23403239250183	6	4
47	24000	96000	500.0	-29.208334	2.7458935	-25.975	-34.825	0.0	0.0	0.0	0.0	113.333336	9.030811	125.0	98.0	0.6666667	0.74535596	2.0	0.0	-5.838287	0.3968437	-4.4158907	-7.040773	-8.94467e-05	0.87466234	0.0	-0.348986	1.6078461	-3.9736454e-11	303.58307814598083	6	4
48	24500	98000	437.66666	-27.458334	9.111047	-7.325	-33.05	0.16666667	0.372678	1.0	0.0	119.166664	40.395615	156.0	38.0	0.5	0.7637626	2.0	0.0	-5.637474	0.31701523	-4.5754094	-6.82881	-6.367763e-06	1.3771019	0.0	-0.39545107	1.6079049	6.854534e-10	309.93541717529297	6	4
49	25000	100000	448.16666	-27.554169	6.9607596	-12.125	-32.175	0.16666667	0.37267798	1.0	0.0	110.166664	36.780506	141.0	31.0	0.16666667	0.37267798	1.0	0.0	-6.0904884	0.36183357	-3.976339	-7.5178633	-0.00054237247	0.93352944	0.0	-0.25036177	1.6079745	4.8677123e-10	316.4110441207886	6	4
50	25500	102000	467.66666	-27.7125	4.4400578	-17.85	-30.525	0.16666667	0.37267798	1.0	0.0	115.166664	27.46159	141.0	57.0	1.1666666	0.6871843	2.0	0.0	-5.8474965	0.3545909	-3.4888012	-7.1963625	0.0006089409	1.0337113	0.0	-0.32475626	1.6079903	3.4769373e-10	322.7863504886627	6	4
51	26000	104000	408.57144	-25.282145	9.688402	-8.35	-33.525	0.2857143	0.45175397	1.0	0.0	106.57143	45.822193	156.0	31.0	0.71428573	0.45175394	1.0	0.0	-5.6770406	0.45423317	-3.4713693	-7.2186017	-0.00030136108	1.4914268	0.0	-0.44528762	1.6080705	3.6756195e-10	329.20642709732056	6	4
52	26500	106000	457.33334	-28.4	5.9346437	-15.45	-32.35	0.16666667	0.37267798	1.0	0.0	124.166664	28.192295	146.0	65.0	0.6666667	0.74535596	2.0	0.0	-5.845083	0.46703956	-3.9166286	-7.5495753	-3.4213066e-05	1.3264173	0.0	-0.47211352	1.6081196	-7.0532163e-10	335.5702791213989	6	4
53	27000	108000	439.33334	-27.608332	8.565296	-8.525	-32.425	0.16666667	0.37267798	1.0	0.0	128.33333	48.660957	170.0	27.0	0.16666667	0.37267798	1.0	0.0	-5.8780627	0.4086944	-4.277663	-7.1386366	-0.0008191566	0.986866	0.0	-0.2855627	1.6081737	-1.2516974e-09	341.91032361984253	6	4
54	27500	110000	500.0	-30.429167	1.1470445	-29.5	-32.8	0.0	0.0	0.0	0.0	132.83333	14.39232	157.0	114.0	1.1666666	0.6871843	2.0	0.0	-6.018151	0.4366609	-4.31416	-7.5677624	-0.0009755592	0.5741437	0.0	-0.20316286	1.6082258	5.9604655e-11	348.24742007255554	6	4
55	28000	112000	500.0	-29.341667	1.2557923	-27.275	-30.875	0.0	0.0	0.0	0.0	122.5	5.0249376	129.0	115.0	0.6666667	0.74535596	2.0	0.0	-6.171576	0.2407973	-5.2481747	-7.2440453	-0.0003928294	0.5938988	0.0	-0.1360572	1.6081909	5.1657356e-10	354.59255480766296	6	4
56	28500	114000	500.0	-30.433334	2.1502752	-27.55	-34.65	0.0	0.0	0.0	0.0	136.0	10.969655	154.0	123.0	0.6666667	0.74535596	2.0	0.0	-5.798925	0.32255983	-4.598922	-7.3501515	-4.459421e-05	0.64943564	0.0	-0.20129065	1.6080796	4.072984e-10	360.93823981285095	6	4
57	29000	116000	401.83334	-24.754166	8.850653	-12.275	-32.8	0.5	0.5	1.0	0.0	108.5	43.938404	167.0	50.0	0.8333333	0.8975275	2.0	0.0	-5.9592576	0.3452096	-4.655755	-7.478357	-0.00029893717	1.4870583	0.0	-0.31069478	1.6080523	-3.377596e-10	367.29208636283875	6	4
58	29500	118000	425.66666	-25.737497	10.296568	-2.975	-33.125	0.16666667	0.37267798	1.0	0.0	111.5	47.112453	145.0	10.0	0.6666667	0.74535596	2.0	0.0	-6.0434585	0.34359452	-4.496326	-7.882208	-0.0005583465	0.8272347	0.0	-0.19510232	1.6079637	8.940697e-10	373.6499025821686	6	4
59	30000	120000	427.0	-26.016668	10.405074	-3.075	-33.075	0.16666667	0.372678	1.0	0.0	101.833336	45.440132	134.0	3.0	0.33333334	0.74535596	2.0	0.0	-6.065859	0.39887312	-3.554911	-7.85567	0.0013323029	0.9149391	0.0	-0.2504113	1.6078714	-6.8545347e-10	379.97263836860657	6	4
60	30500	122000	348.16666	-20.112501	12.408396	-2.125	-30.225	0.33333334	0.4714045	1.0	0.0	82.666664	50.907326	148.0	3.0	0.16666667	0.372678	1.0	0.0	-5.7788672	0.55411863	-2.3478117	-7.3089466	0.0010168646	1.1024306	0.0	-0.3451606	1.6078941	3.8743017e-10	386.3545985221863	6	4
61	31000	124000	322.7143	-19.532145	12.05128	-3.3	-30.975	0.42857143	0.49487165	1.0	0.0	86.0	47.485336	133.0	29.0	1.0	0.5345225	2.0	0.0	-5.7539544	0.40227973	-4.257056	-7.520876	0.001087601	1.548241	0.0	-0.48681617	1.6079655	-1.192093e-10	392.73324275016785	6	4
62	31500	126000	457.5	-27.833334	6.409363	-14.7	-34.275	0.16666667	0.372678	1.0	0.0	115.333336	22.910454	139.0	68.0	0.5	0.5	1.0	0.0	-5.329836	0.45398352	-3.6934855	-6.7732253	0.000588278	1.4551682	0.0	-0.54093987	1.60809	6.0598054e-10	399.1088013648987	6	4
63	32000	128000	468.83334	-27.254168	4.3379006	-18.0	-30.575	0.16666667	0.37267798	1.0	0.0	113.166664	30.991486	141.0	52.0	1.0	0.57735026	2.0	0.0	-5.6758966	0.531915	-3.720447	-7.1456456	-0.0016525388	1.1040927	0.0	-0.45161566	1.6081804	-6.059806e-10	405.4918656349182	6	4
64	32500	130000	396.85715	-23.471426	9.858648	-1.775	-31.375	0.2857143	0.45175397	1.0	0.0	105.71429	47.279457	173.0	9.0	0.71428573	0.6998542	2.0	0.0	-5.547167	0.5908077	-2.0483086	-7.164156	-0.00069680315	1.034228	0.0	-0.3103687	1.6083483	-4.3710072e-10	411.87210178375244	6	4
65	33000	132000	399.85715	-24.196428	8.687742	-8.6	-31.925	0.42857143	0.49487165	1.0	0.0	112.42857	39.687557	154.0	31.0	0.2857143	0.45175397	1.0	0.0	-5.4611554	0.49259478	-3.0660217	-6.648562	-0.0011112243	1.6972977	0.0	-0.5732052	1.6082602	8.245309e-10	418.2581932544708	6	4
66	33500	134000	439.83334	-27.3375	5.9758677	-14.775	-32.25	0.33333334	0.4714045	1.0	0.0	117.5	18.848078	135.0	77.0	0.33333334	0.745356	2.0	0.0	-5.69381	0.5564409	-3.2945383	-7.425397	-0.00036178032	1.5998583	0.0	-0.4684277	1.6083064	4.271666e-10	424.63384437561035	6	4
67	34000	136000	424.5	-25.504166	10.622729	-1.9	-32.375	0.16666667	0.372678	1.0	0.0	110.833336	44.971905	154.0	16.0	0.8333333	1.0671874	3.0	0.0	-5.6903925	0.47431493	-2.8744113	-7.3330903	-0.0011752918	1.027358	0.0	-0.36037132	1.608286	-1.0530155e-09	431.0097305774689	6	4
68	34500	138000	236.33333	-14.745834	11.779205	-1.075	-33.525	0.6666667	0.47140452	1.0	0.0	54.833332	46.73834	139.0	7.0	0.8333333	0.372678	1.0	0.0	-5.842302	0.56297326	-2.4758937	-7.400338	-0.00130108	2.403193	0.0	-1.0998927	1.6082369	-1.6887984e-10	437.380606174469	6	4
69	35000	140000	500.0	-30.8375	1.7082976	-28.425	-32.375	0.0	0.0	0.0	0.0	131.66667	26.543467	175.0	92.0	0.33333334	0.4714045	1.0	0.0	-6.2899423	0.5885356	-4.2756534	-8.380186	0.00083924335	0.8660517	0.0	-0.40608737	1.6081266	-1.1126201e-09	443.75438714027405	6	4
70	35500	142000	500.0	-29.920832	2.2011564	-26.8	-33.45	0.0	0.0	0.0	0.0	126.166664	19.264967	147.0	97.0	0.6666667	0.47140452	1.0	0.0	-5.9625187	0.4990964	-4.005856	-7.716548	0.00044076642	0.7386877	0.0	-0.33254406	1.6081314	7.549921e-10	450.1191871166229	6	4
71	36000	144000	415.85715	-24.57857	8.05454	-7.975	-31.4	0.2857143	0.45175397	1.0	0.0	103.85714	45.473476	179.0	37.0	0.5714286	0.90350795	2.0	0.0	-5.9217877	0.5797072	-3.9520032	-7.576012	4.2365242e-05	1.4460144	0.0	-0.61450714	1.6080498	-1.3907746e-10	456.48489236831665	6	4
72	36500	146000	314.5	-19.949999	10.572242	-0.625	-31.975	0.6666667	0.47140452	1.0	0.0	86.0	47.15577	139.0	2.0	0.5	0.5	1.0	0.0	-5.3925877	0.669132	-3.2424273	-7.5767374	0.0006950299	2.2274044	0.0	-0.7491543	1.6081676	1.7881392e-10	462.8462269306183	6	4
73	37000	148000	432.5	-26.754166	9.56523	-5.55	-33.0	0.16666667	0.37267798	1.0	0.0	115.666664	42.804466	146.0	22.0	0.6666667	0.74535596	2.0	0.0	-5.777962	0.6292011	-3.2457275	-7.687156	0.00038459897	1.1561012	0.0	-0.3982964	1.6082596	5.662441e-10	469.2113907337189	6	4
74	37500	150000	467.0	-28.633333	5.033196	-17.8	-32.9	0.16666667	0.37267798	1.0	0.0	123.333336	32.034702	153.0	60.0	0.8333333	0.6871843	2.0	0.0	-6.0290456	0.7120115	-2.6450026	-7.353175	-0.0009285311	0.8454272	0.0	-0.19165187	1.6083641	5.265077e-10	475.5672152042389	6	4
75	38000	152000	337.66666	-20.066668	9.032795	-8.675	-31.375	0.6666667	0.47140452	1.0	0.0	92.166664	45.186344	155.0	43.0	0.33333334	0.4714045	1.0	0.0	-5.487733	0.57003456	-2.27922	-6.9905453	-0.00035591424	1.8104421	0.0	-0.6507662	1.6083807	-1.0232131e-09	481.9341492652893	6	4
