Episode	EpLen	EpRet	CaptureRate	Collisions	CollisionsWithObstacles	QLoss	PLoss	HaveLoss	Time(s)
13651	500	35.000000000000526	0.96	0	3	nan	nan	False	9.272
13652	500	28.250000000000618	0.9	0	1	nan	nan	False	9.394
13653	500	28.75000000000069	0.86	0	1	nan	nan	False	9.501
13654	500	26.249999999999922	0.82	0	2	nan	nan	False	9.502
13655	500	33.75000000000061	0.94	0	0	nan	nan	False	9.276
13656	500	35.00000000000068	0.96	0	1	nan	nan	False	9.104
13657	500	35.000000000000234	0.96	0	1	nan	nan	False	9.122
13658	500	26.25000000000044	0.82	0	1	nan	nan	False	9.625
13659	500	33.75000000000065	0.94	0	2	nan	nan	False	9.435
13660	500	30.000000000000757	0.88	0	2	nan	nan	False	9.335
13661	500	36.250000000000924	0.98	0	1	nan	nan	False	9.382
13662	500	54.300000000000175	1.0	0	0	nan	nan	False	1.915
13663	104	35.000000000000746	0.96	0	3	nan	nan	False	9.345
13664	500	36.25000000000088	0.98	0	1	nan	nan	False	9.347
13665	500	33.75000000000058	0.94	0	2	nan	nan	False	9.307
13666	500	52.400000000000304	1.0	0	2	nan	nan	False	3.74
13667	202	35.00000000000091	0.96	0	1	nan	nan	False	9.276
13668	500	22.000000000000476	0.8	0	4	nan	nan	False	9.581
13669	500	26.999999999999822	0.88	0	2	nan	nan	False	9.597
13670	500	32.000000000000796	0.94	0	3	nan	nan	False	9.348
13671	500	25.00000000000067	0.8	0	3	nan	nan	False	9.457
13672	500	31.25000000000087	0.9	0	2	nan	nan	False	9.161
13673	500	22.5000000000002	0.76	0	2	nan	nan	False	9.724
13674	500	33.75000000000006	0.94	0	4	nan	nan	False	9.196
13675	500	24.500000000000373	0.82	0	1	nan	nan	False	9.452
13676	500	24.500000000000558	0.84	0	2	nan	nan	False	9.621
13677	500	27.50000000000052	0.84	0	1	nan	nan	False	9.463
13678	500	35.000000000000995	0.96	0	2	nan	nan	False	9.315
13679	500	30.750000000000032	0.94	0	1	nan	nan	False	9.649
13680	500	49.29999999999982	1.0	0	1	nan	nan	False	4.157
13681	264	35.00000000000094	0.96	0	1	nan	nan	False	9.159
13682	500	32.50000000000088	0.92	0	1	nan	nan	False	9.251
13683	500	31.25000000000086	0.9	0	3	nan	nan	False	9.19
13684	500	32.50000000000053	0.92	0	1	nan	nan	False	9.193
13685	500	31.25	0.9	0	1	nan	nan	False	9.193
13686	500	17.500000000000547	0.68	0	0	nan	nan	False	9.898
13687	500	15.000000000000266	0.64	0	0	nan	nan	False	9.746
13688	500	34.50000000000102	0.98	0	1	nan	nan	False	8.915
13689	500	27.50000000000032	0.84	0	1	nan	nan	False	9.471
13690	500	33.750000000001016	0.94	0	1	nan	nan	False	9.29
13691	500	21.250000000000032	0.74	0	2	nan	nan	False	9.603
13692	500	23.250000000000473	0.8	0	0	nan	nan	False	9.493
13693	500	17.50000000000052	0.68	0	0	nan	nan	False	9.515
13694	500	25.000000000000533	0.8	0	1	nan	nan	False	9.591
13695	500	28.500000000000806	0.98	0	1	nan	nan	False	9.235
13696	500	36.25000000000079	0.98	0	1	nan	nan	False	8.816
13697	500	22.000000000000547	0.8	0	1	nan	nan	False	9.711
13698	500	29.50000000000039	0.92	0	1	nan	nan	False	9.226
13699	500	21.250000000000572	0.74	0	1	nan	nan	False	9.512
13700	500	31.25000000000079	0.9	0	0	nan	nan	False	9.378
13701	500	31.250000000001002	0.9	0	0	nan	nan	False	9.248
13702	500	31.250000000000462	0.9	0	2	nan	nan	False	9.293
13703	500	27.50000000000064	0.84	0	0	nan	nan	False	9.446
13704	500	16.250000000000465	0.66	0	0	nan	nan	False	9.609
13705	500	33.75000000000044	0.94	0	1	nan	nan	False	8.989
13706	500	54.85000000000026	1.0	0	0	nan	nan	False	3.428
13707	153	36.250000000000625	0.98	0	0	nan	nan	False	9.288
13708	500	22.000000000000405	0.78	0	1	nan	nan	False	9.544
13709	500	36.25000000000084	0.98	0	2	nan	nan	False	9.275
13710	500	20.000000000000473	0.72	0	0	nan	nan	False	9.72
13711	500	28.250000000000526	0.88	0	1	nan	nan	False	9.324
13712	500	35.0000000000007	0.96	0	2	nan	nan	False	9.169
13713	500	30.000000000000558	0.88	0	1	nan	nan	False	9.372
13714	500	35.000000000000725	0.96	0	1	nan	nan	False	9.003
13715	500	22.250000000000362	0.86	0	1	nan	nan	False	9.502
13716	500	26.250000000000725	0.82	0	0	nan	nan	False	9.379
13717	500	21.250000000000224	0.74	0	2	nan	nan	False	9.873
13718	500	29.500000000000377	0.92	0	3	nan	nan	False	9.272
13719	500	28.250000000000753	0.9	0	2	nan	nan	False	9.344
13720	500	22.500000000000448	0.76	0	2	nan	nan	False	9.571
13721	500	31.250000000000366	0.9	0	2	nan	nan	False	9.627
13722	500	32.50000000000074	0.92	0	2	nan	nan	False	9.324
13723	500	22.50000000000039	0.76	0	2	nan	nan	False	9.692
13724	500	23.25000000000038	0.82	0	2	nan	nan	False	9.386
13725	500	30.750000000000945	0.94	0	3	nan	nan	False	8.946
13726	500	32.500000000000846	0.92	0	1	nan	nan	False	9.454
13727	500	18.25000000000039	0.72	0	1	nan	nan	False	9.796
13728	500	23.75000000000062	0.78	0	0	nan	nan	False	9.604
13729	500	33.74999999999971	0.94	0	0	nan	nan	False	9.178
13730	500	47.69999999999996	1.0	0	2	nan	nan	False	5.677
13731	296	25.000000000000565	0.8	0	2	nan	nan	False	9.526
13732	500	54.95000000000014	1.0	0	0	nan	nan	False	2.298
13733	151	28.750000000000632	0.86	0	3	nan	nan	False	9.446
13734	500	31.250000000000195	0.9	0	2	nan	nan	False	9.648
13735	500	31.25000000000083	0.9	0	1	nan	nan	False	9.187
13736	500	22.50000000000054	0.76	0	1	nan	nan	False	9.671
13737	500	51.00000000000042	1.0	0	1	nan	nan	False	5.231
13738	230	32.49999999999957	0.92	0	3	nan	nan	False	9.291
13739	500	30.000000000000757	0.88	0	0	nan	nan	False	9.268
13740	500	31.250000000000565	0.9	0	2	nan	nan	False	9.216
13741	500	33.750000000000874	0.94	0	1	nan	nan	False	9.084
13742	500	27.50000000000055	0.84	0	0	nan	nan	False	9.387
13743	500	20.750000000000618	0.76	0	0	nan	nan	False	9.66
13744	500	30.000000000000476	0.88	0	2	nan	nan	False	9.665
13745	500	33.75000000000044	0.94	0	1	nan	nan	False	9.513
13746	500	-41.50000000000069	0.82	0	2	nan	nan	False	9.49
13747	500	30.2500000000006	0.96	0	1	nan	nan	False	9.211
13748	500	32.50000000000068	0.92	0	1	nan	nan	False	9.389
13749	500	32.5000000000007	0.92	0	1	nan	nan	False	9.358
13750	500	32.50000000000034	0.92	0	1	nan	nan	False	9.312
13751	500	15.750000000000416	0.68	0	1	nan	nan	False	9.645
13752	500	31.25000000000056	0.9	0	1	nan	nan	False	9.345
13753	500	28.75000000000069	0.86	0	1	nan	nan	False	9.217
13754	500	30.00000000000054	0.88	0	2	nan	nan	False	9.335
13755	500	17.500000000000256	0.68	0	1	nan	nan	False	9.606
13756	500	22.50000000000081	0.76	0	1	nan	nan	False	9.252
13757	500	31.250000000000973	0.9	0	1	nan	nan	False	9.255
13758	500	21.250000000000256	0.74	0	1	nan	nan	False	9.64
13759	500	30.000000000000476	0.88	0	1	nan	nan	False	9.192
13760	500	17.50000000000023	0.68	0	1	nan	nan	False	9.961
13761	500	30.000000000000487	0.88	0	0	nan	nan	False	9.217
13762	500	28.750000000000774	0.86	0	0	nan	nan	False	9.396
13763	500	23.75000000000049	0.78	0	1	nan	nan	False	9.342
13764	500	32.50000000000076	0.92	0	0	nan	nan	False	9.388
13765	500	33.75000000000074	0.94	0	1	nan	nan	False	9.343
13766	500	35.00000000000055	0.96	0	1	nan	nan	False	9.396
13767	500	33.750000000000966	0.94	0	2	nan	nan	False	9.506
13768	500	12.500000000000139	0.6	0	0	nan	nan	False	10.106
13769	500	33.7500000000005	0.94	0	1	nan	nan	False	9.171
13770	500	23.50000000000037	0.88	0	0	nan	nan	False	9.334
13771	500	36.250000000000625	0.98	0	1	nan	nan	False	8.969
13772	500	20.00000000000041	0.72	0	1	nan	nan	False	9.803
13773	500	28.75000000000074	0.86	0	0	nan	nan	False	9.286
13774	500	35.00000000000051	0.96	0	1	nan	nan	False	9.185
13775	500	28.250000000000863	0.9	0	2	nan	nan	False	9.39
13776	500	35.00000000000077	0.96	0	1	nan	nan	False	9.142
13777	500	30.750000000000618	0.92	0	0	nan	nan	False	9.293
13778	500	36.25000000000094	0.98	0	2	nan	nan	False	9.247
13779	500	34.99999999999951	0.96	0	2	nan	nan	False	9.282
13780	500	32.5000000000006	0.92	0	1	nan	nan	False	9.264
13781	500	39.90000000000042	1.0	0	2	nan	nan	False	7.159
13782	392	31.250000000000455	0.9	0	1	nan	nan	False	9.323
13783	500	24.500000000000256	0.82	0	1	nan	nan	False	9.346
13784	500	33.25000000000054	0.98	0	2	nan	nan	False	9.349
13785	500	27.75000000000046	0.94	0	1	nan	nan	False	9.186
13786	500	0.25000000000079936	0.72	0	2	nan	nan	False	9.64
13787	500	32.000000000000135	0.94	0	0	nan	nan	False	9.305
13788	500	33.750000000000796	0.94	0	1	nan	nan	False	9.02
13789	500	32.500000000000625	0.92	0	2	nan	nan	False	9.388
13790	500	30.00000000000085	0.88	0	1	nan	nan	False	9.184
13791	500	21.25000000000032	0.74	0	1	nan	nan	False	9.527
13792	500	34.99999999999968	0.96	0	1	nan	nan	False	9.216
13793	500	31.250000000000764	0.9	0	1	nan	nan	False	9.395
13794	500	35.000000000000576	0.96	0	2	nan	nan	False	9.565
13795	500	32.000000000000455	0.96	0	1	nan	nan	False	9.634
13796	500	36.250000000000696	0.98	0	1	nan	nan	False	9.031
13797	500	35.000000000000774	0.96	0	1	nan	nan	False	9.434
13798	500	30.00000000000059	0.88	0	2	nan	nan	False	9.258
13799	500	22.50000000000079	0.76	0	3	nan	nan	False	9.347
13800	500	51.25000000000026	1.0	0	3	nan	nan	False	4.125
13801	225	53.90000000000023	1.0	0	1	nan	nan	False	3.651
13802	172	53.349999999999945	1.0	0	0	nan	nan	False	2.424
13803	183	33.750000000000625	0.94	0	2	nan	nan	False	9.377
13804	500	32.500000000000526	0.92	0	1	nan	nan	False	9.057
13805	500	32.00000000000084	0.94	0	1	nan	nan	False	9.165
13806	500	27.500000000000743	0.84	0	2	nan	nan	False	9.552
13807	500	32.50000000000046	0.92	0	2	nan	nan	False	9.234
13808	500	31.999999999999822	0.96	0	4	nan	nan	False	9.335
13809	500	35.00000000000057	0.96	0	2	nan	nan	False	9.171
13810	500	32.50000000000021	0.92	0	1	nan	nan	False	9.281
13811	500	31.25000000000065	0.9	0	2	nan	nan	False	9.351
13812	500	35.000000000000185	0.96	0	0	nan	nan	False	8.983
13813	500	28.75000000000081	0.86	0	3	nan	nan	False	9.348
13814	500	28.750000000000654	0.86	0	1	nan	nan	False	9.318
13815	500	35.00000000000032	0.96	0	2	nan	nan	False	9.055
13816	500	50.80000000000024	1.0	0	2	nan	nan	False	3.555
13817	174	28.250000000000366	0.88	0	1	nan	nan	False	9.538
13818	500	32.49999999999974	0.92	0	2	nan	nan	False	9.276
13819	500	27.25000000000064	0.94	0	1	nan	nan	False	9.079
13820	500	23.75000000000068	0.78	0	1	nan	nan	False	9.545
13821	500	45.900000000000276	1.0	0	1	nan	nan	False	3.914
13822	237	30.750000000000966	0.94	0	3	nan	nan	False	9.088
13823	500	23.250000000000455	0.82	0	1	nan	nan	False	9.334
13824	500	28.7500000000005	0.86	0	1	nan	nan	False	9.318
13825	500	22.50000000000005	0.76	0	0	nan	nan	False	9.774
13826	500	33.750000000000284	0.94	0	2	nan	nan	False	9.038
13827	500	22.000000000000348	0.8	0	1	nan	nan	False	9.525
13828	500	18.75000000000031	0.7	0	1	nan	nan	False	9.595
13829	500	30.000000000000764	0.88	0	2	nan	nan	False	9.351
13830	500	20.000000000000497	0.72	0	1	nan	nan	False	9.556
13831	500	30.000000000000682	0.88	0	2	nan	nan	False	9.155
13832	500	32.500000000000746	0.92	0	3	nan	nan	False	9.068
13833	500	31.24999999999991	0.9	0	3	nan	nan	False	9.233
13834	500	26.250000000000725	0.82	0	2	nan	nan	False	9.276
13835	500	42.450000000000486	1.0	0	2	nan	nan	False	6.958
13836	366	32.50000000000064	0.92	0	2	nan	nan	False	8.832
13837	500	27.750000000000256	0.92	0	0	nan	nan	False	9.074
13838	500	20.000000000000394	0.9	0	1	nan	nan	False	9.149
13839	500	25.250000000000572	0.88	0	3	nan	nan	False	9.352
13840	500	33.749999999999844	0.94	0	2	nan	nan	False	9.365
13841	500	36.25000000000091	0.98	0	2	nan	nan	False	9.248
13842	500	35.00000000000061	0.96	0	2	nan	nan	False	9.782
13843	500	32.00000000000061	0.94	0	3	nan	nan	False	9.568
13844	500	21.250000000000323	0.74	0	3	nan	nan	False	9.767
13845	500	32.00000000000035	0.96	0	3	nan	nan	False	9.102
13846	500	28.75000000000054	0.86	0	1	nan	nan	False	9.444
13847	500	35.00000000000094	0.96	0	4	nan	nan	False	9.171
13848	500	2.5000000000007496	0.9	0	1	nan	nan	False	9.195
13849	500	33.75000000000071	0.94	0	2	nan	nan	False	9.422
13850	500	32.5000000000007	0.92	0	2	nan	nan	False	9.297
13851	500	22.49999999999951	0.76	0	2	nan	nan	False	9.665
13852	500	29.499999999999897	0.92	0	3	nan	nan	False	9.658
13853	500	33.74999999999948	0.94	0	3	nan	nan	False	9.461
13854	500	36.25000000000078	0.98	0	2	nan	nan	False	9.031
13855	500	23.49999999999997	0.9	0	1	nan	nan	False	9.241
13856	500	31.25000000000084	0.9	0	2	nan	nan	False	9.234
13857	500	28.250000000000647	0.9	0	2	nan	nan	False	9.212
13858	500	35.00000000000098	0.96	0	3	nan	nan	False	9.122
13859	500	21.250000000000696	0.74	0	2	nan	nan	False	9.602
13860	500	32.49999999999948	0.92	0	2	nan	nan	False	9.433
13861	500	36.25000000000058	0.98	0	1	nan	nan	False	9.304
13862	500	33.750000000000824	0.94	0	3	nan	nan	False	9.248
13863	500	25.000000000000146	0.8	0	2	nan	nan	False	9.466
13864	500	27.50000000000037	0.84	0	1	nan	nan	False	9.308
13865	500	33.75000000000057	0.94	0	3	nan	nan	False	9.019
13866	500	27.500000000000746	0.84	0	2	nan	nan	False	9.253
13867	500	32.50000000000081	0.92	0	2	nan	nan	False	9.332
13868	500	35.00000000000074	0.96	0	4	nan	nan	False	8.998
13869	500	23.750000000000767	0.78	0	3	nan	nan	False	9.196
13870	500	36.25000000000057	0.98	0	2	nan	nan	False	9.003
13871	500	23.750000000000554	0.78	0	1	nan	nan	False	9.395
13872	500	24.499999999999954	0.84	0	1	nan	nan	False	9.475
13873	500	27.500000000000355	0.84	0	2	nan	nan	False	9.368
13874	500	35.00000000000077	0.96	0	3	nan	nan	False	9.119
13875	500	32.50000000000062	0.92	0	1	nan	nan	False	9.27
13876	500	22.000000000000437	0.78	0	1	nan	nan	False	9.837
13877	500	28.750000000000455	0.86	0	1	nan	nan	False	9.328
13878	500	27.49999999999996	0.84	0	2	nan	nan	False	9.648
13879	500	17.000000000000618	0.7	0	1	nan	nan	False	9.78
13880	500	28.749999999999744	0.86	0	1	nan	nan	False	9.446
13881	500	31.250000000000686	0.9	0	2	nan	nan	False	9.466
13882	500	36.25000000000075	0.98	0	0	nan	nan	False	9.146
13883	500	-129.4999999999995	0.92	1	2	nan	nan	False	9.323
13884	500	20.75000000000056	0.78	0	0	nan	nan	False	9.543
13885	500	27.00000000000042	0.88	0	1	nan	nan	False	9.262
13886	500	23.25000000000078	0.82	0	3	nan	nan	False	9.378
13887	500	36.250000000000824	0.98	0	1	nan	nan	False	9.255
13888	500	26.250000000000536	0.82	0	1	nan	nan	False	9.434
13889	500	10.000000000000135	0.56	0	1	nan	nan	False	9.993
13890	500	35.00000000000069	0.96	0	3	nan	nan	False	8.824
13891	500	31.25000000000071	0.9	0	2	nan	nan	False	9.19
13892	500	22.50000000000021	0.76	0	1	nan	nan	False	9.39
13893	500	26.2500000000009	0.82	0	1	nan	nan	False	9.333
13894	500	31.250000000000828	0.9	0	2	nan	nan	False	9.466
13895	500	32.50000000000048	0.92	0	4	nan	nan	False	9.098
13896	500	28.750000000000004	0.86	0	3	nan	nan	False	9.282
13897	500	32.50000000000054	0.92	0	2	nan	nan	False	9.645
13898	500	56.95000000000013	1.0	0	1	nan	nan	False	2.055
13899	111	27.00000000000023	0.88	0	3	nan	nan	False	9.028
13900	500	26.250000000000355	0.82	0	3	nan	nan	False	9.412
13901	500	28.749999999999503	0.86	0	5	nan	nan	False	9.531
13902	500	33.75000000000058	0.94	0	2	nan	nan	False	9.74
13903	500	17.250000000000405	0.82	0	2	nan	nan	False	9.341
13904	500	30.000000000000767	0.88	0	3	nan	nan	False	9.511
13905	500	31.250000000000444	0.9	0	1	nan	nan	False	9.308
13906	500	26.25000000000045	0.82	0	3	nan	nan	False	9.426
13907	500	27.500000000000554	0.84	0	2	nan	nan	False	9.499
13908	500	36.25000000000003	0.98	0	2	nan	nan	False	9.147
13909	500	25.00000000000055	0.8	0	4	nan	nan	False	9.815
13910	500	-651.9500000000011	1.0	1	3	nan	nan	False	5.674
13911	309	25.00000000000046	0.8	0	4	nan	nan	False	9.511
13912	500	36.25000000000084	0.98	0	1	nan	nan	False	9.09
13913	500	35.000000000000725	0.96	0	2	nan	nan	False	9.04
13914	500	23.50000000000048	0.9	0	2	nan	nan	False	9.324
13915	500	31.250000000000703	0.9	0	3	nan	nan	False	9.087
13916	500	14.50000000000035	0.66	0	2	nan	nan	False	9.525
13917	500	18.50000000000047	0.82	0	2	nan	nan	False	9.446
13918	500	-1359.7500000000118	0.82	1	3	nan	nan	False	9.512
13919	500	54.100000000000264	1.0	0	3	nan	nan	False	3.66
13920	168	20.000000000000448	0.72	0	3	nan	nan	False	9.74
13921	500	22.50000000000048	0.76	0	2	nan	nan	False	9.572
13922	500	35.0000000000005	0.96	0	2	nan	nan	False	9.414
13923	500	27.500000000000764	0.84	0	3	nan	nan	False	9.181
13924	500	27.500000000000703	0.84	0	2	nan	nan	False	9.344
13925	500	32.500000000000774	0.92	0	3	nan	nan	False	9.249
13926	500	31.250000000000682	0.9	0	2	nan	nan	False	9.241
13927	500	32.50000000000069	0.92	0	3	nan	nan	False	9.033
13928	500	15.00000000000033	0.64	0	2	nan	nan	False	9.733
13929	500	26.250000000000522	0.82	0	2	nan	nan	False	9.413
13930	500	23.250000000000455	0.82	0	3	nan	nan	False	9.487
13931	500	35.00000000000086	0.96	0	3	nan	nan	False	9.005
13932	500	19.00000000000057	0.76	0	2	nan	nan	False	9.455
13933	500	33.75000000000087	0.94	0	2	nan	nan	False	9.177
13934	500	30.00000000000043	0.88	0	2	nan	nan	False	9.352
13935	500	33.75000000000077	0.94	0	3	nan	nan	False	9.195
13936	500	35.00000000000088	0.96	0	2	nan	nan	False	9.135
13937	500	27.00000000000066	0.88	0	2	nan	nan	False	9.418
13938	500	35.00000000000082	0.96	0	3	nan	nan	False	9.234
13939	500	30.000000000000888	0.88	0	2	nan	nan	False	9.348
13940	500	21.000000000000604	0.86	0	3	nan	nan	False	9.471
13941	500	32.50000000000068	0.92	0	4	nan	nan	False	9.202
13942	500	35.000000000000924	0.96	0	2	nan	nan	False	8.978
13943	500	-1016.2500000000061	0.92	1	4	nan	nan	False	8.947
13944	500	36.25000000000067	0.98	0	3	nan	nan	False	8.954
13945	500	15.500000000000496	0.82	0	3	nan	nan	False	9.311
13946	500	28.75000000000089	0.86	0	1	nan	nan	False	8.948
13947	500	36.25000000000099	0.98	0	3	nan	nan	False	9.033
13948	500	28.750000000000128	0.86	0	2	nan	nan	False	9.28
13949	500	27.50000000000054	0.84	0	2	nan	nan	False	9.422
13950	500	27.500000000000632	0.84	0	4	nan	nan	False	9.423
13951	500	22.750000000000572	0.84	0	3	nan	nan	False	9.381
13952	500	27.000000000000494	0.88	0	3	nan	nan	False	9.452
13953	500	16.250000000000355	0.66	0	4	nan	nan	False	9.739
13954	500	25.000000000000526	0.8	0	2	nan	nan	False	9.317
13955	500	23.7500000000004	0.78	0	2	nan	nan	False	9.333
13956	500	26.250000000000156	0.82	0	3	nan	nan	False	9.658
13957	500	27.50000000000051	0.84	0	3	nan	nan	False	9.612
13958	500	22.50000000000046	0.76	0	3	nan	nan	False	9.465
13959	500	22.500000000000533	0.76	0	3	nan	nan	False	9.62
13960	500	20.75000000000042	0.78	0	3	nan	nan	False	9.231
13961	500	28.750000000000718	0.86	0	2	nan	nan	False	9.403
13962	500	30.000000000000657	0.88	0	5	nan	nan	False	9.343
13963	500	22.500000000000526	0.76	0	4	nan	nan	False	9.385
13964	500	33.75000000000081	0.94	0	2	nan	nan	False	9.376
13965	500	27.500000000000494	0.84	0	4	nan	nan	False	9.273
13966	500	21.25000000000039	0.74	0	4	nan	nan	False	9.703
13967	500	35.0000000000003	0.96	0	4	nan	nan	False	9.75
13968	500	18.75000000000041	0.7	0	3	nan	nan	False	9.698
13969	500	27.5000000000005	0.84	0	3	nan	nan	False	9.379
13970	500	29.500000000000554	0.92	0	4	nan	nan	False	9.498
13971	500	22.000000000000547	0.78	0	4	nan	nan	False	9.629
13972	500	29.50000000000071	0.9	0	5	nan	nan	False	9.375
13973	500	30.000000000000732	0.88	0	3	nan	nan	False	9.259
13974	500	26.25000000000061	0.82	0	4	nan	nan	False	9.48
13975	500	35.000000000000874	0.96	0	3	nan	nan	False	9.22
13976	500	31.250000000000774	0.9	0	1	nan	nan	False	9.372
13977	500	12.500000000000238	0.6	0	1	nan	nan	False	9.819
13978	500	32.50000000000081	0.92	0	3	nan	nan	False	9.203
13979	500	35.0000000000005	0.96	0	2	nan	nan	False	9.508
13980	500	30.000000000000355	0.88	0	2	nan	nan	False	9.222
13981	500	56.850000000000136	1.0	0	3	nan	nan	False	1.983
13982	113	22.50000000000035	0.76	0	2	nan	nan	False	9.514
13983	500	22.500000000000362	0.76	0	2	nan	nan	False	9.692
13984	500	30.750000000000355	0.92	0	3	nan	nan	False	9.158
13985	500	19.500000000000274	0.74	0	3	nan	nan	False	9.782
13986	500	25.000000000000597	0.8	0	3	nan	nan	False	9.383
13987	500	25.75000000000053	0.86	0	2	nan	nan	False	9.441
13988	500	21.250000000000377	0.74	0	2	nan	nan	False	9.585
13989	500	28.250000000000465	0.9	0	2	nan	nan	False	9.274
13990	500	34.99999999999979	0.96	0	2	nan	nan	False	9.17
13991	500	36.25000000000073	0.98	0	3	nan	nan	False	9.019
13992	500	21.250000000000384	0.74	0	2	nan	nan	False	9.576
13993	500	33.75000000000074	0.94	0	2	nan	nan	False	9.229
13994	500	33.750000000000696	0.94	0	3	nan	nan	False	9.276
13995	500	29.000000000000373	0.96	0	2	nan	nan	False	9.38
13996	500	31.249999999999158	0.9	0	4	nan	nan	False	9.522
13997	500	33.25000000000094	0.98	0	3	nan	nan	False	8.971
13998	500	25.000000000000494	0.8	0	3	nan	nan	False	9.586
13999	500	26.250000000000504	0.82	0	1	nan	nan	False	9.352
14000	500	21.250000000000654	0.74	0	3	nan	nan	False	9.684
14001	500	28.25000000000076	0.88	0	4	nan	nan	False	9.341
14002	500	28.250000000000686	0.9	0	4	nan	nan	False	9.364
14003	500	-1336.750000000011	0.9	1	2	nan	nan	False	9.67
14004	500	35.000000000000696	0.96	0	3	nan	nan	False	9.296
14005	500	15.000000000000112	0.64	0	2	nan	nan	False	10.165
14006	500	26.50000000000061	0.88	0	3	nan	nan	False	9.392
14007	500	23.750000000000643	0.78	0	2	nan	nan	False	9.562
14008	500	35.00000000000054	0.96	0	3	nan	nan	False	9.167
14009	500	30.000000000000554	0.88	0	3	nan	nan	False	9.266
14010	500	36.25	0.98	0	3	nan	nan	False	9.005
14011	500	54.350000000000186	1.0	0	2	nan	nan	False	3.646
14012	163	34.50000000000063	0.98	0	3	nan	nan	False	9.327
14013	500	16.250000000000277	0.66	0	3	nan	nan	False	9.701
14014	500	32.00000000000039	0.96	0	4	nan	nan	False	9.048
14015	500	33.25000000000063	0.98	0	4	nan	nan	False	9.079
14016	500	35.00000000000064	0.96	0	3	nan	nan	False	9.415
14017	500	29.500000000000483	0.9	0	2	nan	nan	False	9.296
14018	500	26.999999999999524	0.88	0	3	nan	nan	False	9.411
14019	500	32.50000000000047	0.92	0	3	nan	nan	False	9.252
14020	500	19.999999999999975	0.72	0	3	nan	nan	False	9.882
14021	500	26.250000000000703	0.82	0	1	nan	nan	False	9.401
14022	500	54.60000000000018	1.0	0	2	nan	nan	False	2.072
14023	123	13.750000000000519	0.62	0	2	nan	nan	False	10.006
14024	500	36.250000000000966	0.98	0	2	nan	nan	False	9.385
14025	500	29.99999999999973	0.88	0	2	nan	nan	False	9.406
14026	500	51.40000000000002	1.0	0	1	nan	nan	False	3.762
14027	222	26.25000000000054	0.82	0	2	nan	nan	False	9.56
14028	500	31.25000000000057	0.9	0	3	nan	nan	False	9.397
14029	500	18.750000000000366	0.7	0	3	nan	nan	False	9.755
14030	500	31.249999999999652	0.9	0	3	nan	nan	False	9.244
14031	500	33.75000000000051	0.94	0	3	nan	nan	False	9.254
14032	500	32.00000000000049	0.94	0	2	nan	nan	False	9.415
14033	500	26.499999999999993	0.9	0	3	nan	nan	False	9.352
14034	500	26.500000000000725	0.92	0	2	nan	nan	False	9.288
14035	500	28.25000000000056	0.88	0	4	nan	nan	False	9.422
14036	500	33.75000000000079	0.94	0	2	nan	nan	False	9.216
14037	500	-1285.25000000001	0.86	1	3	nan	nan	False	9.435
14038	500	26.25000000000059	0.82	0	4	nan	nan	False	9.505
14039	500	35.00000000000017	0.96	0	4	nan	nan	False	9.647
14040	500	31.250000000000888	0.9	0	4	nan	nan	False	9.318
14041	500	22.500000000000398	0.76	0	4	nan	nan	False	9.452
14042	500	22.4999999999997	0.98	0	4	nan	nan	False	9.131
14043	500	33.750000000000604	0.94	0	2	nan	nan	False	9.375
14044	500	30.000000000000583	0.88	0	1	nan	nan	False	9.204
14045	500	30.00000000000056	0.88	0	2	nan	nan	False	9.21
14046	500	28.250000000000732	0.9	0	3	nan	nan	False	9.316
14047	500	30.000000000000924	0.88	0	2	nan	nan	False	9.25
14048	500	26.500000000000497	0.9	0	2	nan	nan	False	9.338
14049	500	56.400000000000105	1.0	0	2	nan	nan	False	2.144
14050	122	13.750000000000323	0.62	0	4	nan	nan	False	9.605
14051	500	32.500000000000476	0.92	0	2	nan	nan	False	9.409
14052	500	12.00000000000029	0.64	0	4	nan	nan	False	10.048
14053	500	19.750000000000387	0.84	0	2	nan	nan	False	9.238
14054	500	28.750000000000583	0.86	0	3	nan	nan	False	9.209
14055	500	27.500000000000444	0.84	0	2	nan	nan	False	9.151
14056	500	33.750000000000924	0.94	0	3	nan	nan	False	9.066
14057	500	30.00000000000056	0.88	0	3	nan	nan	False	9.187
14058	500	33.75000000000064	0.94	0	4	nan	nan	False	9.088
14059	500	28.25000000000062	0.9	0	4	nan	nan	False	9.209
14060	500	35.00000000000077	0.96	0	5	nan	nan	False	9.16
14061	500	31.25000000000055	0.9	0	2	nan	nan	False	9.116
14062	500	32.50000000000033	0.92	0	3	nan	nan	False	8.993
14063	500	35.00000000000016	0.96	0	3	nan	nan	False	9.118
14064	500	51.2000000000003	1.0	0	2	nan	nan	False	5.073
14065	226	32.50000000000071	0.92	0	2	nan	nan	False	9.347
14066	500	30.000000000000682	0.88	0	2	nan	nan	False	9.266
14067	500	41.34999999999992	1.0	0	2	nan	nan	False	7.371
14068	423	21.25000000000066	0.74	0	3	nan	nan	False	9.629
14069	500	28.75000000000079	0.86	0	1	nan	nan	False	9.287
14070	500	35.0000000000007	0.96	0	2	nan	nan	False	9.194
14071	500	18.999999999999396	0.8	0	4	nan	nan	False	9.618
14072	500	33.75000000000014	0.94	0	1	nan	nan	False	9.21
