Epoch	MAEnvIterations	TotalEnvInteracts	EpLen	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageCaptureRate	StdCaptureRate	MaxCaptureRate	MinCaptureRate	AverageCollisions	StdCollisions	MaxCollisions	MinCollisions	AverageCollideObstacles	StdCollideObstacles	MaxCollideObstacles	MinCollideObstacles	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time	Processes	Agents
10	5500	44000	500.0	-8.575	6.5490937	-1.7	-21.95	0.35	0.06403124	0.42	0.24	1.8333334	1.3437096	4.0	0.0	6.1666665	1.0671873	7.0	4.0	3.4668958	29.2983	154.25111	-497.40936	0.0010459671	650.49536	0.0	-549.69696	1.6049126	2.7269127e-09	105.65236067771912	6	8
11	6000	48000	500.0	-236.24165	498.49448	-4.95	-1350.7	0.28333333	0.094809756	0.4	0.1	76.5	164.81783	445.0	0.0	6.8333335	0.372678	7.0	6.0	-0.2663307	48.377583	168.19608	-211.1262	0.0008119941	30876.146	0.0	-28272.064	1.6035409	9.730457e-09	115.13152933120728	6	8
12	6500	52000	500.0	-20.7	9.872099	-2.45	-32.45	0.3	0.087939374	0.38	0.12	4.8333335	3.5316033	10.0	0.0	5.5	1.7078252	8.0	3.0	-9.29299	57.66446	146.6876	-753.6588	5.0019473e-05	2838.3396	0.0	-2499.8137	1.6048077	3.0845406e-09	124.86624956130981	6	8
13	7000	56000	500.0	-266.65836	372.8574	-12.7	-990.2	0.31333333	0.048534073	0.4	0.26	87.166664	123.66004	327.0	3.0	7.0	0.8164966	8.0	6.0	-20.215385	75.54207	89.96687	-644.96826	0.0015551845	25285.666	0.0	-20306.912	1.6021909	1.1424225e-09	134.44311451911926	6	8
14	7500	60000	500.0	-20.658335	13.690338	-8.7	-49.7	0.27666667	0.08517955	0.42	0.18	4.0	3.5118845	10.0	0.0	6.0	1.1547005	8.0	5.0	-45.486874	99.4758	179.97435	-895.9159	-0.002647559	8073.2544	0.0	-7458.7397	1.6032662	1.3361378e-09	144.05505394935608	6	8
15	8000	64000	500.0	-17.45	10.006248	-7.2	-31.95	0.32000002	0.04898979	0.38	0.24	4.1666665	3.1313822	9.0	1.0	6.1666665	1.3437096	8.0	4.0	-4.835414	44.44491	151.17444	-487.07092	0.0012212371	1403.3951	0.0	-1212.0394	1.602007	-4.1176875e-09	153.48394298553467	6	8
16	8500	68000	500.0	-17.658335	10.8314905	-4.7	-38.45	0.27666667	0.098938815	0.42	0.12	3.3333333	2.2852182	7.0	0.0	6.1666665	1.5723301	8.0	4.0	-3.14577	26.668886	113.52361	-174.86835	0.0006272122	493.65726	0.0	-396.24203	1.6017065	2.5381643e-09	162.8198630809784	6	8
17	9000	72000	500.0	-138.95001	270.78336	-7.45	-744.2	0.32000002	0.101980396	0.54	0.22	44.833332	92.67222	252.0	0.0	5.6666665	0.74535596	7.0	5.0	-5.2062216	14.540793	73.83554	-160.69887	0.00041136146	18721.707	0.0	-7528.4062	1.6016394	6.139279e-09	172.45154762268066	6	8
18	9500	76000	500.0	-11.825	8.503369	1.05	-27.2	0.33333334	0.12788883	0.58	0.16	2.5	2.362908	7.0	0.0	5.6666665	1.699673	8.0	3.0	-33.877384	62.045258	126.15381	-233.23544	-0.00075866777	2951.4026	0.0	-2618.302	1.6017004	-2.5331973e-10	182.1130759716034	6	8
19	10000	80000	500.0	-38.741665	61.600594	-4.2	-175.7	0.32333335	0.12671052	0.46	0.12	11.5	21.700615	60.0	1.0	7.0	0.8164966	8.0	6.0	-8.93749	24.959826	101.500336	-214.2612	0.00050187606	2198.6663	0.0	-1213.061	1.5995898	-7.0035457e-09	191.7057340145111	6	8
20	10500	84000	500.0	-340.90833	536.8477	-9.7	-1472.7	0.25666666	0.049553562	0.34	0.18	111.0	179.26703	489.0	0.0	6.5	0.5	7.0	6.0	-16.360773	38.20131	75.55198	-155.98077	0.00042658052	42019.496	0.0	-33522.45	1.5988832	1.549224e-08	201.04007077217102	6	8
21	11000	88000	500.0	-18.408335	7.54765	-8.7	-28.95	0.25666666	0.08825468	0.36	0.12	3.1666667	2.9674158	8.0	0.0	6.5	1.5	8.0	4.0	-25.587242	47.18081	141.32166	-471.09647	-0.00036025792	1961.0951	0.0	-1740.2349	1.5994549	-1.3853113e-08	210.5785140991211	6	8
22	11500	92000	500.0	-283.36667	410.2731	3.3	-1074.7	0.31333333	0.09357113	0.5	0.2	93.0	136.87708	358.0	1.0	6.3333335	1.2472191	8.0	4.0	-19.168951	47.713993	98.21434	-544.14	0.0011440763	34694.39	0.0	-28115.688	1.5997497	6.054839e-09	220.32154965400696	6	8
23	12000	96000	500.0	-13.908334	7.1040144	-4.95	-24.95	0.25666666	0.04678556	0.32	0.2	1.6666666	1.795055	5.0	0.0	6.6666665	1.3743685	8.0	4.0	-50.11386	120.65005	158.28429	-705.6411	-0.0013302229	9767.171	0.0	-8907.891	1.5988717	-1.2616317e-09	230.03166341781616	6	8
24	12500	100000	500.0	-445.3666	694.1673	-7.45	-1869.2	0.31333336	0.042687498	0.38	0.26	147.16667	232.281	623.0	0.0	6.3333335	1.2472191	8.0	4.0	-14.863334	47.564228	86.084724	-268.87103	0.00033183894	60053.047	0.0	-48934.684	1.5994724	7.684032e-09	239.72367644309998	6	8
25	13000	104000	500.0	-16.866667	9.681025	-3.7	-27.45	0.23333335	0.08219219	0.34	0.08	2.1666667	2.477678	6.0	0.0	6.3333335	0.74535596	7.0	5.0	-24.362377	76.93395	128.8564	-614.97394	-0.001877596	4116.271	0.0	-3726.2761	1.5984052	-5.265077e-09	249.31576704978943	6	8
26	13500	108000	500.0	-258.07498	512.81964	-4.95	-1403.7	0.31	0.057445627	0.4	0.22	84.5	170.76178	466.0	0.0	6.6666665	0.942809	8.0	5.0	-42.844738	142.0957	128.15677	-760.64404	-0.002041747	11903.7295	0.0	-9996.669	1.5975395	1.3748806e-08	258.5582184791565	6	8
27	14000	112000	500.0	-18.491667	12.914315	-7.2	-45.45	0.34333333	0.07249521	0.44	0.22	5.0	5.1639776	16.0	0.0	5.5	1.3844373	7.0	3.0	-28.302088	64.777084	104.03378	-582.62726	-0.0017611682	3424.209	0.0	-3031.4226	1.5976381	4.2418637e-09	268.3918499946594	6	8
28	14500	116000	500.0	-12.658334	10.127744	0.8	-28.95	0.27666667	0.12512216	0.46	0.08	1.6666666	1.1055416	3.0	0.0	6.6666665	0.942809	8.0	5.0	-8.830136	33.990017	122.425476	-204.7313	0.00012316431	796.95197	0.0	-669.47394	1.5956753	-1.4007092e-09	278.1838204860687	6	8
29	15000	120000	500.0	-54.03333	83.83499	-13.95	-241.45	0.28666666	0.04422167	0.36	0.22	15.833333	28.269045	79.0	2.0	5.6666665	1.2472191	8.0	4.0	-4.533185	33.73989	81.28101	-394.86942	-0.0020032648	2638.3354	0.0	-1490.9092	1.5982393	-8.235375e-09	287.68678283691406	6	8
30	15500	124000	500.0	-23.950003	14.303263	-0.45	-47.7	0.27666664	0.09339284	0.44	0.14	5.5	4.4253063	13.0	0.0	6.0	0.8164966	7.0	5.0	-20.897266	57.42031	91.90004	-823.79956	-0.00030714614	2245.4612	0.0	-1987.8407	1.5951861	2.4735927e-09	297.2626895904541	6	8
31	16000	128000	500.0	-105.24168	199.2818	-9.45	-550.45	0.36333334	0.10159833	0.52	0.2	34.5	68.28555	187.0	0.0	5.6666665	1.2472191	8.0	4.0	-11.383483	30.428934	101.955765	-175.49524	0.00089946884	11667.813	0.0	-8725.735	1.5994878	7.003546e-10	306.57392716407776	6	8
32	16500	132000	500.0	-158.28334	321.45227	-3.7	-876.95	0.26666668	0.07803133	0.34	0.12	50.333332	107.19246	290.0	0.0	5.8333335	1.0671873	7.0	4.0	-47.345062	84.47124	125.43365	-492.47183	-0.0026041567	19627.82	0.0	-17024.525	1.5927086	9.114544e-09	316.5031187534332	6	8
33	17000	136000	500.0	-19.158335	11.9751625	-7.2	-41.95	0.31666666	0.058214165	0.4	0.24	4.6666665	4.6067586	14.0	1.0	6.0	0.8164966	7.0	5.0	-24.481615	53.57544	127.57776	-620.0518	0.0012233183	2229.6018	0.0	-1996.3096	1.5941299	-5.2650756e-10	326.32690048217773	6	8
34	17500	140000	500.0	-20.366667	12.14553	-6.45	-43.95	0.31333333	0.09568467	0.44	0.16	5.0	3.6968455	13.0	2.0	5.6666665	1.699673	8.0	3.0	-21.669888	53.313988	94.72971	-370.0782	-0.0018282136	2065.8528	0.0	-1793.297	1.592381	-2.1358337e-10	335.8964605331421	6	8
35	18000	144000	500.0	-18.366667	9.992358	-5.95	-37.45	0.35333332	0.12472191	0.58	0.2	5.1666665	2.8528738	10.0	2.0	5.0	1.2909944	7.0	3.0	-4.887979	24.04258	80.875336	-217.01636	0.0022506316	476.927	0.0	-365.3557	1.5933084	4.003445e-09	345.3273332118988	6	8
36	18500	148000	500.0	-173.03334	359.61087	-4.2	-976.95	0.40666667	0.1068748	0.62	0.32	58.0	119.45152	325.0	1.0	5.0	0.8164966	6.0	4.0	-8.11692	28.917221	82.210785	-165.83408	0.0021932125	21701.463	0.0	-18740.154	1.5920728	-2.5083622e-09	354.90463876724243	6	8
37	19000	152000	500.0	-9.700001	6.1559596	1.3	-16.2	0.33666667	0.05088112	0.42	0.28	2.0	1.9148543	5.0	0.0	5.0	0.57735026	6.0	4.0	-9.788069	34.789623	119.80297	-637.19586	-0.0027969256	1121.3829	0.0	-987.6906	1.5926276	-3.6756198e-10	364.60114884376526	6	8
38	19500	156000	500.0	-78.28333	86.919334	-6.2	-212.45	0.3866667	0.059628475	0.5	0.3	26.166666	29.265545	71.0	0.0	6.1666665	1.0671873	8.0	5.0	-6.896201	25.41749	78.16791	-188.44359	-0.00017667066	4758.2983	0.0	-2580.1726	1.5921875	-5.7468807e-09	374.0578920841217	6	8
39	20000	160000	500.0	-76.075005	138.50795	-7.2	-385.2	0.34666666	0.059628475	0.42	0.24	24.5	46.76448	129.0	2.0	6.1666665	0.6871842	7.0	5.0	-20.159525	45.26728	79.72817	-568.16785	-0.0008995831	7234.44	0.0	-5174.293	1.5900846	-7.3115025e-09	383.577023267746	6	8
40	20500	164000	500.0	-175.74168	360.72775	-3.95	-982.2	0.3633333	0.08034647	0.48	0.24	58.0	120.78079	328.0	1.0	5.0	0.8164966	6.0	4.0	-13.978272	34.769432	79.581604	-199.64467	0.0009790013	20826.947	0.0	-17786.37	1.5906941	8.1956397e-10	393.11691212654114	6	8
41	21000	168000	500.0	-5.4499993	5.4999995	2.05	-14.45	0.43999997	0.056568537	0.5	0.36	2.6666667	1.2472192	4.0	1.0	5.0	0.8164966	6.0	4.0	-21.69064	51.744328	88.826294	-818.1631	-0.0015213067	2051.6506	0.0	-1791.077	1.593574	-3.2981238e-09	402.38702750205994	6	8
42	21500	172000	500.0	-256.07498	543.7102	-1.2	-1471.7	0.35	0.10440306	0.5	0.18	84.5	180.03032	487.0	0.0	6.0	1.2909944	8.0	4.0	-18.910065	64.75709	92.80544	-315.76102	-2.7219455e-06	23974.018	0.0	-21457.758	1.5874767	-8.096297e-10	412.1624491214752	6	8
43	22000	176000	500.0	-17.616667	15.186801	-4.7	-50.2	0.33	0.07371115	0.42	0.22	4.5	4.072264	13.0	0.0	5.3333335	1.3743685	7.0	3.0	-18.274412	51.89552	70.43223	-719.4487	-0.0009793838	2064.007	0.0	-1815.0336	1.5903126	4.798174e-09	421.9677839279175	6	8
44	22500	180000	500.0	-178.90834	375.7678	0.05	-1018.95	0.33666667	0.048189443	0.4	0.26	58.5	125.46546	339.0	0.0	5.3333335	0.74535596	6.0	4.0	-8.478943	29.547256	93.24936	-291.37604	0.00040899715	24239.04	0.0	-20643.795	1.5883121	-4.9322844e-09	431.6197831630707	6	8
45	23000	184000	500.0	-16.741667	13.188866	-2.45	-41.95	0.3633333	0.12512216	0.54	0.16	4.8333335	4.139914	11.0	0.0	5.5	1.6072751	8.0	3.0	-9.179785	39.726234	96.82293	-445.73032	0.0028156687	1338.1304	0.0	-1176.2461	1.5873579	-2.5232634e-09	440.86739587783813	6	8
46	23500	188000	500.0	-14.366668	8.317486	-2.45	-25.2	0.39333335	0.10624918	0.6	0.28	4.6666665	2.4267035	8.0	0.0	4.8333335	0.6871842	6.0	4.0	-3.693664	26.442194	77.5054	-219.99203	0.0010721883	530.3577	0.0	-419.96982	1.5899471	3.4272671e-09	450.26801896095276	6	8
47	24000	192000	500.0	-190.78333	405.50635	1.3	-1097.45	0.35	0.114746094	0.46	0.12	62.666668	133.43372	361.0	0.0	5.8333335	1.5723301	8.0	3.0	-6.75697	23.78373	62.427254	-185.70901	-0.0031830866	26591.838	0.0	-22629.873	1.5852041	-3.4471352e-09	460.17700147628784	6	8
48	24500	196000	500.0	-155.65834	317.69974	-6.95	-865.95	0.35666665	0.07608475	0.48	0.24	51.166668	105.94403	288.0	0.0	5.1666665	1.0671873	6.0	3.0	-39.061394	109.59761	97.17435	-967.319	-0.0015839388	11066.187	0.0	-9105.192	1.5868301	-4.877647e-09	469.78075218200684	6	8
49	25000	200000	500.0	-96.70001	188.60602	-1.2	-518.2	0.29999998	0.0972968	0.46	0.18	30.333334	64.71133	175.0	0.0	5.0	1.0	7.0	4.0	-19.752636	117.1364	82.14047	-1336.0079	0.0033311248	6235.614	0.0	-2547.2175	1.5861486	-1.34855505e-08	479.7069902420044	6	8
50	25500	204000	500.0	-7.9500003	10.490074	10.8	-25.45	0.48000002	0.07118052	0.62	0.42	4.5	3.5	12.0	1.0	4.0	1.1547005	5.0	2.0	-20.358515	54.426704	73.62555	-968.33795	-0.002269083	3494.214	0.0	-2610.7388	1.5930886	-4.7187005e-09	489.0488703250885	6	8
51	26000	208000	500.0	-301.36667	515.8744	-1.2	-1423.45	0.39333332	0.11756794	0.52	0.16	100.666664	173.76965	478.0	0.0	5.1666665	1.3437096	7.0	3.0	-24.549767	44.258648	60.887375	-324.5299	-0.00034197172	35621.82	0.0	-30462.89	1.5859927	-3.327926e-10	498.42121863365173	6	8
52	26500	212000	500.0	-11.658334	12.557714	3.8	-28.95	0.35666668	0.09758188	0.5	0.22	3.0	2.9439204	8.0	0.0	4.5	1.3844373	7.0	3.0	-9.776315	38.15971	97.13728	-580.8966	-0.0013033437	1098.673	0.0	-916.68286	1.587026	7.460515e-09	508.1768605709076	6	8
53	27000	216000	500.0	-12.158334	7.761305	-1.95	-24.7	0.35666668	0.14395216	0.56	0.1	3.1666667	1.771691	5.0	0.0	4.3333335	1.8856182	8.0	2.0	-1.1545485	21.869957	82.47129	-390.75287	0.0020998716	405.43765	0.0	-308.07816	1.5853437	5.8809917e-09	517.8647260665894	6	8
54	27500	220000	500.0	-12.200001	10.043654	-3.2	-33.2	0.42333332	0.08279828	0.54	0.3	4.5	2.362908	9.0	2.0	3.6666667	0.4714045	4.0	3.0	-1.515016	14.867984	65.261345	-498.3799	-0.0005750358	230.36531	0.0	-133.70888	1.5870728	-6.8048633e-10	527.4055390357971	6	8
55	28000	224000	500.0	-22.408335	14.664596	-8.7	-48.95	0.29666665	0.05705748	0.4	0.24	5.3333335	4.818944	13.0	0.0	5.5	1.5	8.0	3.0	-4.2653704	16.395842	60.79012	-240.6597	-0.0030187417	222.16321	0.0	-128.85484	1.5789671	9.725491e-09	536.7566907405853	6	8
56	28500	228000	500.0	-156.78334	327.14926	1.3	-888.2	0.3866667	0.08219219	0.54	0.3	52.166668	108.62077	295.0	0.0	4.8333335	0.6871843	6.0	4.0	-9.106532	34.165585	45.255447	-214.92496	-0.002973209	17562.094	0.0	-14788.414	1.5834364	-9.159248e-09	546.1144034862518	6	8
57	29000	232000	500.0	-6.8249993	5.1168633	1.3	-14.95	0.41333333	0.04714045	0.48	0.34	2.5	1.8929694	5.0	0.0	5.0	0.8164966	6.0	4.0	-12.844202	34.0957	63.299904	-647.1628	-0.00049518544	1138.3024	0.0	-1044.4841	1.578683	-2.796451e-09	555.6959149837494	6	8
58	29500	236000	500.0	-17.991667	15.190058	0.3	-46.95	0.38333333	0.066749945	0.5	0.3	5.6666665	4.346135	14.0	1.0	5.3333335	0.942809	7.0	4.0	-6.499692	22.3454	60.52852	-323.776	-0.0026049763	417.3164	0.0	-311.88513	1.5774927	-1.0232131e-08	565.2858288288116	6	8
59	30000	240000	500.0	-15.741666	11.554596	-0.2	-38.95	0.40333334	0.1097978	0.54	0.24	5.0	3.4156504	11.0	1.0	4.6666665	0.74535596	6.0	4.0	-3.5963554	12.017581	51.119804	-175.94798	-0.002610296	142.91266	0.0	-76.1121	1.5815302	-5.831321e-09	574.887265920639	6	8
60	30500	244000	500.0	-11.950001	7.888547	2.05	-24.2	0.35999998	0.09729679	0.48	0.2	3.1666667	2.114763	6.0	1.0	4.5	0.95742714	6.0	3.0	-5.190061	11.200615	40.155804	-169.33226	0.0016174862	116.34696	0.0	-59.143097	1.5826455	1.631677e-09	584.2489368915558	6	8
61	31000	248000	500.0	-22.283335	15.990015	7.55	-39.45	0.38666666	0.10370899	0.52	0.26	7.1666665	4.450343	14.0	0.0	3.5	0.95742714	5.0	2.0	-2.396845	8.254926	35.82521	-105.11827	-0.0019790109	131.84479	0.0	-42.47883	1.5841061	-1.7409523e-09	593.620142698288	6	8
62	31500	252000	500.0	-16.991667	14.342839	-2.95	-45.45	0.42333332	0.081989154	0.52	0.26	6.1666665	5.2095003	16.0	1.0	4.3333335	1.2472191	6.0	2.0	-1.614681	9.631105	44.354282	-146.96109	-0.0006718797	133.40175	0.0	-60.617874	1.581374	-2.5729339e-09	603.385231256485	6	8
63	32000	256000	500.0	-41.65833	56.384914	7.55	-130.45	0.43666664	0.10979779	0.52	0.2	15.0	19.983326	47.0	0.0	5.3333335	0.47140452	6.0	5.0	-4.7510653	12.412978	42.740864	-138.33972	-0.0021182548	1725.9552	0.0	-871.387	1.5775824	-1.5571714e-09	613.094640493393	6	8
64	32500	260000	500.0	-319.69998	461.25592	-3.45	-1181.2	0.42	0.09092121	0.48	0.22	107.333336	152.75761	391.0	2.0	4.3333335	1.4907119	7.0	2.0	-19.67078	39.596764	61.345123	-205.60245	0.007547935	42358.41	0.0	-35093.246	1.5762945	6.593764e-09	622.7739691734314	6	8
65	33000	264000	500.0	-21.908335	10.02748	-12.7	-39.7	0.37666667	0.029249879	0.42	0.34	6.8333335	3.1313822	12.0	3.0	4.5	0.5	5.0	4.0	-21.230776	58.98255	112.00911	-607.26355	-0.00041413307	2653.2976	0.0	-2314.1072	1.574686	6.2187513e-09	632.2386100292206	6	8
66	33500	268000	500.0	-237.11665	430.68973	-1.2	-1185.45	0.4966667	0.10671874	0.62	0.32	81.333336	143.30232	397.0	1.0	5.0	1.6329932	8.0	3.0	-16.05796	47.9501	88.54212	-268.08267	0.0027226459	28360.81	0.0	-23598.514	1.5760511	1.1647744e-09	641.7751090526581	6	8
67	34000	272000	500.0	-213.86665	434.12357	3.8	-1183.45	0.35666668	0.06674995	0.46	0.28	70.5	144.38692	393.0	0.0	4.3333335	1.2472191	6.0	2.0	-43.75239	123.47627	104.07667	-1118.5662	-0.00027543804	17857.316	0.0	-16119.198	1.5696827	1.2025237e-08	651.4295742511749	6	8
68	34500	276000	500.0	-205.95	432.68784	-7.45	-1173.45	0.36	0.09865766	0.5	0.2	68.0	145.36621	393.0	0.0	4.3333335	1.1055416	6.0	3.0	-39.59614	126.487	111.15748	-1211.028	0.0024162133	14540.719	0.0	-11846.7705	1.5749899	-8.9406943e-10	661.3007016181946	6	8
69	35000	280000	500.0	-180.7	380.83716	3.8	-1031.95	0.46	0.08793937	0.64	0.36	61.666668	126.77759	345.0	0.0	4.6666665	1.4907119	6.0	2.0	-31.478731	110.190575	102.70666	-1134.9896	0.0054917536	10718.228	0.0	-8335.417	1.5782166	7.219613e-09	670.8571412563324	6	8
70	35500	284000	500.0	-103.40833	199.66673	3.3	-548.45	0.4566667	0.06574361	0.54	0.36	35.833332	65.96064	183.0	1.0	4.1666665	1.0671873	5.0	2.0	-20.062887	69.30266	85.58347	-957.7164	0.0021339357	12894.524	0.0	-9045.606	1.576398	-7.885197e-09	680.313713312149	6	8
71	36000	288000	500.0	-202.575	424.7144	-7.7	-1152.2	0.39000002	0.07895146	0.54	0.3	66.5	141.10251	382.0	2.0	5.0	0.8164966	6.0	4.0	-34.28012	70.68971	118.55855	-574.0283	0.0054753325	27527.252	0.0	-22692.914	1.5649306	-6.916622e-09	689.5884935855865	6	8
72	36500	292000	500.0	-17.783335	16.247862	2.55	-39.2	0.38666666	0.057348832	0.46	0.3	5.6666665	4.887626	13.0	0.0	4.8333335	1.0671873	7.0	4.0	-11.300027	38.63612	78.33037	-428.06418	-0.0050416887	1192.99	0.0	-964.43463	1.5645803	-5.918244e-09	699.4693357944489	6	8
73	37000	296000	500.0	-66.40833	63.547455	-13.95	-201.45	0.38333333	0.04384315	0.44	0.34	21.5	22.15664	69.0	3.0	5.1666665	0.89752746	6.0	4.0	-11.1454115	34.285618	76.77464	-216.84647	-0.0003725613	3287.294	0.0	-2066.1995	1.5665075	-1.0964771e-08	709.2025384902954	6	8
74	37500	300000	500.0	-8.991668	7.418188	2.55	-18.95	0.38333333	0.089006856	0.52	0.24	2.6666667	1.3743685	4.0	0.0	5.6666665	1.1055416	7.0	4.0	-14.20265	31.40436	90.7936	-268.5261	-0.0044385656	799.1702	0.0	-674.3951	1.5721763	-4.1872266e-09	718.9030168056488	6	8
75	38000	304000	500.0	-392.8666	542.3419	-2.95	-1232.95	0.4333333	0.029814238	0.48	0.4	132.0	180.90236	412.0	1.0	5.0	1.5275252	7.0	3.0	-14.838243	49.15558	88.426704	-238.31828	0.00607801	50904.52	0.0	-43114.69	1.5756909	-6.8123143e-09	728.1468589305878	6	8
76	38500	308000	500.0	-27.78333	40.990765	-3.2	-118.95	0.42666665	0.08299934	0.54	0.32	10.0	13.089436	39.0	1.0	4.0	2.236068	8.0	1.0	-21.13256	86.936745	104.56046	-1286.0234	-0.003358528	6813.985	0.0	-3869.9844	1.5739661	2.173086e-09	737.364871263504	6	8
77	39000	312000	500.0	-126.86668	273.41824	6.3	-737.95	0.47333333	0.05849976	0.58	0.4	44.0	90.816666	247.0	0.0	3.6666667	1.1055416	5.0	2.0	-25.83175	60.963284	119.19152	-502.08368	-0.004287409	13523.91	0.0	-10923.06	1.5814496	2.5232634e-09	747.1417672634125	6	8
78	39500	316000	500.0	-6.491667	11.535648	6.3	-29.95	0.46333337	0.05587685	0.54	0.38	3.5	3.2532034	10.0	0.0	3.3333333	0.94280905	5.0	2.0	-15.8968725	26.08153	72.920334	-475.17062	-0.0043555186	668.5078	0.0	-496.2184	1.5777836	4.708767e-09	756.7735998630524	6	8
79	40000	320000	500.0	-381.1166	831.18915	-6.2	-2239.7	0.37666667	0.04818943	0.44	0.3	53.0	113.16065	306.0	0.0	4.3333335	1.3743685	6.0	2.0	-41.15298	168.26266	87.639885	-1314.6338	-0.004450818	61771.64	0.0	-50670.426	1.576265	-1.2104709e-08	766.5519680976868	6	8
80	40500	324000	500.0	-16.158335	11.938573	3.3	-35.7	0.43999997	0.06733003	0.5	0.32	6.1666665	4.2589774	14.0	1.0	2.3333333	0.94280905	4.0	1.0	-20.747654	55.276627	152.36613	-991.71094	0.0012239466	3243.9658	0.0	-3018.5066	1.5845612	4.599492e-09	776.1174879074097	6	8
81	41000	328000	500.0	-13.700001	14.071987	11.3	-32.45	0.46	0.106458135	0.6	0.32	5.8333335	5.1774077	15.0	0.0	2.8333333	1.5723302	5.0	0.0	-5.997474	18.769276	93.77068	-450.2576	0.0012135208	375.0712	0.0	-215.5129	1.582365	6.7924457e-09	785.5664291381836	6	8
82	41500	332000	500.0	-5.908333	9.752581	11.3	-15.45	0.49666667	0.050881125	0.58	0.44	4.0	2.5819888	7.0	0.0	2.5	0.7637626	4.0	2.0	-0.92471	12.443126	68.856064	-130.38725	0.00041347742	165.63167	0.0	-72.69848	1.5815407	-3.3279257e-10	795.270804643631	6	8
