Episode	EpLen	EpRet	CaptureRate	Collisions	CollisionsWithObstacles	QLoss	PLoss	HaveLoss	Time(s)
95	500	-20.749999999999957	0.26	0	8	nan	nan	False	4.499
96	500	-13.750000000000123	0.18	0	8	nan	nan	False	4.734
97	500	-11.250000000000151	0.22	0	7	nan	nan	False	4.953
98	500	-22.49999999999996	0.28	0	6	nan	nan	False	4.689
99	500	-12.250000000000114	0.3	0	6	nan	nan	False	4.551
100	500	1.2499999999998326	0.42	0	5	nan	nan	False	4.506
101	500	-5.250000000000059	0.46	0	5	nan	nan	False	4.29
102	500	-13.000000000000014	0.24	0	8	nan	nan	False	4.474
103	500	-8.000000000000107	0.32	0	6	nan	nan	False	4.41
104	500	-13.000000000000156	0.24	0	8	nan	nan	False	4.492
105	500	-25.499999999999822	0.28	0	6	nan	nan	False	4.511
106	500	-8.750000000000094	0.26	0	6	nan	nan	False	4.522
107	500	-17.500000000000036	0.36	0	6	nan	nan	False	4.429
108	500	-14.250000000000068	0.22	0	6	nan	nan	False	4.619
109	500	-496.4999999999984	0.28	1	6	nan	nan	False	4.529
110	500	-14.000000000000089	0.32	0	6	nan	nan	False	4.41
111	500	-5.0	0.32	0	7	nan	nan	False	4.421
112	500	-19.499999999999915	0.28	0	7	nan	nan	False	4.59
113	500	-14.750000000000002	0.26	0	7	nan	nan	False	4.508
114	500	-2.7500000000001403	0.5	0	6	nan	nan	False	4.143
115	500	6.2500000000000355	0.5	0	6	nan	nan	False	4.37
116	500	-6.250000000000149	0.3	0	8	nan	nan	False	4.481
117	500	-5.000000000000101	0.32	0	6	nan	nan	False	4.34
118	500	-29.24999999999988	0.22	0	6	nan	nan	False	4.614
119	500	-15.749999999999913	0.34	0	5	nan	nan	False	4.477
120	500	-11.25000000000005	0.22	0	8	nan	nan	False	4.576
121	500	-37.24999999999963	0.38	0	5	nan	nan	False	4.379
122	500	-792.5000000000028	0.44	1	7	nan	nan	False	4.345
123	500	-10.000000000000169	0.24	0	7	nan	nan	False	4.586
124	500	-9.500000000000087	0.44	0	5	nan	nan	False	4.185
125	500	-11.000000000000103	0.32	0	7	nan	nan	False	4.439
126	500	-45.74999999999933	0.34	0	5	nan	nan	False	4.493
127	500	-34.249999999999844	0.38	0	8	nan	nan	False	4.358
128	500	-19.25000000000012	0.14	0	7	nan	nan	False	4.598
129	500	-7.500000000000128	0.28	0	7	nan	nan	False	4.539
130	500	-11.75000000000012	0.26	0	6	nan	nan	False	4.552
131	500	-1369.0000000000114	0.24	1	7	nan	nan	False	4.501
132	500	-10.000000000000178	0.24	0	6	nan	nan	False	4.759
133	500	-3.500000000000128	0.44	0	5	nan	nan	False	4.27
134	500	-30.499999999999865	0.2	0	6	nan	nan	False	4.606
135	500	-9.250000000000195	0.3	0	6	nan	nan	False	4.72
136	500	-26.249999999999808	0.22	0	7	nan	nan	False	4.606
137	500	-5.999999999999922	0.4	0	6	nan	nan	False	4.323
138	500	-21.250000000000114	0.3	0	6	nan	nan	False	4.533
139	500	-11.250000000000181	0.22	0	8	nan	nan	False	4.514
140	500	-27.749999999999936	0.1	0	8	nan	nan	False	4.67
141	500	-17.500000000000156	0.12	0	8	nan	nan	False	4.697
142	500	-1.250000000000113	0.38	0	7	nan	nan	False	4.306
143	500	-20.249999999999794	0.22	0	7	nan	nan	False	4.593
144	500	-14.749999999999993	0.26	0	7	nan	nan	False	4.473
145	500	-31.499999999999744	0.28	0	5	nan	nan	False	4.519
146	500	1.2499999999999698	0.42	0	5	nan	nan	False	4.301
147	500	-14.750000000000057	0.26	0	8	nan	nan	False	4.509
148	500	-19.25000000000012	0.14	0	8	nan	nan	False	4.657
149	500	-13.000000000000151	0.24	0	6	nan	nan	False	4.545
150	500	-2.2499999999999343	0.46	0	5	nan	nan	False	4.339
151	500	-25.99999999999958	0.32	0	5	nan	nan	False	4.636
152	500	-1467.750000000013	0.34	1	6	nan	nan	False	4.451
153	500	-3.0000000000000755	0.4	0	8	nan	nan	False	4.271
154	500	-5.000000000000049	0.32	0	6	nan	nan	False	4.516
155	500	-21.999999999999538	0.48	0	6	nan	nan	False	4.375
156	500	-23.00000000000003	0.32	0	6	nan	nan	False	4.472
157	500	-10.000000000000163	0.24	0	7	nan	nan	False	4.489
158	500	-12.25000000000002	0.3	0	6	nan	nan	False	4.617
159	500	-11.250000000000252	0.46	0	5	nan	nan	False	4.625
160	500	-382.9999999999996	0.32	1	6	nan	nan	False	4.771
161	500	-5.250000000000059	0.46	0	7	nan	nan	False	5.141
162	500	-1.2500000000000773	0.38	0	6	nan	nan	False	4.531
163	500	-15.999999999999979	0.24	0	7	nan	nan	False	4.796
164	500	-8.750000000000089	0.26	0	7	nan	nan	False	4.483
165	500	-16.00000000000011	0.24	0	7	nan	nan	False	4.557
166	500	-15.50000000000006	0.2	0	8	nan	nan	False	4.622
167	500	-16.250000000000117	0.14	0	7	nan	nan	False	4.673
168	500	-23.249999999999858	0.22	0	7	nan	nan	False	4.59
169	500	-14.00000000000008	0.3	0	5	nan	nan	False	4.544
170	500	-1467.250000000013	0.3	1	7	nan	nan	False	4.485
171	500	-26.499999999999854	0.36	0	6	nan	nan	False	4.396
172	500	-17.750000000000057	0.26	0	8	nan	nan	False	4.54
173	500	-10.000000000000188	0.24	0	8	nan	nan	False	4.496
174	500	-34.24999999999986	0.38	0	5	nan	nan	False	4.672
175	500	-14.999999999999602	0.4	0	4	nan	nan	False	4.411
176	500	-9.999999999999659	0.48	0	8	nan	nan	False	4.271
177	500	-109.00000000000023	0.24	1	8	nan	nan	False	4.778
178	500	-15.999999999999932	0.48	0	4	nan	nan	False	4.228
179	500	-19.4999999999997	0.28	0	8	nan	nan	False	4.414
180	500	0.7499999999997651	0.46	0	4	nan	nan	False	4.414
181	500	-63.999999999999474	0.48	0	3	nan	nan	False	4.317
182	500	-28.999999999999677	0.32	0	6	nan	nan	False	4.513
183	500	-24.49999999999981	0.2	0	6	nan	nan	False	4.565
184	500	-11.250000000000151	0.22	0	7	nan	nan	False	4.907
185	500	-1399.0000000000118	0.24	1	7	nan	nan	False	4.525
186	500	-18.500000000000004	0.44	0	6	nan	nan	False	4.241
187	500	-15.250000000000007	0.3	0	6	nan	nan	False	4.51
188	500	-16.000000000000057	0.24	0	6	nan	nan	False	4.586
189	500	-43.000000000000426	0.22	0	5	nan	nan	False	4.6
190	500	-25.749999999999872	0.18	0	7	nan	nan	False	4.869
191	500	-11.250000000000028	0.22	0	7	nan	nan	False	4.52
192	500	-16.499999999999996	0.28	0	6	nan	nan	False	4.534
193	500	-425.2499999999987	0.22	1	8	nan	nan	False	4.573
194	500	-14.500000000000057	0.36	0	4	nan	nan	False	4.424
195	500	-1.750000000000223	0.42	0	7	nan	nan	False	4.232
196	500	-12.749999999999844	0.34	0	6	nan	nan	False	4.468
197	500	-11.250000000000135	0.22	0	7	nan	nan	False	4.55
198	500	-3.750000000000016	0.34	0	6	nan	nan	False	4.465
199	500	-23.7500000000002	0.02	0	8	nan	nan	False	4.814
200	500	-7.999999999999959	0.32	0	7	nan	nan	False	4.717
201	500	-21.99999999999964	0.24	0	7	nan	nan	False	4.604
202	500	-9.250000000000124	0.3	0	7	nan	nan	False	4.461
203	500	-6.7500000000001075	0.34	0	7	nan	nan	False	4.449
204	500	-14.74999999999982	0.26	0	7	nan	nan	False	4.467
205	500	-17.25000000000019	0.22	0	6	nan	nan	False	4.82
206	500	-12.500000000000146	0.2	0	8	nan	nan	False	4.639
207	500	-13.000000000000103	0.24	0	8	nan	nan	False	4.953
208	500	-11.250000000000181	0.22	0	6	nan	nan	False	4.548
209	500	-28.749999999999837	0.18	0	7	nan	nan	False	4.562
210	500	-22.000000000000103	0.24	0	6	nan	nan	False	4.516
211	500	-11.750000000000167	0.26	0	7	nan	nan	False	4.428
212	500	-36.4999999999998	0.2	0	7	nan	nan	False	4.62
213	500	3.7499999999998836	0.46	0	5	nan	nan	False	4.399
214	500	-10.250000000000123	0.38	0	5	nan	nan	False	4.437
215	500	-1328.000000000011	0.32	1	6	nan	nan	False	4.439
216	500	-13.499999999999906	0.28	0	7	nan	nan	False	4.57
217	500	-10.000000000000131	0.24	0	7	nan	nan	False	5.1
218	500	-15.749999999999927	0.34	0	4	nan	nan	False	4.411
219	500	-22.000000000000036	0.24	0	6	nan	nan	False	4.535
220	500	-16.250000000000185	0.14	0	8	nan	nan	False	4.627
221	500	-10.500000000000163	0.28	0	6	nan	nan	False	4.475
222	500	-17.49999999999998	0.36	0	7	nan	nan	False	4.76
223	500	-2.5000000000001164	0.36	0	7	nan	nan	False	4.395
224	500	-8.750000000000199	0.26	0	7	nan	nan	False	4.467
225	500	-9.749999999999934	0.34	0	7	nan	nan	False	4.345
226	500	-15.249999999999842	0.3	0	7	nan	nan	False	4.487
227	500	-5.000000000000068	0.32	0	7	nan	nan	False	4.392
228	500	-16.750000000000046	0.42	0	5	nan	nan	False	4.372
229	500	-13.250000000000211	0.38	0	6	nan	nan	False	4.403
230	500	-1.25000000000008	0.38	0	7	nan	nan	False	4.395
231	500	-20.00000000000002	0.32	0	6	nan	nan	False	4.391
232	500	-18.750000000000156	0.1	0	7	nan	nan	False	4.795
233	500	-18.999999999999993	0.24	0	7	nan	nan	False	4.472
234	500	-335.24999999999915	0.46	1	6	nan	nan	False	4.193
235	500	-25.250000000000064	0.14	0	6	nan	nan	False	4.604
236	500	-1013.5000000000056	0.12	1	8	nan	nan	False	4.611
237	500	-20.000000000000203	0.08	0	7	nan	nan	False	4.776
238	500	-34.74999999999987	0.18	0	7	nan	nan	False	4.638
239	500	-1075.0000000000068	0.24	1	8	nan	nan	False	4.465
240	500	-10.000000000000043	0.24	0	7	nan	nan	False	4.511
241	500	-14.25000000000011	0.22	0	7	nan	nan	False	4.584
242	500	-22.000000000000096	0.24	0	6	nan	nan	False	4.555
243	500	-10.250000000000068	0.38	0	6	nan	nan	False	4.294
244	500	-548.499999999999	0.36	2	7	nan	nan	False	4.41
245	500	-5.000000000000148	0.32	0	7	nan	nan	False	4.5
246	500	-40.4999999999995	0.28	0	6	nan	nan	False	4.499
247	500	-23.749999999999922	0.26	0	8	nan	nan	False	4.465
248	500	-7.250000000000059	0.38	0	6	nan	nan	False	4.34
249	500	-15.249999999999899	0.3	0	6	nan	nan	False	4.474
250	500	-13.75000000000016	0.18	0	6	nan	nan	False	4.616
251	500	-31.99999999999997	0.32	0	7	nan	nan	False	4.391
252	500	-17.750000000000064	0.26	0	6	nan	nan	False	4.559
253	500	-1027.7500000000061	0.18	1	8	nan	nan	False	4.646
254	500	-27.25000000000002	0.3	0	7	nan	nan	False	4.446
255	500	-23.50000000000004	0.12	0	7	nan	nan	False	4.649
256	500	-24.25000000000002	0.3	0	6	nan	nan	False	4.527
257	500	-21.000000000000167	0.16	0	8	nan	nan	False	4.584
258	500	-3.5000000000001017	0.44	0	6	nan	nan	False	4.323
259	500	-6.000000000000059	0.4	0	5	nan	nan	False	4.497
260	500	-12.500000000000107	0.2	0	8	nan	nan	False	4.763
261	500	-11.250000000000169	0.22	0	7	nan	nan	False	4.552
262	500	-21.500000000000107	0.2	0	6	nan	nan	False	4.547
263	500	-63.24999999999999	0.3	1	7	nan	nan	False	4.447
264	500	-30.499999999999797	0.44	0	5	nan	nan	False	4.323
265	500	-7.749999999999929	0.42	0	7	nan	nan	False	4.715
266	500	-6.250000000000092	0.3	0	8	nan	nan	False	4.405
267	500	-21.750000000000103	0.34	0	5	nan	nan	False	4.371
268	500	-712.7500000000011	0.42	1	5	nan	nan	False	4.474
269	500	-7.25000000000007	0.38	0	6	nan	nan	False	4.484
270	500	-16.00000000000012	0.24	0	6	nan	nan	False	4.697
271	500	-9.250000000000128	0.3	0	6	nan	nan	False	4.488
272	500	-1.2499999999999618	0.38	0	6	nan	nan	False	4.374
273	500	-11.000000000000131	0.32	0	5	nan	nan	False	4.496
274	500	-7.500000000000165	0.28	0	8	nan	nan	False	4.418
275	500	-1303.5000000000105	0.28	1	5	nan	nan	False	4.804
276	500	2.4999999999999227	0.44	0	6	nan	nan	False	4.231
277	500	-7.000000000000015	0.48	0	3	nan	nan	False	4.304
278	500	-1286.2500000000105	0.22	1	7	nan	nan	False	4.5
279	500	-15.249999999999957	0.3	0	6	nan	nan	False	4.413
280	500	-1459.2500000000127	0.14	1	8	nan	nan	False	4.636
281	500	-18.2500000000001	0.3	0	6	nan	nan	False	4.514
282	500	-16.750000000000117	0.18	0	7	nan	nan	False	4.533
283	500	-11.250000000000199	0.22	0	7	nan	nan	False	4.917
284	500	-24.249999999999773	0.3	0	7	nan	nan	False	4.747
285	500	-11.499999999999948	0.36	0	7	nan	nan	False	4.43
286	500	-12.250000000000075	0.54	0	3	nan	nan	False	4.591
287	500	-6.750000000000122	0.34	0	5	nan	nan	False	4.498
288	500	-10.000000000000153	0.24	0	4	nan	nan	False	4.72
289	500	-20.00000000000002	0.32	0	6	nan	nan	False	4.483
290	500	-15.250000000000117	0.3	0	7	nan	nan	False	4.436
291	500	-5.000000000000144	0.32	0	6	nan	nan	False	4.555
292	500	-11.750000000000018	0.26	0	8	nan	nan	False	4.519
293	500	-10.000000000000137	0.24	0	7	nan	nan	False	4.642
294	500	-3.750000000000016	0.34	0	8	nan	nan	False	4.365
295	500	-873.7500000000039	0.34	1	6	nan	nan	False	4.531
296	500	-11.250000000000192	0.22	0	7	nan	nan	False	4.541
297	500	-9.25000000000011	0.3	0	8	nan	nan	False	4.433
298	500	-899.5000000000044	0.12	1	7	nan	nan	False	4.792
299	500	-11.999999999999979	0.4	0	6	nan	nan	False	4.718
300	500	-221.49999999999974	0.36	1	8	nan	nan	False	4.277
301	500	-15.000000000000103	0.16	0	6	nan	nan	False	4.625
302	500	1.9539925233402755e-14	0.4	0	6	nan	nan	False	4.361
303	500	-9.750000000000119	0.34	0	3	nan	nan	False	4.464
304	500	-18.249999999999723	0.3	0	8	nan	nan	False	4.447
305	500	-20.250000000000213	0.22	0	7	nan	nan	False	4.682
306	500	-12.250000000000147	0.28	0	6	nan	nan	False	4.459
307	500	-36.49999999999997	0.44	0	3	nan	nan	False	4.235
308	500	-20.250000000000085	0.22	0	6	nan	nan	False	4.635
309	500	-18.750000000000163	0.1	0	8	nan	nan	False	4.66
310	500	-12.250000000000174	0.3	0	6	nan	nan	False	4.5
311	500	-20.25000000000012	0.22	0	7	nan	nan	False	4.517
312	500	-30.499999999999623	0.44	0	6	nan	nan	False	4.19
313	500	-12.25000000000007	0.3	0	6	nan	nan	False	4.453
314	500	-2108.0000000000136	0.32	2	6	nan	nan	False	4.487
315	500	-10.000000000000165	0.24	0	8	nan	nan	False	5.074
316	500	-817.2500000000031	0.38	1	8	nan	nan	False	4.202
317	500	3.7499999999999445	0.46	0	7	nan	nan	False	4.117
318	500	-14.499999999999998	0.36	0	8	nan	nan	False	4.357
319	500	-17.500000000000156	0.12	0	7	nan	nan	False	4.815
320	500	-7.500000000000188	0.28	0	6	nan	nan	False	4.876
321	500	-11.25000000000017	0.22	0	7	nan	nan	False	4.57
322	500	-24.500000000000043	0.44	0	5	nan	nan	False	4.363
323	500	-5.499999999999988	0.36	0	6	nan	nan	False	4.335
324	500	-6.250000000000099	0.3	0	7	nan	nan	False	4.415
325	500	-21.99999999999995	0.24	0	7	nan	nan	False	4.513
326	500	-12.000000000000002	0.4	0	5	nan	nan	False	4.409
327	500	-1319.0000000000107	0.32	1	7	nan	nan	False	4.516
328	500	-17.50000000000017	0.12	0	8	nan	nan	False	4.706
329	500	-2328.750000000013	0.34	1	7	nan	nan	False	4.7
330	500	2.000000000000075	0.48	0	6	nan	nan	False	4.208
331	500	-8.750000000000119	0.26	0	7	nan	nan	False	4.492
332	500	-15.500000000000107	0.2	0	7	nan	nan	False	4.789
333	500	-29.750000000000007	0.26	0	7	nan	nan	False	4.546
334	500	-1327.7500000000107	0.18	1	7	nan	nan	False	4.72
335	500	-1.2500000000000986	0.38	0	7	nan	nan	False	4.352
336	500	-14.000000000000028	0.32	0	8	nan	nan	False	4.543
337	500	-35.99999999999979	0.4	0	4	nan	nan	False	4.363
338	500	3.2500000000000475	0.5	0	6	nan	nan	False	4.232
339	500	-11.500000000000174	0.36	0	7	nan	nan	False	4.254
340	500	-7.500000000000039	0.28	0	7	nan	nan	False	4.473
341	500	-11.750000000000238	0.26	0	7	nan	nan	False	4.507
342	500	-1004.250000000006	0.22	1	6	nan	nan	False	4.509
343	500	-6.250000000000151	0.3	0	6	nan	nan	False	4.458
344	500	-738.2500000000018	0.3	1	7	nan	nan	False	4.42
345	500	-17.500000000000167	0.12	0	8	nan	nan	False	4.624
346	500	-15.499999999999854	0.44	0	7	nan	nan	False	4.246
347	500	-37.4999999999999	0.28	0	6	nan	nan	False	4.772
348	500	-30.999999999999844	0.24	0	7	nan	nan	False	4.484
349	500	-16.500000000000092	0.28	0	5	nan	nan	False	4.415
350	500	-32.00000000000002	0.32	0	6	nan	nan	False	4.431
351	500	-12.000000000000082	0.4	0	5	nan	nan	False	4.437
352	500	-15.000000000000151	0.16	0	8	nan	nan	False	4.562
353	500	-1148.2500000000077	0.22	1	7	nan	nan	False	4.585
354	500	-19.000000000000124	0.24	0	6	nan	nan	False	4.581
355	500	-14.750000000000096	0.26	0	5	nan	nan	False	4.456
356	500	-13.74999999999995	0.42	0	7	nan	nan	False	4.276
357	500	-9.750000000000185	0.34	0	7	nan	nan	False	4.404
358	500	-7.249999999999912	0.38	0	6	nan	nan	False	4.285
359	500	-16.500000000000185	0.28	0	6	nan	nan	False	4.478
360	500	-13.750000000000123	0.18	0	6	nan	nan	False	4.658
361	500	-36.749999999999766	0.34	0	5	nan	nan	False	4.461
362	500	-9.00000000000016	0.4	0	5	nan	nan	False	4.427
363	500	-2.5000000000001026	0.36	0	6	nan	nan	False	4.373
364	500	-36.99999999999967	0.24	0	7	nan	nan	False	4.503
365	500	-7.2500000000001705	0.38	0	6	nan	nan	False	4.373
366	500	-10.250000000000162	0.38	0	4	nan	nan	False	4.401
367	500	-14.250000000000224	0.22	0	7	nan	nan	False	4.478
368	500	-6.25000000000007	0.3	0	5	nan	nan	False	4.522
369	500	-49.74999999999958	0.18	0	6	nan	nan	False	4.593
370	500	-144.00000000000014	0.4	1	6	nan	nan	False	4.323
371	500	-1392.5000000000118	0.2	1	7	nan	nan	False	4.833
372	500	-6.50000000000007	0.44	0	7	nan	nan	False	4.231
373	500	-10.500000000000112	0.28	0	7	nan	nan	False	4.412
374	500	-23.000000000000146	0.08	0	7	nan	nan	False	4.698
375	500	-20.74999999999999	0.26	0	7	nan	nan	False	4.55
376	500	-24.999999999999893	0.48	0	6	nan	nan	False	4.348
377	500	-13.249999999999782	0.38	0	4	nan	nan	False	4.509
378	500	-6.000000000000188	0.4	0	6	nan	nan	False	4.378
379	500	-3.9999999999999467	0.48	0	6	nan	nan	False	4.319
380	500	-2224.5000000000155	0.28	2	7	nan	nan	False	4.454
381	500	-10.000000000000124	0.24	0	7	nan	nan	False	4.531
382	500	-20.49999999999997	0.36	0	4	nan	nan	False	4.389
383	500	-4.0000000000001155	0.48	0	5	nan	nan	False	4.149
384	500	-82.75000000000011	0.18	1	8	nan	nan	False	4.591
385	500	-368.24999999999926	0.22	1	6	nan	nan	False	4.526
386	500	-25.999999999999993	0.32	0	5	nan	nan	False	4.388
387	500	-10.50000000000011	0.28	0	5	nan	nan	False	5.001
388	500	-18.249999999999936	0.3	0	5	nan	nan	False	4.346
389	500	1.9999999999998468	0.48	0	3	nan	nan	False	4.254
390	500	-11.750000000000135	0.26	0	6	nan	nan	False	4.462
391	500	-10.74999999999983	0.42	0	7	nan	nan	False	4.423
392	500	-662.2500000000006	0.22	1	8	nan	nan	False	4.516
393	500	-24.499999999999833	0.2	0	7	nan	nan	False	4.585
394	500	8.881784197001252e-15	0.4	0	6	nan	nan	False	4.293
395	500	-709.0000000000018	0.48	1	7	nan	nan	False	4.197
396	500	-24.99999999999983	0.24	0	6	nan	nan	False	4.503
397	500	-8.000000000000163	0.32	0	7	nan	nan	False	4.391
398	500	-10.000000000000174	0.24	0	7	nan	nan	False	4.64
399	500	-29.249999999999744	0.46	0	7	nan	nan	False	4.192
400	500	-14.250000000000174	0.22	0	7	nan	nan	False	4.552
401	500	-18.250000000000007	0.3	0	6	nan	nan	False	4.493
402	500	-13.750000000000217	0.18	0	7	nan	nan	False	4.605
403	500	-681.0000000000013	0.4	1	7	nan	nan	False	4.39
404	500	-6.750000000000151	0.34	0	7	nan	nan	False	4.435
405	500	-95.50000000000004	0.36	1	8	nan	nan	False	4.348
406	500	2.4999999999998237	0.44	0	6	nan	nan	False	4.229
407	500	-6.000000000000215	0.4	0	4	nan	nan	False	4.386
408	500	-23.000000000000057	0.32	0	7	nan	nan	False	4.51
409	500	-21.250000000000163	0.06	0	8	nan	nan	False	4.814
410	500	-5.250000000000077	0.46	0	5	nan	nan	False	4.371
411	500	-10.250000000000089	0.38	0	6	nan	nan	False	4.45
412	500	-8.750000000000025	0.26	0	8	nan	nan	False	4.401
413	500	-19.000000000000142	0.24	0	8	nan	nan	False	4.461
414	500	-44.749999999999524	0.26	0	7	nan	nan	False	4.533
415	500	-5.500000000000208	0.36	0	5	nan	nan	False	4.392
416	500	-24.00000000000005	0.16	0	6	nan	nan	False	4.664
417	500	-30.49999999999975	0.44	0	6	nan	nan	False	4.267
418	500	-1.7500000000001594	0.42	0	6	nan	nan	False	4.4
