Episode	EpLen	EpRet	CaptureRate	Collisions	CollisionsWithObstacles	QLoss	PLoss	HaveLoss	Time(s)
121	500	-18.250000000000036	0.3	0	6	nan	nan	False	3.358
122	500	-8.000000000000222	0.32	0	6	nan	nan	False	3.308
123	500	-31.999999999999783	0.32	0	7	nan	nan	False	3.252
124	500	-1048.250000000006	0.38	1	5	nan	nan	False	3.311
125	500	-12.250000000000101	0.3	0	6	nan	nan	False	3.335
126	500	-9.749999999999986	0.34	0	6	nan	nan	False	3.297
127	500	-1.7763568394002505e-14	0.4	0	6	nan	nan	False	3.243
128	500	-11.000000000000153	0.32	0	7	nan	nan	False	3.358
129	500	-6.250000000000091	0.3	0	7	nan	nan	False	3.269
130	500	-25.49999999999998	0.28	0	5	nan	nan	False	3.29
131	500	-3.750000000000023	0.34	0	6	nan	nan	False	3.338
132	500	-24.49999999999971	0.2	0	6	nan	nan	False	3.482
133	500	-234.9999999999997	0.48	1	7	nan	nan	False	3.113
134	500	-2.5000000000000684	0.36	0	7	nan	nan	False	3.289
135	500	-36.24999999999976	0.3	0	5	nan	nan	False	3.299
136	500	-10.000000000000176	0.24	0	7	nan	nan	False	3.294
137	500	-15.000000000000071	0.4	0	4	nan	nan	False	3.259
138	500	-16.499999999999947	0.28	0	5	nan	nan	False	3.353
139	500	-4.250000000000128	0.38	0	6	nan	nan	False	3.118
140	500	-12.750000000000165	0.34	1	7	nan	nan	False	3.344
141	500	-23.499999999999734	0.36	0	8	nan	nan	False	3.194
142	500	-20.74999999999976	0.26	0	7	nan	nan	False	3.356
143	500	-15.249999999999645	0.3	0	6	nan	nan	False	3.304
144	500	-3.000000000000071	0.4	0	5	nan	nan	False	3.248
145	500	-11.750000000000131	0.26	0	6	nan	nan	False	3.325
146	500	-4.00000000000021	0.48	0	4	nan	nan	False	3.18
147	500	-392.7499999999991	0.5	1	5	nan	nan	False	3.112
148	500	-21.500000000000167	0.2	0	7	nan	nan	False	3.42
149	500	-10.50000000000011	0.28	0	6	nan	nan	False	3.371
150	500	-9.250000000000004	0.3	0	7	nan	nan	False	3.214
151	500	-3.7500000000000884	0.34	0	7	nan	nan	False	3.216
152	500	-22.75000000000007	0.18	0	4	nan	nan	False	3.396
153	500	-25.999999999999993	0.32	0	4	nan	nan	False	3.302
154	500	-13.499999999999876	0.28	0	5	nan	nan	False	3.371
155	500	-28.249999999999837	0.38	0	6	nan	nan	False	3.312
156	500	-66.75000000000014	0.34	0	5	nan	nan	False	3.307
157	500	-5.000000000000075	0.32	0	7	nan	nan	False	3.306
158	500	-8.750000000000131	0.26	0	6	nan	nan	False	3.401
159	500	-17.500000000000185	0.12	0	8	nan	nan	False	3.467
160	500	-6.250000000000148	0.3	0	5	nan	nan	False	3.338
161	500	-141.00000000000017	0.4	1	6	nan	nan	False	3.25
162	500	-32.99999999999976	0.16	0	7	nan	nan	False	3.471
163	500	-58.24999999999973	0.38	0	2	nan	nan	False	3.207
164	500	-3.0000000000000715	0.4	0	4	nan	nan	False	3.227
165	500	-13.250000000000004	0.38	0	6	nan	nan	False	3.181
166	500	-22.74999999999984	0.42	0	6	nan	nan	False	3.115
167	500	-8.000000000000046	0.32	0	6	nan	nan	False	3.274
168	500	-15.000000000000119	0.16	0	7	nan	nan	False	3.466
169	500	-11.50000000000012	0.36	0	5	nan	nan	False	3.251
170	500	-3.750000000000161	0.34	0	6	nan	nan	False	3.354
171	500	-20.750000000000043	0.26	0	8	nan	nan	False	3.336
172	500	-13.250000000000068	0.38	0	6	nan	nan	False	3.28
173	500	-4.999999999999952	0.32	0	7	nan	nan	False	3.279
174	500	-12.250000000000071	0.3	0	6	nan	nan	False	3.291
175	500	-9.750000000000139	0.34	0	5	nan	nan	False	3.315
176	500	-46.99999999999948	0.32	0	5	nan	nan	False	3.275
177	500	-9.000000000000062	0.4	0	5	nan	nan	False	3.124
178	500	-3.7500000000000986	0.34	0	8	nan	nan	False	3.267
179	500	-789.7500000000023	0.34	1	6	nan	nan	False	3.271
180	500	-5.500000000000109	0.36	0	4	nan	nan	False	3.382
181	500	-22.0	0.24	0	7	nan	nan	False	3.378
182	500	-10.749999999999753	0.42	0	6	nan	nan	False	3.2
183	500	-5.000000000000165	0.32	0	6	nan	nan	False	3.352
184	500	-17.000000000000135	0.32	0	5	nan	nan	False	3.337
185	500	-297.74999999999966	0.34	1	5	nan	nan	False	3.37
186	500	-35.74999999999976	0.26	0	5	nan	nan	False	3.336
187	500	-11.000000000000131	0.32	0	6	nan	nan	False	3.298
188	500	-6.250000000000175	0.3	0	8	nan	nan	False	3.314
189	500	-23.499999999999936	0.36	0	6	nan	nan	False	3.208
190	500	-7.500000000000182	0.28	0	6	nan	nan	False	3.376
191	500	-7.500000000000164	0.28	0	7	nan	nan	False	3.33
192	500	-1306.5000000000105	0.28	1	5	nan	nan	False	3.757
193	500	-21.250000000000178	0.06	0	8	nan	nan	False	4.41
194	500	-62.250000000000085	0.46	0	6	nan	nan	False	3.169
195	500	-473.999999999999	0.16	1	8	nan	nan	False	3.494
196	500	-7.999999999999925	0.32	0	8	nan	nan	False	3.137
197	500	-37.500000000000014	0.28	0	7	nan	nan	False	3.337
198	500	-23.750000000000043	0.26	0	5	nan	nan	False	3.372
199	500	-11.750000000000135	0.26	0	7	nan	nan	False	3.48
200	500	-8.75000000000015	0.26	0	6	nan	nan	False	3.474
201	500	-1.25000000000021	0.38	0	6	nan	nan	False	3.232
202	500	-18.250000000000085	0.3	0	7	nan	nan	False	3.287
203	500	-2.500000000000079	0.36	0	7	nan	nan	False	3.379
204	500	-13.500000000000128	0.28	0	7	nan	nan	False	3.822
205	500	2.5000000000000697	0.44	0	6	nan	nan	False	3.159
206	500	-15.750000000000139	0.34	0	6	nan	nan	False	3.24
207	500	-16.50000000000007	0.28	0	7	nan	nan	False	3.255
208	500	-1471.250000000013	0.14	1	7	nan	nan	False	3.466
209	500	-13.0000000000001	0.24	0	7	nan	nan	False	3.384
210	500	-14.250000000000133	0.22	0	7	nan	nan	False	3.337
211	500	-5.500000000000184	0.36	0	5	nan	nan	False	3.224
212	500	-35.999999999999766	0.4	0	6	nan	nan	False	3.225
213	500	-7.25000000000012	0.38	0	7	nan	nan	False	3.218
214	500	-13.750000000000213	0.18	0	7	nan	nan	False	3.417
215	500	-1316.5000000000107	0.36	1	6	nan	nan	False	3.253
216	500	-8.750000000000137	0.26	0	7	nan	nan	False	3.373
217	500	-15.000000000000137	0.16	0	5	nan	nan	False	3.47
218	500	-15.749999999999847	0.34	0	5	nan	nan	False	3.273
219	500	-5.0000000000001705	0.32	0	5	nan	nan	False	3.239
220	500	-36.99999999999963	0.24	0	7	nan	nan	False	3.395
221	500	-46.499999999999616	0.28	0	6	nan	nan	False	3.298
222	500	-2.500000000000057	0.36	0	6	nan	nan	False	3.25
223	500	-20.000000000000163	0.08	0	7	nan	nan	False	3.552
224	500	-17.250000000000068	0.22	0	6	nan	nan	False	3.399
225	500	-10.000000000000032	0.24	0	8	nan	nan	False	3.29
226	500	-38.749999999999645	0.26	0	7	nan	nan	False	3.381
227	500	-17.750000000000078	0.26	0	6	nan	nan	False	3.463
228	500	-17.750000000000014	0.26	0	7	nan	nan	False	3.374
229	500	-11.250000000000153	0.22	0	8	nan	nan	False	3.394
230	500	-21.499999999999886	0.2	0	7	nan	nan	False	3.459
231	500	-35.749999999999915	0.26	0	5	nan	nan	False	3.345
232	500	-1303.5000000000105	0.28	1	6	nan	nan	False	3.235
233	500	-10.000000000000194	0.24	0	5	nan	nan	False	3.295
234	500	-19.999999999999844	0.32	0	4	nan	nan	False	3.327
235	500	-28.2499999999998	0.38	0	7	nan	nan	False	3.319
236	500	-29.74999999999997	0.26	0	6	nan	nan	False	3.365
237	500	-6.250000000000072	0.3	0	7	nan	nan	False	3.28
238	500	-605.9999999999994	0.4	1	6	nan	nan	False	3.172
239	500	-880.2500000000041	0.38	1	6	nan	nan	False	3.176
240	500	-1499.5000000000127	0.36	1	8	nan	nan	False	3.229
241	500	-3.999999999999668	0.48	0	6	nan	nan	False	3.137
242	500	-5.000000000000167	0.32	0	6	nan	nan	False	3.22
243	500	-22.49999999999991	0.28	0	6	nan	nan	False	3.273
244	500	-3.750000000000047	0.34	0	6	nan	nan	False	3.128
245	500	-41.9999999999998	0.38	0	6	nan	nan	False	3.252
246	500	-1304.7500000000023	0.26	1	7	nan	nan	False	3.378
247	500	-32.750000000000064	0.26	0	6	nan	nan	False	3.319
248	500	-440.749999999999	0.26	1	7	nan	nan	False	3.308
249	500	-0.5000000000001006	0.44	0	7	nan	nan	False	3.14
250	500	-6.250000000000179	0.3	0	6	nan	nan	False	3.216
251	500	-13.000000000000105	0.24	0	7	nan	nan	False	3.426
252	500	-6.250000000000123	0.3	0	6	nan	nan	False	3.269
253	500	-13.750000000000133	0.18	0	7	nan	nan	False	3.395
254	500	-11.250000000000192	0.22	0	7	nan	nan	False	3.369
255	500	-12.250000000000103	0.3	0	7	nan	nan	False	3.389
256	500	-19.250000000000142	0.14	0	6	nan	nan	False	3.429
257	500	-69.24999999999994	0.3	0	4	nan	nan	False	3.305
258	500	-15.24999999999991	0.3	0	5	nan	nan	False	3.42
259	500	-8.750000000000172	0.26	0	6	nan	nan	False	3.382
260	500	-26.24999999999979	0.22	0	6	nan	nan	False	3.42
261	500	-8.250000000000012	0.46	0	8	nan	nan	False	3.148
262	500	-1321.00000000001	0.22	1	6	nan	nan	False	3.39
263	500	-12.750000000000034	0.34	0	7	nan	nan	False	3.293
264	500	-13.750000000000133	0.18	0	7	nan	nan	False	3.386
265	500	-11.250000000000131	0.22	0	7	nan	nan	False	3.352
266	500	2.4999999999998552	0.44	0	7	nan	nan	False	3.054
267	500	-1355.750000000011	0.26	1	7	nan	nan	False	3.278
268	500	-3.7500000000001017	0.34	0	6	nan	nan	False	3.183
269	500	-15.749999999999552	0.34	0	5	nan	nan	False	3.248
270	500	-15.250000000000094	0.3	0	7	nan	nan	False	3.266
271	500	-14.25000000000016	0.22	0	7	nan	nan	False	3.323
272	500	-21.000000000000068	0.16	0	7	nan	nan	False	3.509
273	500	-27.749999999999787	0.1	0	7	nan	nan	False	3.553
274	500	-11.250000000000068	0.46	0	6	nan	nan	False	3.152
275	500	-1.305622276959184e-13	0.4	0	6	nan	nan	False	3.159
276	500	-35.749999999999964	0.26	0	6	nan	nan	False	3.362
277	500	-12.749999999999869	0.34	0	6	nan	nan	False	3.206
278	500	-8.750000000000153	0.26	0	7	nan	nan	False	3.401
279	500	-3.0000000000000853	0.4	0	6	nan	nan	False	3.194
280	500	-6.2500000000001235	0.3	0	6	nan	nan	False	3.233
281	500	-16.000000000000234	0.24	0	6	nan	nan	False	3.456
282	500	-51.000000000000085	0.36	0	7	nan	nan	False	3.313
283	500	-40.49999999999984	0.04	0	8	nan	nan	False	3.547
284	500	-688.2500000000011	0.38	1	5	nan	nan	False	3.226
285	500	-1159.5000000000082	0.28	1	6	nan	nan	False	3.277
286	500	-33.99999999999971	0.24	0	6	nan	nan	False	3.366
287	500	-6.250000000000062	0.3	0	7	nan	nan	False	3.341
288	500	-16.499999999999915	0.28	0	6	nan	nan	False	3.365
289	500	-14.750000000000203	0.26	0	5	nan	nan	False	3.289
290	500	-15.75000000000004	0.34	0	5	nan	nan	False	3.296
291	500	-6.999999999999962	0.48	0	7	nan	nan	False	3.121
292	500	-5.000000000000034	0.32	0	6	nan	nan	False	3.238
293	500	-12.750000000000185	0.34	0	4	nan	nan	False	3.346
294	500	-17.250000000000075	0.46	0	4	nan	nan	False	3.211
295	500	-6.250000000000101	0.3	0	7	nan	nan	False	3.282
296	500	-8.000000000000163	0.32	0	6	nan	nan	False	3.636
297	500	-45.7499999999997	0.34	0	3	nan	nan	False	3.292
298	500	-9.750000000000128	0.34	0	6	nan	nan	False	3.354
299	500	-50.50000000000039	0.36	0	7	nan	nan	False	3.325
300	500	-26.499999999999705	0.36	0	5	nan	nan	False	3.287
301	500	-9.74999999999994	0.34	0	6	nan	nan	False	3.164
302	500	-8.500000000000096	0.36	0	6	nan	nan	False	3.213
303	500	-38.74999999999946	0.26	0	8	nan	nan	False	3.301
304	500	-6.0000000000000195	0.4	0	6	nan	nan	False	3.132
305	500	3.249999999999834	0.5	0	5	nan	nan	False	3.03
306	500	-4.250000000000153	0.38	0	5	nan	nan	False	3.214
307	500	-6.000000000000062	0.4	0	6	nan	nan	False	3.161
308	500	-12.500000000000203	0.2	0	7	nan	nan	False	3.396
309	500	-8.526512829121202e-14	0.4	0	5	nan	nan	False	3.286
310	500	-7.750000000000095	0.42	0	3	nan	nan	False	3.139
311	500	-118.99999999999991	0.32	1	7	nan	nan	False	3.233
312	500	-1383.5000000000116	0.2	1	7	nan	nan	False	3.456
313	500	2.4999999999999236	0.44	0	4	nan	nan	False	3.23
314	500	-825.2500000000033	0.3	1	7	nan	nan	False	3.273
315	500	-11.750000000000137	0.26	0	7	nan	nan	False	3.407
316	500	-17.750000000000046	0.26	0	6	nan	nan	False	3.353
317	500	-1059.000000000007	0.16	1	7	nan	nan	False	3.474
318	500	-1043.7500000000066	0.26	1	8	nan	nan	False	3.329
319	500	-15.500000000000119	0.2	0	6	nan	nan	False	3.403
320	500	-42.24999999999969	0.3	0	5	nan	nan	False	3.311
321	500	-5.500000000000195	0.36	0	6	nan	nan	False	3.149
322	500	-17.000000000000103	0.32	0	7	nan	nan	False	3.246
323	500	-10.500000000000036	0.28	0	7	nan	nan	False	3.287
324	500	-11.750000000000172	0.26	0	5	nan	nan	False	3.361
325	500	-25.00000000000005	0.24	0	8	nan	nan	False	3.285
326	500	-14.75000000000008	0.26	0	7	nan	nan	False	3.442
327	500	-13.25000000000006	0.38	0	5	nan	nan	False	3.216
328	500	-227.74999999999974	0.26	1	6	nan	nan	False	3.322
329	500	-13.000000000000131	0.24	0	7	nan	nan	False	3.387
330	500	-17.250000000000195	0.22	0	6	nan	nan	False	3.392
331	500	-1062.7500000000064	0.1	1	8	nan	nan	False	3.436
332	500	1.2499999999998872	0.42	0	6	nan	nan	False	3.21
333	500	-1.2499999999999236	0.38	0	6	nan	nan	False	3.244
334	500	-1170.7500000000082	0.34	1	4	nan	nan	False	3.31
335	500	-5.0000000000001465	0.32	0	6	nan	nan	False	3.365
336	500	-28.249999999999677	0.38	0	4	nan	nan	False	3.157
337	500	-8.500000000000234	0.36	0	8	nan	nan	False	3.162
338	500	-13.500000000000131	0.28	0	7	nan	nan	False	3.349
339	500	-7.25000000000005	0.38	0	6	nan	nan	False	3.244
340	500	-23.499999999999794	0.36	0	6	nan	nan	False	3.249
341	500	-7.500000000000158	0.28	0	7	nan	nan	False	3.378
342	500	2.5000000000000235	0.44	0	5	nan	nan	False	3.102
343	500	-772.2500000000026	0.38	1	4	nan	nan	False	3.226
344	500	-6.250000000000088	0.3	0	7	nan	nan	False	3.24
345	500	-2.5000000000000835	0.36	0	6	nan	nan	False	3.204
346	500	-7.5000000000001865	0.28	0	7	nan	nan	False	3.335
347	500	-14.500000000000114	0.36	0	7	nan	nan	False	3.265
348	500	-10.000000000000068	0.24	0	8	nan	nan	False	3.314
349	500	-11.250000000000124	0.22	0	7	nan	nan	False	3.35
350	500	-23.499999999999687	0.36	0	6	nan	nan	False	3.238
351	500	-5.500000000000064	0.36	0	6	nan	nan	False	3.26
352	500	-14.000000000000142	0.32	0	6	nan	nan	False	3.272
353	500	-13.750000000000114	0.18	0	7	nan	nan	False	3.362
354	500	-9.25000000000016	0.3	0	6	nan	nan	False	3.23
355	500	1.2499999999999818	0.42	0	5	nan	nan	False	3.203
356	500	-15.500000000000124	0.2	0	7	nan	nan	False	3.415
357	500	-958.5000000000056	0.28	1	7	nan	nan	False	3.202
358	500	-23.24999999999996	0.22	0	6	nan	nan	False	3.377
359	500	-7.250000000000154	0.38	0	8	nan	nan	False	3.141
360	500	-11.999999999999986	0.38	0	6	nan	nan	False	3.209
361	500	2.7500000000001044	0.54	1	2	nan	nan	False	3.114
362	500	-26.500000000000078	0.12	0	8	nan	nan	False	3.523
363	500	-24.75000000000003	0.1	0	7	nan	nan	False	3.534
364	500	-1511.7500000000136	0.26	1	7	nan	nan	False	3.353
365	500	-18.000000000000014	0.4	0	4	nan	nan	False	3.215
366	500	-24.500000000000178	0.2	0	8	nan	nan	False	3.333
367	500	-7.5000000000001865	0.28	0	6	nan	nan	False	3.284
368	500	-11.000000000000131	0.32	0	8	nan	nan	False	3.231
369	500	-1.7499999999999387	0.42	0	6	nan	nan	False	3.174
370	500	-8.999999999999964	0.4	0	7	nan	nan	False	3.243
371	500	-22.750000000000064	0.18	0	7	nan	nan	False	3.421
372	500	-8.75000000000012	0.26	0	7	nan	nan	False	3.321
373	500	-51.249999999999744	0.3	0	7	nan	nan	False	3.252
374	500	-23.00000000000014	0.08	0	8	nan	nan	False	3.545
375	500	-16.75000000000018	0.18	0	7	nan	nan	False	3.352
376	500	-10.75000000000003	0.42	0	5	nan	nan	False	3.228
377	500	-20.250000000000007	0.22	0	7	nan	nan	False	3.353
378	500	-16.999999999999858	0.32	0	6	nan	nan	False	3.333
379	500	-7.500000000000133	0.28	0	6	nan	nan	False	3.34
380	500	-16.999999999999627	0.32	0	6	nan	nan	False	3.329
381	500	-17.500000000000163	0.12	0	7	nan	nan	False	3.47
382	500	-46.24999999999996	0.38	0	5	nan	nan	False	3.178
383	500	-21.749999999999694	0.34	0	6	nan	nan	False	3.237
384	500	-7.500000000000196	0.28	0	7	nan	nan	False	3.352
385	500	-12.500000000000155	0.2	0	7	nan	nan	False	3.359
386	500	-11.250000000000158	0.22	0	7	nan	nan	False	3.482
387	500	-32.749999999999766	0.26	0	6	nan	nan	False	3.276
388	500	-12.50000000000017	0.2	0	7	nan	nan	False	3.433
389	500	-14.250000000000103	0.22	0	7	nan	nan	False	3.487
390	500	-11.499999999999996	0.36	0	6	nan	nan	False	3.244
391	500	-18.000000000000078	0.16	0	7	nan	nan	False	3.48
392	500	-17.250000000000103	0.22	0	7	nan	nan	False	3.456
393	500	-10.000000000000167	0.24	0	8	nan	nan	False	3.404
394	500	-19.74999999999967	0.42	0	6	nan	nan	False	3.252
395	500	-789.7500000000025	0.32	1	5	nan	nan	False	3.266
396	500	-10.999999999999996	0.32	0	5	nan	nan	False	3.202
397	500	-18.750000000000163	0.1	0	7	nan	nan	False	3.514
398	500	-577.7499999999995	0.42	1	7	nan	nan	False	3.14
399	500	-11.750000000000163	0.26	0	7	nan	nan	False	3.339
400	500	-21.50000000000006	0.2	0	7	nan	nan	False	3.417
401	500	-13.000000000000174	0.24	0	7	nan	nan	False	3.377
402	500	-6.750000000000154	0.34	0	6	nan	nan	False	3.284
403	500	-8.750000000000036	0.26	0	5	nan	nan	False	3.361
404	500	-14.750000000000082	0.26	0	7	nan	nan	False	3.422
405	500	-12.500000000000071	0.2	0	7	nan	nan	False	3.435
406	500	-12.2500000000001	0.3	1	6	nan	nan	False	3.275
407	500	-1241.0000000000093	0.32	1	6	nan	nan	False	3.23
408	500	-16.250000000000174	0.14	0	8	nan	nan	False	3.479
409	500	-12.500000000000165	0.2	0	6	nan	nan	False	3.48
410	500	-24.99999999999997	0.24	0	8	nan	nan	False	3.298
411	500	-21.249999999999964	0.3	0	6	nan	nan	False	3.345
412	500	-9.250000000000146	0.3	0	7	nan	nan	False	3.269
413	500	-23.999999999999886	0.4	0	7	nan	nan	False	3.075
414	500	-12.000000000000135	0.4	0	7	nan	nan	False	3.139
415	500	-6.250000000000075	0.3	0	6	nan	nan	False	3.249
416	500	-20.750000000000178	0.26	0	6	nan	nan	False	3.338
417	500	-9.750000000000167	0.34	0	6	nan	nan	False	3.296
418	500	-10.000000000000155	0.24	0	7	nan	nan	False	3.42
