Epoch	MAEnvIterations	TotalEnvInteracts	EpLen	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageCaptureRate	StdCaptureRate	MaxCaptureRate	MinCaptureRate	AverageCollisions	StdCollisions	MaxCollisions	MinCollisions	AverageCollideObstacles	StdCollideObstacles	MaxCollideObstacles	MinCollideObstacles	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time	Processes	Agents
19	10000	80000	500.0	-171.075	303.5541	-4.95	-847.2	0.30999997	0.047258157	0.38	0.24	55.333332	102.19535	283.0	0.0	5.5	1.8027756	7.0	2.0	-17.53337	38.94465	178.1537	-442.15204	-0.0008974771	19125.924	0.0	-16229.388	1.5952263	-7.3860087e-09	254.16857814788818	6	8
20	10500	84000	500.0	-16.741667	6.857807	-7.7	-25.95	0.36333334	0.058214158	0.44	0.3	4.8333335	2.1147628	7.0	1.0	5.1666665	1.2133516	7.0	3.0	-17.691086	43.519398	180.80927	-497.22675	-0.00059595704	1724.0895	0.0	-1567.9922	1.5969515	2.7517484e-09	266.81475138664246	6	8
21	11000	88000	500.0	-255.36665	541.9869	-3.95	-1467.2	0.35333332	0.07453559	0.48	0.26	84.333336	180.53224	488.0	1.0	5.3333335	0.942809	7.0	4.0	-7.8863344	49.55174	163.46239	-330.96878	-0.0005028397	28822.229	0.0	-23698.123	1.5957028	-5.8164207e-09	279.5966999530792	6	8
22	11500	92000	500.0	-250.2	528.2795	-8.45	-1431.45	0.29999998	0.08869423	0.44	0.16	81.333336	177.3966	478.0	1.0	6.3333335	1.5986105	8.0	3.0	-68.506424	202.50919	204.19386	-1298.2004	-0.0012266735	15744.722	0.0	-12526.93	1.5893704	7.4803825e-09	292.250607252121	6	8
23	12000	96000	500.0	-535.44995	564.0773	-7.7	-1479.2	0.32000002	0.054160256	0.42	0.26	177.33333	188.25662	492.0	3.0	5.3333335	1.2472191	7.0	3.0	-88.91611	236.2994	237.3992	-1225.2029	0.001164645	31095.162	0.0	-23844.998	1.5918608	-4.4951833e-09	304.9518847465515	6	8
24	12500	100000	500.0	-13.783334	12.281988	-0.45	-34.7	0.42666665	0.024944387	0.46	0.38	5.1666665	4.139914	12.0	1.0	4.6666665	0.47140452	5.0	4.0	-46.701405	88.529045	180.18446	-768.0675	0.00033421195	6624.6235	0.0	-5935.658	1.5930058	1.4965734e-08	317.62385511398315	6	8
25	13000	104000	500.0	-185.03334	254.25749	-5.95	-663.95	0.36666667	0.08137704	0.46	0.24	61.333332	84.57673	219.0	2.0	6.0	0.57735026	7.0	5.0	-24.335106	107.355095	257.29517	-725.3668	-0.00402155	13179.41	0.0	-8588.973	1.5887723	4.072985e-10	330.33146715164185	6	8
26	13500	108000	500.0	-173.95001	358.1752	-5.45	-974.7	0.35999998	0.12596297	0.6	0.24	57.333332	118.84256	323.0	0.0	5.3333335	1.3743685	7.0	3.0	-62.977043	160.32257	220.28743	-989.0329	-0.0005651489	15456.906	0.0	-12725.155	1.5897602	1.5447535e-09	343.0629971027374	6	8
27	14000	112000	500.0	-188.15833	386.4519	-3.45	-1051.95	0.35666665	0.12458821	0.52	0.12	62.0	128.89143	350.0	0.0	5.5	0.95742714	7.0	4.0	-48.049698	141.0558	217.33334	-799.2755	-0.0002181083	13609.515	0.0	-11331.97	1.5838833	-5.5382645e-09	355.75346207618713	6	8
28	14500	116000	500.0	-52.61667	102.29896	0.3	-280.95	0.45000002	0.09146949	0.54	0.28	18.833334	35.465553	98.0	1.0	4.5	0.95742714	6.0	3.0	-21.932768	82.941284	155.58041	-734.35315	-0.0027715762	5975.1274	0.0	-4544.1997	1.589375	-9.685754e-10	368.3897202014923	6	8
29	15000	120000	500.0	-10.533334	7.2221694	-1.2	-20.45	0.36666664	0.08919392	0.46	0.18	2.8333333	2.4776783	6.0	0.0	5.1666665	1.5723301	8.0	3.0	-23.848667	61.746284	144.95566	-530.6982	-0.0039509535	2933.2405	0.0	-2539.4324	1.5833769	-3.742675e-09	381.17706060409546	6	8
30	15500	124000	500.0	-20.408335	15.727773	-5.95	-54.2	0.37666667	0.08279829	0.5	0.28	6.3333335	4.784233	16.0	2.0	4.3333335	1.2472191	7.0	3.0	-10.345364	35.259487	103.99284	-505.90323	-0.003129219	958.33673	0.0	-757.6411	1.5841913	-1.1699895e-08	393.88937878608704	6	8
31	16000	128000	500.0	-113.95001	231.62447	-2.2	-631.7	0.4	0.07571877	0.5	0.3	38.166668	77.78906	212.0	0.0	4.6666665	1.3743685	7.0	3.0	-14.561438	50.220863	116.416145	-385.4267	-0.0012104338	10977.894	0.0	-8570.486	1.586482	-1.0507802e-08	406.5907588005066	6	8
32	16500	132000	500.0	-28.950003	16.733202	6.3	-45.95	0.39999998	0.08	0.5	0.24	10.0	4.6547465	14.0	0.0	4.8333335	1.5723301	8.0	3.0	-18.808922	62.49746	143.87065	-844.01495	-0.004098344	4688.5347	0.0	-2940.7334	1.5892879	-7.3139863e-09	419.294650554657	6	8
33	17000	136000	500.0	-19.325	8.747321	-6.7	-34.95	0.37	0.041231055	0.44	0.32	5.8333335	2.9674156	10.0	1.0	4.3333335	0.47140452	5.0	4.0	-10.607896	40.982063	133.33055	-505.60605	0.00221599	1441.3994	0.0	-1241.8512	1.5828667	6.5242247e-09	432.04861640930176	6	8
34	17500	140000	500.0	-20.116667	14.386529	-3.2	-46.7	0.41333333	0.06394442	0.54	0.34	7.1666665	4.81029	16.0	1.0	3.0	0.8164966	4.0	2.0	-7.567613	21.08777	88.92555	-314.12723	-0.0025049455	426.01016	0.0	-251.68585	1.5891757	3.5713115e-09	444.79536604881287	6	8
35	18000	144000	500.0	-18.033335	18.745924	1.8	-55.7	0.36666667	0.12631531	0.62	0.24	5.3333335	6.3420987	19.0	0.0	4.5	0.7637626	6.0	4.0	-6.6321373	20.747227	93.03613	-357.80917	-0.0015446832	434.5895	0.0	-282.04208	1.5782701	1.1672573e-09	457.6671233177185	6	8
36	18500	148000	500.0	-9.283334	7.6616836	0.05	-21.2	0.34666666	0.062893204	0.46	0.28	2.0	1.7320508	5.0	0.0	4.5	0.7637626	5.0	3.0	-3.1320753	19.367146	69.032265	-261.06732	0.00037727007	338.06113	0.0	-242.61894	1.5731797	-2.371768e-09	470.41274070739746	6	8
37	19000	152000	500.0	-15.158334	13.572658	-2.2	-41.45	0.43666664	0.07695597	0.58	0.36	5.8333335	6.011563	18.0	0.0	4.0	1.1547005	6.0	3.0	-4.7480874	14.711493	79.99996	-99.969444	-0.001074791	238.48015	0.0	-135.06738	1.5802456	3.923978e-10	483.0889039039612	6	8
38	19500	156000	500.0	-31.908333	38.10851	10.8	-110.2	0.45666668	0.122429125	0.62	0.22	11.833333	10.204846	33.0	1.0	3.1666667	0.89752746	4.0	2.0	-5.8171015	15.801261	72.43701	-268.9684	-0.0016407842	337.35742	0.0	-178.54572	1.5831312	-2.1855036e-09	495.84683203697205	6	8
39	20000	160000	500.0	-15.325	22.701756	2.8	-64.2	0.45000002	0.04864841	0.54	0.38	6.1666665	6.8657765	21.0	2.0	3.3333333	1.4907119	6.0	1.0	-4.3130994	16.54131	74.92231	-295.92035	-0.0013775243	254.66475	0.0	-122.9222	1.584959	-6.0374536e-09	508.5373435020447	6	8
40	20500	164000	500.0	-9.241667	14.205646	9.55	-35.45	0.44333336	0.083599575	0.6	0.36	4.0	4.041452	11.0	0.0	4.0	1.0	5.0	2.0	-4.2074904	15.963842	57.356518	-258.27792	0.0032009855	228.76227	0.0	-141.8391	1.5787445	2.3369988e-09	521.2058250904083	6	8
41	21000	168000	500.0	-21.658335	13.6362095	-4.7	-48.7	0.43666664	0.079512395	0.58	0.34	8.0	5.91608	20.0	2.0	3.3333333	1.5986105	6.0	1.0	-3.7057	11.891952	88.585	-273.92514	-0.0022882868	217.89815	0.0	-92.767296	1.5802447	-7.341306e-09	533.9003674983978	6	8
42	21500	172000	500.0	-123.28335	218.66711	-10.95	-611.45	0.34666666	0.06798693	0.42	0.22	39.833332	72.604904	202.0	2.0	3.6666667	2.285218	7.0	1.0	-8.4618025	29.015411	51.365063	-388.6601	0.00214722	10497.335	0.0	-7333.543	1.5719265	-2.0066893e-09	546.832706451416	6	8
43	22000	176000	500.0	-14.200001	15.440072	10.05	-33.7	0.42	0.07571878	0.56	0.34	5.1666665	3.97562	10.0	0.0	3.0	1.5275252	5.0	1.0	-17.758759	43.947926	122.49164	-573.1297	-0.005720006	1257.2689	0.0	-1118.4689	1.584403	-3.3949812e-09	559.5635659694672	6	8
44	22500	180000	500.0	-21.075	17.781515	-2.95	-56.7	0.39	0.06608076	0.5	0.28	7.0	6.506407	21.0	2.0	3.5	1.2583058	5.0	1.0	-6.3598113	15.792479	107.61381	-226.38666	-0.005648402	280.4811	0.0	-156.26187	1.5711899	7.1451063e-09	572.2338752746582	6	8
45	23000	184000	500.0	-12.991668	9.366849	1.3	-26.7	0.38333333	0.11396881	0.56	0.22	4.0	2.828427	8.0	0.0	4.1666665	0.6871843	5.0	3.0	-3.705248	12.27693	93.86298	-240.88507	0.0038525166	177.4724	0.0	-88.686195	1.5684519	-6.7253905e-09	585.0291152000427	6	8
46	23500	188000	500.0	-6.6583333	8.107888	5.3	-18.45	0.4766667	0.0919541	0.58	0.32	3.5	1.8929694	7.0	2.0	3.0	1.1547005	5.0	2.0	-3.9964669	11.218682	59.606884	-85.40778	-0.0021797928	136.08153	0.0	-65.68582	1.580481	-1.6068418e-09	597.6842834949493	6	8
47	24000	192000	500.0	-23.700003	11.999132	0.3	-36.2	0.46000004	0.07916228	0.54	0.34	9.166667	4.0585985	15.0	2.0	2.1666667	1.86339	5.0	0.0	-3.3280947	10.4407015	54.711502	-189.24208	-0.002339178	178.99739	0.0	-66.483025	1.5814509	3.3676624e-09	610.2583701610565	6	8
48	24500	196000	500.0	-14.075001	12.94922	5.8	-36.95	0.39	0.13699149	0.54	0.2	4.5	4.7871356	14.0	0.0	3.6666667	1.885618	7.0	1.0	-3.371224	12.545128	50.066196	-178.64336	0.0019916147	168.42937	0.0	-84.69497	1.5670959	-3.6706524e-09	622.9862315654755	6	8
49	25000	200000	500.0	-10.908334	8.0718355	-2.45	-27.7	0.45666668	0.09758186	0.58	0.34	4.8333335	4.2196627	13.0	0.0	3.8333333	1.5723302	6.0	1.0	-4.605816	9.860172	65.04997	-194.4748	-0.0056591877	122.79977	0.0	-53.840923	1.5707442	1.4801822e-09	635.6772236824036	6	8
50	25500	204000	500.0	-18.075	13.610466	7.55	-31.7	0.46999994	0.07979139	0.56	0.32	7.6666665	3.72678	11.0	0.0	1.8333334	0.89752746	3.0	0.0	-4.515523	14.174121	54.311882	-221.46596	0.0014952123	226.87476	0.0	-122.54846	1.5830225	3.1217933e-09	648.6409611701965	6	8
51	26000	208000	500.0	-18.408335	17.368204	-3.2	-52.2	0.42	0.07571879	0.54	0.32	6.5	4.9916596	17.0	3.0	3.0	1.5275252	5.0	0.0	-6.425388	15.602754	50.937412	-192.31798	-0.010100491	230.83195	0.0	-147.58752	1.5678371	-3.0150016e-09	661.2654559612274	6	8
52	26500	212000	500.0	-17.991667	11.066482	-1.7	-32.2	0.42333332	0.049553562	0.5	0.34	6.5	4.1129875	12.0	1.0	3.5	0.7637626	4.0	2.0	-2.5621758	9.851068	72.42703	-143.37222	0.004724858	120.43522	0.0	-57.029713	1.5657395	-2.9007594e-09	673.9798650741577	6	8
53	27000	216000	500.0	-188.28333	390.1436	-1.7	-1060.45	0.42666665	0.09357111	0.58	0.32	63.5	131.2742	357.0	1.0	3.6666667	0.4714045	4.0	3.0	-10.461123	31.682806	38.96814	-187.83498	0.0013864661	23126.877	0.0	-19418.434	1.5621653	7.0929524e-09	686.7562093734741	6	8
54	27500	220000	500.0	-7.325001	13.156708	4.05	-35.7	0.49	0.09712535	0.6	0.34	4.3333335	4.5338235	14.0	1.0	3.8333333	1.5723302	6.0	1.0	-8.7154	31.589184	66.77262	-558.7506	0.00052380067	840.763	0.0	-731.17456	1.5606712	-1.6515452e-09	699.4772970676422	6	8
55	28000	224000	500.0	-134.82501	163.09703	-13.7	-440.95	0.41	0.06403124	0.54	0.34	44.833332	53.483383	144.0	5.0	3.3333333	1.7950549	6.0	1.0	-10.955763	38.379784	75.53989	-452.06766	0.006022142	10971.215	0.0	-7591.3105	1.5668926	-2.329548e-09	712.2558188438416	6	8
56	28500	228000	500.0	-103.07501	171.43547	-4.95	-483.95	0.42999998	0.11986103	0.56	0.22	34.833332	57.935074	164.0	2.0	3.3333333	2.0548048	7.0	1.0	-29.002308	63.636364	92.233345	-509.27628	0.005768051	9347.6045	0.0	-7310.3403	1.5701469	-5.4836278e-09	725.0239799022675	6	8
57	29000	232000	500.0	-14.866668	13.444071	2.05	-40.2	0.39666668	0.061553948	0.5	0.3	4.8333335	4.3365374	13.0	0.0	3.0	1.2909944	5.0	1.0	-24.953146	76.1597	90.965996	-483.70993	-0.0012752017	4016.05	0.0	-3534.587	1.5652696	-6.0051684e-09	737.7946743965149	6	8
58	29500	236000	500.0	-96.03335	182.9832	2.3	-504.45	0.48666668	0.07717225	0.6	0.4	34.0	60.898823	170.0	3.0	3.3333333	1.1055416	5.0	2.0	-12.036268	31.542175	67.999344	-176.3088	-0.0022373374	8617.841	0.0	-6327.0625	1.5761933	3.0795733e-09	750.4666140079498	6	8
59	30000	240000	500.0	-25.158335	15.810346	-6.45	-50.45	0.48000002	0.12909944	0.68	0.32	10.0	4.725816	16.0	2.0	3.6666667	1.1055416	5.0	2.0	-6.187133	23.236927	70.35259	-405.79007	0.007956187	510.39944	0.0	-334.23462	1.5694815	4.994373e-09	763.1956028938293	6	8
60	30500	244000	500.0	-5.866667	10.132113	5.05	-25.45	0.51	0.047258154	0.58	0.46	4.3333335	3.4480267	11.0	0.0	3.1666667	0.37267798	4.0	3.0	-7.0502844	16.913046	57.77448	-153.46439	-0.0025191281	264.3791	0.0	-175.61383	1.5688273	-5.831321e-09	775.7296769618988	6	8
61	31000	248000	500.0	-61.86667	117.570435	2.55	-323.7	0.47333333	0.063944414	0.56	0.36	22.333334	39.752007	111.0	0.0	3.0	0.57735026	4.0	2.0	-3.7778783	16.641909	40.213516	-119.00749	-0.00041138628	4714.0776	0.0	-3153.4521	1.572916	-8.7916874e-10	788.3263456821442	6	8
62	31500	252000	500.0	-27.116669	11.017663	-12.2	-45.2	0.45333335	0.10498677	0.58	0.3	10.166667	2.2669117	13.0	7.0	2.6666667	0.74535596	4.0	2.0	-9.988266	27.921183	69.805664	-610.1721	-0.0011627363	912.9221	0.0	-599.2266	1.5774288	-1.073877e-08	801.1195642948151	6	8
63	32000	256000	500.0	-14.575001	13.724788	11.3	-28.2	0.47333336	0.087686315	0.6	0.38	6.3333335	3.0912063	9.0	0.0	2.5	1.5	5.0	1.0	-10.0800085	13.324565	43.783802	-104.92754	0.0009104945	195.42242	0.0	-118.57212	1.5728773	2.602736e-09	813.6893565654755	6	8
64	32500	260000	500.0	-14.658334	15.897732	8.3	-42.7	0.43666664	0.07431165	0.58	0.34	5.6666665	3.9015667	13.0	1.0	2.8333333	1.3437096	4.0	0.0	-6.231338	10.836576	52.39807	-121.621284	-0.00011084726	148.15907	0.0	-58.436996	1.5781928	-3.5737953e-09	826.5329792499542	6	8
65	33000	264000	500.0	-28.033333	18.465996	-5.2	-66.2	0.4433333	0.07340906	0.54	0.3	10.333333	5.022173	20.0	3.0	2.1666667	1.6749793	5.0	0.0	-3.1204774	8.872937	36.00757	-87.60989	-0.0022686708	171.81848	0.0	-53.877563	1.5794817	5.585452e-09	839.3154447078705	6	8
66	33500	268000	500.0	-11.450001	10.860863	7.05	-26.7	0.48	0.10456259	0.56	0.26	5.5	2.362908	9.0	1.0	1.6666666	1.2472192	4.0	0.0	-5.0665565	7.9148974	48.96413	-70.211685	0.0008662206	95.87826	0.0	-32.144505	1.5788584	-6.4571605e-11	852.0844235420227	6	8
67	34000	272000	500.0	-9.575001	9.290172	3.8	-26.45	0.50666666	0.05497474	0.58	0.44	5.5	3.86221	13.0	0.0	1.3333334	1.2472191	3.0	0.0	-5.213761	9.103347	30.640194	-90.19217	-0.005193045	116.632195	0.0	-48.674038	1.5890073	4.1847428e-09	864.7096347808838	6	8
68	34500	276000	500.0	-17.866667	11.391396	2.05	-33.45	0.4333333	0.101105005	0.6	0.3	6.8333335	4.450343	12.0	1.0	2.8333333	1.771691	5.0	0.0	-2.4127507	8.752493	26.496185	-78.56791	-0.0038559306	123.018456	0.0	-43.58153	1.5591108	1.1151039e-09	877.4961895942688	6	8
69	35000	280000	500.0	-14.491668	12.140168	1.55	-34.45	0.50333333	0.033499587	0.54	0.44	7.0	3.91578	14.0	2.0	1.5	1.5	4.0	0.0	-4.6298914	7.451038	37.331905	-55.98999	0.0040223114	96.40314	0.0	-20.353157	1.5802411	-8.8413565e-10	890.1225554943085	6	8
70	35500	284000	500.0	-11.991666	24.322237	10.3	-62.2	0.54333335	0.06262766	0.66	0.46	6.6666665	6.4978633	20.0	0.0	1.6666666	0.745356	3.0	1.0	-4.7477837	7.958682	36.497986	-84.42591	-0.0018239965	129.41672	0.0	-36.546734	1.5797707	1.2807548e-08	902.7359735965729	6	8
71	36000	288000	500.0	-19.075	20.585567	3.05	-51.2	0.55	0.057445627	0.64	0.46	9.5	6.5	20.0	4.0	1.0	0.0	1.0	1.0	-4.5703673	6.760128	27.84269	-50.700966	-0.0020312194	132.46776	0.0	-25.406675	1.5870401	4.6640634e-09	915.4005906581879	6	8
72	36500	292000	500.0	-15.783334	7.686117	-4.95	-26.7	0.5466667	0.10306416	0.68	0.36	8.333333	2.4267032	11.0	5.0	2.3333333	0.4714045	3.0	2.0	-5.2583704	7.649573	24.591377	-54.819923	-0.0036298882	111.935	0.0	-30.881096	1.5687499	3.216167e-09	928.0919616222382	6	8
73	37000	296000	500.0	-23.116667	30.19025	2.05	-87.7	0.49666667	0.08439326	0.6	0.34	9.666667	8.825467	28.0	1.0	1.3333334	1.1055416	3.0	0.0	-4.1360707	6.7469506	30.09647	-56.215744	-0.005169362	113.89249	0.0	-17.646519	1.5859305	4.738569e-09	940.5443737506866	6	8
74	37500	300000	500.0	-13.575001	10.429076	3.8	-30.7	0.51	0.061913922	0.6	0.44	6.8333335	4.412734	14.0	0.0	1.5	1.6072751	5.0	0.0	-5.274916	5.767883	28.944683	-57.71652	-0.0023670793	76.563576	0.0	-13.755543	1.581369	-9.1642155e-10	953.1680734157562	6	8
75	38000	304000	500.0	-11.325001	14.72367	8.3	-28.7	0.53	0.10692677	0.68	0.38	6.5	5.057997	13.0	0.0	1.5	1.8027756	5.0	0.0	-3.6391265	6.4755683	20.010233	-46.827473	-0.0011353269	112.94405	0.0	-26.405237	1.5730442	8.761883e-09	965.8896915912628	6	8
76	38500	308000	500.0	-20.45	17.736498	1.8	-48.7	0.52000004	0.10832051	0.68	0.34	9.333333	5.217492	16.0	2.0	1.3333334	1.3743685	3.0	0.0	-2.8372533	4.2898755	22.342075	-30.27925	-0.0018624937	129.71333	0.0	-29.230413	1.5771636	3.3974645e-09	978.7738871574402	6	8
77	39000	312000	500.0	-28.700003	24.198399	-0.7	-58.95	0.53999996	0.044721354	0.58	0.46	12.5	8.59748	23.0	3.0	0.33333334	0.4714045	1.0	0.0	-5.4451056	6.090453	20.368423	-59.15167	-0.0020038113	160.75706	0.0	-21.062132	1.5938421	-1.2268623e-09	991.2414336204529	6	8
78	39500	316000	500.0	-13.408334	10.920563	7.8	-23.7	0.45666668	0.10225242	0.62	0.32	5.6666665	2.748737	10.0	2.0	2.5	0.95742714	4.0	1.0	-5.6983423	7.8777223	23.01363	-56.988388	-0.0024784692	96.83109	0.0	-33.031612	1.5750431	-3.2782546e-10	1003.9995605945587	6	8
79	40000	320000	500.0	-9.533334	16.979563	7.05	-41.45	0.52666664	0.049888775	0.6	0.44	5.8333335	6.148622	18.0	0.0	1.6666666	1.2472192	3.0	0.0	-3.7612383	5.6353593	20.560457	-63.559067	-0.005623271	81.609245	0.0	-14.349678	1.5772945	1.678864e-09	1016.6559047698975	6	8
80	40500	324000	500.0	-4.0750003	17.72754	14.55	-40.2	0.59000003	0.06403124	0.68	0.48	5.3333335	5.9348307	18.0	1.0	2.0	1.8257419	5.0	0.0	-3.53581	5.54485	20.976616	-77.60675	-0.0010226071	108.87067	0.0	-21.805803	1.5789276	-4.979471e-09	1029.3258287906647	6	8
81	41000	328000	500.0	-9.450001	11.413625	3.8	-30.7	0.52	0.041633315	0.58	0.46	5.6666665	4.6067586	14.0	0.0	1.6666666	0.4714045	2.0	1.0	-1.9192451	5.3684154	27.01042	-45.653423	-0.0022549157	94.2662	0.0	-19.362345	1.5788776	-5.188088e-09	1042.0972039699554	6	8
82	41500	332000	500.0	-3.825	10.156843	6.55	-18.2	0.57000005	0.032145496	0.62	0.54	4.8333335	3.0230596	9.0	1.0	1.6666666	0.94280905	3.0	1.0	-2.28114	5.253258	23.872896	-36.683735	0.0009840081	67.33737	0.0	-16.59395	1.5718242	-2.880891e-09	1054.4294738769531	6	8
